"TOA5","GasDome_10312023","CR1000X","22892","CR1000X.Std.04.02","CPU:02062024.CR1X","50221","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","CO2"
"2024-02-08 10:34:30",110,13.24,18.1,224.8272
"2024-02-08 10:34:40",111,13.25,18.12,230.0721
"2024-02-08 10:34:50",112,13.25,18.14,227.1407
"2024-02-08 10:35:00",113,13.24,18.16,229.8915
"2024-02-08 10:35:10",114,13.25,18.18,232.5665
"2024-02-08 10:35:20",115,13.25,18.2,229.631
"2024-02-08 10:35:30",116,13.24,18.21,232.5332
"2024-02-08 10:35:40",117,13.25,18.23,235.0776
"2024-02-08 10:35:50",118,13.25,18.25,234.6881
"2024-02-08 10:36:00",119,13.24,18.26,235.3839
"2024-02-08 10:36:10",120,13.25,18.28,237.6391
"2024-02-08 10:36:20",121,13.25,18.29,234.718
"2024-02-08 10:36:30",122,13.24,18.3,235.5972
"2024-02-08 10:36:40",123,13.25,18.32,237.6251
"2024-02-08 10:36:50",124,13.25,18.33,234.7055
"2024-02-08 10:37:00",125,13.24,18.35,235.9362
"2024-02-08 10:37:10",126,13.25,18.36,240.122
"2024-02-08 10:37:20",127,13.25,18.37,237.2081
"2024-02-08 10:37:30",128,13.24,18.38,238.4867
"2024-02-08 10:37:40",129,13.25,18.4,240.1366
"2024-02-08 10:37:50",130,13.25,18.41,237.1644
"2024-02-08 10:38:00",131,13.24,18.42,240.9769
"2024-02-08 10:38:10",132,13.25,18.43,242.6351
"2024-02-08 10:38:20",133,13.24,18.44,239.6663
"2024-02-08 10:38:30",134,13.24,18.45,241.9105
"2024-02-08 10:38:40",135,13.25,18.46,242.5202
"2024-02-08 10:38:50",136,13.24,18.47,242.202
"2024-02-08 10:39:00",137,13.24,18.48,244.7009
"2024-02-08 10:39:10",138,13.25,18.49,247.5654
"2024-02-08 10:39:20",139,13.24,18.5,244.7416
"2024-02-08 10:39:30",140,13.24,18.51,247.6012
"2024-02-08 10:39:40",141,13.24,18.52,247.4028
"2024-02-08 10:39:50",142,13.24,18.53,247.2287
"2024-02-08 10:40:00",143,13.24,18.54,250.177
"2024-02-08 10:40:10",144,13.25,18.55,249.7377
"2024-02-08 10:40:20",145,13.24,18.55,249.7639
"2024-02-08 10:40:30",146,13.24,18.56,252.6658
"2024-02-08 10:40:40",147,13.25,18.57,254.4321
"2024-02-08 10:40:50",148,13.24,18.58,252.1934
"2024-02-08 10:41:00",149,13.24,18.59,255.1969
"2024-02-08 10:41:10",150,13.25,18.6,254.0231
"2024-02-08 10:41:20",151,13.24,18.6,252.2515
"2024-02-08 10:41:30",152,13.24,18.61,255.1527
"2024-02-08 10:41:40",153,13.25,18.62,253.44
"2024-02-08 10:41:50",154,13.24,18.63,254.789
"2024-02-08 10:42:00",155,13.24,18.65,257.7203
"2024-02-08 10:42:10",156,13.25,18.66,255.5632
"2024-02-08 10:42:20",157,13.24,18.67,254.8694
"2024-02-08 10:42:30",158,13.25,18.68,257.7054
"2024-02-08 10:42:40",159,13.24,18.7,255.0987
"2024-02-08 10:42:50",160,13.24,18.71,257.4509
"2024-02-08 10:43:00",161,13.25,18.73,260.1731
"2024-02-08 10:43:10",162,13.25,18.74,259.8788
"2024-02-08 10:43:20",163,13.24,18.76,259.9311
"2024-02-08 10:43:30",164,13.25,18.77,262.7053
"2024-02-08 10:43:40",165,13.24,18.79,259.7273
"2024-02-08 10:43:50",166,13.23,18.81,260.0265
"2024-02-08 10:44:00",167,13.25,18.83,262.6745
"2024-02-08 10:44:10",168,13.25,18.84,262.2639
"2024-02-08 10:44:20",169,13.24,18.86,262.4452
"2024-02-08 10:44:30",170,13.25,18.88,265.2161
"2024-02-08 10:44:40",171,13.24,18.9,262.2644
"2024-02-08 10:44:50",172,13.24,18.91,262.4938
"2024-02-08 10:45:00",173,13.25,18.93,265.1486
"2024-02-08 10:45:10",174,13.25,18.95,264.8083
"2024-02-08 10:45:20",175,13.24,18.96,265.1029
"2024-02-08 10:45:30",176,13.24,18.98,267.6781
"2024-02-08 10:45:40",177,13.24,18.99,267.264
"2024-02-08 10:45:50",178,13.24,19,267.6292
"2024-02-08 10:46:00",179,13.24,19.02,272.7085
"2024-02-08 10:46:10",180,13.25,19.03,269.7171
"2024-02-08 10:46:20",181,13.24,19.05,272.6213
"2024-02-08 10:46:30",182,13.24,19.06,275.1597
"2024-02-08 10:46:40",183,13.24,19.07,272.264
"2024-02-08 10:46:50",184,13.24,19.09,272.5899
"2024-02-08 10:47:00",185,13.24,19.11,275.1948
"2024-02-08 10:47:10",186,13.24,19.13,272.2695
"2024-02-08 10:47:20",187,13.24,19.14,272.7141
"2024-02-08 10:47:30",188,13.25,19.16,277.7577
"2024-02-08 10:47:40",189,13.24,19.19,274.8525
"2024-02-08 10:47:50",190,13.24,19.21,275.3475
"2024-02-08 10:48:00",191,13.25,19.24,277.7571
"2024-02-08 10:48:10",192,13.24,19.27,274.8511
"2024-02-08 10:48:20",193,13.24,19.3,275.2434
"2024-02-08 10:48:30",194,13.24,19.33,277.7866
"2024-02-08 10:48:40",195,13.24,19.37,274.8183
"2024-02-08 10:48:50",196,13.24,19.41,275.212
"2024-02-08 10:49:00",197,13.25,19.45,277.7616
"2024-02-08 10:49:10",198,13.24,19.5,277.3602
"2024-02-08 10:49:20",199,13.24,19.54,277.6528
"2024-02-08 10:49:30",200,13.24,19.59,280.2682
"2024-02-08 10:49:40",201,13.24,19.63,277.3052
"2024-02-08 10:49:50",202,13.24,19.68,280.1042
"2024-02-08 10:50:00",203,13.24,19.72,285.2516
"2024-02-08 10:50:10",204,13.24,19.77,282.3132
"2024-02-08 10:50:20",205,13.24,19.82,282.6482
"2024-02-08 10:50:30",206,13.24,19.86,287.8114
"2024-02-08 10:50:40",207,13.24,19.9,284.9375
"2024-02-08 10:50:50",208,13.24,19.95,285.0732
"2024-02-08 10:51:00",209,13.24,19.99,287.858
"2024-02-08 10:51:10",210,13.24,20.03,287.4159
"2024-02-08 10:51:20",211,13.24,20.07,287.5754
"2024-02-08 10:51:30",212,13.24,20.11,290.3361
"2024-02-08 10:51:40",213,13.24,20.15,290.1001
"2024-02-08 10:51:50",214,13.24,20.18,289.9669
"2024-02-08 10:52:00",215,13.24,20.22,292.8015
"2024-02-08 10:52:10",216,13.24,20.25,292.7634
"2024-02-08 10:52:20",217,13.24,20.29,292.4813
"2024-02-08 10:52:30",218,13.24,20.33,297.8297
"2024-02-08 10:52:40",219,13.24,20.36,295.7271
"2024-02-08 10:52:50",220,13.24,20.4,294.9508
"2024-02-08 10:53:00",221,13.24,20.44,297.8867
"2024-02-08 10:53:10",222,13.24,20.48,296.0456
"2024-02-08 10:53:20",223,13.24,20.53,294.9077
"2024-02-08 10:53:30",224,13.24,20.57,300.3446
"2024-02-08 10:53:40",225,13.24,20.62,298.9236
"2024-02-08 10:53:50",226,13.24,20.68,297.4432
"2024-02-08 10:54:00",227,13.24,20.73,300.3366
"2024-02-08 10:54:10",228,13.24,20.79,299.3142
"2024-02-08 10:54:20",229,13.23,20.84,297.4087
"2024-02-08 10:54:30",230,13.24,20.9,300.333
"2024-02-08 10:54:40",231,13.24,20.96,299.5246
"2024-02-08 10:54:50",232,13.24,21.02,299.8852
"2024-02-08 10:55:00",233,13.24,21.08,302.8402
"2024-02-08 10:55:10",234,13.24,21.14,302.2412
"2024-02-08 10:55:20",235,13.24,21.19,302.3981
"2024-02-08 10:55:30",236,13.24,21.25,305.3344
"2024-02-08 10:55:40",237,13.24,21.31,304.8687
"2024-02-08 10:55:50",238,13.24,21.36,302.3565
"2024-02-08 10:56:00",239,13.24,21.42,307.9072
"2024-02-08 10:56:10",240,13.24,21.47,307.4984
"2024-02-08 10:56:20",241,13.24,21.52,307.4129
"2024-02-08 10:56:30",242,13.24,21.58,310.3801
"2024-02-08 10:56:40",243,13.24,21.63,312.6298
"2024-02-08 10:56:50",244,13.24,21.69,309.8668
"2024-02-08 10:57:00",245,13.24,21.74,312.8406
"2024-02-08 10:57:10",246,13.24,21.78,312.672
"2024-02-08 10:57:20",247,13.24,21.83,309.9363
"2024-02-08 10:57:30",248,13.24,21.88,312.656
"2024-02-08 10:57:40",249,13.24,21.92,312.735
"2024-02-08 10:57:50",250,13.24,21.96,312.3968
"2024-02-08 10:58:00",251,13.24,22,315.1304
"2024-02-08 10:58:10",252,13.24,22.04,317.8149
"2024-02-08 10:58:20",253,13.24,22.08,314.9833
"2024-02-08 10:58:30",254,13.24,22.11,317.6115
"2024-02-08 10:58:40",255,13.24,22.15,317.8082
"2024-02-08 10:58:50",256,13.24,22.19,315.0015
"2024-02-08 10:59:00",257,13.24,22.22,319.6752
"2024-02-08 10:59:10",258,13.24,22.25,320.4185
"2024-02-08 10:59:20",259,13.24,22.28,317.451
"2024-02-08 10:59:30",260,13.24,22.31,319.2159
"2024-02-08 11:28:10",261,13.21,22.03,151.7148
"2024-02-08 11:28:20",262,13.23,22.06,154.3085
"2024-02-08 11:28:30",263,13.24,22.09,154.7051
"2024-02-08 11:28:40",264,13.23,22.13,154.4084
"2024-02-08 11:28:50",265,13.24,22.17,157.2421
"2024-02-08 11:29:00",266,13.23,22.21,162.1051
"2024-02-08 11:29:10",267,13.23,22.27,164.4468
"2024-02-08 11:29:20",268,13.23,22.33,169.9978
"2024-02-08 11:29:30",269,13.24,22.39,174.4596
"2024-02-08 11:29:40",270,13.24,22.46,177.092
"2024-02-08 11:29:50",271,13.24,22.54,184.5147
"2024-02-08 11:30:00",272,13.24,22.62,183.8748
"2024-02-08 11:30:10",273,13.23,22.71,184.6093
"2024-02-08 11:30:20",274,13.24,22.8,192.4687
"2024-02-08 11:30:30",275,13.24,22.89,193.3456
"2024-02-08 11:30:40",276,13.24,22.99,197.1118
"2024-02-08 11:30:50",277,13.24,23.1,202.5346
"2024-02-08 11:31:00",278,13.24,23.2,203.2615
"2024-02-08 11:31:10",279,13.23,23.31,202.2465
"2024-02-08 11:31:20",280,13.24,23.42,207.6272
"2024-02-08 11:31:30",281,13.24,23.53,208.5134
"2024-02-08 11:31:40",282,13.23,23.65,209.6767
"2024-02-08 11:31:50",283,13.24,23.76,215.2091
"2024-02-08 11:32:00",284,13.24,23.88,216.2021
"2024-02-08 11:32:10",285,13.24,23.99,219.7356
"2024-02-08 11:32:20",286,13.24,24.11,227.0909
"2024-02-08 11:32:30",287,13.24,24.22,228.8423
"2024-02-08 11:32:40",288,13.24,24.34,229.6535
"2024-02-08 11:32:50",289,13.24,24.45,235.1811
"2024-02-08 11:33:00",290,13.24,24.56,234.3342
"2024-02-08 11:33:10",291,13.23,24.67,234.7131
"2024-02-08 11:33:20",292,13.24,24.78,242.708
"2024-02-08 11:33:30",293,13.24,24.89,244.6976
"2024-02-08 11:33:40",294,13.23,24.99,244.7864
"2024-02-08 11:33:50",295,13.24,25.1,247.7281
"2024-02-08 11:34:00",296,13.24,25.2,249.9682
"2024-02-08 11:34:10",297,13.24,25.3,249.7073
"2024-02-08 11:34:20",298,13.23,25.39,255.1628
"2024-02-08 11:34:30",299,13.24,25.49,257.64
"2024-02-08 11:34:40",300,13.24,25.58,257.2836
"2024-02-08 11:34:50",301,13.24,25.67,261.6766
"2024-02-08 11:35:00",302,13.24,25.76,262.7104
"2024-02-08 11:35:10",303,13.24,25.85,262.2871
"2024-02-08 11:35:20",304,13.24,25.94,263.0315
"2024-02-08 11:35:30",305,13.24,26.02,267.7981
"2024-02-08 11:35:40",306,13.24,26.1,267.2408
"2024-02-08 11:35:50",307,13.24,26.18,267.6143
"2024-02-08 11:36:00",308,13.24,26.26,270.2303
"2024-02-08 11:36:10",309,13.24,26.33,269.9622
"2024-02-08 11:36:20",310,13.24,26.41,272.4706
"2024-02-08 11:36:30",311,13.24,26.48,275.3939
"2024-02-08 11:36:40",312,13.24,26.55,273.0496
"2024-02-08 11:36:50",313,13.23,26.62,274.9111
"2024-02-08 11:37:00",314,13.24,26.69,280.289
"2024-02-08 11:37:10",315,13.24,26.76,279.2918
"2024-02-08 11:37:20",316,13.24,26.83,277.3611
"2024-02-08 11:37:30",317,13.23,26.89,282.8281
"2024-02-08 11:37:40",318,13.24,26.95,282.4859
"2024-02-08 11:37:50",319,13.24,27.02,282.3809
"2024-02-08 11:38:00",320,13.23,27.08,285.0721
"2024-02-08 11:38:10",321,13.24,27.15,285.2333
"2024-02-08 11:38:20",322,13.24,27.21,284.907
"2024-02-08 11:38:30",323,13.23,27.27,286.344
"2024-02-08 11:38:40",324,13.24,27.33,287.8081
"2024-02-08 11:38:50",325,13.24,27.4,284.8018
"2024-02-08 11:39:00",326,13.23,27.46,285.3478
"2024-02-08 11:39:10",327,13.24,27.52,290.3526
"2024-02-08 11:39:20",328,13.24,27.59,289.9225
"2024-02-08 11:39:30",329,13.23,27.65,292.624
"2024-02-08 11:39:40",330,13.24,27.71,295.3557
"2024-02-08 11:39:50",331,13.24,27.77,293.0011
"2024-02-08 11:40:00",332,13.23,27.83,292.499
"2024-02-08 11:40:10",333,13.23,27.89,297.9572
"2024-02-08 11:40:20",334,13.24,27.95,298.7956
"2024-02-08 11:40:30",335,13.23,28,299.9162
"2024-02-08 11:40:40",336,13.23,28.06,302.8515
"2024-02-08 11:40:50",337,13.24,28.11,304.7354
"2024-02-08 11:41:00",338,13.23,28.16,302.3791
"2024-02-08 11:41:10",339,13.23,28.21,305.3845
"2024-02-08 11:41:20",340,13.24,28.26,310.0584
"2024-02-08 11:41:30",341,13.23,28.31,309.9215
"2024-02-08 11:41:40",342,13.23,28.35,315.2391
"2024-02-08 11:41:50",343,13.24,28.39,315.3404
"2024-02-08 11:42:00",344,13.23,28.43,312.4397
"2024-02-08 11:42:10",345,13.23,28.47,314.2282
"2024-02-08 11:42:20",346,13.24,28.51,315.3753
"2024-02-08 11:42:30",347,13.24,28.54,312.4007
"2024-02-08 11:42:40",348,13.23,28.58,315.6096
"2024-02-08 11:42:50",349,13.24,28.6,317.935
"2024-02-08 11:43:00",350,13.24,28.63,314.9255
"2024-02-08 11:43:10",351,13.23,28.66,315.2299
"2024-02-08 11:43:20",352,13.24,28.68,320.4576
"2024-02-08 11:43:30",353,13.24,28.7,317.6088
"2024-02-08 11:43:40",354,13.23,28.71,317.6261
"2024-02-08 11:43:50",355,13.24,28.72,320.3834
"2024-02-08 11:44:00",356,13.24,28.73,318.8772
"2024-02-08 11:44:10",357,13.23,28.74,317.4312
"2024-02-08 11:44:20",358,13.23,28.75,320.4586
"2024-02-08 11:44:30",359,13.24,28.75,320.0404
"2024-02-08 11:44:40",360,13.23,28.75,317.4039
"2024-02-08 11:44:50",361,13.23,28.76,320.3499
"2024-02-08 11:45:00",362,13.24,28.76,322.5576
"2024-02-08 11:45:10",363,13.23,28.76,322.2765
"2024-02-08 11:45:20",364,13.23,28.76,324.4791
"2024-02-08 11:45:30",365,13.24,28.75,327.7773
"2024-02-08 11:45:40",366,13.24,28.75,324.7466
"2024-02-08 11:45:50",367,13.23,28.74,325.8462
"2024-02-08 11:46:00",368,13.24,28.74,330.2463
"2024-02-08 11:46:10",369,13.24,28.73,327.317
"2024-02-08 11:46:20",370,13.23,28.72,330.3748
"2024-02-08 11:46:30",371,13.24,28.71,335.4039
"2024-02-08 11:46:40",372,13.24,28.71,334.9892
"2024-02-08 11:46:50",373,13.23,28.7,335.2026
"2024-02-08 11:47:00",374,13.24,28.69,337.8874
"2024-02-08 11:47:10",375,13.24,28.69,338.9477
"2024-02-08 11:47:20",376,13.23,28.68,340.0585
"2024-02-08 11:47:30",377,13.23,28.67,342.8256
"2024-02-08 11:47:40",378,13.24,28.67,342.1189
"2024-02-08 11:47:50",379,13.23,28.67,340.012
"2024-02-08 11:48:00",380,13.23,28.67,342.8976
"2024-02-08 11:48:10",381,13.24,28.66,345.0561
"2024-02-08 11:48:20",382,13.23,28.67,342.5835
"2024-02-08 11:48:30",383,13.23,28.67,345.0933
"2024-02-08 11:48:40",384,13.24,28.68,345.2628
"2024-02-08 11:48:50",385,13.24,28.68,342.4945
"2024-02-08 11:49:00",386,13.23,28.69,343.9448
"2024-02-08 11:49:10",387,13.24,28.7,345.2566
"2024-02-08 11:49:20",388,13.24,28.7,342.5022
"2024-02-08 11:49:30",389,13.23,28.71,342.9257
"2024-02-08 11:49:40",390,13.24,28.71,345.3239
"2024-02-08 11:49:50",391,13.24,28.72,342.8163
"2024-02-08 11:50:00",392,13.23,28.72,342.6543
"2024-02-08 11:50:10",393,13.24,28.72,347.8494
"2024-02-08 11:50:20",394,13.24,28.73,346.5338
"2024-02-08 11:50:30",395,13.23,28.73,347.5786
"2024-02-08 11:50:40",396,13.23,28.73,352.7719
"2024-02-08 11:50:50",397,13.24,28.73,352.4135
"2024-02-08 11:51:00",398,13.23,28.73,350.0129
"2024-02-08 11:51:10",399,13.23,28.73,352.8278
"2024-02-08 11:51:20",400,13.24,28.73,355.3417
"2024-02-08 11:51:30",401,13.23,28.73,352.6639
"2024-02-08 11:51:40",402,13.23,28.73,357.0625
"2024-02-08 11:51:50",403,13.24,28.72,358.0074
"2024-02-08 11:52:00",404,13.24,28.72,355.079
"2024-02-08 11:52:10",405,13.23,28.71,358.2738
"2024-02-08 11:52:20",406,13.24,28.7,363.0042
"2024-02-08 11:52:30",407,13.23,28.69,362.6068
"2024-02-08 11:52:40",408,13.23,28.68,362.8336
"2024-02-08 11:52:50",409,13.24,28.67,365.5546
"2024-02-08 11:53:00",410,13.23,28.66,362.7367
"2024-02-08 11:53:10",411,13.23,28.65,362.5947
"2024-02-08 11:53:20",412,13.24,28.64,368.1475
"2024-02-08 11:53:30",413,13.24,28.62,365.8301
"2024-02-08 11:53:40",414,13.23,28.61,365.0474
"2024-02-08 11:53:50",415,13.23,28.59,370.6475
"2024-02-08 11:54:00",416,13.23,28.58,369.7316
"2024-02-08 11:54:10",417,13.23,28.57,367.4362
"2024-02-08 11:54:20",418,13.23,28.55,370.5427
"2024-02-08 11:54:30",419,13.24,28.53,370.24
"2024-02-08 11:54:40",420,13.23,28.51,367.4348
"2024-02-08 11:54:50",421,13.23,28.5,372.9518
"2024-02-08 11:55:00",422,13.23,28.48,372.9128
"2024-02-08 11:55:10",423,13.23,28.46,369.9548
"2024-02-08 11:55:20",424,13.23,28.44,374.0311
"2024-02-08 12:19:20",425,13.21,25.21,9.437117
"2024-02-08 12:19:30",426,13.24,25.22,9.438061
"2024-02-08 12:19:40",427,13.24,25.22,9.436942
"2024-02-08 12:19:50",428,13.24,25.23,9.438448
"2024-02-08 12:20:00",429,13.23,25.25,9.437858
"2024-02-08 12:20:10",430,13.24,25.27,9.441106
"2024-02-08 12:20:20",431,13.24,25.29,9.438309
"2024-02-08 12:20:30",432,13.24,25.32,9.437728
"2024-02-08 12:20:40",433,13.24,25.35,9.44056
"2024-02-08 12:20:50",434,13.24,25.39,9.440854
"2024-02-08 12:21:00",435,13.24,25.44,9.441375
"2024-02-08 12:21:10",436,13.24,25.49,9.438684
"2024-02-08 12:21:20",437,13.24,25.55,9.440191
"2024-02-08 12:21:30",438,13.24,25.62,9.440233
"2024-02-08 12:21:40",439,13.24,25.69,9.441152
"2024-02-08 12:21:50",440,13.24,25.77,9.443955
"2024-02-08 12:22:00",441,13.24,25.84,9.444333
"2024-02-08 12:22:10",442,13.24,25.93,9.4418
"2024-02-08 12:22:20",443,13.23,26.02,9.442515
"2024-02-08 12:22:30",444,13.24,26.11,9.443339
"2024-02-08 12:22:40",445,13.24,26.21,9.443892
"2024-02-08 12:22:50",446,13.24,26.31,9.445405
"2024-02-08 12:23:00",447,13.24,26.41,9.446626
"2024-02-08 12:23:10",448,13.24,26.52,9.443088
"2024-02-08 12:23:20",449,13.24,26.63,9.447982
"2024-02-08 12:23:30",450,13.24,26.75,9.449046
"2024-02-08 12:23:40",451,13.24,26.86,9.449055
"2024-02-08 12:23:50",452,13.24,26.98,9.450367
"2024-02-08 12:24:00",453,13.24,27.1,9.448349
"2024-02-08 12:24:10",454,13.24,27.22,9.449682
"2024-02-08 12:24:20",455,13.24,27.33,9.449103
"2024-02-08 12:24:30",456,13.24,27.45,9.451717
"2024-02-08 12:24:40",457,13.24,27.57,9.45203
"2024-02-08 12:24:50",458,13.24,27.69,9.452166
"2024-02-08 12:25:00",459,13.24,27.81,9.455572
"2024-02-08 12:25:10",460,13.24,27.93,9.45394
"2024-02-08 12:25:20",461,13.24,28.04,9.454493
"2024-02-08 12:25:30",462,13.23,28.16,9.454858
"2024-02-08 12:25:40",463,13.24,28.28,9.454706
"2024-02-08 12:25:50",464,13.24,28.4,9.454146
"2024-02-08 12:26:00",465,13.24,28.51,9.455866
"2024-02-08 12:26:10",466,13.24,28.64,9.457663
"2024-02-08 12:26:20",467,13.24,28.76,9.458141
"2024-02-08 12:26:30",468,13.24,28.87,9.460062
"2024-02-08 12:26:40",469,13.24,29,9.458652
"2024-02-08 12:26:50",470,13.24,29.12,9.460159
"2024-02-08 12:27:00",471,13.24,29.24,9.458166
"2024-02-08 12:27:10",472,13.24,29.37,9.462041
"2024-02-08 12:27:20",473,13.24,29.49,9.461871
"2024-02-08 12:27:30",474,13.24,29.62,9.463273
"2024-02-08 12:27:40",475,13.24,29.75,9.462275
"2024-02-08 12:27:50",476,13.24,29.88,9.460952
"2024-02-08 12:28:00",477,13.24,30.01,9.462434
