Date,ID,CO2,KCO2_m.d,KO2_m.d,k600_m.day,k600_1.d,logQ,log_K600
2023-11-01T15:27:00Z,13,861.6084166666667,0.02329497616544479,0.027427057924319816,0.02384612503781896,0.24649343452344036,1.0759865882733899,-1.622582183140337
2023-12-19T15:20:00Z,13,682.46505,0.03392794594673233,0.039299778825073677,0.041635654373395614,0.07773863895877046,2.2271420379925373,-1.3805346052936251
2024-02-09T13:06:40Z,13,841.7328192,5.440162867156533,6.307593586637699,6.605020500440933,38.078379512997635,1.4144968075383415,0.8198741699012738
2024-05-30T14:40:00Z,13,749.6434399999999,0.007223012068358638,0.008569683837007248,0.006777049593337235,0.3108299714085591,-0.06625159349833246,-2.168959336252568
2024-10-04T14:13:10Z,13,410.82921600000003,0.02736005873305684,0.03255968601812212,0.02479467061790974,0.34044638848166475,0.7892190895142274,-1.6056416566721006
2024-10-25T13:25:10Z,13,380.7333,0.03333130084905986,0.03927603869192999,0.03380395430468632,0.36732476696782107,0.9581613433226034,-1.4710324940342858
2024-12-13T15:02:30Z,13,350.53264,0.18731814069170782,0.21632623664834139,0.23766287538816502,4.182802291935045,0.611225496278811,-0.624038652824875
2023-12-19T11:00:40Z,15,743.7952,0.1412609962719918,0.16357749727456236,0.1739342887694134,0.34221513568743894,2.8483359700712465,-0.7596147943317864
2024-01-05T11:25:30Z,15,638.4584666666667,0.019154349794311746,0.022023787131914063,0.025524128899415695,0.13032338995943724,1.3907185235319381,-1.5930490708133351
2024-07-11T12:12:40Z,15,792.3951,0.3732800471515234,0.44482599019294594,0.3330464286263566,1.5411830482312368,1.541725641172669,-0.47749521907417586
2024-07-29T11:12:50Z,15,801.7695,1.4018578762331426,1.6704207441295276,1.2518618359820999,4.286935824275082,2.001312674459107,0.09755639981557047
2024-10-04T10:06:00Z,15,693.87467,2.7299788409758414,3.2525602424662616,2.441458045816882,10.616735715906326,1.6362871946045918,0.38764926573799163
2024-10-25T09:50:30Z,15,546.66366,0.9056815828043681,1.0681464059830243,0.9094951558108493,6.349019827504514,0.9151054386558459,-0.041199609750822125
2024-12-13T11:36:00Z,15,660.91974,0.3416999159959736,0.39406372544069984,0.4403528199638181,5.485618927033016,0.028938136617605633,-0.35619921814487315
2025-01-27T11:29:50Z,15,351.12894,0.37772542751245586,0.43324043391220396,0.5175544349545182,1.888697706500378,1.9039446514975873,-0.2860439655674908
2025-03-26T10:39:30Z,15,395.79908,0.012824607800367637,0.014988983323067097,0.014250102049089709,0.0682247081856431,1.4893152457346723,-1.8461820255363235
2025-04-16T12:44:30Z,15,350.417,1.023245091907727,1.1986647418536895,1.108534987263719,10.048088817319991,0.5227084494764456,0.04474940474485151
2023-11-01T12:08:30Z,3,714.0472,9.797961044889865e-4,0.001151768564868773,0.0010209782337357737,0.0031585758653918513,1.4712675105950992,-2.990983516550904
2023-12-19T11:00:40Z,3,743.7952,0.1644977702449203,0.19069810736448528,0.2000539152500544,0.2276662323127929,2.771562786721174,-0.6988529446356223
2024-01-05T14:38:30Z,3,456.1238666666667,0.0012190181706383462,0.001404157495248141,0.0015919612545879063,0.003765692605781535,1.81974495835211,-2.798067506399504
2024-10-04T11:06:40Z,3,395.82372,0.23707665961172036,0.2821099548368458,0.21503761105255062,0.5442566428541219,1.732134631962478,-0.6674855733679813
2024-10-25T11:22:00Z,3,411.06708,0.03093709053097476,0.03643879364671149,0.03153169763164271,0.08672419260355974,1.6239756248880626,-1.5012526466892213
2024-12-13T12:38:50Z,3,365.8083,0.1250949718137232,0.14410704064867874,0.1631991439823275,1.3985737832713154,0.15690703744494328,-0.787282123552296
2025-01-27T12:41:10Z,3,329.19088800000003,0.014878933413551558,0.01706208203772903,0.020436212997519226,0.03972796759728773,2.075405339014521,-1.6895995795087997
2023-12-06T10:51:50Z,5,409.7124,0.012285662144508587,0.014344859729310846,0.013802110821498851,0.06876416315484689,2.098697681164752,-1.8600544898287157
2023-12-19T10:01:50Z,5,444.28,0.03114918883104546,0.03615720393698017,0.037343436319180065,0.049357730198461576,2.6814124855151418,-1.427785721047032
2024-01-05T09:37:00Z,5,426.60745,0.04005272070510665,0.04613997642795577,0.05225285747671892,0.18333540357195885,2.2526782335371887,-1.281889954931003
2024-05-30T08:02:10Z,5,892.5125,0.032356668078645255,0.03832691543556565,0.03092882419187691,0.8000772284979933,1.375428554700727,-1.5096365900739641
2024-07-11T10:01:20Z,5,2034.862788,0.05600875544571616,0.06675758178240478,0.04985476230359869,0.15741483486628874,2.2989984241498376,-1.3022933500225762
2024-07-29T09:51:30Z,5,1722.98714,0.026257155135099918,0.031286601831195186,0.02345457542555197,0.049176402024330206,2.4787917591665987,-1.6297724242392633
2024-10-04T08:04:30Z,5,520.154188,0.005757780027675458,0.006853073238736708,0.0052086852237835145,0.040061244574624885,1.9080214000541331,-2.283271887471225
2024-10-25T08:27:10Z,5,551.097192,0.02054669904928981,0.024238384393393084,0.020576134809627493,0.3611399410388892,1.5457048445890125,-1.6866362033590245
2024-11-01T08:35:30Z,5,628.45452,1.6433163391097387,1.9389970823429943,1.6416280886942693,38.92247189473121,1.413638044413495,0.21527477438966716
2024-11-22T09:34:10Z,5,3118.512384,0.5636673208010127,0.6580087832858258,0.6346805973239823,18.39050956677589,1.3255395398511607,-0.197444778200821
2024-12-09T09:25:40Z,5,2329.1665199999998,2.152726136449002,2.488288198858168,2.704675382880392,69.15708750588713,1.3804604573138344,0.43211514822866387
2025-01-03T09:52:40Z,5,552.81112,0.692498764872981,0.8028688979365606,0.8413392127900093,14.200049111511964,1.5628939150123706,-0.07502886919510648
2025-01-27T09:50:10Z,5,560.080524,0.12881644181350016,0.14805523922785416,0.17242135645318957,0.7951054008136093,2.1326559575468362,-0.76340894259866
2025-03-26T08:54:50Z,5,335.30592,0.07273475452023342,0.0849630077230021,0.08131682908370905,0.7601152043575514,1.8223730687057533,-1.0898195648384423
2025-04-16T08:01:10Z,5,354.507555,0.2871743787120861,0.33644454388089484,0.31071448044433647,5.5876794068103095,1.5350345550913929,-0.5076385065437754
2023-11-01T09:56:00Z,5a,434.69795,0.012215882003802756,0.014362001810946651,0.012709409977385202,0.02803940897165313,1.1495281489549098,-1.895874610698049
2024-01-05T10:26:20Z,5a,618.29095,0.0228102243887654,0.0262937639448675,0.029546149318083338,0.05617239916246204,1.373631341190048,-1.5294991116990946
2024-10-04T09:36:10Z,5a,555.11052,0.12635293667732822,0.15033073767643837,0.1148100573891926,0.23579347392479685,1.2571715233052294,-0.9400200659684466
2024-10-25T09:11:00Z,5a,921.7171,0.6262827136732686,0.7374139468197776,0.6407019863591512,1.4223113572321164,1.1395756744469774,-0.19334392956911775
2025-01-27T10:47:00Z,5a,438.31809,0.05988921962893412,0.06879175638848672,0.08071442826590791,0.15531027748628382,1.3555229948346834,-1.0930488251765924
2023-12-06T14:40:00Z,6,615.2329500000001,0.009234248819368672,0.010785778041587308,0.010333831699921458,0.04411101678680726,1.45401711579851,-1.9857386157911903
2024-01-05T15:36:20Z,6,612.310275,0.027545495641895703,0.03186434076138867,0.03430620477439076,0.07662307983742893,2.2726301582172415,-1.46462732440105
2024-02-09T10:58:10Z,6,504.21780864,0.07885771758085083,0.09113327961044629,0.09927729215495303,0.2861405726901402,1.9511759933709472,-1.0031500769787027
2024-05-30T12:23:00Z,6,664.4421,0.012026837343753876,0.014197354774351613,0.011951964548092326,0.20210112159945706,-0.2695305953719329,-1.9225607037307104
2024-07-11T13:13:20Z,6,20118.913500000002,1.8467246153386185,2.191545856547465,1.7280533772406341,11.7808933241876,0.8725553393279177,0.2375571531214863
2024-07-29T12:41:30Z,6,2747.582712,0.23328053058186032,0.27715556284564025,0.21544908639779387,0.7113859962557341,1.779838085124706,-0.6666553431780178
2024-10-04T11:40:30Z,6,1103.890144,0.035218972221151806,0.04190242200489942,0.03200156900369338,0.07484676381598979,2.216392425417808,-1.4948287281506738
2024-10-25T12:13:40Z,6,509.79309,0.19513740032953458,0.22997225864075446,0.19759869761570034,0.5340197088548477,2.032209402198793,-0.7042159221986876
2024-11-01T10:36:30Z,6,709.2594,2.4587062321850457,2.899126558421311,2.475154080988654,8.250004039526875,1.7671731579212215,0.3936022394070755
