#,Date,DO,Temp
1,3/14/2023 12:30,3.57,61.41
2,3/14/2023 12:45,3.55,61.77
3,3/14/2023 13:00,3.59,61.77
4,3/14/2023 13:15,3.58,61.81
5,3/14/2023 13:30,3.58,61.84
6,3/14/2023 13:45,3.59,61.84
7,3/14/2023 14:00,3.61,61.88
8,3/14/2023 14:15,3.6,61.92
9,3/14/2023 14:30,3.62,61.95
10,3/14/2023 14:45,3.58,61.95
11,3/14/2023 15:00,3.57,61.95
12,3/14/2023 15:15,3.53,61.95
13,3/14/2023 15:30,3.55,61.92
14,3/14/2023 15:45,3.49,61.88
15,3/14/2023 16:00,3.48,61.88
16,3/14/2023 16:15,3.51,61.84
17,3/14/2023 16:30,3.52,61.84
18,3/14/2023 16:45,3.6,61.81
19,3/14/2023 17:00,3.59,61.81
20,3/14/2023 17:15,3.55,61.81
21,3/14/2023 17:30,3.49,61.77
22,3/14/2023 17:45,3.54,61.74
23,3/14/2023 18:00,3.52,61.74
24,3/14/2023 18:15,3.48,61.7
25,3/14/2023 18:30,3.46,61.66
26,3/14/2023 18:45,3.41,61.63
27,3/14/2023 19:00,3.44,61.59
28,3/14/2023 19:15,3.46,61.56
29,3/14/2023 19:30,3.39,61.52
30,3/14/2023 19:45,3.38,61.45
31,3/14/2023 20:00,3.28,61.41
32,3/14/2023 20:15,3.34,61.38
33,3/14/2023 20:30,3.31,61.3
34,3/14/2023 20:45,3.26,61.27
35,3/14/2023 21:00,3.27,61.23
36,3/14/2023 21:15,3.27,61.16
37,3/14/2023 21:30,3.26,61.12
38,3/14/2023 21:45,3.18,61.05
39,3/14/2023 22:00,3.18,61.02
40,3/14/2023 22:15,3.21,60.98
41,3/14/2023 22:30,3.16,60.94
42,3/14/2023 22:45,3.14,60.87
43,3/14/2023 23:00,3.16,60.84
44,3/14/2023 23:15,3.14,60.76
45,3/14/2023 23:30,3.12,60.73
46,3/14/2023 23:45,3.05,60.69
47,3/15/2023 0:00,3.03,60.66
48,3/15/2023 0:15,3.09,60.58
49,3/15/2023 0:30,3.09,60.51
50,3/15/2023 0:45,3.09,60.48
51,3/15/2023 1:00,3.11,60.4
52,3/15/2023 1:15,3.03,60.33
53,3/15/2023 1:30,3,60.3
