#,Date,DO,Temp
1,6/1/2023 14:00,7.58,86.36
2,6/1/2023 15:00,7.78,83.98
3,6/1/2023 16:00,7.78,82.8
4,6/1/2023 17:00,8,79.95
5,6/1/2023 18:00,8.41,77.36
6,6/1/2023 19:00,8.57,75.52
7,6/1/2023 20:00,8.69,73.72
8,6/1/2023 21:00,8.81,72.5
9,6/1/2023 22:00,8.9,71.53
10,6/1/2023 23:00,9.02,70.12
11,6/2/2023 0:00,9.18,68.5
12,6/2/2023 1:00,9.31,67.28
13,6/2/2023 2:00,9.33,66.88
14,6/2/2023 3:00,9.36,66.6
15,6/2/2023 4:00,9.34,66.74
16,6/2/2023 5:00,9.32,66.96
17,6/2/2023 6:00,9.29,67.32
18,6/2/2023 7:00,9.21,68.43
19,6/2/2023 8:00,8.92,71.74
20,6/2/2023 9:00,8.69,74.8
21,6/2/2023 10:00,8.46,78.33
22,6/2/2023 11:00,8.02,82.36
23,6/2/2023 12:00,8.12,81.5
24,6/2/2023 13:00,8.12,82.29
25,6/2/2023 14:00,7.77,83.16
26,6/2/2023 15:00,8.06,82.44
27,6/2/2023 16:00,8.11,80.96
28,6/2/2023 17:00,8.21,79.63
29,6/2/2023 18:00,8.36,77.43
30,6/2/2023 19:00,8.51,75.6
31,6/2/2023 20:00,8.66,73.76
32,6/2/2023 21:00,8.82,72.21
33,6/2/2023 22:00,8.92,71.1
34,6/2/2023 23:00,9.04,69.58
35,6/3/2023 0:00,9.18,68.07
36,6/3/2023 1:00,9.29,66.85
37,6/3/2023 2:00,9.41,65.91
38,6/3/2023 3:00,9.4,66.06
39,6/3/2023 4:00,9.41,65.77
40,6/3/2023 5:00,9.41,65.84
41,6/3/2023 6:00,9.36,66.34
42,6/3/2023 7:00,9.2,68.07
43,6/3/2023 8:00,8.99,70.41
44,6/3/2023 9:00,8.76,73.08
45,6/3/2023 10:00,8.64,74.91
46,6/3/2023 11:00,7.66,85.71
47,6/3/2023 12:00,8.08,80.82
48,6/3/2023 13:00,8.23,80.96
49,6/3/2023 14:00,7.93,81.68
50,6/3/2023 15:00,7.94,81.57
51,6/3/2023 16:00,8.09,81.9
52,6/3/2023 17:00,8.07,80.89
53,6/3/2023 18:00,8.17,79.66
54,6/3/2023 19:00,8.34,77.47
55,6/3/2023 20:00,8.5,75.2
56,6/3/2023 21:00,8.66,73.62
57,6/3/2023 22:00,8.78,72.14
58,6/3/2023 23:00,8.92,70.56
59,6/4/2023 0:00,9.08,68.94
60,6/4/2023 1:00,9.15,68.47
61,6/4/2023 2:00,9.19,67.93
62,6/4/2023 3:00,9.26,67.24
63,6/4/2023 4:00,9.23,67.6
64,6/4/2023 5:00,9.06,69.19
65,6/4/2023 6:00,8.99,69.91
66,6/4/2023 7:00,8.92,70.66
67,6/4/2023 8:00,8.81,72.43
68,6/4/2023 9:00,8.64,74.59
69,6/4/2023 10:00,8.4,77.83
70,6/4/2023 11:00,7.71,84.52
71,6/4/2023 12:00,7.85,81.64
72,6/4/2023 13:00,8.67,73.29
73,6/4/2023 14:00,8.4,76.06
74,6/4/2023 15:00,8.51,74.19
75,6/4/2023 16:00,8.7,72.54
76,6/4/2023 17:00,8.81,71.71
77,6/4/2023 18:00,8.83,71.53
78,6/4/2023 19:00,8.86,71.13
79,6/4/2023 20:00,8.92,70.48
80,6/4/2023 21:00,8.97,70.23
81,6/4/2023 22:00,9.03,69.98
82,6/4/2023 23:00,9.08,69.58
83,6/5/2023 0:00,9.08,69.51
84,6/5/2023 1:00,9.08,69.51
85,6/5/2023 2:00,9.08,69.44
86,6/5/2023 3:00,9.11,69.04
87,6/5/2023 4:00,9.18,68.36
88,6/5/2023 5:00,9.17,68.72
89,6/5/2023 6:00,9.14,68.83
90,6/5/2023 7:00,9.1,69.55
91,6/5/2023 8:00,8.95,71.56
92,6/5/2023 9:00,8.77,73.26
93,6/5/2023 10:00,8.55,76.53
94,6/5/2023 11:00,7.75,83.73
95,6/5/2023 12:00,8.14,81.61
96,6/5/2023 13:00,8.14,82.94
97,6/5/2023 14:00,7.82,84.2
98,6/5/2023 15:00,7.8,84.34
99,6/5/2023 16:00,8.01,82.98
100,6/5/2023 17:00,8.19,80.64
101,6/5/2023 18:00,8.38,77.79
102,6/5/2023 19:00,8.57,75.45
103,6/5/2023 20:00,8.83,72.79
104,6/5/2023 21:00,9.01,70.92
105,6/5/2023 22:00,9.14,69.33
106,6/5/2023 23:00,9.38,66.99
107,6/6/2023 0:00,9.6,64.69
108,6/6/2023 1:00,9.73,63.61
109,6/6/2023 2:00,9.8,62.71
110,6/6/2023 3:00,9.89,61.92
111,6/6/2023 4:00,9.98,61.34
112,6/6/2023 5:00,10.03,60.8
113,6/6/2023 6:00,10.12,60.26
114,6/6/2023 7:00,9.97,61.84
115,6/6/2023 8:00,9.44,66.88
116,6/6/2023 9:00,8.82,73.44
117,6/6/2023 10:00,8.49,78.12
118,6/6/2023 11:00,7.54,88.52
119,6/6/2023 12:00,7.63,86.61
120,6/6/2023 13:00,7.58,85.06
