MiniDOT Logger Concatenated Data File
Sensor:             7450-887320
Concatenation Date: 2023Nov09 14:24:30 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 1022.7 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1688752800,           2023-07-07 18:00:00,           2023-07-07 14:00:00,      3.550000,     25.852000,          5.066000,                    61.679111,      0.941000
                1688756400,           2023-07-07 19:00:00,           2023-07-07 15:00:00,      3.550000,     26.503000,          5.309000,                    65.403997,      0.940000
                1688760000,           2023-07-07 20:00:00,           2023-07-07 16:00:00,      3.550000,     26.604000,          5.359000,                    66.140181,      0.940000
                1688763600,           2023-07-07 21:00:00,           2023-07-07 17:00:00,      3.550000,     26.520000,          5.187000,                    63.920604,      0.939000
                1688767200,           2023-07-07 22:00:00,           2023-07-07 18:00:00,      3.550000,     26.520000,          5.116000,                    63.045654,      0.940000
                1688770800,           2023-07-07 23:00:00,           2023-07-07 19:00:00,      3.550000,     25.785000,          5.614000,                    68.267800,      0.940000
                1688774400,           2023-07-08 00:00:00,           2023-07-07 20:00:00,      3.550000,     24.270000,          5.143000,                    60.821059,      0.941000
                1688778000,           2023-07-08 01:00:00,           2023-07-07 21:00:00,      3.550000,     23.549000,          3.715000,                    43.345223,      0.942000
                1688781600,           2023-07-08 02:00:00,           2023-07-07 22:00:00,      3.550000,     23.239000,          3.587000,                    41.608030,      0.942000
                1688785200,           2023-07-08 03:00:00,           2023-07-07 23:00:00,      3.550000,     23.105000,          3.634000,                    42.046571,      0.942000
                1688788800,           2023-07-08 04:00:00,           2023-07-08 00:00:00,      3.550000,     23.038000,          3.665000,                    42.351495,      0.942000
                1688792400,           2023-07-08 05:00:00,           2023-07-08 01:00:00,      3.550000,     22.930000,          3.691000,                    42.564707,      0.942000
                1688796000,           2023-07-08 06:00:00,           2023-07-08 02:00:00,      3.550000,     22.863000,          3.698000,                    42.591229,      0.942000
                1688799600,           2023-07-08 07:00:00,           2023-07-08 03:00:00,      3.550000,     22.796000,          3.690000,                    42.445019,      0.942000
                1688803200,           2023-07-08 08:00:00,           2023-07-08 04:00:00,      3.550000,     22.745000,          3.700000,                    42.518786,      0.942000
                1688806800,           2023-07-08 09:00:00,           2023-07-08 05:00:00,      3.550000,     22.695000,          3.687000,                    42.329094,      0.942000
                1688810400,           2023-07-08 10:00:00,           2023-07-08 06:00:00,      3.550000,     22.628000,          3.678000,                    42.171909,      0.942000
                1688814000,           2023-07-08 11:00:00,           2023-07-08 07:00:00,      3.550000,     22.595000,          3.680000,                    42.168304,      0.942000
                1688817600,           2023-07-08 12:00:00,           2023-07-08 08:00:00,      3.550000,     22.637000,          3.620000,                    41.514002,      0.942000
                1688821200,           2023-07-08 13:00:00,           2023-07-08 09:00:00,      3.540000,     22.787000,          3.671000,                    42.219243,      0.942000
                1688824800,           2023-07-08 14:00:00,           2023-07-08 10:00:00,      3.540000,     23.114000,          3.730000,                    43.164672,      0.942000
                1688828400,           2023-07-08 15:00:00,           2023-07-08 11:00:00,      3.540000,     23.625000,          3.947000,                    46.117914,      0.941000
                1688832000,           2023-07-08 16:00:00,           2023-07-08 12:00:00,      3.540000,     24.254000,          4.163000,                    49.216939,      0.941000
                1688835600,           2023-07-08 17:00:00,           2023-07-08 13:00:00,      3.540000,     24.833000,          4.340000,                    51.862874,      0.940000
                1688839200,           2023-07-08 18:00:00,           2023-07-08 14:00:00,      3.540000,     25.675000,          4.704000,                    57.087436,      0.939000
                1688842800,           2023-07-08 19:00:00,           2023-07-08 15:00:00,      3.530000,     26.241000,          4.871000,                    59.724863,      0.939000
                1688846400,           2023-07-08 20:00:00,           2023-07-08 16:00:00,      3.540000,     26.520000,          4.850000,                    59.767674,      0.939000
                1688850000,           2023-07-08 21:00:00,           2023-07-08 17:00:00,      3.540000,     26.528000,          4.743000,                    58.457515,      0.939000
                1688853600,           2023-07-08 22:00:00,           2023-07-08 18:00:00,      3.530000,     26.207000,          4.458000,                    54.627325,      0.939000
                1688857200,           2023-07-08 23:00:00,           2023-07-08 19:00:00,      3.540000,     25.650000,          4.202000,                    50.971956,      0.940000
                1688860800,           2023-07-09 00:00:00,           2023-07-08 20:00:00,      3.540000,     24.976000,          3.904000,                    46.775807,      0.940000
                1688864400,           2023-07-09 01:00:00,           2023-07-08 21:00:00,      3.540000,     24.430000,          3.832000,                    45.452097,      0.940000
                1688868000,           2023-07-09 02:00:00,           2023-07-08 22:00:00,      3.540000,     24.035000,          3.778000,                    44.483386,      0.941000
                1688871600,           2023-07-09 03:00:00,           2023-07-08 23:00:00,      3.540000,     23.759000,          3.662000,                    42.895578,      0.941000
                1688875200,           2023-07-09 04:00:00,           2023-07-09 00:00:00,      3.540000,     23.600000,          3.713000,                    43.363425,      0.941000
                1688878800,           2023-07-09 05:00:00,           2023-07-09 01:00:00,      3.540000,     23.499000,          3.708000,                    43.222890,      0.941000
                1688882400,           2023-07-09 06:00:00,           2023-07-09 02:00:00,      3.540000,     23.424000,          3.653000,                    42.521704,      0.941000
                1688886000,           2023-07-09 07:00:00,           2023-07-09 03:00:00,      3.540000,     23.340000,          3.643000,                    42.338229,      0.942000
                1688889600,           2023-07-09 08:00:00,           2023-07-09 04:00:00,      3.540000,     23.273000,          3.495000,                    40.566893,      0.941000
                1688893200,           2023-07-09 09:00:00,           2023-07-09 05:00:00,      3.540000,     23.223000,          3.306000,                    38.336935,      0.939000
                1688896800,           2023-07-09 10:00:00,           2023-07-09 06:00:00,      3.530000,     23.164000,          3.398000,                    39.359873,      0.938000
                1688900400,           2023-07-09 11:00:00,           2023-07-09 07:00:00,      3.530000,     23.130000,          3.662000,                    42.390585,      0.942000
                1688904000,           2023-07-09 12:00:00,           2023-07-09 08:00:00,      3.530000,     23.156000,          3.680000,                    42.619901,      0.941000
                1688907600,           2023-07-09 13:00:00,           2023-07-09 09:00:00,      3.540000,     23.331000,          3.725000,                    43.283870,      0.941000
                1688911200,           2023-07-09 14:00:00,           2023-07-09 10:00:00,      3.540000,     23.641000,          3.784000,                    44.226658,      0.941000
                1688914800,           2023-07-09 15:00:00,           2023-07-09 11:00:00,      3.530000,     24.136000,          3.995000,                    47.127102,      0.941000
                1688918400,           2023-07-09 16:00:00,           2023-07-09 12:00:00,      3.540000,     24.531000,          4.717000,                    56.054139,      0.940000
                1688922000,           2023-07-09 17:00:00,           2023-07-09 13:00:00,      3.530000,     24.304000,          4.732000,                    55.995970,      0.940000
                1688925600,           2023-07-09 18:00:00,           2023-07-09 14:00:00,      3.530000,     24.312000,          4.542000,                    53.755605,      0.940000
                1688929200,           2023-07-09 19:00:00,           2023-07-09 15:00:00,      3.530000,     25.035000,          4.899000,                    58.761178,      0.940000
                1688932800,           2023-07-09 20:00:00,           2023-07-09 16:00:00,      3.540000,     25.515000,          4.958000,                    59.994509,      0.940000
                1688936400,           2023-07-09 21:00:00,           2023-07-09 17:00:00,      3.530000,     25.835000,          4.796000,                    58.373779,      0.939000
                1688940000,           2023-07-09 22:00:00,           2023-07-09 18:00:00,      3.530000,     25.119000,          4.967000,                    59.668886,      0.939000
                1688943600,           2023-07-09 23:00:00,           2023-07-09 19:00:00,      3.540000,     24.497000,          4.502000,                    53.465498,      0.940000
                1688947200,           2023-07-10 00:00:00,           2023-07-09 20:00:00,      3.530000,     23.935000,          3.931000,                    46.198489,      0.941000
                1688950800,           2023-07-10 01:00:00,           2023-07-09 21:00:00,      3.540000,     23.616000,          3.762000,                    43.948891,      0.941000
                1688954400,           2023-07-10 02:00:00,           2023-07-09 22:00:00,      3.540000,     23.424000,          3.726000,                    43.371440,      0.941000
                1688958000,           2023-07-10 03:00:00,           2023-07-09 23:00:00,      3.540000,     23.290000,          3.713000,                    43.111075,      0.941000
                1688961600,           2023-07-10 04:00:00,           2023-07-10 00:00:00,      3.530000,     23.172000,          3.740000,                    43.327895,      0.942000
                1688965200,           2023-07-10 05:00:00,           2023-07-10 01:00:00,      3.530000,     23.122000,          3.730000,                    43.171206,      0.941000
                1688968800,           2023-07-10 06:00:00,           2023-07-10 02:00:00,      3.530000,     23.114000,          3.720000,                    43.048949,      0.942000
                1688972400,           2023-07-10 07:00:00,           2023-07-10 03:00:00,      3.530000,     23.089000,          3.694000,                    42.727850,      0.942000
                1688976000,           2023-07-10 08:00:00,           2023-07-10 04:00:00,      3.530000,     23.038000,          3.702000,                    42.779055,      0.942000
                1688979600,           2023-07-10 09:00:00,           2023-07-10 05:00:00,      3.530000,     23.022000,          3.702000,                    42.766090,      0.942000
                1688983200,           2023-07-10 10:00:00,           2023-07-10 06:00:00,      3.530000,     23.013000,          3.679000,                    42.493143,      0.941000
                1688986800,           2023-07-10 11:00:00,           2023-07-10 07:00:00,      3.530000,     23.030000,          3.673000,                    42.437509,      0.941000
                1688990400,           2023-07-10 12:00:00,           2023-07-10 08:00:00,      3.530000,     23.063000,          3.718000,                    42.984292,      0.942000
                1688994000,           2023-07-10 13:00:00,           2023-07-10 09:00:00,      3.530000,     23.214000,          3.770000,                    43.710125,      0.941000
                1688997600,           2023-07-10 14:00:00,           2023-07-10 10:00:00,      3.530000,     23.524000,          3.856000,                    44.969216,      0.941000
                1689001200,           2023-07-10 15:00:00,           2023-07-10 11:00:00,      3.530000,     23.926000,          4.093000,                    48.094277,      0.941000
                1689004800,           2023-07-10 16:00:00,           2023-07-10 12:00:00,      3.530000,     24.094000,          4.279000,                    50.437808,      0.938000
                1689008400,           2023-07-10 17:00:00,           2023-07-10 13:00:00,      3.530000,     23.675000,          4.709000,                    55.073009,      0.940000
                1689012000,           2023-07-10 18:00:00,           2023-07-10 14:00:00,      3.530000,     23.248000,          5.129000,                    59.504839,      0.941000
                1689015600,           2023-07-10 19:00:00,           2023-07-10 15:00:00,      3.530000,     23.013000,          4.608000,                    53.223268,      0.941000
                1689019200,           2023-07-10 20:00:00,           2023-07-10 16:00:00,      3.530000,     23.013000,          3.870000,                    44.699229,      0.941000
                1689022800,           2023-07-10 21:00:00,           2023-07-10 17:00:00,      3.530000,     23.130000,          3.699000,                    42.818890,      0.941000
                1689026400,           2023-07-10 22:00:00,           2023-07-10 18:00:00,      3.530000,     23.290000,          3.782000,                    43.912223,      0.941000
                1689030000,           2023-07-10 23:00:00,           2023-07-10 19:00:00,      3.530000,     23.390000,          3.829000,                    44.541844,      0.941000
                1689033600,           2023-07-11 00:00:00,           2023-07-10 20:00:00,      3.530000,     23.331000,          3.729000,                    43.330350,      0.941000
                1689037200,           2023-07-11 01:00:00,           2023-07-10 21:00:00,      3.530000,     23.248000,          3.705000,                    42.984096,      0.941000
                1689040800,           2023-07-11 02:00:00,           2023-07-10 22:00:00,      3.530000,     23.114000,          3.692000,                    42.724925,      0.941000
                1689044400,           2023-07-11 03:00:00,           2023-07-10 23:00:00,      3.530000,     23.013000,          3.698000,                    42.712597,      0.941000
                1689048000,           2023-07-11 04:00:00,           2023-07-11 00:00:00,      3.530000,     22.971000,          3.665000,                    42.297754,      0.940000
                1689051600,           2023-07-11 05:00:00,           2023-07-11 01:00:00,      3.530000,     22.938000,          3.694000,                    42.605769,      0.941000
                1689055200,           2023-07-11 06:00:00,           2023-07-11 02:00:00,      3.530000,     22.930000,          3.699000,                    42.656963,      0.941000
                1689058800,           2023-07-11 07:00:00,           2023-07-11 03:00:00,      3.530000,     22.930000,          3.724000,                    42.945264,      0.941000
                1689062400,           2023-07-11 08:00:00,           2023-07-11 04:00:00,      3.530000,     22.888000,          3.726000,                    42.934091,      0.941000
                1689066000,           2023-07-11 09:00:00,           2023-07-11 05:00:00,      3.530000,     22.863000,          3.717000,                    42.810059,      0.941000
                1689069600,           2023-07-11 10:00:00,           2023-07-11 06:00:00,      3.530000,     22.804000,          3.744000,                    43.072716,      0.942000
                1689073200,           2023-07-11 11:00:00,           2023-07-11 07:00:00,      3.530000,     22.779000,          3.740000,                    43.006252,      0.941000
                1689076800,           2023-07-11 12:00:00,           2023-07-11 08:00:00,      3.530000,     22.804000,          3.754000,                    43.187760,      0.941000
                1689080400,           2023-07-11 13:00:00,           2023-07-11 09:00:00,      3.530000,     22.930000,          3.829000,                    44.156126,      0.941000
                1689084000,           2023-07-11 14:00:00,           2023-07-11 10:00:00,      3.530000,     23.130000,          3.681000,                    42.610525,      0.939000
                1689087600,           2023-07-11 15:00:00,           2023-07-11 11:00:00,      3.530000,     23.281000,          3.983000,                    46.238149,      0.941000
                1689091200,           2023-07-11 16:00:00,           2023-07-11 12:00:00,      3.530000,     23.516000,          4.222000,                    49.230152,      0.940000
                1689094800,           2023-07-11 17:00:00,           2023-07-11 13:00:00,      3.530000,     23.658000,          4.252000,                    49.712411,      0.941000
                1689098400,           2023-07-11 18:00:00,           2023-07-11 14:00:00,      3.530000,     24.212000,          4.675000,                    55.226860,      0.940000
                1689102000,           2023-07-11 19:00:00,           2023-07-11 15:00:00,      3.530000,     24.749000,          4.859000,                    57.974938,      0.940000
                1689105600,           2023-07-11 20:00:00,           2023-07-11 16:00:00,      3.530000,     24.766000,          4.711000,                    56.226734,      0.940000
                1689109200,           2023-07-11 21:00:00,           2023-07-11 17:00:00,      3.530000,     24.707000,          4.540000,                    54.126783,      0.940000
                1689112800,           2023-07-11 22:00:00,           2023-07-11 18:00:00,      3.530000,     24.296000,          4.875000,                    57.679576,      0.940000
                1689116400,           2023-07-11 23:00:00,           2023-07-11 19:00:00,      3.530000,     23.759000,          4.417000,                    51.739423,      0.940000
                1689120000,           2023-07-12 00:00:00,           2023-07-11 20:00:00,      3.530000,     23.524000,          3.995000,                    46.590253,      0.940000
                1689123600,           2023-07-12 01:00:00,           2023-07-11 21:00:00,      3.530000,     23.306000,          3.796000,                    44.088083,      0.941000
                1689127200,           2023-07-12 02:00:00,           2023-07-11 22:00:00,      3.530000,     23.156000,          3.783000,                    43.812795,      0.941000
                1689130800,           2023-07-12 03:00:00,           2023-07-11 23:00:00,      3.530000,     23.063000,          3.768000,                    43.562348,      0.941000
                1689134400,           2023-07-12 04:00:00,           2023-07-12 00:00:00,      3.530000,     22.971000,          3.788000,                    43.717296,      0.941000
                1689138000,           2023-07-12 05:00:00,           2023-07-12 01:00:00,      3.530000,     22.888000,          3.793000,                    43.706121,      0.941000
                1689141600,           2023-07-12 06:00:00,           2023-07-12 02:00:00,      3.530000,     22.821000,          3.789000,                    43.604503,      0.941000
                1689145200,           2023-07-12 07:00:00,           2023-07-12 03:00:00,      3.530000,     22.787000,          3.755000,                    43.185306,      0.942000
                1689148800,           2023-07-12 08:00:00,           2023-07-12 04:00:00,      3.530000,     22.720000,          3.767000,                    43.268132,      0.941000
                1689152400,           2023-07-12 09:00:00,           2023-07-12 05:00:00,      3.530000,     22.695000,          3.782000,                    43.419755,      0.941000
                1689156000,           2023-07-12 10:00:00,           2023-07-12 06:00:00,      3.530000,     22.628000,          3.794000,                    43.501964,      0.941000
                1689159600,           2023-07-12 11:00:00,           2023-07-12 07:00:00,      3.530000,     22.578000,          3.814000,                    43.689614,      0.941000
                1689163200,           2023-07-12 12:00:00,           2023-07-12 08:00:00,      3.530000,     22.570000,          3.808000,                    43.614227,      0.941000
                1689166800,           2023-07-12 13:00:00,           2023-07-12 09:00:00,      3.530000,     22.729000,          3.826000,                    43.953340,      0.941000
                1689170400,           2023-07-12 14:00:00,           2023-07-12 10:00:00,      3.530000,     23.097000,          3.907000,                    45.198427,      0.941000
                1689174000,           2023-07-12 15:00:00,           2023-07-12 11:00:00,      3.530000,     23.566000,          4.065000,                    47.444049,      0.940000
                1689177600,           2023-07-12 16:00:00,           2023-07-12 12:00:00,      3.530000,     24.094000,          4.289000,                    50.555680,      0.940000
                1689181200,           2023-07-12 17:00:00,           2023-07-12 13:00:00,      3.530000,     24.699000,          4.531000,                    54.011495,      0.940000
                1689184800,           2023-07-12 18:00:00,           2023-07-12 14:00:00,      3.530000,     25.456000,          4.861000,                    58.757352,      0.939000
                1689188400,           2023-07-12 19:00:00,           2023-07-12 15:00:00,      3.530000,     25.768000,          4.985000,                    60.600227,      0.939000
                1689192000,           2023-07-12 20:00:00,           2023-07-12 16:00:00,      3.530000,     25.498000,          4.652000,                    56.274257,      0.938000
                1689195600,           2023-07-12 21:00:00,           2023-07-12 17:00:00,      3.530000,     25.254000,          4.521000,                    54.445819,      0.939000
