"TOA5","13_Bradford_LB","CR800","31039","CR800.Std.32.05","CPU:13_hourly_02082024.CR8","44747","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2"
"2024-03-18 17:00:00",625,12.32,490.0652
"2024-03-18 18:00:00",626,12.29,455.4993
"2024-03-18 19:00:00",627,12.28,490.1927
"2024-03-18 20:00:00",628,12.28,490.2161
"2024-03-18 21:00:00",629,12.27,475.798
"2024-03-18 22:00:00",630,12.27,501.7506
"2024-03-18 23:00:00",631,12.26,490.2192
"2024-03-19 00:00:00",632,12.25,487.4305
"2024-03-19 01:00:00",633,12.25,470.1923
"2024-03-19 02:00:00",634,12.25,467.3077
"2024-03-19 03:00:00",635,12.24,481.7308
"2024-03-19 04:00:00",636,12.22,490.3846
"2024-03-19 05:00:00",637,12.21,490.4418
"2024-03-19 06:00:00",638,12.21,464.5825
"2024-03-19 07:00:00",639,12.2,482.04
"2024-03-19 08:00:00",640,12.21,484.9483
"2024-03-19 09:00:00",641,12.23,464.7271
"2024-03-19 10:00:00",642,12.29,464.5825
"2024-03-19 11:00:00",643,12.32,467.3113
"2024-03-19 12:00:00",644,12.28,475.9617
"2024-03-19 13:00:00",645,12.38,478.8463
"2024-03-19 14:00:00",646,12.36,478.8463
"2024-03-19 15:00:00",647,12.35,490.2178
"2024-03-19 16:00:00",648,12.33,455.6129
"2024-03-19 17:00:00",649,12.28,478.6819
"2024-03-19 18:00:00",650,12.26,493.1004
"2024-03-19 19:00:00",651,12.22,487.4983
"2024-03-19 20:00:00",652,12.22,496.1538
"2024-03-19 21:00:00",653,12.2,525
"2024-03-19 22:00:00",654,12.19,519.2308
"2024-03-19 23:00:00",655,12.18,519.2502
"2024-03-20 00:00:00",656,12.18,507.8651
"2024-03-20 01:00:00",657,12.17,528.2403
"2024-03-20 02:00:00",658,12.16,516.7009
"2024-03-20 03:00:00",659,12.15,525.3607
"2024-03-20 04:00:00",660,12.14,559.9999
"2024-03-20 05:00:00",661,12.14,571.5463
"2024-03-20 06:00:00",662,12.13,571.5463
"2024-03-20 07:00:00",663,12.13,571.5463
"2024-03-20 08:00:00",664,12.14,571.5463
"2024-03-20 09:00:00",665,12.16,493.6081
"2024-03-20 10:00:00",666,12.26,490.3886
"2024-03-20 11:00:00",667,12.27,464.4232
"2024-03-20 12:00:00",668,12.25,467.2918
"2024-03-20 13:00:00",669,12.33,455.6129
"2024-03-20 14:00:00",670,12.35,478.5262
"2024-03-20 15:00:00",671,12.38,466.9871
"2024-03-20 16:00:00",672,12.32,466.9871
"2024-03-20 17:00:00",673,12.28,467.0419
"2024-03-20 18:00:00",674,12.25,490.1515
"2024-03-20 19:00:00",675,12.23,530.5869
"2024-03-20 20:00:00",676,12.2,594.0338
"2024-03-20 21:00:00",677,12.19,542.3077
"2024-03-20 22:00:00",678,12.18,565.3846
"2024-03-20 23:00:00",679,12.17,559.6154
"2024-03-21 00:00:00",680,12.17,507.6923
"2024-03-21 01:00:00",681,12.15,530.7692
"2024-03-21 02:00:00",682,12.14,539.4725
"2024-03-21 03:00:00",683,12.14,565.5663
"2024-03-21 04:00:00",684,12.13,562.8508
"2024-03-21 05:00:00",685,12.12,594.639
"2024-03-21 06:00:00",686,12.12,559.9999
"2024-03-21 07:00:00",687,12.12,548.4534
"2024-03-21 08:00:00",688,12.13,551.34
"2024-03-21 09:00:00",689,12.14,502.093
"2024-03-21 10:00:00",690,12.23,510.5771
"2024-03-21 11:00:00",691,12.22,478.8395
"2024-03-21 12:00:00",692,12.22,490.1966
"2024-03-21 13:00:00",693,12.27,490.0681
"2024-03-21 14:00:00",694,12.27,455.4566
"2024-03-21 15:00:00",695,12.26,478.5176
"2024-03-21 16:00:00",696,12.27,466.9871
"2024-03-21 17:00:00",697,12.24,487.1953
"2024-03-21 18:00:00",698,12.2,573.7521
"2024-03-21 19:00:00",699,12.18,493.0795
"2024-03-21 20:00:00",700,12.18,495.9833
"2024-03-21 21:00:00",701,12.17,478.6816
"2024-03-21 22:00:00",702,12.16,521.936
"2024-03-21 23:00:00",703,12.16,490.2161
"2024-03-22 00:00:00",704,12.16,495.9833
"2024-03-22 01:00:00",705,12.14,513.2851
"2024-03-22 02:00:00",706,12.16,596.9102
"2024-03-22 03:00:00",707,12.15,507.5178
"2024-03-22 04:00:00",708,12.13,490.2161
"2024-03-22 05:00:00",709,12.14,467.1475
"2024-03-22 06:00:00",710,12.13,478.6819
"2024-03-22 07:00:00",711,12.13,464.2638
"2024-03-22 08:00:00",712,12.13,478.6886
"2024-03-22 09:00:00",713,12.12,490.2238
"2024-03-22 10:00:00",714,12.13,467.1507
"2024-03-22 11:00:00",715,12.13,467.1667
"2024-03-22 12:00:00",716,12.13,461.4059
"2024-03-22 13:00:00",717,12.15,464.2638
"2024-03-22 14:00:00",718,12.13,478.6819
"2024-03-22 15:00:00",719,12.13,478.6492
"2024-03-22 16:00:00",720,12.11,521.9235
"2024-03-22 17:00:00",721,12.12,542.1213
"2024-03-22 18:00:00",722,12.12,498.867
"2024-03-22 19:00:00",723,12.11,513.2851
"2024-03-22 20:00:00",724,12.1,501.7506
"2024-03-22 21:00:00",725,12.11,504.6342
"2024-03-22 22:00:00",726,12.09,521.936
"2024-03-22 23:00:00",727,12.09,524.8196
"2024-03-23 00:00:00",728,12.09,585.3763
"2024-03-23 01:00:00",729,12.09,634.46
"2024-03-23 02:00:00",730,12.09,553.7693
"2024-03-23 03:00:00",731,12.08,498.9524
"2024-03-23 04:00:00",732,12.07,565.2222
"2024-03-23 05:00:00",733,12.07,585.3946
"2024-03-23 06:00:00",734,12.07,643.1511
"2024-03-23 07:00:00",735,12.07,594.1144
"2024-03-23 08:00:00",736,12.07,550.8068
"2024-03-23 09:00:00",737,12.1,475.7983
"2024-03-23 10:00:00",738,12.11,490.2161
"2024-03-23 11:00:00",739,12.15,455.4956
"2024-03-23 12:00:00",740,12.15,464.1044
"2024-03-23 13:00:00",741,12.14,475.635
"2024-03-23 14:00:00",742,12.16,464.1044
"2024-03-23 15:00:00",743,12.18,455.6117
"2024-03-23 16:00:00",744,12.15,449.8294
"2024-03-23 17:00:00",745,12.11,585.3615
"2024-03-23 18:00:00",746,12.09,573.8409
"2024-03-23 19:00:00",747,12.07,475.798
"2024-03-23 20:00:00",748,12.06,484.4489
"2024-03-23 21:00:00",749,12.06,496.0166
"2024-03-23 22:00:00",750,12.06,507.5841
"2024-03-23 23:00:00",751,12.04,553.819
"2024-03-24 00:00:00",752,12.04,499.0385
"2024-03-24 01:00:00",753,12.04,475.9615
"2024-03-24 02:00:00",754,12.03,499.0385
"2024-03-24 03:00:00",755,12.03,478.8462
"2024-03-24 04:00:00",756,12.03,490.3846
"2024-03-24 05:00:00",757,12.01,501.9231
"2024-03-24 06:00:00",758,12.02,499.0385
"2024-03-24 07:00:00",759,12.02,478.8462
"2024-03-24 08:00:00",760,12.02,475.9615
"2024-03-24 09:00:00",761,12.06,470.1923
"2024-03-24 10:00:00",762,12.06,487.5
"2024-03-24 11:00:00",763,12.07,472.9309
"2024-03-24 12:00:00",764,12.08,467.1475
"2024-03-24 13:00:00",765,12.06,490.2165
"2024-03-24 14:00:00",766,12.11,455.6129
"2024-03-24 15:00:00",767,12.15,455.61
"2024-03-24 16:00:00",768,12.1,478.5741
"2024-03-24 17:00:00",769,12.06,478.6816
"2024-03-24 18:00:00",770,12.04,455.6126
"2024-03-24 19:00:00",771,12.02,484.6008
"2024-03-24 20:00:00",772,12,490.3846
"2024-03-24 21:00:00",773,11.99,490.3846
"2024-03-24 22:00:00",774,11.98,501.9231
"2024-03-24 23:00:00",775,11.99,475.9615
"2024-03-25 00:00:00",776,11.98,467.3077
"2024-03-25 01:00:00",777,11.96,490.3846
"2024-03-25 02:00:00",778,11.96,490.3846
"2024-03-25 03:00:00",779,11.97,478.8462
"2024-03-25 04:00:00",780,11.95,501.9231
"2024-03-25 05:00:00",781,11.94,499.0385
"2024-03-25 06:00:00",782,11.93,499.0385
"2024-03-25 07:00:00",783,11.93,490.3846
"2024-03-25 08:00:00",784,11.95,490.3846
"2024-03-25 09:00:00",785,11.98,490.3846
"2024-03-25 10:00:00",786,12.02,455.6129
"2024-03-25 11:00:00",787,12.04,455.5303
"2024-03-25 12:00:00",788,12.07,455.4722
"2024-03-25 13:00:00",789,12.11,455.4565
"2024-03-25 14:00:00",790,12.07,481.4003
"2024-03-25 15:00:00",791,12.04,455.4795
"2024-03-25 16:00:00",792,11.97,475.7102
