#,Date,T, ,pH
1,12/08/2022 10:00:00,23.38,176.77,3.55
2,12/08/2022 10:15:00,23.54,176.40,3.56
3,12/08/2022 10:30:00,23.40,176.40,3.56
4,12/08/2022 10:45:00,23.26,176.40,3.56
5,12/08/2022 11:00:00,23.42,207.76,3.00
6,12/08/2022 11:15:00,18.56,94.69,4.99
7,12/08/2022 11:30:00,18.30,94.99,4.98
8,12/08/2022 11:45:00,18.37,93.99,5.00
9,12/08/2022 12:00:00,18.44,94.25,5.00
10,12/08/2022 12:15:00,18.51,94.64,4.99
11,12/08/2022 12:30:00,18.60,94.72,4.99
12,12/08/2022 12:45:00,18.70,94.71,4.99
13,12/08/2022 13:00:00,18.84,94.82,4.99
14,12/08/2022 13:15:00,18.87,94.50,5.00
15,12/08/2022 13:30:00,18.98,95.00,4.99
16,12/08/2022 13:45:00,19.10,94.67,5.00
17,12/08/2022 14:00:00,19.20,94.77,4.99
18,12/08/2022 14:15:00,19.25,94.52,5.00
19,12/08/2022 14:30:00,19.29,95.38,4.98
20,12/08/2022 14:45:00,19.39,94.88,4.99
21,12/08/2022 15:00:00,19.41,95.16,4.99
22,12/08/2022 15:15:00,19.44,94.80,5.00
23,12/08/2022 15:30:00,19.51,94.97,4.99
24,12/08/2022 15:45:00,19.56,94.78,5.00
25,12/08/2022 16:00:00,19.53,95.69,4.98
26,12/08/2022 16:15:00,19.51,95.25,4.99
27,12/08/2022 16:30:00,19.51,95.25,4.99
28,12/08/2022 16:45:00,19.48,95.60,4.98
29,12/08/2022 17:00:00,19.46,94.96,4.99
30,12/08/2022 17:15:00,19.44,95.14,4.99
31,12/08/2022 17:30:00,19.41,95.47,4.98
32,12/08/2022 17:45:00,19.39,95.50,4.98
33,12/08/2022 18:00:00,19.34,95.28,4.99
34,12/08/2022 18:15:00,19.32,95.33,4.98
35,12/08/2022 18:30:00,19.27,95.36,4.98
36,12/08/2022 18:45:00,19.22,95.53,4.98
37,12/08/2022 19:00:00,19.20,95.14,4.99
38,12/08/2022 19:15:00,19.15,95.39,4.98
39,12/08/2022 19:30:00,19.10,95.60,4.98
40,12/08/2022 19:45:00,19.08,95.74,4.98
41,12/08/2022 20:00:00,19.03,95.47,4.98
42,12/08/2022 20:15:00,19.01,95.61,4.98
43,12/08/2022 20:30:00,18.96,95.28,4.98
44,12/08/2022 20:45:00,18.91,94.97,4.99
45,12/08/2022 21:00:00,18.87,95.24,4.98
46,12/08/2022 21:15:00,18.82,94.60,4.99
47,12/08/2022 21:30:00,18.77,94.99,4.99
48,12/08/2022 21:45:00,18.70,94.71,4.99
49,12/08/2022 22:00:00,18.65,94.52,4.99
50,12/08/2022 22:15:00,18.60,94.57,4.99
51,12/08/2022 22:30:00,18.56,94.80,4.99
52,12/08/2022 22:45:00,18.51,94.25,5.00
53,12/08/2022 23:00:00,18.46,94.61,4.99
54,12/08/2022 23:15:00,18.39,94.10,5.00
55,12/08/2022 23:30:00,18.34,94.44,4.99
56,12/08/2022 23:45:00,18.30,94.49,4.99
57,12/09/2022 00:00:00,18.22,94.25,5.00
58,12/09/2022 00:15:00,18.18,94.35,4.99
59,12/09/2022 00:30:00,18.13,94.11,5.00
60,12/09/2022 00:45:00,18.06,94.42,4.99
61,12/09/2022 01:00:00,18.01,94.50,4.99
62,12/09/2022 01:15:00,17.96,94.33,4.99
63,12/09/2022 01:30:00,17.94,95.10,4.98
64,12/09/2022 01:45:00,17.87,94.46,4.99
65,12/09/2022 02:00:00,17.82,93.92,5.00
66,12/09/2022 02:15:00,17.77,94.19,4.99
67,12/09/2022 02:30:00,17.72,94.07,5.00
68,12/09/2022 02:45:00,17.68,94.30,4.99
69,12/09/2022 03:00:00,17.63,94.08,5.00
70,12/09/2022 03:15:00,17.58,94.03,5.00
71,12/09/2022 03:30:00,17.53,94.02,5.00
72,12/09/2022 03:45:00,17.49,94.05,5.00
73,12/09/2022 04:00:00,17.46,94.30,4.99
74,12/09/2022 04:15:00,17.42,94.19,4.99
75,12/09/2022 04:30:00,17.39,93.94,5.00
76,12/09/2022 04:45:00,17.34,93.67,5.00
77,12/09/2022 05:00:00,17.32,93.96,5.00
78,12/09/2022 05:15:00,17.27,93.08,5.01
79,12/09/2022 05:30:00,17.22,93.52,5.00
80,12/09/2022 05:45:00,17.20,93.49,5.00
81,12/09/2022 06:00:00,17.15,93.28,5.01
82,12/09/2022 06:15:00,17.13,93.99,4.99
83,12/09/2022 06:30:00,17.08,93.30,5.01
84,12/09/2022 06:45:00,17.06,93.64,5.00
85,12/09/2022 07:00:00,17.01,93.46,5.00
86,12/09/2022 07:15:00,16.96,93.67,5.00
87,12/09/2022 07:30:00,16.92,93.99,4.99
88,12/09/2022 07:45:00,16.87,93.91,4.99
89,12/09/2022 08:00:00,16.84,93.36,5.00
90,12/09/2022 08:15:00,16.82,93.64,5.00
91,12/09/2022 08:30:00,16.82,94.14,4.99
92,12/09/2022 08:45:00,16.84,94.05,4.99
93,12/09/2022 09:00:00,16.84,93.71,5.00
94,12/09/2022 09:15:00,16.87,94.17,4.99
95,12/09/2022 09:30:00,16.92,92.91,5.01
96,12/09/2022 09:45:00,16.99,93.39,5.00
97,12/09/2022 10:00:00,17.06,93.10,5.01
98,12/09/2022 10:15:00,17.18,92.44,5.02
99,12/09/2022 10:30:00,17.32,93.27,5.01
100,12/09/2022 10:45:00,17.49,93.63,5.00
101,12/09/2022 11:00:00,17.63,93.58,5.01
102,12/09/2022 11:15:00,17.80,93.86,5.00
103,12/09/2022 11:30:00,17.99,94.19,5.00
104,12/09/2022 11:45:00,18.18,94.42,4.99
105,12/09/2022 12:00:00,18.32,94.35,5.00
106,12/09/2022 12:15:00,18.39,93.96,5.00
107,12/09/2022 12:30:00,18.49,93.94,5.00
108,12/09/2022 12:45:00,18.56,94.50,4.99
109,12/09/2022 13:00:00,18.68,94.36,5.00
110,12/09/2022 13:15:00,18.79,94.02,5.01
111,12/09/2022 13:30:00,18.91,94.08,5.00
112,12/09/2022 13:45:00,18.98,94.69,4.99
113,12/09/2022 14:00:00,19.08,94.66,5.00
114,12/09/2022 14:15:00,19.15,94.42,5.00
115,12/09/2022 14:30:00,19.20,94.64,5.00
116,12/09/2022 14:45:00,19.29,94.57,5.00
117,12/09/2022 15:00:00,19.37,94.46,5.00
118,12/09/2022 15:15:00,19.41,93.74,5.01
119,12/09/2022 15:30:00,19.48,93.85,5.01
120,12/09/2022 15:45:00,19.53,93.80,5.01
121,12/09/2022 16:00:00,19.51,94.27,5.01
122,12/09/2022 16:15:00,19.48,93.99,5.01
123,12/09/2022 16:30:00,19.44,93.91,5.01
124,12/09/2022 16:45:00,19.41,91.94,5.05
125,12/09/2022 17:00:00,19.37,91.63,5.05
126,12/09/2022 17:15:00,19.34,91.28,5.06
127,12/09/2022 17:30:00,19.29,90.99,5.06
128,12/09/2022 17:45:00,19.25,89.60,5.09
129,12/09/2022 18:00:00,19.17,89.71,5.09
130,12/09/2022 18:15:00,19.13,89.75,5.08
131,12/09/2022 18:30:00,19.06,89.96,5.08
132,12/09/2022 18:45:00,18.98,89.69,5.08
133,12/09/2022 19:00:00,18.94,89.57,5.09
134,12/09/2022 19:15:00,18.87,89.72,5.08
135,12/09/2022 19:30:00,18.79,89.63,5.08
136,12/09/2022 19:45:00,18.75,89.83,5.08
137,12/09/2022 20:00:00,18.70,89.75,5.08
