"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
1,01/27/23 11:00:00 AM,65.0,60.1,50.13
2,01/27/23 11:15:00 AM,65.6,60.9,49.80
3,01/27/23 11:30:00 AM,65.7,60.9,49.89
4,01/27/23 11:45:00 AM,65.9,61.3,50.07
5,01/27/23 12:00:00 PM,68.3,63.6,50.52
6,01/27/23 12:15:00 PM,67.3,62.8,51.40
7,01/27/23 12:30:00 PM,69.1,65.1,52.72
8,01/27/23 12:45:00 PM,69.2,65.1,52.25
9,01/27/23 01:00:00 PM,68.7,64.3,52.68
10,01/27/23 01:15:00 PM,68.2,64.0,52.36
11,01/27/23 01:30:00 PM,69.8,65.1,54.10
12,01/27/23 01:45:00 PM,69.5,64.7,53.67
13,01/27/23 02:00:00 PM,69.0,64.3,53.28
14,01/27/23 02:15:00 PM,68.8,64.3,53.13
15,01/27/23 02:30:00 PM,68.9,64.3,53.19
16,01/27/23 02:45:00 PM,69.2,64.7,53.35
17,01/27/23 03:00:00 PM,69.4,64.7,53.35
18,01/27/23 03:15:00 PM,69.6,65.1,53.53
19,01/27/23 03:30:00 PM,69.6,65.1,53.53
20,01/27/23 03:45:00 PM,69.3,64.7,53.44
21,01/27/23 04:00:00 PM,69.0,64.7,53.33
22,01/27/23 04:15:00 PM,69.0,64.7,53.28
23,01/27/23 04:30:00 PM,70.7,66.6,53.26
24,01/27/23 04:45:00 PM,69.2,64.7,53.22
25,01/27/23 05:00:00 PM,69.0,64.7,53.13
26,01/27/23 05:15:00 PM,69.0,64.7,53.10
27,01/27/23 05:30:00 PM,68.6,64.3,52.81
28,01/27/23 05:45:00 PM,68.6,64.3,52.81
29,01/27/23 06:00:00 PM,68.5,63.9,52.74
30,01/27/23 06:15:00 PM,68.5,63.9,52.61
31,01/27/23 06:30:00 PM,68.2,64.0,52.43
32,01/27/23 06:45:00 PM,68.1,63.6,52.34
33,01/27/23 07:00:00 PM,68.1,64.0,52.05
34,01/27/23 07:15:00 PM,67.7,63.6,51.89
35,01/27/23 07:30:00 PM,67.7,63.2,51.76
36,01/27/23 07:45:00 PM,67.4,63.2,51.60
37,01/27/23 08:00:00 PM,67.1,62.8,51.40
38,01/27/23 08:15:00 PM,66.9,62.0,51.19
39,01/27/23 08:30:00 PM,66.7,62.4,51.04
40,01/27/23 08:45:00 PM,66.6,62.5,50.81
41,01/27/23 09:00:00 PM,66.4,62.1,50.65
42,01/27/23 09:15:00 PM,66.1,62.1,50.45
43,01/27/23 09:30:00 PM,65.6,61.3,50.04
44,01/27/23 09:45:00 PM,65.8,61.7,49.80
45,01/27/23 10:00:00 PM,65.4,61.3,49.46
46,01/27/23 10:15:00 PM,65.4,61.3,49.23
47,01/27/23 10:30:00 PM,65.4,60.9,49.21
48,01/27/23 10:45:00 PM,65.5,61.0,48.99
49,01/27/23 11:00:00 PM,65.3,61.0,48.92
50,01/27/23 11:15:00 PM,65.2,61.0,48.69
51,01/27/23 11:30:00 PM,65.2,60.6,48.60
52,01/27/23 11:45:00 PM,65.3,61.0,48.51
53,01/28/23 12:00:00 AM,64.0,59.4,48.34
54,01/28/23 12:15:00 AM,64.3,60.2,48.29
55,01/28/23 12:30:00 AM,64.5,60.2,48.15
56,01/28/23 12:45:00 AM,64.4,60.2,48.07
57,01/28/23 01:00:00 AM,63.7,59.0,47.97
58,01/28/23 01:15:00 AM,64.2,59.8,47.88
59,01/28/23 01:30:00 AM,64.3,60.2,47.70
60,01/28/23 01:45:00 AM,63.8,59.1,47.44
61,01/28/23 02:00:00 AM,63.7,59.5,47.28
62,01/28/23 02:15:00 AM,63.7,59.1,47.12
63,01/28/23 02:30:00 AM,63.6,58.7,46.99
64,01/28/23 02:45:00 AM,63.4,59.1,46.74
65,01/28/23 03:00:00 AM,63.3,58.7,46.65
66,01/28/23 03:15:00 AM,63.0,58.3,46.60
67,01/28/23 03:30:00 AM,63.9,59.9,46.49
68,01/28/23 03:45:00 AM,63.7,59.5,46.38
69,01/28/23 04:00:00 AM,62.6,57.9,46.15
70,01/28/23 04:15:00 AM,62.6,58.3,46.13
71,01/28/23 04:30:00 AM,62.3,57.9,46.06
72,01/28/23 04:45:00 AM,62.6,57.9,45.97
73,01/28/23 05:00:00 AM,62.4,57.9,45.90
74,01/28/23 05:15:00 AM,62.1,57.6,45.81
75,01/28/23 05:30:00 AM,62.4,57.6,45.59
76,01/28/23 05:45:00 AM,62.2,57.6,45.64
77,01/28/23 06:00:00 AM,62.2,57.6,45.59
78,01/28/23 06:15:00 AM,62.2,57.6,45.57
79,01/28/23 06:30:00 AM,61.9,57.6,45.36
80,01/28/23 06:45:00 AM,61.9,57.6,45.36
81,01/28/23 07:00:00 AM,62.0,57.6,45.30
82,01/28/23 07:15:00 AM,61.5,56.8,45.10
83,01/28/23 07:30:00 AM,61.2,56.8,45.27
84,01/28/23 07:45:00 AM,61.2,56.8,45.07
85,01/28/23 08:00:00 AM,61.2,56.8,45.27
86,01/28/23 08:15:00 AM,61.5,56.8,44.96
87,01/28/23 08:30:00 AM,61.3,56.8,45.14
88,01/28/23 08:45:00 AM,60.9,56.4,44.96
89,01/28/23 09:00:00 AM,61.5,56.8,45.52
90,01/28/23 09:15:00 AM,62.2,57.5,45.95
91,01/28/23 09:30:00 AM,62.5,57.9,46.36
92,01/28/23 09:45:00 AM,62.8,58.3,46.65
93,01/28/23 10:00:00 AM,63.1,58.7,47.26
94,01/28/23 10:15:00 AM,63.7,59.1,47.66
95,01/28/23 10:30:00 AM,64.1,59.8,48.18
96,01/28/23 10:45:00 AM,64.9,60.6,48.85
97,01/28/23 11:00:00 AM,65.7,61.7,49.68
98,01/28/23 11:15:00 AM,65.6,61.3,49.77
99,01/28/23 11:30:00 AM,65.5,61.3,49.75
100,01/28/23 11:45:00 AM,65.9,61.7,50.04
101,01/28/23 12:00:00 PM,66.9,62.4,51.13
102,01/28/23 12:15:00 PM,67.8,63.6,52.25
103,01/28/23 12:30:00 PM,69.6,65.8,53.74
104,01/28/23 12:45:00 PM,68.8,64.7,53.13
105,01/28/23 01:00:00 PM,70.8,67.0,54.19
106,01/28/23 01:15:00 PM,69.5,65.1,53.64
107,01/28/23 01:30:00 PM,71.6,67.7,56.28
108,01/28/23 01:45:00 PM,71.9,68.1,55.17
109,01/28/23 02:00:00 PM,70.6,66.6,54.66
110,01/28/23 02:15:00 PM,70.6,66.2,54.66
111,01/28/23 02:30:00 PM,70.9,67.0,54.97
112,01/28/23 02:45:00 PM,71.2,67.0,55.17
113,01/28/23 03:00:00 PM,71.2,67.0,55.22
114,01/28/23 03:15:00 PM,71.1,67.4,55.09
115,01/28/23 03:30:00 PM,70.9,67.0,54.99
116,01/28/23 03:45:00 PM,70.8,67.0,54.90
117,01/28/23 04:00:00 PM,70.6,66.6,54.88
