#,Date,DO,T
1,2/2/2023 14:15,6.03,69.12
2,2/2/2023 14:30,6,69.3
3,2/2/2023 14:45,6.12,69.51
4,2/2/2023 15:00,6.21,69.87
5,2/2/2023 15:15,6.19,69.94
6,2/2/2023 15:30,6.1,70.02
7,2/2/2023 15:45,5.97,70.16
8,2/2/2023 16:00,5.8,69.73
9,2/2/2023 16:15,5.75,69.66
10,2/2/2023 16:30,5.61,69.37
11,2/2/2023 16:45,5.59,69.19
12,2/2/2023 17:00,5.47,69.04
13,2/2/2023 17:15,5.37,68.9
14,2/2/2023 17:30,5.28,68.65
15,2/2/2023 17:45,5.17,68.43
16,2/2/2023 18:00,5.09,68.22
17,2/2/2023 18:15,5.02,68
18,2/2/2023 18:30,4.98,67.75
19,2/2/2023 18:45,4.9,67.6
20,2/2/2023 19:00,4.86,67.57
21,2/2/2023 19:15,4.82,67.5
22,2/2/2023 19:30,4.73,67.39
23,2/2/2023 19:45,4.72,67.24
24,2/2/2023 20:00,4.68,67.1
25,2/2/2023 20:15,4.72,66.96
26,2/2/2023 20:30,4.72,66.81
27,2/2/2023 20:45,4.71,66.67
28,2/2/2023 21:00,4.72,66.56
29,2/2/2023 21:15,4.7,66.52
30,2/2/2023 21:30,4.7,66.45
31,2/2/2023 21:45,4.7,66.34
32,2/2/2023 22:00,4.69,66.24
33,2/2/2023 22:15,4.68,66.16
34,2/2/2023 22:30,4.63,66.13
35,2/2/2023 22:45,4.7,66.06
36,2/2/2023 23:00,4.75,66.06
37,2/2/2023 23:15,4.75,66.06
38,2/2/2023 23:30,4.75,66.06
39,2/2/2023 23:45,4.7,66.02
40,2/3/2023 0:00,4.71,65.91
41,2/3/2023 0:15,4.73,65.8
42,2/3/2023 0:30,4.77,65.7
43,2/3/2023 0:45,4.77,65.62
44,2/3/2023 1:00,4.76,65.66
45,2/3/2023 1:15,4.76,65.7
46,2/3/2023 1:30,4.75,65.77
47,2/3/2023 1:45,4.75,65.8
48,2/3/2023 2:00,4.74,65.8
49,2/3/2023 2:15,4.7,65.84
50,2/3/2023 2:30,4.72,65.88
51,2/3/2023 2:45,4.74,65.91
52,2/3/2023 3:00,4.73,65.91
53,2/3/2023 3:15,4.74,65.91
54,2/3/2023 3:30,4.74,65.91
55,2/3/2023 3:45,4.76,65.91
56,2/3/2023 4:00,4.74,65.91
57,2/3/2023 4:15,4.75,65.91
58,2/3/2023 4:30,4.72,65.91
59,2/3/2023 4:45,4.7,65.91
60,2/3/2023 5:00,4.7,65.88
61,2/3/2023 5:15,4.72,65.8
62,2/3/2023 5:30,4.74,65.77
63,2/3/2023 5:45,4.74,65.77
64,2/3/2023 6:00,4.73,65.77
65,2/3/2023 6:15,4.72,65.8
66,2/3/2023 6:30,4.73,65.8
67,2/3/2023 6:45,4.72,65.8
68,2/3/2023 7:00,4.76,65.8
69,2/3/2023 7:15,5.75,65.62
70,2/3/2023 7:30,6.12,65.23
71,2/3/2023 7:45,5.75,64.9
72,2/3/2023 8:00,5.69,64.69
73,2/3/2023 8:15,5.77,64.54
74,2/3/2023 8:30,5.76,64.36
75,2/3/2023 8:45,5.81,64.15
76,2/3/2023 9:00,5.82,64
77,2/3/2023 9:15,5.87,63.86
78,2/3/2023 9:30,5.93,63.75
79,2/3/2023 9:45,5.99,63.68
80,2/3/2023 10:00,6.04,63.54
81,2/3/2023 10:15,6.05,63.39
82,2/3/2023 10:30,6.05,63.21
83,2/3/2023 10:45,6.04,63.1
84,2/3/2023 11:00,6.03,62.96
85,2/3/2023 11:15,6.03,62.85
86,2/3/2023 11:30,6.15,62.64
87,2/3/2023 11:45,6.14,62.49
88,2/3/2023 12:00,6.18,62.35
89,2/3/2023 12:15,6.17,62.24
90,2/3/2023 12:30,6.2,62.24
91,2/3/2023 12:45,6.17,62.2
92,2/3/2023 13:00,6.22,62.31
93,2/3/2023 13:15,6.28,62.42
94,2/3/2023 13:30,6.3,62.46
95,2/3/2023 13:45,6.34,62.42
96,2/3/2023 14:00,6.35,62.38
97,2/3/2023 14:15,6.39,62.31
98,2/3/2023 14:30,6.43,62.31
99,2/3/2023 14:45,6.46,62.35
100,2/3/2023 15:00,6.43,62.42
101,2/3/2023 15:15,6.45,62.46
102,2/3/2023 15:30,6.45,62.56
103,2/3/2023 15:45,6.41,62.56
104,2/3/2023 16:00,6.41,62.56
105,2/3/2023 16:15,6.39,62.53
106,2/3/2023 16:30,6.33,62.46
107,2/3/2023 16:45,6.33,62.31
108,2/3/2023 17:00,6.3,62.24
109,2/3/2023 17:15,6.27,62.1
110,2/3/2023 17:30,6.25,61.95
111,2/3/2023 17:45,6.23,61.81
112,2/3/2023 18:00,6.22,61.66
113,2/3/2023 18:15,6.21,61.52
114,2/3/2023 18:30,6.21,61.38
115,2/3/2023 18:45,6.2,61.23
116,2/3/2023 19:00,6.2,61.12
117,2/3/2023 19:15,6.19,60.98
118,2/3/2023 19:30,6.21,60.84
119,2/3/2023 19:45,6.2,60.69
120,2/3/2023 20:00,6.21,60.55
121,2/3/2023 20:15,6.23,60.4
122,2/3/2023 20:30,6.23,60.22
123,2/3/2023 20:45,6.27,60.08
124,2/3/2023 21:00,6.26,59.94
125,2/3/2023 21:15,6.27,59.79
126,2/3/2023 21:30,6.3,59.65
127,2/3/2023 21:45,6.31,59.47
128,2/3/2023 22:00,6.32,59.32
129,2/3/2023 22:15,6.34,59.18
130,2/3/2023 22:30,6.38,59.04
131,2/3/2023 22:45,6.39,58.89
132,2/3/2023 23:00,6.4,58.75
133,2/3/2023 23:15,6.42,58.6
134,2/3/2023 23:30,6.44,58.42
135,2/3/2023 23:45,6.48,58.28
136,2/4/2023 0:00,6.49,58.1
137,2/4/2023 0:15,6.52,57.96
138,2/4/2023 0:30,6.55,57.81
139,2/4/2023 0:45,6.56,57.63
140,2/4/2023 1:00,6.6,57.49
141,2/4/2023 1:15,6.62,57.31
142,2/4/2023 1:30,6.67,57.16
143,2/4/2023 1:45,6.69,57.02
144,2/4/2023 2:00,6.72,56.88
145,2/4/2023 2:15,6.77,56.73
146,2/4/2023 2:30,6.8,56.62
147,2/4/2023 2:45,6.81,56.48
148,2/4/2023 3:00,6.83,56.37
149,2/4/2023 3:15,6.87,56.23
150,2/4/2023 3:30,6.89,56.12
151,2/4/2023 3:45,6.91,56.01
152,2/4/2023 4:00,6.95,55.87
153,2/4/2023 4:15,6.97,55.76
154,2/4/2023 4:30,7,55.62
155,2/4/2023 4:45,7.04,55.51
156,2/4/2023 5:00,7.06,55.4
157,2/4/2023 5:15,7.06,55.26
158,2/4/2023 5:30,7.09,55.15
159,2/4/2023 5:45,7.12,55
160,2/4/2023 6:00,7.13,54.9
161,2/4/2023 6:15,7.18,54.79
162,2/4/2023 6:30,7.18,54.68
163,2/4/2023 6:45,7.21,54.54
164,2/4/2023 7:00,7.23,54.43
165,2/4/2023 7:15,7.25,54.28
166,2/4/2023 7:30,7.3,54.18
167,2/4/2023 7:45,7.31,54.1
168,2/4/2023 8:00,7.35,54.03
169,2/4/2023 8:15,7.4,54
170,2/4/2023 8:30,7.39,54
171,2/4/2023 8:45,7.46,54.03
172,2/4/2023 9:00,7.49,54.14
173,2/4/2023 9:15,7.53,54.21
174,2/4/2023 9:30,7.57,54.39
175,2/4/2023 9:45,7.58,54.54
176,2/4/2023 10:00,7.64,54.72
177,2/4/2023 10:15,7.64,54.93
178,2/4/2023 10:30,7.67,55.18
179,2/4/2023 10:45,7.69,55.51
180,2/4/2023 11:00,7.71,55.72
181,2/4/2023 11:15,7.74,55.9
182,2/4/2023 11:30,7.74,56.16
183,2/4/2023 11:45,7.74,56.62
184,2/4/2023 12:00,7.73,57.09
185,2/4/2023 12:15,7.72,57.56
186,2/4/2023 12:30,7.07,57.67
187,2/4/2023 12:45,7.69,57.85
188,2/4/2023 13:00,7.76,58.1
189,2/4/2023 13:15,7.73,58.28
190,2/4/2023 13:30,7.73,58.5
191,2/4/2023 13:45,7.72,58.64
192,2/4/2023 14:00,7.71,58.82
193,2/4/2023 14:15,7.67,59
194,2/4/2023 14:30,7.66,59.18
195,2/4/2023 14:45,7.66,59.32
196,2/4/2023 15:00,7.63,59.43
197,2/4/2023 15:15,7.61,59.5
198,2/4/2023 15:30,7.59,59.61
199,2/4/2023 15:45,7.53,59.65
200,2/4/2023 16:00,7.49,59.68
201,2/4/2023 16:15,7.46,59.72
202,2/4/2023 16:30,7.43,59.72
203,2/4/2023 16:45,7.39,59.65
204,2/4/2023 17:00,7.37,59.58
205,2/4/2023 17:15,7.34,59.47
206,2/4/2023 17:30,7.32,59.36
207,2/4/2023 17:45,7.28,59.25
208,2/4/2023 18:00,7.24,59.11
209,2/4/2023 18:15,7.23,59
210,2/4/2023 18:30,7.22,58.86
211,2/4/2023 18:45,7.2,58.75
212,2/4/2023 19:00,7.19,58.64
213,2/4/2023 19:15,7.17,58.53
214,2/4/2023 19:30,7.17,58.46
215,2/4/2023 19:45,7.15,58.35
216,2/4/2023 20:00,7.14,58.28
217,2/4/2023 20:15,7.14,58.21
218,2/4/2023 20:30,7.14,58.1
219,2/4/2023 20:45,7.14,57.99
220,2/4/2023 21:00,7.12,57.92
221,2/4/2023 21:15,7.13,57.81
222,2/4/2023 21:30,7.14,57.7
223,2/4/2023 21:45,7.13,57.63
224,2/4/2023 22:00,7.12,57.52
225,2/4/2023 22:15,7.14,57.42
226,2/4/2023 22:30,7.12,57.34
227,2/4/2023 22:45,7.13,57.24
228,2/4/2023 23:00,7.13,57.16
229,2/4/2023 23:15,7.13,57.09
230,2/4/2023 23:30,7.13,57.06
231,2/4/2023 23:45,7.13,56.98
232,2/5/2023 0:00,7.15,56.91
233,2/5/2023 0:15,7.15,56.84
234,2/5/2023 0:30,7.17,56.8
235,2/5/2023 0:45,7.17,56.77
236,2/5/2023 1:00,7.15,56.73
