Wavelength	800	797	794	791	788	785	782	779	776	773	770	767	764	761	758	755	752	749	746	743	740	737	734	731	728	725	722	719	716	713	710	707	704	701	698	695	692	689	686	683	680	677	674	671	668	665	662	659	656	653	650	647	644	641	638	635	632	629	626	623	620	617	614	611	608	605	602	599	596	593	590	587	584	581	578	575	572	569	566	563	560	557	554	551	548	545	542	539	536	533	530	527	524	521	518	515	512	509	506	503	500	497	494	491	488	485	482	479	476	473	470	467	464	461	458	455	452	449	446	443	440	437	434	431	428	425	422	419	416	413	410	407	404	401	398	395	392	389	386	383	380	377	374	371	368	365	362	359	356	353	350	347	344	341	338	335	332	329	326	323	320	317	314	311	308	305	302	299	296	293	290	287	284	281	278	275	272	269	266	263	260	257	254	251	248	245	242	239
245.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34770372117762	0	0	0	0	9.12348904632566	20.0114251425448	42.1441154986988	50.3144624689893	33.6212212120673	38.3537885886188	33.8857522408407	34.1564871760978	27.2459075728979	15.0138565859211	29.2029163061439	126.248058350278	1717.30765083951	7434.31811946544	12596.9366079598	9040.59111418205	2277.78009238042
248.101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00635860178028	24.3293041235351	37.164075264726	38.4565053925626	43.2938397988977	41.3799645686982	32.6717458347493	36.1961444390798	32.4903170699467	36.3278767638639	14.0129328135263	74.1304798540576	1044.76709512322	5288.40766538001	11374.5067227821	10166.4983166179	3614.75801703599	323.316611578295
250.346	0	0	57.4980583677222	0	0	3.70362456031018	0	0	0	0	0	0	10.2954937930529	0	0	0	1.54720605831704	2.84824247816063	0	2.22861387993513	0	0	0	0	0	0	0	4.19080901921353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4636371759382	8.62766934108176	0	0	0	1.60562279788827	0	0	0	0	0	0	0	12.6957525082224	0	0	0	0	11.0147168455375	0	0	0	0	0	0	0	2.78647183200825	0	0	0	0	0	3.86677496390134	0	0	0	7.6650443489267	0	0	0	0	0	3.56890129953816	0	5.09190562388284	2.21014049059177	0	0	0	0	5.17960372468533	0	0	0	0	0.390787058188987	0	2.16995999468003	0	0	0	1.71226788641744	2.53970016178658	0	0	1.86366456649316	0.644312144207924	0	0	0	0.468034539154216	0.833148721292977	0.17975942405258	0	4.49594859342369	0	0	0	0.888024779595341	0	0	0	0.259474162342678	0	0	0	0	0	0	0.717669822976829	0	0	0	4.18996224350317	2.06379526214724	3.71622934567594	0	4.47098982996485	1.55567906541117	3.05991647962531	0	1.19463290333156	3.83603538630915	2.3361351947495	4.62790594059619	0	4.81166100187986	1.12416620690246	6.17712538533577	0	5.34724962813939	5.65779676133889	4.28668241165973	0	1.18898626877059	5.82040224942798	4.42965717405033	7.79610080835159	7.6439848699587	9.47354237538171	6.16457457938645	10.7357035647613	11.9761834595732	11.8549828386951	17.7210890566235	9.92524017385463	16.7295655540429	30.442502578894	40.7125717470784	60.8481721669493	73.5629132012756	83.6587948972923	85.8120313419271	78.4341115178138	76.7613743085781	87.4790050759512	112.08598919089	100.157201178736	98.2410886452634	686.222251218671	4286.2361788262	10547.783104784	12061.8021768064	5696.83275090284	839.672153869213	212.007454237262
252.591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55586317714152	0	0	7.77151516827079	21.1544221006956	34.1042208141966	55.1526207249685	57.4102234624145	62.908947849489	45.9472721253104	45.2132768167489	57.3083968964579	61.3110368620758	60.0491178329116	69.371463929267	289.664831623637	2582.25950315137	8682.84790306173	11846.7571180111	6986.86012134791	1368.0166953016	103.384685078047	213.086746756216
254.837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58571678667292	8.33784647030546	11.6200034714465	13.2981484528583	32.3490454313982	48.2325891340046	65.3936386813828	59.3342710859499	69.5962484879074	73.4905365515349	64.4135167446803	66.1442359744874	41.6978345555281	55.0298362457724	187.841883561375	1553.19590672208	6695.59601179859	11473.9666003503	8442.24470056575	2307.79580890908	246.454730980136	85.3843225370292	454.19941952305
257.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38245086457672	0	0	13.424805118475	24.010695820729	42.6696387189671	53.6890701242928	70.455162236636	71.1013519054957	70.230682269712	69.0862432945073	65.9457749577572	73.5798148053536	61.5834121331376	74.287152570522	118.282334942038	921.329811544412	4862.192030182	10582.3423254487	9505.55392171418	3477.06375175279	406.711977416924	76.9431188848665	317.801050179548	1363.79168282865
259.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64479123193365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12750779668273	1.41069306107933	0.847605837430335	0	2.58207222299973	4.662705738293	0	3.07535478728243	4.44698784442115	0.652216867777022	8.34118623239024	10.5296004221402	0	4.17201527396545	5.65790084473709	18.3930178430818	42.2522507396547	45.2215569119803	57.5829209386489	58.6112998940478	82.6322313057382	92.3508444468746	82.290804587282	82.8196294168343	75.1363955612036	91.6258659443468	95.1476053432259	121.073969419127	497.137002917261	3480.00289784395	9197.65421829761	10506.4541095131	4926.27834892203	798.703663500655	182.252200668598	208.052102975156	902.973679811001	2225.11321286329
261.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82914241021542	8.32996585390159	0	6.06861823919859	19.6599370563113	49.3883452493692	70.0241144235275	73.065998054784	77.3410305403263	82.9686094617205	82.5456346200982	79.344810240652	85.372596060529	75.1961759792948	93.2187725181879	96.0513359444668	281.459386353548	2243.00205638457	7694.01022443209	10714.6839676161	6237.71318584525	1254.06577631175	177.685509742251	116.720567735061	504.067734288821	1668.88061108462	2369.95417336463
263.832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46953817804263	0	0	0	2.06733757752769	0	0	0	0	3.49067471972831	0.584788225184792	1.47690081798563	3.90046897863581	0	0.316628990035848	1.30813735768306	2.01450677153644	2.06107839008437	8.74270161034472	0	13.6020288203154	14.5629980449761	43.8147435177383	82.424097130178	87.5935096837504	84.3996237166918	95.2579084877654	98.3400548543556	110.928492483559	91.7843983115211	92.474312181338	95.3638675592187	108.338023376152	199.16042744881	1415.08629380887	6064.17449041713	10479.5514343175	7587.1047789005	2170.08133090507	243.75871528472	131.639667196034	262.294168529708	1140.04124656442	2196.38920846382	1779.60354404835
