Date,LowSpC,FullSpC,time
2021-07-09T11:16:00Z,60.6,57.8,11:16:00
2021-07-09T11:16:00Z,60.7,57.4,11:16:00
2021-07-09T11:16:00Z,60.3,57,11:16:00
2021-07-09T11:16:00Z,60.6,57.4,11:16:00
2021-07-09T11:16:00Z,60.4,57,11:16:00
2021-07-09T11:16:00Z,60.7,57.4,11:16:00
2021-07-09T11:16:00Z,60.5,57.4,11:16:00
2021-07-09T11:16:00Z,60.2,57,11:16:00
2021-07-09T11:16:00Z,60.4,57.4,11:16:00
2021-07-09T11:16:00Z,60.4,57,11:16:00
2021-07-09T11:16:00Z,60.5,57.4,11:16:00
2021-07-09T11:16:00Z,60.6,57.8,11:16:00
2021-07-09T11:17:00Z,60.7,57.8,11:17:00
2021-07-09T11:17:00Z,60.5,57,11:17:00
2021-07-09T11:17:00Z,60.2,56.7,11:17:00
2021-07-09T11:17:00Z,60,56.7,11:17:00
2021-07-09T11:17:00Z,59.9,56.7,11:17:00
2021-07-09T11:17:00Z,59.8,56.7,11:17:00
2021-07-09T11:17:00Z,59.7,56.7,11:17:00
2021-07-09T11:17:00Z,60.2,57.4,11:17:00
2021-07-09T11:17:00Z,60.1,57,11:17:00
2021-07-09T11:17:00Z,60.4,57.4,11:17:00
2021-07-09T11:17:00Z,60.5,57.4,11:17:00
2021-07-09T11:17:00Z,60.5,57.4,11:17:00
2021-07-09T11:18:00Z,62.5,59.3,11:18:00
2021-07-09T11:18:00Z,67.5,64.6,11:18:00
2021-07-09T11:18:00Z,73,70.6,11:18:00
2021-07-09T11:18:00Z,93.8,92.2,11:18:00
2021-07-09T11:18:00Z,90.3,88.4,11:18:00
2021-07-09T11:18:00Z,91.8,89.9,11:18:00
2021-07-09T11:18:00Z,99.1,97.5,11:18:00
2021-07-09T11:18:00Z,95.9,94.5,11:18:00
2021-07-09T11:18:00Z,96,94.9,11:18:00
2021-07-09T11:18:00Z,93,91.5,11:18:00
2021-07-09T11:18:00Z,86.3,84.6,11:18:00
2021-07-09T11:18:00Z,80.9,78.2,11:18:00
2021-07-09T11:19:00Z,81,78.6,11:19:00
2021-07-09T11:19:00Z,80.1,77.8,11:19:00
2021-07-09T11:19:00Z,75.2,73.3,11:19:00
2021-07-09T11:19:00Z,72.6,70.3,11:19:00
2021-07-09T11:19:00Z,71.3,68.7,11:19:00
2021-07-09T11:19:00Z,70.4,67.6,11:19:00
2021-07-09T11:19:00Z,67.7,64.2,11:19:00
2021-07-09T11:19:00Z,66.9,64.2,11:19:00
2021-07-09T11:19:00Z,66.6,63.8,11:19:00
2021-07-09T11:19:00Z,64.7,61.6,11:19:00
2021-07-09T11:19:00Z,65.3,62.3,11:19:00
2021-07-09T11:19:00Z,64.7,61.2,11:19:00
2021-07-09T11:20:00Z,63.8,60.4,11:20:00
2021-07-09T11:20:00Z,63,60.1,11:20:00
2021-07-09T11:20:00Z,62.3,59.3,11:20:00
2021-07-09T11:20:00Z,62.2,58.9,11:20:00
2021-07-09T11:20:00Z,62.2,58.9,11:20:00
2021-07-09T11:20:00Z,61.9,58.9,11:20:00
