"TOA5","6a_Bradford_LB","CR800","31022","CR800.Std.32.05","CPU:5_hourly_08022023.CR8","28982","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low","cDOM"
"TS","RN","Volts","ppm","ppm","ppbQ"
"","","Min","Smp","Smp","Smp"
"2023-08-02 16:00:00",0,12.68,117.3777,206.9447,0.6148157
"2023-08-02 17:00:00",1,12.61,13048.54,4423.219,0.6367798
"2023-08-02 18:00:00",2,12.61,14707.26,4420.889,0.6261318
"2023-08-02 19:00:00",3,12.58,15318.56,4425.399,0.6311581
"2023-08-02 20:00:00",4,12.58,15545.04,4418.544,0.6291304
"2023-08-02 21:00:00",5,12.57,15649.47,4418.945,0.6362994
"2023-08-02 22:00:00",6,12.57,15658.06,4411.995,0.633544
"2023-08-02 23:00:00",7,12.55,15583.65,4409.541,0.6433852
"2023-08-03 00:00:00",8,12.56,15416.22,4398.093,0.6086673
"2023-08-03 01:00:00",9,12.54,15363.27,4390.325,0.6149548
"2023-08-03 02:00:00",10,12.55,15231.62,4399.729,0.6278032
"2023-08-03 03:00:00",11,12.53,15089.95,4373.562,0.6140871
"2023-08-03 04:00:00",12,12.54,15124.3,4378.877,0.6375513
"2023-08-03 05:00:00",13,12.53,15125.73,4380.512,0.6186736
"2023-08-03 06:00:00",14,12.54,15157.21,4365.384,0.6232984
"2023-08-03 07:00:00",15,12.52,15138.61,4346.986,0.6333901
"2023-08-03 08:00:00",16,12.53,15197.28,4353.119,0.6109603
"2023-08-03 09:00:00",17,12.51,15307.46,4383.375,0.6232088
"2023-08-03 10:00:00",18,12.54,15350.39,4392.369,0.643349
"2023-08-03 11:00:00",19,12.53,15494.93,4411.585,0.6406503
"2023-08-03 12:00:00",20,12.54,15605.11,4434.481,0.6511164
"2023-08-03 13:00:00",21,12.53,15699.79,4456.209,0.6453448
"2023-08-03 14:00:00",22,12.55,15795.8,4469.313,0.6474555
"2023-08-03 15:00:00",23,12.54,15744.62,4452.64,0.6518173
"2023-08-03 16:00:00",24,12.55,15759.95,4459.476,0.6523867
"2023-08-03 17:00:00",25,12.55,15790.45,4465.325,0.638157
"2023-08-03 18:00:00",26,12.56,15847.62,4483.705,0.6408769
"2023-08-03 19:00:00",27,12.54,15968.38,4494.093,0.640079
"2023-08-03 20:00:00",28,12.54,15984.28,4486.377,0.6349344
"2023-08-03 21:00:00",29,12.53,16017.26,4474.145,0.6238892
"2023-08-03 22:00:00",30,12.53,16083.07,4466.781,0.6327363
"2023-08-03 23:00:00",31,12.52,16170.36,4454.107,0.6174151
"2023-08-04 00:00:00",32,12.51,16220.45,4454.516,0.6384646
"2023-08-04 01:00:00",33,12.5,16319.19,4467.19,0.6619743
"2023-08-04 02:00:00",34,12.51,16370.7,4464.328,0.6215157
"2023-08-04 03:00:00",35,12.5,16320.62,4436.935,0.6431119
"2023-08-04 04:00:00",36,12.5,16326.34,4434.891,0.6362776
