"Plot Title: Brad_14DO"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10926098, SEN S/N: 10926098)","Temp, °F (LGR S/N: 10926098, SEN S/N: 10926098)"
1,09/14/22 02:00:00 PM,6.71,95.54
2,09/14/22 02:15:00 PM,6.56,97.23
3,09/14/22 02:30:00 PM,6.47,97.92
4,09/14/22 02:45:00 PM,6.57,97.27
5,09/14/22 03:00:00 PM,6.60,96.91
6,09/14/22 03:15:00 PM,6.48,99.50
7,09/14/22 03:30:00 PM,6.36,99.43
8,09/14/22 03:45:00 PM,6.40,94.53
9,09/14/22 04:00:00 PM,4.48,82.62
10,09/14/22 04:15:00 PM,4.87,77.61
11,09/14/22 04:30:00 PM,4.90,77.22
12,09/14/22 04:45:00 PM,4.90,77.18
13,09/14/22 05:00:00 PM,4.89,77.22
14,09/14/22 05:15:00 PM,4.88,77.25
15,09/14/22 05:30:00 PM,4.88,77.29
16,09/14/22 05:45:00 PM,4.88,77.32
17,09/14/22 06:00:00 PM,4.87,77.32
18,09/14/22 06:15:00 PM,4.86,77.36
19,09/14/22 06:30:00 PM,4.86,77.36
20,09/14/22 06:45:00 PM,4.85,77.36
21,09/14/22 07:00:00 PM,4.85,77.36
22,09/14/22 07:15:00 PM,4.84,77.40
23,09/14/22 07:30:00 PM,4.84,77.40
24,09/14/22 07:45:00 PM,4.83,77.36
25,09/14/22 08:00:00 PM,4.81,77.36
26,09/14/22 08:15:00 PM,4.82,77.32
27,09/14/22 08:30:00 PM,4.82,77.29
28,09/14/22 08:45:00 PM,4.81,77.29
29,09/14/22 09:00:00 PM,4.81,77.22
30,09/14/22 09:15:00 PM,4.82,77.18
31,09/14/22 09:30:00 PM,4.83,77.14
32,09/14/22 09:45:00 PM,4.83,77.11
33,09/14/22 10:00:00 PM,4.84,77.07
34,09/14/22 10:15:00 PM,4.84,77.00
35,09/14/22 10:30:00 PM,4.84,76.96
36,09/14/22 10:45:00 PM,4.84,76.89
37,09/14/22 11:00:00 PM,4.84,76.86
38,09/14/22 11:15:00 PM,4.84,76.82
39,09/14/22 11:30:00 PM,4.84,76.75
40,09/14/22 11:45:00 PM,4.84,76.71
41,09/15/22 12:00:00 AM,4.84,76.64
42,09/15/22 12:15:00 AM,4.84,76.60
43,09/15/22 12:30:00 AM,4.84,76.53
44,09/15/22 12:45:00 AM,4.84,76.46
45,09/15/22 01:00:00 AM,4.84,76.42
46,09/15/22 01:15:00 AM,4.84,76.35
47,09/15/22 01:30:00 AM,4.84,76.32
48,09/15/22 01:45:00 AM,4.84,76.24
49,09/15/22 02:00:00 AM,4.84,76.17
50,09/15/22 02:15:00 AM,4.84,76.14
51,09/15/22 02:30:00 AM,4.84,76.06
52,09/15/22 02:45:00 AM,4.84,75.99
53,09/15/22 03:00:00 AM,4.85,75.92
54,09/15/22 03:15:00 AM,4.85,75.88
55,09/15/22 03:30:00 AM,4.85,75.81
56,09/15/22 03:45:00 AM,4.86,75.74
57,09/15/22 04:00:00 AM,4.87,75.67
58,09/15/22 04:15:00 AM,4.87,75.60
59,09/15/22 04:30:00 AM,4.87,75.56
60,09/15/22 04:45:00 AM,4.88,75.49
61,09/15/22 05:00:00 AM,4.88,75.45
62,09/15/22 05:15:00 AM,4.88,75.38
63,09/15/22 05:30:00 AM,4.88,75.34
64,09/15/22 05:45:00 AM,4.89,75.27
65,09/15/22 06:00:00 AM,4.89,75.24
66,09/15/22 06:15:00 AM,4.90,75.16
67,09/15/22 06:30:00 AM,4.91,75.09
68,09/15/22 06:45:00 AM,4.91,75.06
69,09/15/22 07:00:00 AM,4.91,74.98
70,09/15/22 07:15:00 AM,4.91,74.95
71,09/15/22 07:30:00 AM,4.92,74.88
72,09/15/22 07:45:00 AM,4.92,74.84
73,09/15/22 08:00:00 AM,4.93,74.77
74,09/15/22 08:15:00 AM,4.93,74.73
75,09/15/22 08:30:00 AM,4.93,74.70
76,09/15/22 08:45:00 AM,4.94,74.66
77,09/15/22 09:00:00 AM,4.95,74.62
78,09/15/22 09:15:00 AM,4.95,74.62
79,09/15/22 09:30:00 AM,4.96,74.59
80,09/15/22 09:45:00 AM,4.96,74.59
81,09/15/22 10:00:00 AM,4.96,74.59
82,09/15/22 10:15:00 AM,4.96,74.62
83,09/15/22 10:30:00 AM,4.96,74.62
84,09/15/22 10:45:00 AM,4.95,74.70
85,09/15/22 11:00:00 AM,4.94,74.73
86,09/15/22 11:15:00 AM,4.92,74.77
87,09/15/22 11:30:00 AM,4.92,74.88
88,09/15/22 11:45:00 AM,4.91,74.95
89,09/15/22 12:00:00 PM,4.90,75.06
90,09/15/22 12:15:00 PM,4.89,75.20
91,09/15/22 12:30:00 PM,4.89,75.34
92,09/15/22 12:45:00 PM,4.88,75.49
93,09/15/22 01:00:00 PM,4.86,75.60
94,09/15/22 01:15:00 PM,4.85,75.67
95,09/15/22 01:30:00 PM,4.84,75.74
96,09/15/22 01:45:00 PM,4.83,75.85
97,09/15/22 02:00:00 PM,4.81,75.96
98,09/15/22 02:15:00 PM,4.79,76.06
99,09/15/22 02:30:00 PM,4.77,76.17
100,09/15/22 02:45:00 PM,4.76,76.32
101,09/15/22 03:00:00 PM,4.75,76.42
102,09/15/22 03:15:00 PM,4.74,76.53
103,09/15/22 03:30:00 PM,4.72,76.64
104,09/15/22 03:45:00 PM,4.70,76.75
105,09/15/22 04:00:00 PM,4.68,76.86
106,09/15/22 04:15:00 PM,4.68,76.89
107,09/15/22 04:30:00 PM,4.66,76.93
108,09/15/22 04:45:00 PM,4.65,76.93
109,09/15/22 05:00:00 PM,4.62,76.96
110,09/15/22 05:15:00 PM,4.61,76.96
111,09/15/22 05:30:00 PM,4.59,77.00
112,09/15/22 05:45:00 PM,4.59,77.04
113,09/15/22 06:00:00 PM,4.57,77.04
114,09/15/22 06:15:00 PM,4.56,77.07
115,09/15/22 06:30:00 PM,4.54,77.07
116,09/15/22 06:45:00 PM,4.53,77.11
117,09/15/22 07:00:00 PM,4.53,77.11
118,09/15/22 07:15:00 PM,4.52,77.11
119,09/15/22 07:30:00 PM,4.50,77.11
120,09/15/22 07:45:00 PM,4.50,77.11
121,09/15/22 08:00:00 PM,4.48,77.11
122,09/15/22 08:15:00 PM,4.47,77.07
123,09/15/22 08:30:00 PM,4.48,77.07
124,09/15/22 08:45:00 PM,4.47,77.04
