"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
52,03/14/23 03:45:00 AM,83.8,69.9,62.10
53,03/14/23 04:00:00 AM,83.7,69.9,61.99
54,03/14/23 04:15:00 AM,83.7,69.5,61.90
55,03/14/23 04:30:00 AM,83.7,69.5,61.86
56,03/14/23 04:45:00 AM,83.7,69.1,61.77
57,03/14/23 05:00:00 AM,83.6,69.5,61.70
58,03/14/23 05:15:00 AM,83.6,69.1,61.63
59,03/14/23 05:30:00 AM,83.5,69.1,61.57
60,03/14/23 05:45:00 AM,83.4,69.1,61.48
61,03/14/23 06:00:00 AM,83.3,68.8,61.41
62,03/14/23 06:15:00 AM,83.2,68.8,61.34
63,03/14/23 06:30:00 AM,83.1,69.2,61.27
64,03/14/23 06:45:00 AM,83.1,68.4,61.20
65,03/14/23 07:00:00 AM,83.0,68.4,61.11
66,03/14/23 07:15:00 AM,83.0,68.4,61.07
67,03/14/23 07:30:00 AM,83.0,68.4,61.00
68,03/14/23 07:45:00 AM,83.0,68.1,60.96
69,03/14/23 08:00:00 AM,82.9,68.4,61.00
70,03/14/23 08:15:00 AM,83.0,68.4,61.03
71,03/14/23 08:30:00 AM,83.1,68.4,61.07
72,03/14/23 08:45:00 AM,83.1,68.4,61.07
73,03/14/23 09:00:00 AM,83.2,68.8,61.14
74,03/14/23 09:15:00 AM,83.3,68.4,61.18
75,03/14/23 09:30:00 AM,83.3,69.2,61.30
76,03/14/23 09:45:00 AM,83.6,69.2,61.41
77,03/14/23 10:00:00 AM,83.7,69.5,61.57
78,03/14/23 10:15:00 AM,83.9,69.5,61.77
79,03/14/23 10:30:00 AM,84.1,69.9,61.95
80,03/14/23 10:45:00 AM,84.2,70.2,62.11
81,03/14/23 11:00:00 AM,84.4,70.6,62.35
82,03/14/23 11:15:00 AM,84.6,70.6,62.58
83,03/14/23 11:30:00 AM,84.8,70.9,62.82
84,03/14/23 11:45:00 AM,85.0,71.7,63.01
85,03/14/23 12:00:00 PM,85.3,72.4,63.25
86,03/14/23 12:15:00 PM,85.5,72.7,63.43
87,03/14/23 12:30:00 PM,85.6,72.7,63.55
88,03/14/23 12:45:00 PM,85.8,73.1,63.77
89,03/14/23 01:00:00 PM,86.1,73.5,64.00
90,03/14/23 01:15:00 PM,86.4,74.2,64.27
91,03/14/23 01:30:00 PM,86.6,74.5,64.54
92,03/14/23 01:45:00 PM,86.8,74.5,64.71
93,03/14/23 02:00:00 PM,86.9,74.9,64.74
94,03/14/23 02:15:00 PM,87.0,74.9,64.80
95,03/14/23 02:30:00 PM,86.9,74.9,64.85
96,03/14/23 02:45:00 PM,87.0,74.9,64.89
97,03/14/23 03:00:00 PM,87.0,74.9,64.90
98,03/14/23 03:15:00 PM,87.0,74.9,64.87
99,03/14/23 03:30:00 PM,87.0,74.9,64.89
100,03/14/23 03:45:00 PM,87.0,75.3,64.85
101,03/14/23 04:00:00 PM,86.9,74.9,64.74
102,03/14/23 04:15:00 PM,86.7,74.9,64.67
103,03/14/23 04:30:00 PM,86.5,74.5,64.51
104,03/14/23 04:45:00 PM,86.5,74.2,64.35
105,03/14/23 05:00:00 PM,86.3,73.8,64.22
106,03/14/23 05:15:00 PM,86.2,73.8,64.09
107,03/14/23 05:30:00 PM,86.1,73.5,63.93
108,03/14/23 05:45:00 PM,85.9,73.1,63.79
109,03/14/23 06:00:00 PM,85.7,73.1,63.64
110,03/14/23 06:15:00 PM,85.6,72.7,63.48
111,03/14/23 06:30:00 PM,85.5,72.4,63.36
112,03/14/23 06:45:00 PM,85.2,72.0,63.19
113,03/14/23 07:00:00 PM,85.0,72.0,63.01
114,03/14/23 07:15:00 PM,84.8,71.7,62.83
115,03/14/23 07:30:00 PM,84.7,70.9,62.67
116,03/14/23 07:45:00 PM,84.6,70.9,62.56
117,03/14/23 08:00:00 PM,84.5,70.6,62.42
118,03/14/23 08:15:00 PM,84.4,70.6,62.29
119,03/14/23 08:30:00 PM,84.4,70.6,62.13
120,03/14/23 08:45:00 PM,84.2,70.2,62.04
121,03/14/23 09:00:00 PM,84.2,69.9,61.95
122,03/14/23 09:15:00 PM,84.0,69.9,61.83
123,03/14/23 09:30:00 PM,84.0,69.5,61.72
124,03/14/23 09:45:00 PM,83.8,69.5,61.59
125,03/14/23 10:00:00 PM,83.8,69.5,61.50
126,03/14/23 10:15:00 PM,83.6,69.5,61.39
127,03/14/23 10:30:00 PM,83.5,69.2,61.32
128,03/14/23 10:45:00 PM,83.4,69.2,61.20
129,03/14/23 11:00:00 PM,83.3,68.4,61.14
130,03/14/23 11:15:00 PM,83.3,68.4,61.02
131,03/14/23 11:30:00 PM,83.1,68.4,60.93
132,03/14/23 11:45:00 PM,83.1,68.4,60.85
133,03/15/23 12:00:00 AM,83.0,68.4,60.76
134,03/15/23 12:15:00 AM,82.9,68.1,60.69
135,03/15/23 12:30:00 AM,82.7,68.1,60.57
136,03/15/23 12:45:00 AM,82.7,68.1,60.53
137,03/15/23 01:00:00 AM,82.6,68.1,60.44
138,03/15/23 01:15:00 AM,82.6,67.7,60.37
139,03/15/23 01:30:00 AM,82.5,67.7,60.30
140,03/15/23 01:45:00 AM,82.5,67.7,60.22
141,03/15/23 02:00:00 AM,82.5,67.7,60.17
142,03/15/23 02:15:00 AM,82.3,67.4,60.13
143,03/15/23 02:30:00 AM,82.3,67.4,60.08
144,03/15/23 02:45:00 AM,82.3,67.4,60.06
145,03/15/23 03:00:00 AM,82.2,67.4,59.99
146,03/15/23 03:15:00 AM,82.1,67.4,59.97
147,03/15/23 03:30:00 AM,82.1,67.4,59.90
148,03/15/23 03:45:00 AM,82.0,67.0,59.83
149,03/15/23 04:00:00 AM,81.9,66.6,59.81
150,03/15/23 04:15:00 AM,81.9,67.0,59.76
151,03/15/23 04:30:00 AM,81.8,67.0,59.72
152,03/15/23 04:45:00 AM,81.8,66.6,59.67
153,03/15/23 05:00:00 AM,81.8,66.6,59.61
154,03/15/23 05:15:00 AM,81.8,66.3,59.58
155,03/15/23 05:30:00 AM,81.7,66.3,59.54
156,03/15/23 05:45:00 AM,81.7,66.3,59.45
157,03/15/23 06:00:00 AM,81.7,66.3,59.43
158,03/15/23 06:15:00 AM,81.7,66.3,59.38
159,03/15/23 06:30:00 AM,81.7,65.9,59.34
160,03/15/23 06:45:00 AM,81.7,65.9,59.27
161,03/15/23 07:00:00 AM,81.5,65.9,59.25
162,03/15/23 07:15:00 AM,81.4,65.6,59.20
163,03/15/23 07:30:00 AM,81.4,65.6,59.18
164,03/15/23 07:45:00 AM,81.4,65.6,59.18
165,03/15/23 08:00:00 AM,81.4,65.9,59.14
166,03/15/23 08:15:00 AM,81.4,65.6,59.18
167,03/15/23 08:30:00 AM,81.4,65.6,59.18
168,03/15/23 08:45:00 AM,81.5,65.6,59.20
169,03/15/23 09:00:00 AM,81.6,65.6,59.27
170,03/15/23 09:15:00 AM,81.7,65.9,59.31
171,03/15/23 09:30:00 AM,81.8,65.9,59.41
172,03/15/23 09:45:00 AM,81.9,66.3,59.52
173,03/15/23 10:00:00 AM,82.1,66.3,59.67
174,03/15/23 10:15:00 AM,82.3,66.6,59.85
175,03/15/23 10:30:00 AM,82.5,67.0,60.04
176,03/15/23 10:45:00 AM,82.7,67.0,60.21
177,03/15/23 11:00:00 AM,83.0,68.1,60.44
178,03/15/23 11:15:00 AM,83.2,68.1,60.67
179,03/15/23 11:30:00 AM,83.5,68.8,61.00
180,03/15/23 11:45:00 AM,83.8,69.2,61.25
181,03/15/23 12:00:00 PM,84.0,69.1,61.50
182,03/15/23 12:15:00 PM,84.3,69.9,61.66
183,03/15/23 12:30:00 PM,84.5,70.2,61.88
184,03/15/23 12:45:00 PM,84.7,70.2,62.10
185,03/15/23 01:00:00 PM,85.0,70.6,62.26
186,03/15/23 01:15:00 PM,85.3,70.9,62.53
187,03/15/23 01:30:00 PM,85.5,71.3,62.74
188,03/15/23 01:45:00 PM,85.8,71.7,62.92
189,03/15/23 02:00:00 PM,86.0,72.4,63.07
190,03/15/23 02:15:00 PM,86.1,72.8,63.16
191,03/15/23 02:30:00 PM,86.3,72.8,63.28
192,03/15/23 02:45:00 PM,86.4,72.7,63.36
193,03/15/23 03:00:00 PM,86.5,73.1,63.36
194,03/15/23 03:15:00 PM,86.5,73.1,63.39
195,03/15/23 03:30:00 PM,86.5,73.1,63.43
196,03/15/23 03:45:00 PM,86.5,73.5,63.43
197,03/15/23 04:00:00 PM,86.5,73.1,63.43
198,03/15/23 04:15:00 PM,86.5,73.5,63.43
199,03/15/23 04:30:00 PM,86.4,73.1,63.19
200,03/15/23 04:45:00 PM,86.3,72.8,63.07
201,03/15/23 05:00:00 PM,86.2,72.4,62.92
202,03/15/23 05:15:00 PM,86.1,72.4,62.80
203,03/15/23 05:30:00 PM,86.0,72.4,62.69
204,03/15/23 05:45:00 PM,85.9,71.7,62.56
205,03/15/23 06:00:00 PM,85.9,71.7,62.42
206,03/15/23 06:15:00 PM,85.8,71.7,62.29
207,03/15/23 06:30:00 PM,85.7,71.3,62.17
208,03/15/23 06:45:00 PM,85.5,71.3,61.99
209,03/15/23 07:00:00 PM,85.3,70.6,61.81
210,03/15/23 07:15:00 PM,85.2,70.6,61.65
211,03/15/23 07:30:00 PM,85.1,70.3,61.50
212,03/15/23 07:45:00 PM,85.0,70.3,61.38
213,03/15/23 08:00:00 PM,84.9,70.3,61.25
214,03/15/23 08:15:00 PM,84.9,69.5,61.16
215,03/15/23 08:30:00 PM,84.9,69.9,61.07
216,03/15/23 08:45:00 PM,84.9,69.9,60.94
217,03/15/23 09:00:00 PM,84.7,69.5,60.85
218,03/15/23 09:15:00 PM,84.7,69.5,60.76
219,03/15/23 09:30:00 PM,84.6,69.5,60.64
220,03/15/23 09:45:00 PM,84.5,69.6,60.55
221,03/15/23 10:00:00 PM,84.5,69.6,60.44
222,03/15/23 10:15:00 PM,84.3,68.8,60.35
223,03/15/23 10:30:00 PM,84.4,69.2,60.24
224,03/15/23 10:45:00 PM,84.3,69.2,60.15
225,03/15/23 11:00:00 PM,84.1,68.8,60.06
226,03/15/23 11:15:00 PM,84.1,68.5,59.97
227,03/15/23 11:30:00 PM,84.1,68.5,59.90
228,03/15/23 11:45:00 PM,84.0,68.5,59.81
229,03/16/23 12:00:00 AM,83.9,68.1,59.72
230,03/16/23 12:15:00 AM,83.8,68.5,59.61
231,03/16/23 12:30:00 AM,83.9,68.1,59.52
232,03/16/23 12:45:00 AM,83.6,68.1,59.43
233,03/16/23 01:00:00 AM,83.7,67.8,59.34
234,03/16/23 01:15:00 AM,83.5,67.4,59.25
235,03/16/23 01:30:00 AM,83.4,67.4,59.14
236,03/16/23 01:45:00 AM,83.3,67.4,59.05
237,03/16/23 02:00:00 AM,83.2,67.0,58.95
238,03/16/23 02:15:00 AM,83.1,67.4,58.86
239,03/16/23 02:30:00 AM,83.0,66.7,58.73
240,03/16/23 02:45:00 AM,83.0,67.0,58.66
241,03/16/23 03:00:00 AM,83.0,66.7,58.55
242,03/16/23 03:15:00 AM,82.8,66.3,58.46
243,03/16/23 03:30:00 AM,82.7,66.0,58.35
244,03/16/23 03:45:00 AM,82.6,66.0,58.28
245,03/16/23 04:00:00 AM,82.5,66.0,58.19
246,03/16/23 04:15:00 AM,82.4,66.0,58.12
247,03/16/23 04:30:00 AM,82.4,66.0,58.03
248,03/16/23 04:45:00 AM,82.4,66.0,57.96
249,03/16/23 05:00:00 AM,82.3,65.6,57.87
250,03/16/23 05:15:00 AM,82.2,65.6,57.79
251,03/16/23 05:30:00 AM,81.0,64.3,82.54
252,03/16/23 05:45:00 AM,80.9,64.3,82.49
253,03/16/23 06:00:00 AM,80.8,64.3,82.47
254,03/16/23 06:15:00 AM,80.8,64.3,82.42
255,03/16/23 06:30:00 AM,80.7,64.3,82.40
256,03/16/23 06:45:00 AM,80.6,64.0,82.35
257,03/16/23 07:00:00 AM,80.6,63.6,82.35
258,03/16/23 07:15:00 AM,80.5,63.6,82.31
259,03/16/23 07:30:00 AM,80.6,64.0,82.31
260,03/16/23 07:45:00 AM,80.5,63.6,82.31
261,03/16/23 08:00:00 AM,80.6,63.6,82.33
262,03/16/23 08:15:00 AM,80.6,63.6,82.40
263,03/16/23 08:30:00 AM,80.8,64.0,82.47
264,03/16/23 08:45:00 AM,81.0,64.0,82.56
265,03/16/23 09:00:00 AM,81.3,64.7,82.69
266,03/16/23 09:15:00 AM,82.6,66.0,58.24
267,03/16/23 09:30:00 AM,83.0,66.3,58.50
268,03/16/23 09:45:00 AM,83.3,66.7,58.80
269,03/16/23 10:00:00 AM,83.6,67.4,59.05
270,03/16/23 10:15:00 AM,83.9,67.4,59.36
271,03/16/23 10:30:00 AM,84.1,68.1,59.61
272,03/16/23 10:45:00 AM,84.5,68.8,59.92
273,03/16/23 11:00:00 AM,84.9,69.2,60.24
274,03/16/23 11:15:00 AM,85.2,69.6,60.53
275,03/16/23 11:30:00 AM,85.4,70.3,60.80
276,03/16/23 11:45:00 AM,85.8,70.6,61.07
277,03/16/23 12:00:00 PM,86.1,71.0,61.34
278,03/16/23 12:15:00 PM,86.4,71.0,61.56
279,03/16/23 12:30:00 PM,86.5,71.7,61.79
280,03/16/23 12:45:00 PM,87.0,72.1,62.06
281,03/16/23 01:00:00 PM,87.3,72.8,62.37
282,03/16/23 01:15:00 PM,87.6,73.1,62.69
283,03/16/23 01:30:00 PM,88.0,73.9,62.98
284,03/16/23 01:45:00 PM,88.1,74.2,63.19
285,03/16/23 02:00:00 PM,88.4,74.6,63.30
286,03/16/23 02:15:00 PM,88.5,75.0,63.43
287,03/16/23 02:30:00 PM,88.8,75.3,63.54
288,03/16/23 02:45:00 PM,89.0,75.3,63.64
289,03/16/23 03:00:00 PM,88.9,75.3,63.63
290,03/16/23 03:15:00 PM,88.9,75.3,63.68
291,03/16/23 03:30:00 PM,88.9,75.7,63.70
292,03/16/23 03:45:00 PM,89.0,75.7,63.72
293,03/16/23 04:00:00 PM,89.1,75.7,63.72
294,03/16/23 04:15:00 PM,89.1,75.7,63.77
295,03/16/23 04:30:00 PM,88.9,75.7,63.52
296,03/16/23 04:45:00 PM,88.8,75.3,63.43
297,03/16/23 05:00:00 PM,88.9,75.3,63.32
298,03/16/23 05:15:00 PM,88.7,75.0,63.23
299,03/16/23 05:30:00 PM,88.7,75.0,63.14
300,03/16/23 05:45:00 PM,88.6,75.0,63.05
301,03/16/23 06:00:00 PM,88.5,74.6,62.92
302,03/16/23 06:15:00 PM,88.4,74.6,62.82
303,03/16/23 06:30:00 PM,88.2,74.2,62.69
304,03/16/23 06:45:00 PM,88.1,73.5,62.56
305,03/16/23 07:00:00 PM,88.1,73.5,62.40
306,03/16/23 07:15:00 PM,89.4,75.0,62.22
307,03/16/23 07:30:00 PM,87.7,73.2,62.11
308,03/16/23 07:45:00 PM,87.7,72.8,61.97
309,03/16/23 08:00:00 PM,87.5,72.8,61.88
310,03/16/23 08:15:00 PM,87.4,72.8,61.79
311,03/16/23 08:30:00 PM,87.5,72.8,61.70
312,03/16/23 08:45:00 PM,87.4,72.5,61.57
313,03/16/23 09:00:00 PM,87.3,72.5,61.50
314,03/16/23 09:15:00 PM,87.3,72.5,61.47
315,03/16/23 09:30:00 PM,87.4,72.5,61.38
316,03/16/23 09:45:00 PM,87.4,72.5,61.30
317,03/16/23 10:00:00 PM,87.3,72.5,61.25
318,03/16/23 10:15:00 PM,87.4,72.5,61.20
319,03/16/23 10:30:00 PM,87.4,72.5,61.18
320,03/16/23 10:45:00 PM,87.3,72.1,61.11
321,03/16/23 11:00:00 PM,84.4,69.9,61.07
322,03/16/23 11:15:00 PM,86.9,71.4,61.02
323,03/16/23 11:30:00 PM,86.9,71.7,60.94
324,03/16/23 11:45:00 PM,86.8,71.4,60.91
325,03/17/23 12:00:00 AM,86.8,71.7,60.84
326,03/17/23 12:15:00 AM,86.7,71.4,60.76
327,03/17/23 12:30:00 AM,86.7,71.8,60.71
328,03/17/23 12:45:00 AM,86.5,71.4,60.64
329,03/17/23 01:00:00 AM,86.5,71.0,60.62
330,03/17/23 01:15:00 AM,86.5,71.0,60.57
331,03/17/23 01:30:00 AM,86.5,71.0,60.53
332,03/17/23 01:45:00 AM,86.4,71.0,60.48
333,03/17/23 02:00:00 AM,86.4,71.0,60.46
334,03/17/23 02:15:00 AM,86.4,70.7,60.40
335,03/17/23 02:30:00 AM,86.4,70.7,60.37
336,03/17/23 02:45:00 AM,86.3,70.7,60.37
337,03/17/23 03:00:00 AM,86.3,70.7,60.35
338,03/17/23 03:15:00 AM,86.3,70.7,60.37
339,03/17/23 03:30:00 AM,86.3,71.0,60.37
340,03/17/23 03:45:00 AM,86.3,70.7,60.35
341,03/17/23 04:00:00 AM,86.3,70.7,60.35
342,03/17/23 04:15:00 AM,88.9,73.2,60.31
343,03/17/23 04:30:00 AM,88.8,72.9,60.30
344,03/17/23 04:45:00 AM,86.1,70.7,60.24
345,03/17/23 05:00:00 AM,86.1,70.7,60.21
346,03/17/23 05:15:00 AM,86.0,70.7,60.15
347,03/17/23 05:30:00 AM,86.0,70.3,60.13
348,03/17/23 05:45:00 AM,86.0,69.9,60.08
349,03/17/23 06:00:00 AM,86.1,70.3,60.08
350,03/17/23 06:15:00 AM,86.0,69.9,60.06
351,03/17/23 06:30:00 AM,86.0,70.3,60.04
352,03/17/23 06:45:00 AM,86.0,69.9,60.04
353,03/17/23 07:00:00 AM,86.0,69.9,60.01
354,03/17/23 07:15:00 AM,86.0,69.9,60.04
355,03/17/23 07:30:00 AM,86.0,69.9,60.08
356,03/17/23 07:45:00 AM,86.0,70.7,60.13
357,03/17/23 08:00:00 AM,86.2,70.3,60.21
358,03/17/23 08:15:00 AM,86.3,70.7,60.30
359,03/17/23 08:30:00 AM,86.4,71.0,60.40
360,03/17/23 08:45:00 AM,86.6,71.0,60.51
361,03/17/23 09:00:00 AM,86.7,71.4,60.67
362,03/17/23 09:15:00 AM,86.9,71.4,60.78
363,03/17/23 09:30:00 AM,87.0,71.7,60.96
364,03/17/23 09:45:00 AM,87.2,71.7,61.16
365,03/17/23 10:00:00 AM,89.4,73.9,61.34
366,03/17/23 10:15:00 AM,87.8,72.8,61.57
367,03/17/23 10:30:00 AM,88.0,72.8,61.81
368,03/17/23 10:45:00 AM,88.2,73.5,62.06
369,03/17/23 11:00:00 AM,88.6,73.9,62.35
370,03/17/23 11:15:00 AM,88.9,74.6,62.65
371,03/17/23 11:30:00 AM,89.1,75.3,62.91
372,03/17/23 11:45:00 AM,89.6,76.1,63.14
373,03/17/23 12:00:00 PM,89.8,76.1,63.39
374,03/17/23 12:15:00 PM,90.2,76.8,63.63
375,03/17/23 12:30:00 PM,90.3,77.1,63.86
376,03/17/23 12:45:00 PM,90.6,77.1,64.09
377,03/17/23 01:00:00 PM,91.4,78.6,64.40
378,03/17/23 01:15:00 PM,91.5,78.6,64.67
379,03/17/23 01:30:00 PM,93.8,81.1,64.87
380,03/17/23 01:45:00 PM,90.7,78.2,64.96
381,03/17/23 02:00:00 PM,90.7,78.2,64.96
382,03/17/23 02:15:00 PM,90.8,78.6,64.98
383,03/17/23 02:30:00 PM,90.9,78.6,65.03
384,03/17/23 02:45:00 PM,91.0,78.6,65.07
385,03/17/23 03:00:00 PM,90.8,78.6,65.01
386,03/17/23 03:15:00 PM,90.8,78.2,64.98
387,03/17/23 03:30:00 PM,90.9,78.6,64.98
388,03/17/23 03:45:00 PM,90.9,78.6,65.03
389,03/17/23 04:00:00 PM,90.8,78.6,64.98
390,03/17/23 04:15:00 PM,90.9,78.2,64.87
391,03/17/23 04:30:00 PM,90.7,78.2,64.72
392,03/17/23 04:45:00 PM,90.6,78.2,64.65
393,03/17/23 05:00:00 PM,90.6,77.8,64.56
394,03/17/23 05:15:00 PM,90.6,77.8,64.47
395,03/17/23 05:30:00 PM,90.5,77.1,64.35
396,03/17/23 05:45:00 PM,90.4,77.5,64.24
397,03/17/23 06:00:00 PM,90.3,77.1,64.15
398,03/17/23 06:15:00 PM,90.2,77.1,64.08
399,03/17/23 06:30:00 PM,90.1,77.1,64.00
400,03/17/23 06:45:00 PM,90.1,76.4,63.91
401,03/17/23 07:00:00 PM,89.9,76.4,63.79
402,03/17/23 07:15:00 PM,89.9,76.4,63.70
403,03/17/23 07:30:00 PM,89.9,76.0,63.61
404,03/17/23 07:45:00 PM,89.7,76.4,63.54
405,03/17/23 08:00:00 PM,89.7,76.0,63.48
406,03/17/23 08:15:00 PM,89.6,76.1,63.45
407,03/17/23 08:30:00 PM,89.6,76.1,63.37
408,03/17/23 08:45:00 PM,89.6,76.1,63.36
409,03/17/23 09:00:00 PM,89.7,76.1,63.30
410,03/17/23 09:15:00 PM,89.7,75.7,63.25
411,03/17/23 09:30:00 PM,89.7,75.7,63.25
412,03/17/23 09:45:00 PM,89.7,75.7,63.21
413,03/17/23 10:00:00 PM,89.6,76.1,63.19
414,03/17/23 10:15:00 PM,89.6,75.7,63.16
415,03/17/23 10:30:00 PM,89.6,75.7,63.09
416,03/17/23 10:45:00 PM,89.6,75.7,63.07
417,03/17/23 11:00:00 PM,89.6,75.7,63.07
418,03/17/23 11:15:00 PM,89.6,75.7,63.05
419,03/17/23 11:30:00 PM,89.6,75.7,63.01
420,03/17/23 11:45:00 PM,89.6,75.7,63.05
421,03/18/23 12:00:00 AM,89.6,75.7,63.05
422,03/18/23 12:15:00 AM,89.6,75.7,63.05
423,03/18/23 12:30:00 AM,89.7,75.7,63.07
424,03/18/23 12:45:00 AM,89.7,75.7,63.07
425,03/18/23 01:00:00 AM,89.8,76.1,63.07
426,03/18/23 01:15:00 AM,89.9,76.1,63.09
427,03/18/23 01:30:00 AM,89.9,76.1,63.09
428,03/18/23 01:45:00 AM,90.0,76.1,63.09
429,03/18/23 02:00:00 AM,90.1,76.1,63.07
430,03/18/23 02:15:00 AM,90.2,76.1,63.07
431,03/18/23 02:30:00 AM,90.3,76.4,63.05
432,03/18/23 02:45:00 AM,90.3,76.4,63.01
433,03/18/23 03:00:00 AM,90.2,76.4,63.00
434,03/18/23 03:15:00 AM,90.3,76.4,62.96
435,03/18/23 03:30:00 AM,90.3,76.1,62.96
436,03/18/23 03:45:00 AM,90.5,76.4,62.92
437,03/18/23 04:00:00 AM,90.6,76.8,62.96
438,03/18/23 04:15:00 AM,90.6,76.4,62.91
439,03/18/23 04:30:00 AM,90.5,76.8,62.89
440,03/18/23 04:45:00 AM,90.6,76.4,62.85
441,03/18/23 05:00:00 AM,90.6,76.4,62.83
442,03/18/23 05:15:00 AM,90.6,76.4,62.82
443,03/18/23 05:30:00 AM,90.6,76.4,62.80
444,03/18/23 05:45:00 AM,90.7,76.8,62.82
445,03/18/23 06:00:00 AM,90.7,76.4,62.82
446,03/18/23 06:15:00 AM,90.9,76.8,62.82
447,03/18/23 06:30:00 AM,90.8,77.2,62.82
448,03/18/23 06:45:00 AM,90.9,77.2,62.82
449,03/18/23 07:00:00 AM,90.8,77.2,62.83
450,03/18/23 07:15:00 AM,90.8,77.2,62.85
451,03/18/23 07:30:00 AM,90.7,76.8,62.85
452,03/18/23 07:45:00 AM,90.6,76.8,62.85
453,03/18/23 08:00:00 AM,90.6,76.4,62.89
454,03/18/23 08:15:00 AM,90.7,76.8,62.91
455,03/18/23 08:30:00 AM,90.6,76.8,62.92
456,03/18/23 08:45:00 AM,90.6,76.4,62.98
457,03/18/23 09:00:00 AM,90.6,76.4,63.00
458,03/18/23 09:15:00 AM,90.5,76.4,63.07
459,03/18/23 09:30:00 AM,90.6,76.4,63.12
460,03/18/23 09:45:00 AM,90.6,76.4,63.21
461,03/18/23 10:00:00 AM,90.5,76.8,63.32
462,03/18/23 10:15:00 AM,90.6,76.8,63.37
463,03/18/23 10:30:00 AM,90.6,76.8,63.43
464,03/18/23 10:45:00 AM,90.6,77.2,63.45
465,03/18/23 11:00:00 AM,90.6,77.2,63.39
466,03/18/23 11:15:00 AM,90.5,76.8,63.36
467,03/18/23 11:30:00 AM,90.5,76.8,63.36
468,03/18/23 11:45:00 AM,90.6,76.8,63.37
469,03/18/23 12:00:00 PM,90.7,77.2,63.39
470,03/18/23 12:15:00 PM,90.8,77.2,63.46
471,03/18/23 12:30:00 PM,90.9,77.2,63.48
