"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
107,01/28/23 05:30:00 PM,77.2,67.7,60.08
108,01/28/23 05:45:00 PM,77.1,67.4,59.92
109,01/28/23 06:00:00 PM,77.1,67.4,59.74
110,01/28/23 06:15:00 PM,76.8,67.0,59.54
111,01/28/23 06:30:00 PM,76.6,67.0,59.36
112,01/28/23 06:45:00 PM,76.4,66.7,59.22
113,01/28/23 07:00:00 PM,76.3,66.7,59.02
114,01/28/23 07:15:00 PM,76.2,66.3,58.87
115,01/28/23 07:30:00 PM,76.1,65.9,58.71
116,01/28/23 07:45:00 PM,75.9,66.0,58.51
117,01/28/23 08:00:00 PM,75.9,66.0,58.46
118,01/28/23 08:15:00 PM,75.8,65.6,58.33
119,01/28/23 08:30:00 PM,75.6,65.6,58.19
120,01/28/23 08:45:00 PM,75.5,65.2,58.10
121,01/28/23 09:00:00 PM,75.5,65.2,57.99
122,01/28/23 09:15:00 PM,75.3,65.2,57.94
123,01/28/23 09:30:00 PM,75.3,64.9,57.83
124,01/28/23 09:45:00 PM,75.3,64.1,57.78
125,01/28/23 10:00:00 PM,75.2,64.5,57.69
126,01/28/23 10:15:00 PM,75.1,64.5,57.61
127,01/28/23 10:30:00 PM,75.1,64.5,57.60
128,01/28/23 10:45:00 PM,75.0,64.1,57.52
129,01/28/23 11:00:00 PM,74.9,64.1,57.43
130,01/28/23 11:15:00 PM,74.9,64.1,57.43
131,01/28/23 11:30:00 PM,74.9,63.8,57.36
132,01/28/23 11:45:00 PM,75.0,64.2,57.36
133,01/29/23 12:00:00 AM,74.9,63.8,57.31
134,01/29/23 12:15:00 AM,74.8,63.8,57.29
135,01/29/23 12:30:00 AM,74.8,63.8,57.25
136,01/29/23 12:45:00 AM,74.8,63.8,57.22
137,01/29/23 01:00:00 AM,74.7,63.8,57.20
138,01/29/23 01:15:00 AM,74.7,63.8,57.16
139,01/29/23 01:30:00 AM,74.6,63.8,57.16
140,01/29/23 01:45:00 AM,74.7,63.8,57.15
141,01/29/23 02:00:00 AM,74.6,63.8,57.13
142,01/29/23 02:15:00 AM,74.7,63.8,57.09
143,01/29/23 02:30:00 AM,74.6,63.4,57.09
144,01/29/23 02:45:00 AM,74.7,63.4,57.09
145,01/29/23 03:00:00 AM,74.7,63.8,57.07
146,01/29/23 03:15:00 AM,74.7,63.8,57.07
147,01/29/23 03:30:00 AM,74.6,63.4,57.06
148,01/29/23 03:45:00 AM,74.7,63.8,57.09
149,01/29/23 04:00:00 AM,74.7,63.8,57.09
150,01/29/23 04:15:00 AM,74.7,63.8,57.13
151,01/29/23 04:30:00 AM,74.7,63.8,57.09
152,01/29/23 04:45:00 AM,74.7,63.4,57.13
153,01/29/23 05:00:00 AM,74.7,63.8,57.16
154,01/29/23 05:15:00 AM,74.7,63.8,57.22
155,01/29/23 05:30:00 AM,74.7,63.8,57.22
156,01/29/23 05:45:00 AM,74.8,63.8,57.24
157,01/29/23 06:00:00 AM,74.8,63.8,57.25
158,01/29/23 06:15:00 AM,74.8,63.8,57.29
159,01/29/23 06:30:00 AM,74.8,63.8,57.31
160,01/29/23 06:45:00 AM,74.9,63.8,57.33
161,01/29/23 07:00:00 AM,74.9,63.8,57.38
162,01/29/23 07:15:00 AM,74.9,63.8,57.43
163,01/29/23 07:30:00 AM,74.9,63.8,57.45
164,01/29/23 07:45:00 AM,74.9,63.8,57.47
165,01/29/23 08:00:00 AM,74.9,63.8,57.54
166,01/29/23 08:15:00 AM,75.0,64.1,57.60
167,01/29/23 08:30:00 AM,75.1,64.1,57.63
168,01/29/23 08:45:00 AM,75.1,64.1,57.76
169,01/29/23 09:00:00 AM,75.2,64.5,57.87
170,01/29/23 09:15:00 AM,75.3,64.5,58.01
171,01/29/23 09:30:00 AM,75.5,64.9,58.15
172,01/29/23 09:45:00 AM,75.5,65.2,58.32
173,01/29/23 10:00:00 AM,75.8,65.2,58.55
174,01/29/23 10:15:00 AM,76.0,65.6,58.73
175,01/29/23 10:30:00 AM,76.1,66.3,58.91
176,01/29/23 10:45:00 AM,76.3,66.3,59.13
177,01/29/23 11:00:00 AM,76.6,66.7,59.45
178,01/29/23 11:15:00 AM,77.0,67.0,59.83
179,01/29/23 11:30:00 AM,77.3,67.7,60.28
180,01/29/23 11:45:00 AM,77.4,67.7,60.40
181,01/29/23 12:00:00 PM,78.0,68.4,60.76
182,01/29/23 12:15:00 PM,78.1,68.4,61.09
183,01/29/23 12:30:00 PM,78.3,69.2,61.34
184,01/29/23 12:45:00 PM,78.6,69.5,61.74
185,01/29/23 01:00:00 PM,78.9,70.2,62.10
186,01/29/23 01:15:00 PM,79.2,70.2,62.40
187,01/29/23 01:30:00 PM,79.7,70.9,62.92
188,01/29/23 01:45:00 PM,80.1,71.6,63.36
189,01/29/23 02:00:00 PM,80.2,71.6,63.45
190,01/29/23 02:15:00 PM,80.4,72.0,63.68
191,01/29/23 02:30:00 PM,80.8,72.7,64.04
192,01/29/23 02:45:00 PM,81.1,73.1,64.42
193,01/29/23 03:00:00 PM,81.2,73.1,64.49
194,01/29/23 03:15:00 PM,81.4,73.4,64.65
195,01/29/23 03:30:00 PM,81.6,73.4,64.80
196,01/29/23 03:45:00 PM,81.7,74.2,64.90
197,01/29/23 04:00:00 PM,81.7,74.2,64.98
198,01/29/23 04:15:00 PM,81.8,74.1,65.03
199,01/29/23 04:30:00 PM,81.9,74.1,65.05
200,01/29/23 04:45:00 PM,81.9,74.1,65.01
201,01/29/23 05:00:00 PM,82.0,74.1,65.01
202,01/29/23 05:15:00 PM,82.0,74.2,64.96
203,01/29/23 05:30:00 PM,81.8,74.2,64.81
204,01/29/23 05:45:00 PM,81.7,73.8,64.72
205,01/29/23 06:00:00 PM,81.6,73.8,64.58
206,01/29/23 06:15:00 PM,81.5,73.4,64.42
207,01/29/23 06:30:00 PM,81.3,73.1,64.26
208,01/29/23 06:45:00 PM,81.2,73.1,64.11
209,01/29/23 07:00:00 PM,81.0,73.1,63.91
210,01/29/23 07:15:00 PM,80.9,72.7,63.79
211,01/29/23 07:30:00 PM,80.7,72.7,63.59
212,01/29/23 07:45:00 PM,80.6,72.4,63.46
213,01/29/23 08:00:00 PM,80.6,72.4,63.32
214,01/29/23 08:15:00 PM,80.3,72.0,63.14
215,01/29/23 08:30:00 PM,80.3,71.7,63.05
216,01/29/23 08:45:00 PM,80.1,71.7,62.91
217,01/29/23 09:00:00 PM,80.0,71.3,62.76
218,01/29/23 09:15:00 PM,79.9,71.3,62.62
219,01/29/23 09:30:00 PM,79.9,71.3,62.53
220,01/29/23 09:45:00 PM,79.6,70.9,62.44
221,01/29/23 10:00:00 PM,79.6,71.0,62.35
222,01/29/23 10:15:00 PM,79.6,71.0,62.26
223,01/29/23 10:30:00 PM,79.4,70.6,62.17
224,01/29/23 10:45:00 PM,79.2,70.6,62.04
225,01/29/23 11:00:00 PM,79.2,70.2,61.95
226,01/29/23 11:15:00 PM,79.1,70.6,61.86
227,01/29/23 11:30:00 PM,79.0,69.9,61.77
228,01/29/23 11:45:00 PM,79.0,70.2,61.70
229,01/30/23 12:00:00 AM,78.9,69.9,61.63
230,01/30/23 12:15:00 AM,78.8,69.9,61.54
231,01/30/23 12:30:00 AM,78.8,69.9,61.48
232,01/30/23 12:45:00 AM,78.8,69.9,61.43
233,01/30/23 01:00:00 AM,78.7,69.9,61.39
234,01/30/23 01:15:00 AM,78.6,69.5,61.34
235,01/30/23 01:30:00 AM,78.6,69.2,61.30
236,01/30/23 01:45:00 AM,78.6,69.5,61.25
237,01/30/23 02:00:00 AM,78.6,69.5,61.20
238,01/30/23 02:15:00 AM,79.6,71.0,61.16
239,01/30/23 02:30:00 AM,78.4,69.2,61.14
240,01/30/23 02:45:00 AM,78.3,69.2,61.11
241,01/30/23 03:00:00 AM,78.4,68.8,61.03
242,01/30/23 03:15:00 AM,78.3,69.2,61.02
243,01/30/23 03:30:00 AM,78.2,68.8,60.96
244,01/30/23 03:45:00 AM,78.2,69.2,60.94
245,01/30/23 04:00:00 AM,78.1,68.8,60.93
246,01/30/23 04:15:00 AM,78.1,68.4,60.93
247,01/30/23 04:30:00 AM,78.1,68.4,60.85
248,01/30/23 04:45:00 AM,78.0,68.4,60.80
249,01/30/23 05:00:00 AM,78.0,68.4,60.75
250,01/30/23 05:15:00 AM,77.9,68.4,60.69
251,01/30/23 05:30:00 AM,77.9,68.4,60.62
252,01/30/23 05:45:00 AM,77.8,68.4,60.57
253,01/30/23 06:00:00 AM,77.7,68.5,60.53
254,01/30/23 06:15:00 AM,77.7,68.5,60.46
255,01/30/23 06:30:00 AM,77.6,68.5,60.39
256,01/30/23 06:45:00 AM,77.5,68.1,60.31
257,01/30/23 07:00:00 AM,77.5,67.7,60.28
258,01/30/23 07:15:00 AM,77.5,67.7,60.22
259,01/30/23 07:30:00 AM,77.3,67.7,60.15
260,01/30/23 07:45:00 AM,77.3,67.4,60.13
261,01/30/23 08:00:00 AM,77.3,67.7,60.06
262,01/30/23 08:15:00 AM,77.3,67.4,60.04
263,01/30/23 08:30:00 AM,77.3,67.4,60.04
264,01/30/23 08:45:00 AM,77.2,67.4,60.06
265,01/30/23 09:00:00 AM,77.2,67.4,60.08
266,01/30/23 09:15:00 AM,77.2,67.7,60.15
267,01/30/23 09:30:00 AM,77.3,67.4,60.24
268,01/30/23 09:45:00 AM,77.4,67.4,60.44
269,01/30/23 10:00:00 AM,77.5,68.1,60.53
270,01/30/23 10:15:00 AM,77.6,68.4,60.75
271,01/30/23 10:30:00 AM,78.0,68.4,61.07
272,01/30/23 10:45:00 AM,78.1,68.4,61.25
273,01/30/23 11:00:00 AM,78.5,69.5,61.63
274,01/30/23 11:15:00 AM,79.0,69.9,62.13
275,01/30/23 11:30:00 AM,79.2,70.2,62.42
276,01/30/23 11:45:00 AM,79.7,70.9,62.92
277,01/30/23 12:00:00 PM,80.2,71.6,63.45
278,01/30/23 12:15:00 PM,80.5,72.4,63.88
279,01/30/23 12:30:00 PM,81.3,73.1,64.65
280,01/30/23 12:45:00 PM,81.7,73.8,65.07
281,01/30/23 01:00:00 PM,82.4,74.8,65.89
282,01/30/23 01:15:00 PM,83.2,75.9,66.76
283,01/30/23 01:30:00 PM,83.7,76.6,67.26
284,01/30/23 01:45:00 PM,84.5,77.7,68.13
285,01/30/23 02:00:00 PM,85.0,78.0,68.43
286,01/30/23 02:15:00 PM,85.1,78.8,68.61
287,01/30/23 02:30:00 PM,85.5,79.1,69.12
288,01/30/23 02:45:00 PM,85.5,79.1,68.99
289,01/30/23 03:00:00 PM,85.7,79.1,69.19
290,01/30/23 03:15:00 PM,86.1,79.8,69.60
291,01/30/23 03:30:00 PM,86.2,79.8,69.62
292,01/30/23 03:45:00 PM,86.2,79.8,69.62
293,01/30/23 04:00:00 PM,86.0,79.8,69.48
294,01/30/23 04:15:00 PM,85.9,79.5,69.24
295,01/30/23 04:30:00 PM,85.8,79.5,69.19
296,01/30/23 04:45:00 PM,85.5,79.1,68.88
297,01/30/23 05:00:00 PM,85.5,79.1,68.74
298,01/30/23 05:15:00 PM,85.3,79.1,68.58
299,01/30/23 05:30:00 PM,85.1,78.8,68.32
300,01/30/23 05:45:00 PM,84.9,78.4,68.11
301,01/30/23 06:00:00 PM,84.6,77.7,67.78
302,01/30/23 06:15:00 PM,84.4,77.7,67.53
303,01/30/23 06:30:00 PM,84.1,77.0,67.24
304,01/30/23 06:45:00 PM,83.9,77.0,66.92
305,01/30/23 07:00:00 PM,83.6,76.6,66.67
306,01/30/23 07:15:00 PM,83.4,76.3,66.33
307,01/30/23 07:30:00 PM,83.2,75.9,66.13
308,01/30/23 07:45:00 PM,82.9,75.6,65.89
309,01/30/23 08:00:00 PM,82.7,75.2,65.59
310,01/30/23 08:15:00 PM,82.4,74.9,65.30
311,01/30/23 08:30:00 PM,82.2,74.9,65.07
312,01/30/23 08:45:00 PM,82.0,74.2,64.85
313,01/30/23 09:00:00 PM,81.8,74.2,64.65
314,01/30/23 09:15:00 PM,81.6,73.8,64.40
315,01/30/23 09:30:00 PM,81.4,73.5,64.15
316,01/30/23 09:45:00 PM,81.0,73.1,63.95
317,01/30/23 10:00:00 PM,80.9,72.7,63.75
318,01/30/23 10:15:00 PM,80.0,71.6,63.59
319,01/30/23 10:30:00 PM,80.5,72.4,63.43
320,01/30/23 10:45:00 PM,80.4,72.0,63.28
321,01/30/23 11:00:00 PM,80.3,72.0,62.96
322,01/30/23 11:15:00 PM,2785.2,16210.4,41.68
323,01/30/23 11:30:00 PM,2719.9,71.7,62.89
324,01/30/23 11:45:00 PM,82.1,73.9,62.76
325,01/31/23 12:00:00 AM,79.8,71.3,62.65
326,01/31/23 12:15:00 AM,79.6,71.3,62.53
327,01/31/23 12:30:00 AM,79.6,70.9,62.42
328,01/31/23 12:45:00 AM,79.5,71.0,62.33
329,01/31/23 01:00:00 AM,79.4,70.6,62.20
330,01/31/23 01:15:00 AM,79.2,70.6,62.13
331,01/31/23 01:30:00 AM,79.2,70.2,62.04
332,01/31/23 01:45:00 AM,79.1,70.2,61.95
333,01/31/23 02:00:00 AM,79.0,70.2,61.86
334,01/31/23 02:15:00 AM,79.0,70.2,61.81
335,01/31/23 02:30:00 AM,79.0,70.2,61.74
336,01/31/23 02:45:00 AM,79.0,69.9,61.72
337,01/31/23 03:00:00 AM,78.9,70.2,61.70
338,01/31/23 03:15:00 AM,78.8,69.9,61.66
339,01/31/23 03:30:00 AM,79.6,71.0,61.65
340,01/31/23 03:45:00 AM,78.8,69.9,61.63
341,01/31/23 04:00:00 AM,78.8,69.9,61.63
342,01/31/23 04:15:00 AM,78.8,69.9,61.57
343,01/31/23 04:30:00 AM,78.7,69.9,61.57
344,01/31/23 04:45:00 AM,78.8,69.9,61.57
345,01/31/23 05:00:00 AM,78.8,69.9,61.56
346,01/31/23 05:15:00 AM,78.8,69.9,61.56
347,01/31/23 05:30:00 AM,78.8,69.9,61.57
348,01/31/23 05:45:00 AM,78.8,69.9,61.56
349,01/31/23 06:00:00 AM,78.8,69.9,61.57
350,01/31/23 06:15:00 AM,78.8,69.9,61.57
351,01/31/23 06:30:00 AM,78.8,69.9,61.59
352,01/31/23 06:45:00 AM,78.8,69.9,61.59
353,01/31/23 07:00:00 AM,78.8,69.9,61.63
354,01/31/23 07:15:00 AM,78.8,69.9,61.63
355,01/31/23 07:30:00 AM,78.8,69.9,61.63
356,01/31/23 07:45:00 AM,78.8,69.9,61.65
357,01/31/23 08:00:00 AM,78.8,69.9,61.70
358,01/31/23 08:15:00 AM,78.9,70.2,61.72
359,01/31/23 08:30:00 AM,78.9,69.9,61.79
360,01/31/23 08:45:00 AM,79.0,69.9,61.86
361,01/31/23 09:00:00 AM,79.0,70.2,61.93
362,01/31/23 09:15:00 AM,79.1,70.6,62.02
363,01/31/23 09:30:00 AM,79.2,70.2,62.11
364,01/31/23 09:45:00 AM,79.3,70.6,62.22
365,01/31/23 10:00:00 AM,79.4,70.6,62.40
366,01/31/23 10:15:00 AM,79.6,70.9,62.60
367,01/31/23 10:30:00 AM,79.7,70.9,62.85
368,01/31/23 10:45:00 AM,80.0,71.3,63.12
369,01/31/23 11:00:00 AM,80.2,71.6,63.32
370,01/31/23 11:15:00 AM,80.5,72.4,63.70
371,01/31/23 11:30:00 AM,80.8,72.7,64.08
372,01/31/23 11:45:00 AM,81.2,73.1,64.45
373,01/31/23 12:00:00 PM,81.6,73.4,64.85
374,01/31/23 12:15:00 PM,82.0,74.1,65.35
375,01/31/23 12:30:00 PM,82.3,74.9,65.70
376,01/31/23 12:45:00 PM,82.5,74.8,65.97
377,01/31/23 01:00:00 PM,83.1,75.9,66.47
378,01/31/23 01:15:00 PM,83.6,76.3,67.03
379,01/31/23 01:30:00 PM,84.3,77.3,67.66
380,01/31/23 01:45:00 PM,84.6,77.7,68.09
381,01/31/23 02:00:00 PM,84.9,77.7,68.29
382,01/31/23 02:15:00 PM,84.9,77.7,68.27
383,01/31/23 02:30:00 PM,85.1,78.8,68.61
384,01/31/23 02:45:00 PM,85.3,78.8,68.76
385,01/31/23 03:00:00 PM,85.5,79.1,69.04
386,01/31/23 03:15:00 PM,85.7,79.1,69.31
387,01/31/23 03:30:00 PM,85.6,79.5,69.30
388,01/31/23 03:45:00 PM,85.6,79.1,69.28
389,01/31/23 04:00:00 PM,85.7,79.1,69.24
390,01/31/23 04:15:00 PM,85.5,79.1,69.06
391,01/31/23 04:30:00 PM,85.5,79.1,68.97
392,01/31/23 04:45:00 PM,85.4,78.8,68.85
393,01/31/23 05:00:00 PM,85.3,78.8,68.68
394,01/31/23 05:15:00 PM,85.2,78.8,68.50
395,01/31/23 05:30:00 PM,85.1,78.4,68.29
396,01/31/23 05:45:00 PM,84.9,78.1,68.09
397,01/31/23 06:00:00 PM,84.7,77.7,67.87
398,01/31/23 06:15:00 PM,84.5,77.7,67.64
399,01/31/23 06:30:00 PM,84.3,77.4,67.33
400,01/31/23 06:45:00 PM,84.0,77.4,67.10
401,01/31/23 07:00:00 PM,83.8,76.6,66.83
402,01/31/23 07:15:00 PM,83.7,76.3,66.61
403,01/31/23 07:30:00 PM,83.5,75.9,66.40
404,01/31/23 07:45:00 PM,83.3,75.9,66.20
405,01/31/23 08:00:00 PM,83.0,75.9,65.98
406,01/31/23 08:15:00 PM,82.8,75.2,65.75
407,01/31/23 08:30:00 PM,82.7,74.9,65.52
408,01/31/23 08:45:00 PM,82.4,74.9,65.26
409,01/31/23 09:00:00 PM,82.3,74.5,65.05
410,01/31/23 09:15:00 PM,82.1,74.2,64.87
411,01/31/23 09:30:00 PM,81.9,73.8,64.56
412,01/31/23 09:45:00 PM,81.6,73.4,64.33
413,01/31/23 10:00:00 PM,81.7,73.5,64.11
414,01/31/23 10:15:00 PM,81.4,73.1,63.93
415,01/31/23 10:30:00 PM,81.1,72.7,63.72
416,01/31/23 10:45:00 PM,81.0,72.7,63.55
417,01/31/23 11:00:00 PM,80.8,72.7,63.37
418,01/31/23 11:15:00 PM,80.6,72.0,63.25
419,01/31/23 11:30:00 PM,80.5,71.7,63.16
420,01/31/23 11:45:00 PM,80.3,71.7,63.01
421,02/01/23 12:00:00 AM,80.1,71.7,62.91
422,02/01/23 12:15:00 AM,80.1,71.3,62.74
423,02/01/23 12:30:00 AM,79.8,71.3,62.65
424,02/01/23 12:45:00 AM,79.8,70.9,62.53
425,02/01/23 01:00:00 AM,79.7,70.9,62.46
426,02/01/23 01:15:00 AM,79.5,71.0,62.35
427,02/01/23 01:30:00 AM,79.5,70.6,62.28
428,02/01/23 01:45:00 AM,79.4,70.6,62.19
429,02/01/23 02:00:00 AM,79.3,70.6,62.10
430,02/01/23 02:15:00 AM,79.2,70.2,61.99
431,02/01/23 02:30:00 AM,79.1,69.9,61.90
432,02/01/23 02:45:00 AM,79.0,70.2,61.83
433,02/01/23 03:00:00 AM,78.9,69.9,61.72
434,02/01/23 03:15:00 AM,78.8,69.9,61.65
435,02/01/23 03:30:00 AM,78.7,69.9,61.57
436,02/01/23 03:45:00 AM,78.7,69.9,61.50
437,02/01/23 04:00:00 AM,78.7,69.5,61.43
438,02/01/23 04:15:00 AM,78.6,69.5,61.34
439,02/01/23 04:30:00 AM,78.5,69.5,61.30
440,02/01/23 04:45:00 AM,78.5,69.5,61.25
441,02/01/23 05:00:00 AM,78.4,68.8,61.20
442,02/01/23 05:15:00 AM,78.4,69.2,61.16
443,02/01/23 05:30:00 AM,78.3,68.8,61.14
444,02/01/23 05:45:00 AM,78.3,68.8,61.09
445,02/01/23 06:00:00 AM,78.3,69.2,61.07
446,02/01/23 06:15:00 AM,78.2,68.8,61.03
447,02/01/23 06:30:00 AM,78.1,68.4,61.02
448,02/01/23 06:45:00 AM,78.1,68.4,60.96
449,02/01/23 07:00:00 AM,78.0,68.4,60.96
450,02/01/23 07:15:00 AM,78.0,68.8,60.93
451,02/01/23 07:30:00 AM,77.9,68.4,60.91
452,02/01/23 07:45:00 AM,78.1,68.4,60.91
453,02/01/23 08:00:00 AM,77.9,68.4,60.87
454,02/01/23 08:15:00 AM,77.9,68.4,60.87
455,02/01/23 08:30:00 AM,77.9,68.4,60.91
456,02/01/23 08:45:00 AM,77.9,68.4,60.93
457,02/01/23 09:00:00 AM,78.0,68.4,60.96
458,02/01/23 09:15:00 AM,78.0,68.4,61.02
459,02/01/23 09:30:00 AM,78.2,68.4,61.18
460,02/01/23 09:45:00 AM,78.3,68.8,61.39
461,02/01/23 10:00:00 AM,78.5,69.1,61.57
462,02/01/23 10:15:00 AM,78.6,69.5,61.81
463,02/01/23 10:30:00 AM,78.9,69.9,62.04
464,02/01/23 10:45:00 AM,79.0,69.9,62.28
465,02/01/23 11:00:00 AM,79.4,70.6,62.56
466,02/01/23 11:15:00 AM,79.7,70.9,62.96
467,02/01/23 11:30:00 AM,80.1,71.3,63.45
468,02/01/23 11:45:00 AM,80.6,72.0,64.02
469,02/01/23 12:00:00 PM,81.2,72.7,64.58
470,02/01/23 12:15:00 PM,81.5,73.4,64.90
471,02/01/23 12:30:00 PM,81.9,73.8,65.17
