"TOA5","9_Bradford_LB","CR1000","84403","CR1000.Std.31","CPU:Bradford9_hourly.CR1","58800","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low","cDOM"
"TS","RN","Volts","ppm","ppm","ppbQ"
"","","Min","Smp","Smp","Smp"
"2023-11-17 15:00:00",1061,12.35,206.2756,31.10505,0.8560616
"2023-11-17 16:00:00",1062,12.3,3500.955,87.58527,0.8224462
"2023-11-17 17:00:00",1063,12.29,3456.549,90.85949,0.8274603
"2023-11-17 18:00:00",1064,12.28,3426.467,92.4966,0.8649333
"2023-11-17 19:00:00",1065,12.27,3415.007,96.99865,0.8684946
"2023-11-17 20:00:00",1066,12.25,3382.06,91.26877,0.7956396
"2023-11-17 21:00:00",1067,12.24,3363.438,103.9564,0.863279
"2023-11-17 22:00:00",1068,12.24,3351.978,97.40792,0.8532053
"2023-11-17 23:00:00",1069,12.23,3340.519,87.99455,0.8481542
"2023-11-18 00:00:00",1070,12.22,3329.059,90.85949,0.9114736
"2023-11-18 01:00:00",1071,12.21,3319.031,89.22238,0.844578
"2023-11-18 02:00:00",1072,12.21,3288.95,90.85949,0.8944056
"2023-11-18 03:00:00",1073,12.19,3288.95,85.94817,0.8522917
"2023-11-18 04:00:00",1074,12.18,3288.95,87.58527,0.8586178
"2023-11-18 05:00:00",1075,12.18,3266.03,85.94817,0.8586872
"2023-11-18 06:00:00",1076,12.17,3266.03,84.31106,0.8030091
"2023-11-18 07:00:00",1077,12.16,3256.003,84.72034,0.8605145
"2023-11-18 08:00:00",1078,12.16,3247.408,87.58527,0.8638483
"2023-11-18 09:00:00",1079,12.23,3235.948,82.67395,0.9025421
"2023-11-18 10:00:00",1080,12.21,3214.461,89.22238,0.8109925
"2023-11-18 11:00:00",1081,12.28,3225.921,87.58527,0.9081601
"2023-11-18 12:00:00",1082,12.51,3235.948,95.77081,0.8548891
"2023-11-18 13:00:00",1083,12.27,3256.003,92.4966,0.8713074
"2023-11-18 14:00:00",1084,12.24,3245.976,85.94817,0.8300996
"2023-11-18 15:00:00",1085,12.2,3266.03,84.31106,0.8818456
"2023-11-18 16:00:00",1086,12.18,3489.495,86.76672,0.882396
"2023-11-18 17:00:00",1087,12.16,3456.549,85.94817,0.8411622
"2023-11-18 18:00:00",1088,12.15,3392.087,85.94817,0.8438619
"2023-11-18 19:00:00",1089,12.14,3320.464,84.31106,0.8503779
"2023-11-18 20:00:00",1090,12.13,3288.95,85.94817,0.9089358
"2023-11-18 21:00:00",1091,12.12,3267.463,85.94817,0.8575166
"2023-11-18 22:00:00",1092,12.12,3245.976,83.08323,0.9332216
"2023-11-18 23:00:00",1093,12.11,3224.489,83.90179,0.8977091
"2023-11-19 00:00:00",1094,12.1,3182.947,82.67395,0.9293879
"2023-11-19 01:00:00",1095,12.09,3162.892,84.72034,0.8926255
"2023-11-19 02:00:00",1096,12.08,3139.973,85.94817,0.9218142
