"Plot Title: Bradford_DO_9"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926097, SEN S/N: 10926097)","Temp, °F (LGR S/N: 10926097, SEN S/N: 10926097)"
1,09/29/23 11:00:00 AM,4.89,73.11
2,09/29/23 12:00:00 PM,4.92,73.40
3,09/29/23 01:00:00 PM,4.89,73.94
4,09/29/23 02:00:00 PM,4.85,74.59
5,09/29/23 03:00:00 PM,4.81,74.98
6,09/29/23 04:00:00 PM,4.79,75.16
7,09/29/23 05:00:00 PM,4.76,75.20
8,09/29/23 06:00:00 PM,4.74,75.16
9,09/29/23 07:00:00 PM,4.74,75.02
10,09/29/23 08:00:00 PM,4.74,74.80
11,09/29/23 09:00:00 PM,4.75,74.55
12,09/29/23 10:00:00 PM,4.76,74.34
13,09/29/23 11:00:00 PM,4.79,74.16
14,09/30/23 12:00:00 AM,4.80,73.98
15,09/30/23 01:00:00 AM,4.80,73.83
16,09/30/23 02:00:00 AM,4.81,73.69
17,09/30/23 03:00:00 AM,4.82,73.58
18,09/30/23 04:00:00 AM,4.82,73.47
19,09/30/23 05:00:00 AM,4.82,73.40
20,09/30/23 06:00:00 AM,4.84,73.29
21,09/30/23 07:00:00 AM,4.84,73.18
22,09/30/23 08:00:00 AM,4.85,73.15
23,09/30/23 09:00:00 AM,4.86,73.22
24,09/30/23 10:00:00 AM,4.86,73.36
25,09/30/23 11:00:00 AM,4.86,73.65
26,09/30/23 12:00:00 PM,4.87,74.05
27,09/30/23 01:00:00 PM,4.85,74.52
28,09/30/23 02:00:00 PM,4.83,75.09
29,09/30/23 03:00:00 PM,4.79,75.52
30,09/30/23 04:00:00 PM,4.76,75.74
31,09/30/23 05:00:00 PM,4.73,75.81
32,09/30/23 06:00:00 PM,4.73,75.70
33,09/30/23 07:00:00 PM,4.73,75.49
34,09/30/23 08:00:00 PM,4.73,75.24
35,09/30/23 09:00:00 PM,4.75,74.91
36,09/30/23 10:00:00 PM,4.77,74.62
37,09/30/23 11:00:00 PM,4.79,74.37
38,10/01/23 12:00:00 AM,4.80,74.16
39,10/01/23 01:00:00 AM,4.81,74.01
40,10/01/23 02:00:00 AM,4.82,73.90
41,10/01/23 03:00:00 AM,4.83,73.80
42,10/01/23 04:00:00 AM,4.83,73.65
43,10/01/23 05:00:00 AM,4.84,73.51
44,10/01/23 06:00:00 AM,4.85,73.36
45,10/01/23 07:00:00 AM,4.86,73.26
46,10/01/23 08:00:00 AM,4.85,73.18
47,10/01/23 09:00:00 AM,4.89,73.29
48,10/01/23 10:00:00 AM,4.91,73.47
49,10/01/23 11:00:00 AM,4.91,73.80
50,10/01/23 12:00:00 PM,4.92,74.34
51,10/01/23 01:00:00 PM,4.90,74.80
52,10/01/23 02:00:00 PM,4.86,75.20
53,10/01/23 03:00:00 PM,4.83,75.52
54,10/01/23 04:00:00 PM,4.81,75.70
55,10/01/23 05:00:00 PM,4.79,75.63
56,10/01/23 06:00:00 PM,4.77,75.45
57,10/01/23 07:00:00 PM,4.76,75.16
58,10/01/23 08:00:00 PM,4.77,74.80
59,10/01/23 09:00:00 PM,4.80,74.41
60,10/01/23 10:00:00 PM,4.83,74.05
61,10/01/23 11:00:00 PM,4.86,73.65
62,10/02/23 12:00:00 AM,4.89,73.33
63,10/02/23 01:00:00 AM,4.91,73.00
64,10/02/23 02:00:00 AM,4.93,72.72
65,10/02/23 03:00:00 AM,4.95,72.54
66,10/02/23 04:00:00 AM,4.96,72.36
67,10/02/23 05:00:00 AM,4.99,72.21
68,10/02/23 06:00:00 AM,5.00,72.07
69,10/02/23 07:00:00 AM,5.01,72.00
70,10/02/23 08:00:00 AM,5.02,71.96
71,10/02/23 09:00:00 AM,5.03,72.10
72,10/02/23 10:00:00 AM,5.04,72.43
73,10/02/23 11:00:00 AM,5.04,72.93
74,10/02/23 12:00:00 PM,5.03,73.51
75,10/02/23 01:00:00 PM,5.01,74.26
76,10/02/23 02:00:00 PM,4.96,74.84
77,10/02/23 03:00:00 PM,4.91,75.31
78,10/02/23 04:00:00 PM,4.85,75.60
79,10/02/23 05:00:00 PM,4.83,75.56
80,10/02/23 06:00:00 PM,4.81,75.45
81,10/02/23 07:00:00 PM,4.80,75.24
82,10/02/23 08:00:00 PM,4.81,74.95
83,10/02/23 09:00:00 PM,4.82,74.59
84,10/02/23 10:00:00 PM,4.84,74.23
85,10/02/23 11:00:00 PM,4.87,73.87
86,10/03/23 12:00:00 AM,4.89,73.54
87,10/03/23 01:00:00 AM,4.91,73.22
88,10/03/23 02:00:00 AM,4.93,72.86
89,10/03/23 03:00:00 AM,4.95,72.46
90,10/03/23 04:00:00 AM,4.99,72.07
