"Plot Title: Bradford_stream9"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10564021, SEN S/N: 10564021)","Temp, °F (LGR S/N: 10564021, SEN S/N: 10564021)"
1,04/14/22 12:00:00 PM,4.45,67.89
2,04/14/22 01:00:00 PM,4.42,68.54
3,04/14/22 02:00:00 PM,4.41,69.08
4,04/14/22 03:00:00 PM,4.39,69.40
5,04/14/22 04:00:00 PM,4.39,69.51
6,04/14/22 05:00:00 PM,4.41,69.55
7,04/14/22 06:00:00 PM,4.41,69.40
8,04/14/22 07:00:00 PM,4.42,69.19
9,04/14/22 08:00:00 PM,4.45,68.97
10,04/14/22 09:00:00 PM,4.50,68.79
11,04/14/22 10:00:00 PM,4.52,68.58
12,04/14/22 11:00:00 PM,4.53,68.40
13,04/15/22 12:00:00 AM,4.56,68.22
14,04/15/22 01:00:00 AM,4.58,68.04
15,04/15/22 02:00:00 AM,4.61,67.82
16,04/15/22 03:00:00 AM,4.64,67.64
17,04/15/22 04:00:00 AM,4.66,67.46
18,04/15/22 05:00:00 AM,4.73,67.32
19,04/15/22 06:00:00 AM,4.69,67.21
20,04/15/22 07:00:00 AM,4.72,67.06
21,04/15/22 08:00:00 AM,4.74,67.03
22,04/15/22 09:00:00 AM,4.74,67.14
23,04/15/22 10:00:00 AM,4.75,67.46
24,04/15/22 11:00:00 AM,4.75,67.89
25,04/15/22 12:00:00 PM,4.70,68.79
26,04/15/22 01:00:00 PM,4.67,69.48
27,04/15/22 02:00:00 PM,4.61,69.76
28,04/15/22 03:00:00 PM,4.64,70.02
29,04/15/22 04:00:00 PM,4.64,70.09
30,04/15/22 05:00:00 PM,4.64,70.09
31,04/15/22 06:00:00 PM,4.66,70.02
32,04/15/22 07:00:00 PM,4.69,69.73
33,04/15/22 08:00:00 PM,4.72,69.37
34,04/15/22 09:00:00 PM,4.76,69.04
35,04/15/22 10:00:00 PM,4.79,68.79
36,04/15/22 11:00:00 PM,4.81,68.50
37,04/16/22 12:00:00 AM,4.84,68.29
38,04/16/22 01:00:00 AM,4.87,68.00
39,04/16/22 02:00:00 AM,4.89,67.71
40,04/16/22 03:00:00 AM,4.92,67.39
41,04/16/22 04:00:00 AM,4.96,67.06
42,04/16/22 05:00:00 AM,4.98,66.74
43,04/16/22 06:00:00 AM,5.01,66.56
44,04/16/22 07:00:00 AM,5.01,66.45
45,04/16/22 08:00:00 AM,5.02,66.45
46,04/16/22 09:00:00 AM,5.03,66.60
47,04/16/22 10:00:00 AM,5.01,66.99
48,04/16/22 11:00:00 AM,4.98,67.75
49,04/16/22 12:00:00 PM,4.91,68.61
50,04/16/22 01:00:00 PM,4.87,69.40
51,04/16/22 02:00:00 PM,4.82,70.12
52,04/16/22 03:00:00 PM,4.79,70.56
53,04/16/22 04:00:00 PM,4.76,70.81
54,04/16/22 05:00:00 PM,4.74,70.84
55,04/16/22 06:00:00 PM,4.74,70.77
56,04/16/22 07:00:00 PM,4.75,70.56
57,04/16/22 08:00:00 PM,4.79,70.27
58,04/16/22 09:00:00 PM,4.81,70.05
59,04/16/22 10:00:00 PM,4.83,69.87
60,04/16/22 11:00:00 PM,4.85,69.73
61,04/17/22 12:00:00 AM,4.86,69.58
62,04/17/22 01:00:00 AM,4.87,69.44
63,04/17/22 02:00:00 AM,4.88,69.33
64,04/17/22 03:00:00 AM,4.90,69.19
65,04/17/22 04:00:00 AM,4.92,69.04
66,04/17/22 05:00:00 AM,4.95,68.90
67,04/17/22 06:00:00 AM,4.97,68.72
68,04/17/22 07:00:00 AM,4.98,68.58
69,04/17/22 08:00:00 AM,5.00,68.54
70,04/17/22 09:00:00 AM,5.00,68.61
71,04/17/22 10:00:00 AM,4.98,68.97
72,04/17/22 11:00:00 AM,4.96,69.69
73,04/17/22 12:00:00 PM,4.84,70.56
74,04/17/22 01:00:00 PM,4.80,71.60
75,04/17/22 02:00:00 PM,4.73,72.36
76,04/17/22 03:00:00 PM,4.71,72.36
77,04/17/22 04:00:00 PM,4.75,72.00
78,04/17/22 05:00:00 PM,4.77,71.49
79,04/17/22 06:00:00 PM,4.79,71.10
80,04/17/22 07:00:00 PM,4.82,70.66
81,04/17/22 08:00:00 PM,4.84,70.30
82,04/17/22 09:00:00 PM,4.86,69.98
83,04/17/22 10:00:00 PM,4.90,69.73
84,04/17/22 11:00:00 PM,4.91,69.51
85,04/18/22 12:00:00 AM,4.86,69.33
86,04/18/22 01:00:00 AM,4.85,69.19
87,04/18/22 02:00:00 AM,4.87,69.01
88,04/18/22 03:00:00 AM,4.87,68.79
89,04/18/22 04:00:00 AM,4.84,68.61
90,04/18/22 05:00:00 AM,4.85,68.43
91,04/18/22 06:00:00 AM,4.86,68.29
92,04/18/22 07:00:00 AM,4.88,68.18
93,04/18/22 08:00:00 AM,4.89,68.14
94,04/18/22 09:00:00 AM,4.91,68.14
95,04/18/22 10:00:00 AM,4.91,68.22
96,04/18/22 11:00:00 AM,4.91,68.47
97,04/18/22 12:00:00 PM,4.91,68.76
98,04/18/22 01:00:00 PM,4.90,69.44
99,04/18/22 02:00:00 PM,4.87,69.91
100,04/18/22 03:00:00 PM,4.83,70.48
101,04/18/22 04:00:00 PM,4.79,70.92
102,04/18/22 05:00:00 PM,4.77,71.06
103,04/18/22 06:00:00 PM,4.76,71.06
104,04/18/22 07:00:00 PM,4.79,70.81
105,04/18/22 08:00:00 PM,4.81,70.41
106,04/18/22 09:00:00 PM,4.86,70.05
107,04/18/22 10:00:00 PM,4.90,69.69
108,04/18/22 11:00:00 PM,4.94,69.33
109,04/19/22 12:00:00 AM,4.97,69.04
110,04/19/22 01:00:00 AM,5.00,68.83
111,04/19/22 02:00:00 AM,5.04,68.54
112,04/19/22 03:00:00 AM,5.07,68.18
113,04/19/22 04:00:00 AM,5.12,67.71
114,04/19/22 05:00:00 AM,5.17,67.17
115,04/19/22 06:00:00 AM,5.22,66.56
116,04/19/22 07:00:00 AM,5.30,65.88
117,04/19/22 08:00:00 AM,5.37,65.23
118,04/19/22 09:00:00 AM,5.44,64.87
119,04/19/22 10:00:00 AM,5.50,64.80
120,04/19/22 11:00:00 AM,5.50,65.23
121,04/19/22 12:00:00 PM,5.50,65.73
122,04/19/22 01:00:00 PM,5.46,66.56
123,04/19/22 02:00:00 PM,5.41,67.21
124,04/19/22 03:00:00 PM,5.39,67.53
125,04/19/22 04:00:00 PM,5.35,67.68
126,04/19/22 05:00:00 PM,5.36,67.50
127,04/19/22 06:00:00 PM,5.40,67.10
128,04/19/22 07:00:00 PM,5.45,66.67
129,04/19/22 08:00:00 PM,5.53,65.80
130,04/19/22 09:00:00 PM,5.62,64.98
131,04/19/22 10:00:00 PM,5.68,64.29
132,04/19/22 11:00:00 PM,5.75,63.79
133,04/20/22 12:00:00 AM,5.80,63.28
134,04/20/22 01:00:00 AM,5.88,62.82
135,04/20/22 02:00:00 AM,5.92,62.42
136,04/20/22 03:00:00 AM,5.97,61.99
137,04/20/22 04:00:00 AM,6.03,61.59
138,04/20/22 05:00:00 AM,6.08,61.30
139,04/20/22 06:00:00 AM,6.12,60.98
140,04/20/22 07:00:00 AM,6.17,60.76
141,04/20/22 08:00:00 AM,6.19,60.87
142,04/20/22 09:00:00 AM,6.18,61.27
143,04/20/22 10:00:00 AM,6.16,61.92
144,04/20/22 11:00:00 AM,6.10,62.78
145,04/20/22 12:00:00 PM,6.06,63.68
146,04/20/22 01:00:00 PM,5.97,64.69
147,04/20/22 02:00:00 PM,5.92,65.41
148,04/20/22 03:00:00 PM,5.85,66.02
149,04/20/22 04:00:00 PM,5.79,66.34
150,04/20/22 05:00:00 PM,5.77,66.38
151,04/20/22 06:00:00 PM,5.76,66.27
152,04/20/22 07:00:00 PM,5.77,66.06
153,04/20/22 08:00:00 PM,5.79,65.73
154,04/20/22 09:00:00 PM,5.83,65.26
155,04/20/22 10:00:00 PM,5.88,64.87
156,04/20/22 11:00:00 PM,5.90,64.65
157,04/21/22 12:00:00 AM,5.93,64.36
158,04/21/22 01:00:00 AM,5.96,64.08
159,04/21/22 02:00:00 AM,5.97,63.86
160,04/21/22 03:00:00 AM,5.98,63.72
161,04/21/22 04:00:00 AM,6.02,63.57
162,04/21/22 05:00:00 AM,6.04,63.39
163,04/21/22 06:00:00 AM,6.06,63.21
164,04/21/22 07:00:00 AM,6.07,63.14
165,04/21/22 08:00:00 AM,6.08,63.36
166,04/21/22 09:00:00 AM,6.07,63.72
167,04/21/22 10:00:00 AM,6.05,64.36
168,04/21/22 11:00:00 AM,6.02,65.08
169,04/21/22 12:00:00 PM,5.98,65.77
170,04/21/22 01:00:00 PM,5.92,66.56
171,04/21/22 02:00:00 PM,5.85,67.24
172,04/21/22 03:00:00 PM,5.78,67.71
173,04/21/22 04:00:00 PM,5.73,68.00
174,04/21/22 05:00:00 PM,5.73,67.93
175,04/21/22 06:00:00 PM,5.74,67.71
176,04/21/22 07:00:00 PM,5.74,67.42
177,04/21/22 08:00:00 PM,5.77,67.03
178,04/21/22 09:00:00 PM,5.81,66.60
179,04/21/22 10:00:00 PM,5.86,66.13
180,04/21/22 11:00:00 PM,5.89,65.70
181,04/22/22 12:00:00 AM,5.91,65.44
182,04/22/22 01:00:00 AM,5.94,65.23
183,04/22/22 02:00:00 AM,5.95,65.01
184,04/22/22 03:00:00 AM,5.97,64.83
185,04/22/22 04:00:00 AM,5.98,64.69
186,04/22/22 05:00:00 AM,6.02,64.51
187,04/22/22 06:00:00 AM,6.03,64.36
188,04/22/22 07:00:00 AM,6.05,64.33
189,04/22/22 08:00:00 AM,6.05,64.51
190,04/22/22 09:00:00 AM,6.03,64.90
191,04/22/22 10:00:00 AM,6.01,65.41
192,04/22/22 11:00:00 AM,5.98,66.09
193,04/22/22 12:00:00 PM,5.94,66.63
194,04/22/22 01:00:00 PM,5.89,67.39
195,04/22/22 02:00:00 PM,5.82,68.04
196,04/22/22 03:00:00 PM,5.78,68.58
197,04/22/22 04:00:00 PM,5.72,68.79
198,04/22/22 05:00:00 PM,5.68,68.90
199,04/22/22 06:00:00 PM,5.68,68.68
200,04/22/22 07:00:00 PM,5.68,68.32
201,04/22/22 08:00:00 PM,5.73,67.89
202,04/22/22 09:00:00 PM,5.79,67.32
203,04/22/22 10:00:00 PM,5.82,66.92
204,04/22/22 11:00:00 PM,5.86,66.52
205,04/23/22 12:00:00 AM,5.90,66.09
206,04/23/22 01:00:00 AM,5.93,65.77
207,04/23/22 02:00:00 AM,5.96,65.37
208,04/23/22 03:00:00 AM,5.98,65.12
209,04/23/22 04:00:00 AM,6.03,64.76
210,04/23/22 05:00:00 AM,6.05,64.47
211,04/23/22 06:00:00 AM,6.09,64.08
212,04/23/22 07:00:00 AM,6.09,64.04
213,04/23/22 08:00:00 AM,6.07,64.40
214,04/23/22 09:00:00 AM,6.05,64.90
215,04/23/22 10:00:00 AM,6.02,65.59
216,04/23/22 11:00:00 AM,5.97,66.42
217,04/23/22 12:00:00 PM,5.92,67.35
218,04/23/22 01:00:00 PM,5.86,67.96
219,04/23/22 02:00:00 PM,5.77,69.04
220,04/23/22 03:00:00 PM,5.67,69.62
221,04/23/22 04:00:00 PM,5.59,70.20
222,04/23/22 05:00:00 PM,5.57,70.09
223,04/23/22 06:00:00 PM,5.58,69.76
224,04/23/22 07:00:00 PM,5.60,69.37
225,04/23/22 08:00:00 PM,5.63,68.86
226,04/23/22 09:00:00 PM,5.68,68.32
227,04/23/22 10:00:00 PM,5.73,67.93
228,04/23/22 11:00:00 PM,5.76,67.46
229,04/24/22 12:00:00 AM,5.81,66.99
230,04/24/22 01:00:00 AM,5.85,66.49
231,04/24/22 02:00:00 AM,5.89,66.06
232,04/24/22 03:00:00 AM,5.93,65.70
233,04/24/22 04:00:00 AM,5.95,65.37
234,04/24/22 05:00:00 AM,5.97,65.19
235,04/24/22 06:00:00 AM,5.98,65.16
236,04/24/22 07:00:00 AM,5.97,65.23
237,04/24/22 08:00:00 AM,5.95,65.62
238,04/24/22 09:00:00 AM,5.91,66.27
239,04/24/22 10:00:00 AM,5.90,66.85
240,04/24/22 11:00:00 AM,5.81,68.00
241,04/24/22 12:00:00 PM,5.76,68.65
242,04/24/22 01:00:00 PM,5.72,69.26
243,04/24/22 02:00:00 PM,5.61,70.12
244,04/24/22 03:00:00 PM,5.51,70.99
245,04/24/22 04:00:00 PM,5.37,71.96
246,04/24/22 05:00:00 PM,5.41,71.49
247,04/24/22 06:00:00 PM,5.42,71.10
248,04/24/22 07:00:00 PM,5.42,70.74
249,04/24/22 08:00:00 PM,5.44,70.27
250,04/24/22 09:00:00 PM,5.48,69.80
251,04/24/22 10:00:00 PM,5.53,69.30
252,04/24/22 11:00:00 PM,5.59,68.76
253,04/25/22 12:00:00 AM,5.64,68.18
254,04/25/22 01:00:00 AM,5.68,67.68
255,04/25/22 02:00:00 AM,5.73,67.21
256,04/25/22 03:00:00 AM,5.76,66.81
257,04/25/22 04:00:00 AM,5.79,66.42
258,04/25/22 05:00:00 AM,5.83,66.06
259,04/25/22 06:00:00 AM,5.87,65.73
260,04/25/22 07:00:00 AM,5.88,65.62
261,04/25/22 08:00:00 AM,5.85,66.16
262,04/25/22 09:00:00 AM,5.78,67.10
263,04/25/22 10:00:00 AM,5.76,67.78
264,04/25/22 11:00:00 AM,5.65,69.12
265,04/25/22 12:00:00 PM,5.67,69.44
266,04/25/22 01:00:00 PM,5.59,70.52
267,04/25/22 02:00:00 PM,5.51,70.95
268,04/25/22 03:00:00 PM,5.41,71.78
269,04/25/22 04:00:00 PM,5.34,72.25
270,04/25/22 05:00:00 PM,5.31,72.32
271,04/25/22 06:00:00 PM,5.29,72.21
272,04/25/22 07:00:00 PM,5.31,71.74
273,04/25/22 08:00:00 PM,5.36,71.06
274,04/25/22 09:00:00 PM,5.42,70.48
275,04/25/22 10:00:00 PM,5.48,69.80
276,04/25/22 11:00:00 PM,5.56,69.12
277,04/26/22 12:00:00 AM,5.62,68.50
278,04/26/22 01:00:00 AM,5.68,67.89
279,04/26/22 02:00:00 AM,5.73,67.39
280,04/26/22 03:00:00 AM,5.78,66.96
281,04/26/22 04:00:00 AM,5.81,66.60
282,04/26/22 05:00:00 AM,5.85,66.27
283,04/26/22 06:00:00 AM,5.89,65.91
284,04/26/22 07:00:00 AM,5.90,65.91
285,04/26/22 08:00:00 AM,5.85,66.60
286,04/26/22 09:00:00 AM,5.77,67.53
287,04/26/22 10:00:00 AM,5.74,68.40
288,04/26/22 11:00:00 AM,5.65,69.66
289,04/26/22 12:00:00 PM,5.63,69.80
290,04/26/22 01:00:00 PM,5.52,71.06
291,04/26/22 02:00:00 PM,5.45,72.03
292,04/26/22 03:00:00 PM,5.41,71.92
293,04/26/22 04:00:00 PM,5.20,73.72
294,04/26/22 05:00:00 PM,5.19,73.44
295,04/26/22 06:00:00 PM,5.22,72.64
296,04/26/22 07:00:00 PM,5.22,72.36
297,04/26/22 08:00:00 PM,5.28,71.71
298,04/26/22 09:00:00 PM,5.33,71.10
299,04/26/22 10:00:00 PM,5.39,70.52
300,04/26/22 11:00:00 PM,5.45,69.91
301,04/27/22 12:00:00 AM,5.50,69.30
302,04/27/22 01:00:00 AM,5.56,68.86
303,04/27/22 02:00:00 AM,5.61,68.32
304,04/27/22 03:00:00 AM,5.64,67.96
305,04/27/22 04:00:00 AM,5.68,67.60
306,04/27/22 05:00:00 AM,5.73,67.21
307,04/27/22 06:00:00 AM,5.76,66.88
308,04/27/22 07:00:00 AM,5.76,66.96
309,04/27/22 08:00:00 AM,5.74,67.32
310,04/27/22 09:00:00 AM,5.73,67.78
311,04/27/22 10:00:00 AM,5.66,68.68
312,04/27/22 11:00:00 AM,5.57,70.16
313,04/27/22 12:00:00 PM,5.52,70.99
314,04/27/22 01:00:00 PM,5.44,72.00
315,04/27/22 02:00:00 PM,5.36,72.43
316,04/27/22 03:00:00 PM,5.24,73.18
317,04/27/22 04:00:00 PM,5.19,73.26
318,04/27/22 05:00:00 PM,5.12,73.29
319,04/27/22 06:00:00 PM,5.10,73.11
320,04/27/22 07:00:00 PM,5.16,72.36
321,04/27/22 08:00:00 PM,5.20,71.71
322,04/27/22 09:00:00 PM,5.25,71.13
323,04/27/22 10:00:00 PM,5.31,70.56
324,04/27/22 11:00:00 PM,5.35,70.20
325,04/28/22 12:00:00 AM,5.40,69.84
326,04/28/22 01:00:00 AM,5.47,69.33
327,04/28/22 02:00:00 AM,5.53,68.83
328,04/28/22 03:00:00 AM,5.59,68.36
329,04/28/22 04:00:00 AM,5.64,67.93
330,04/28/22 05:00:00 AM,5.66,67.60
331,04/28/22 06:00:00 AM,5.70,67.28
332,04/28/22 07:00:00 AM,5.72,67.17
333,04/28/22 08:00:00 AM,5.72,67.39
334,04/28/22 09:00:00 AM,5.65,68.14
335,04/28/22 10:00:00 AM,5.60,69.12
336,04/28/22 11:00:00 AM,5.56,70.16
337,04/28/22 12:00:00 PM,5.52,70.92
338,04/28/22 01:00:00 PM,5.48,71.56
339,04/28/22 02:00:00 PM,5.42,72.36
340,04/28/22 03:00:00 PM,5.36,72.61
341,04/28/22 04:00:00 PM,5.14,74.19
342,04/28/22 05:00:00 PM,5.15,73.51
343,04/28/22 06:00:00 PM,5.27,71.82
344,04/28/22 07:00:00 PM,5.30,70.99
345,04/28/22 08:00:00 PM,5.35,70.20
346,04/28/22 09:00:00 PM,5.44,69.33
347,04/28/22 10:00:00 PM,5.50,68.68
348,04/28/22 11:00:00 PM,5.61,67.78
349,04/29/22 12:00:00 AM,5.72,66.88
350,04/29/22 01:00:00 AM,5.80,66.24
351,04/29/22 02:00:00 AM,5.91,65.52
352,04/29/22 03:00:00 AM,6.01,64.80
353,04/29/22 04:00:00 AM,6.07,64.26
354,04/29/22 05:00:00 AM,6.16,63.72
355,04/29/22 06:00:00 AM,6.21,63.32
356,04/29/22 07:00:00 AM,6.22,63.36
357,04/29/22 08:00:00 AM,6.08,64.80
358,04/29/22 09:00:00 AM,5.97,66.24
359,04/29/22 10:00:00 AM,5.87,67.82
360,04/29/22 11:00:00 AM,5.78,69.26
361,04/29/22 12:00:00 PM,5.76,69.91
362,04/29/22 01:00:00 PM,5.68,70.84
363,04/29/22 02:00:00 PM,5.62,71.53
364,04/29/22 03:00:00 PM,5.50,72.18
365,04/29/22 04:00:00 PM,5.46,72.18
