"Plot Title: Bradford_15"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776683, SEN S/N: 10776683)","Temp, °F (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Detached (LGR S/N: 10776683)","Coupler Attached (LGR S/N: 10776683)","Stopped (LGR S/N: 10776683)","End Of File (LGR S/N: 10776683)"
1,04/15/22 03:00:00 PM,15.4684,67.906,Logged,,,
2,04/15/22 03:15:00 PM,15.4664,67.735,,,,
3,04/15/22 03:30:00 PM,15.4664,67.735,,,,
4,04/15/22 03:45:00 PM,15.4678,67.735,,,,
5,04/15/22 04:00:00 PM,15.4664,67.735,,,,
6,04/15/22 04:15:00 PM,15.4603,67.735,,,,
7,04/15/22 04:30:00 PM,15.4603,67.735,,,,
8,04/15/22 04:45:00 PM,15.4603,67.735,,,,
9,04/15/22 05:00:00 PM,15.4603,67.735,,,,
10,04/15/22 05:15:00 PM,15.4617,67.735,,,,
11,04/15/22 05:30:00 PM,15.4617,67.735,,,,
12,04/15/22 05:45:00 PM,15.4654,67.906,,,,
13,04/15/22 06:00:00 PM,15.4654,67.906,,,,
14,04/15/22 06:15:00 PM,15.4668,67.906,,,,
15,04/15/22 06:30:00 PM,15.4668,67.906,,,,
16,04/15/22 06:45:00 PM,15.4668,67.906,,,,
17,04/15/22 07:00:00 PM,15.4654,67.906,,,,
18,04/15/22 07:15:00 PM,15.4638,67.906,,,,
19,04/15/22 07:30:00 PM,15.4644,68.077,,,,
20,04/15/22 07:45:00 PM,15.4658,68.077,,,,
21,04/15/22 08:00:00 PM,15.4644,68.077,,,,
22,04/15/22 08:15:00 PM,15.4658,68.077,,,,
23,04/15/22 08:30:00 PM,15.4705,68.077,,,,
24,04/15/22 08:45:00 PM,15.4735,68.077,,,,
25,04/15/22 09:00:00 PM,15.4719,68.077,,,,
26,04/15/22 09:15:00 PM,15.4765,68.077,,,,
27,04/15/22 09:30:00 PM,15.4780,68.077,,,,
28,04/15/22 09:45:00 PM,15.4841,68.077,,,,
29,04/15/22 10:00:00 PM,15.4887,68.077,,,,
30,04/15/22 10:15:00 PM,15.4903,68.077,,,,
31,04/15/22 10:30:00 PM,15.4908,68.248,,,,
32,04/15/22 10:45:00 PM,15.4924,68.248,,,,
33,04/15/22 11:00:00 PM,15.4893,68.248,,,,
34,04/15/22 11:15:00 PM,15.4877,68.248,,,,
35,04/15/22 11:30:00 PM,15.4847,68.248,,,,
36,04/15/22 11:45:00 PM,15.4847,68.248,,,,
37,04/16/22 12:00:00 AM,15.4831,68.248,,,,
38,04/16/22 12:15:00 AM,15.4770,68.248,,,,
39,04/16/22 12:30:00 AM,15.4709,68.248,,,,
40,04/16/22 12:45:00 AM,15.4709,68.248,,,,
41,04/16/22 01:00:00 AM,15.4678,68.248,,,,
42,04/16/22 01:15:00 AM,15.4678,68.248,,,,
43,04/16/22 01:30:00 AM,15.4678,68.248,,,,
44,04/16/22 01:45:00 AM,15.4678,68.248,,,,
45,04/16/22 02:00:00 AM,15.4632,68.248,,,,
46,04/16/22 02:15:00 AM,15.4597,68.077,,,,
47,04/16/22 02:30:00 AM,15.4597,68.077,,,,
48,04/16/22 02:45:00 AM,15.4567,68.077,,,,
49,04/16/22 03:00:00 AM,15.4520,68.077,,,,
50,04/16/22 03:15:00 AM,15.4520,68.077,,,,
51,04/16/22 03:30:00 AM,15.4490,68.077,,,,
52,04/16/22 03:45:00 AM,15.4506,68.077,,,,
53,04/16/22 04:00:00 AM,15.4516,67.906,,,,
54,04/16/22 04:15:00 AM,15.4470,67.906,,,,
55,04/16/22 04:30:00 AM,15.4470,67.906,,,,
56,04/16/22 04:45:00 AM,15.4439,67.906,,,,
57,04/16/22 05:00:00 AM,15.4449,67.735,,,,
58,04/16/22 05:15:00 AM,15.4435,67.735,,,,
59,04/16/22 05:30:00 AM,15.4384,67.564,,,,
60,04/16/22 05:45:00 AM,15.4414,67.564,,,,
61,04/16/22 06:00:00 AM,15.4414,67.564,,,,
62,04/16/22 06:15:00 AM,15.4368,67.564,,,,
63,04/16/22 06:30:00 AM,15.4364,67.392,,,,
64,04/16/22 06:45:00 AM,15.4409,67.392,,,,
65,04/16/22 07:00:00 AM,15.4439,67.392,,,,
66,04/16/22 07:15:00 AM,15.4455,67.392,,,,
67,04/16/22 07:30:00 AM,15.4516,67.392,,,,
68,04/16/22 07:45:00 AM,15.4573,67.221,,,,
69,04/16/22 08:00:00 AM,15.4587,67.221,,,,
70,04/16/22 08:15:00 AM,15.4617,67.221,,,,
71,04/16/22 08:30:00 AM,15.4573,67.221,,,,
72,04/16/22 08:45:00 AM,15.4573,67.221,,,,
73,04/16/22 09:00:00 AM,15.4557,67.221,,,,
74,04/16/22 09:15:00 AM,15.4526,67.221,,,,
75,04/16/22 09:30:00 AM,15.4526,67.221,,,,
76,04/16/22 09:45:00 AM,15.4542,67.221,,,,
77,04/16/22 10:00:00 AM,15.4607,67.392,,,,
78,04/16/22 10:15:00 AM,15.4593,67.392,,,,
79,04/16/22 10:30:00 AM,15.4577,67.392,,,,
80,04/16/22 10:45:00 AM,15.4593,67.392,,,,
81,04/16/22 11:00:00 AM,15.4607,67.392,,,,
82,04/16/22 11:15:00 AM,15.4607,67.392,,,,
83,04/16/22 11:30:00 AM,15.4623,67.392,,,,
84,04/16/22 11:45:00 AM,15.4668,67.392,,,,
85,04/16/22 12:00:00 PM,15.4638,67.392,,,,
86,04/16/22 12:15:00 PM,15.4623,67.392,,,,
87,04/16/22 12:30:00 PM,15.4623,67.392,,,,
88,04/16/22 12:45:00 PM,15.4546,67.392,,,,
89,04/16/22 01:00:00 PM,15.4562,67.392,,,,
90,04/16/22 01:15:00 PM,15.4500,67.392,,,,
91,04/16/22 01:30:00 PM,15.4485,67.392,,,,
92,04/16/22 01:45:00 PM,15.4455,67.392,,,,
93,04/16/22 02:00:00 PM,15.4455,67.392,,,,
94,04/16/22 02:15:00 PM,15.4409,67.392,,,,
95,04/16/22 02:30:00 PM,15.4378,67.392,,,,
96,04/16/22 02:45:00 PM,15.4317,67.392,,,,
97,04/16/22 03:00:00 PM,15.4303,67.392,,,,
98,04/16/22 03:15:00 PM,15.4307,67.564,,,,
99,04/16/22 03:30:00 PM,15.4230,67.564,,,,
100,04/16/22 03:45:00 PM,15.4169,67.564,,,,
101,04/16/22 04:00:00 PM,15.4155,67.564,,,,
102,04/16/22 04:15:00 PM,15.4124,67.564,,,,
103,04/16/22 04:30:00 PM,15.4078,67.564,,,,
104,04/16/22 04:45:00 PM,15.4078,67.564,,,,
105,04/16/22 05:00:00 PM,15.4021,67.735,,,,
106,04/16/22 05:15:00 PM,15.4021,67.735,,,,
107,04/16/22 05:30:00 PM,15.3991,67.735,,,,
108,04/16/22 05:45:00 PM,15.3976,67.735,,,,
109,04/16/22 06:00:00 PM,15.3960,67.735,,,,
110,04/16/22 06:15:00 PM,15.3976,67.735,,,,
111,04/16/22 06:30:00 PM,15.3966,67.906,,,,
112,04/16/22 06:45:00 PM,15.3981,67.906,,,,
113,04/16/22 07:00:00 PM,15.3981,67.906,,,,
114,04/16/22 07:15:00 PM,15.4011,67.906,,,,
115,04/16/22 07:30:00 PM,15.3997,67.906,,,,
116,04/16/22 07:45:00 PM,15.3997,67.906,,,,
117,04/16/22 08:00:00 PM,15.4032,68.077,,,,
118,04/16/22 08:15:00 PM,15.4062,68.077,,,,
119,04/16/22 08:30:00 PM,15.4078,68.077,,,,
120,04/16/22 08:45:00 PM,15.4108,68.077,,,,
