Date,LowSpC,FullSpC
4/2/2025 10:49:27,104.8,102.2
4/2/2025 10:49:28,104.6,102.6
4/2/2025 10:49:29,104.7,102.2
4/2/2025 10:49:30,104.6,102.2
4/2/2025 10:49:31,104.7,102.2
4/2/2025 10:49:32,104.7,102.2
4/2/2025 10:49:33,104.6,102.2
4/2/2025 10:49:34,104.7,102.2
4/2/2025 10:49:35,104.7,102.2
4/2/2025 10:49:36,104.6,102.2
4/2/2025 10:49:37,104.6,102.2
4/2/2025 10:49:38,104.7,102.2
4/2/2025 10:49:39,105,103
4/2/2025 10:49:40,105.1,103
4/2/2025 10:49:41,104.9,102.6
4/2/2025 10:49:42,104.8,102.6
4/2/2025 10:49:43,104.8,102.6
4/2/2025 10:49:44,104.8,102.6
4/2/2025 10:49:45,104.8,102.2
4/2/2025 10:49:46,104.8,102.6
4/2/2025 10:49:47,105.5,103.4
4/2/2025 10:49:48,105,103
4/2/2025 10:49:49,104.8,102.2
4/2/2025 10:49:50,104.7,102.6
4/2/2025 10:49:51,104.7,102.2
4/2/2025 10:49:52,104.7,102.6
4/2/2025 10:49:53,104.7,102.2
4/2/2025 10:49:54,104.7,102.2
4/2/2025 10:49:55,104.7,102.2
4/2/2025 10:49:56,104.7,102.2
4/2/2025 10:49:57,104.6,102.2
4/2/2025 10:49:58,104.6,102.2
4/2/2025 10:49:59,104.6,102.2
4/2/2025 10:50:00,104.6,102.2
4/2/2025 10:50:01,104.6,102.2
4/2/2025 10:50:02,104.6,102.2
4/2/2025 10:50:03,104.6,102.2
4/2/2025 10:50:04,104.6,102.2
4/2/2025 10:50:05,104.6,102.2
4/2/2025 10:50:06,104.6,102.2
4/2/2025 10:50:07,104.6,102.2
4/2/2025 10:50:08,104.6,102.2
4/2/2025 10:50:09,104.6,102.2
4/2/2025 10:50:10,104.6,102.2
4/2/2025 10:50:11,104.5,102.2
4/2/2025 10:50:12,104.6,102.2
4/2/2025 10:50:13,104.6,102.2
4/2/2025 10:50:14,104.6,102.2
4/2/2025 10:50:15,104.5,102.2
4/2/2025 10:50:16,104.6,102.2
4/2/2025 10:50:17,104.6,102.2
4/2/2025 10:50:18,104.6,102.2
4/2/2025 10:50:19,104.6,102.2
4/2/2025 10:50:20,104.6,102.2
4/2/2025 10:50:21,104.6,102.2
4/2/2025 10:50:22,104.6,102.2
4/2/2025 10:50:23,104.6,102.2
4/2/2025 10:50:24,104.5,102.2
4/2/2025 10:50:25,104.6,102.2
4/2/2025 10:50:26,104.5,102.2
4/2/2025 10:50:27,104.6,102.2
4/2/2025 10:50:28,104.6,102.2
4/2/2025 10:50:29,104.6,102.2
4/2/2025 10:50:30,104.5,102.2
4/2/2025 10:50:31,104.6,102.2
4/2/2025 10:50:32,104.6,102.2
4/2/2025 10:50:33,104.6,102.2
4/2/2025 10:50:34,104.5,102.2
4/2/2025 10:50:35,104.5,102.2
4/2/2025 10:50:36,104.5,102.2
4/2/2025 10:50:37,104.5,102.2
4/2/2025 10:50:38,104.5,102.2
4/2/2025 10:50:39,104.5,102.2
4/2/2025 10:50:40,104.6,102.2
4/2/2025 10:50:41,104.5,102.2
4/2/2025 10:50:42,104.5,102.2
4/2/2025 10:50:43,104.5,102.2
4/2/2025 10:50:44,104.5,102.2
4/2/2025 10:50:45,104.5,102.2
4/2/2025 10:50:46,104.5,102.2
4/2/2025 10:50:47,104.5,102.2
4/2/2025 10:50:48,104.6,102.2
4/2/2025 10:50:49,104.5,102.2
4/2/2025 10:50:50,104.5,102.2
4/2/2025 10:50:51,104.5,102.2
4/2/2025 10:50:52,104.5,102.2
4/2/2025 10:50:53,104.5,102.2
4/2/2025 10:50:54,104.6,102.2
4/2/2025 10:50:55,104.6,102.2
4/2/2025 10:50:56,104.6,102.2
4/2/2025 10:50:57,104.6,102.2
4/2/2025 10:50:58,104.6,102.2
4/2/2025 10:50:59,104.5,102.2
4/2/2025 10:51:00,104.5,102.2
4/2/2025 10:51:01,104.5,102.2
4/2/2025 10:51:02,104.5,102.2
4/2/2025 10:51:03,104.6,102.2
4/2/2025 10:51:04,104.6,102.2
4/2/2025 10:51:05,104.5,102.2
4/2/2025 10:51:06,104.5,102.2
4/2/2025 10:51:07,104.5,102.2
4/2/2025 10:51:08,104.5,102.2
4/2/2025 10:51:09,104.5,102.2
4/2/2025 10:51:10,104.5,102.2
4/2/2025 10:51:11,104.5,101.8
4/2/2025 10:51:12,104.6,102.2
4/2/2025 10:51:13,104.5,102.2
4/2/2025 10:51:14,104.5,102.2
4/2/2025 10:51:15,104.5,102.2
4/2/2025 10:51:16,104.5,102.2
4/2/2025 10:51:17,104.4,102.2
4/2/2025 10:51:18,104.5,101.8
4/2/2025 10:51:19,104.5,102.2
4/2/2025 10:51:20,104.5,102.2
4/2/2025 10:51:21,104.6,102.2
4/2/2025 10:51:22,104.5,102.2
4/2/2025 10:51:23,104.5,102.2
4/2/2025 10:51:24,104.6,102.2
4/2/2025 10:51:25,104.5,102.2
4/2/2025 10:51:26,104.6,102.2
4/2/2025 10:51:27,104.6,102.2
4/2/2025 10:51:28,104.6,102.2
4/2/2025 10:51:29,104.6,102.2
4/2/2025 10:51:30,104.5,102.2
4/2/2025 10:51:31,104.4,102.2
4/2/2025 10:51:32,104.5,102.2
4/2/2025 10:51:33,104.5,102.2
4/2/2025 10:51:34,104.5,102.2
4/2/2025 10:51:35,104.6,102.2
4/2/2025 10:51:36,104.5,102.2
4/2/2025 10:51:37,104.5,102.2
4/2/2025 10:51:38,104.6,102.2
4/2/2025 10:51:39,104.6,102.2
4/2/2025 10:51:40,104.6,102.2
4/2/2025 10:51:41,104.6,102.2
4/2/2025 10:51:42,104.5,102.2
4/2/2025 10:51:43,104.5,101.8
4/2/2025 10:51:44,104.5,102.2
4/2/2025 10:51:45,104.5,102.2
4/2/2025 10:51:46,104.5,102.2
4/2/2025 10:51:47,104.6,102.2
4/2/2025 10:51:48,104.5,102.2
4/2/2025 10:51:49,104.5,102.2
4/2/2025 10:51:50,104.5,102.2
4/2/2025 10:51:51,104.6,102.2
4/2/2025 10:51:52,104.6,102.2
4/2/2025 10:51:53,104.6,102.2
4/2/2025 10:51:54,104.5,102.2
4/2/2025 10:51:55,104.5,102.2
4/2/2025 10:51:56,104.5,102.2
4/2/2025 10:51:57,104.5,102.2
4/2/2025 10:51:58,104.8,102.2
4/2/2025 10:51:59,104.8,102.6
4/2/2025 10:52:00,104.9,102.6
4/2/2025 10:52:01,105,102.2
4/2/2025 10:52:02,105,103
4/2/2025 10:52:03,104.9,102.6
4/2/2025 10:52:04,105.1,103
4/2/2025 10:52:05,105,102.6
4/2/2025 10:52:06,105,103
4/2/2025 10:52:07,104.9,102.6
4/2/2025 10:52:08,104.9,102.6
4/2/2025 10:52:09,104.9,103
4/2/2025 10:52:10,104.9,102.6
4/2/2025 10:52:11,105,103
4/2/2025 10:52:12,105,102.6
4/2/2025 10:52:13,105,103
4/2/2025 10:52:14,105,103
4/2/2025 10:52:15,105,103
4/2/2025 10:52:16,105,103
4/2/2025 10:52:17,104.9,102.6
4/2/2025 10:52:18,104.9,102.6
4/2/2025 10:52:19,105,103
4/2/2025 10:52:20,105,102.6
4/2/2025 10:52:21,105,103
4/2/2025 10:52:22,105,102.6
4/2/2025 10:52:23,105,102.6
4/2/2025 10:52:24,104.9,103
4/2/2025 10:52:25,105.1,102.6
4/2/2025 10:52:26,105,102.6
4/2/2025 10:52:27,105,103
4/2/2025 10:52:28,105,103
4/2/2025 10:52:29,105,103
4/2/2025 10:52:30,105,103.4
4/2/2025 10:52:31,105,102.6
4/2/2025 10:52:32,105,102.6
4/2/2025 10:52:33,105,102.6
4/2/2025 10:52:34,105,103
4/2/2025 10:52:35,105.1,102.6
4/2/2025 10:52:36,105,103
4/2/2025 10:52:37,105,102.6
4/2/2025 10:52:38,105.1,103
4/2/2025 10:52:39,105.1,102.6
4/2/2025 10:52:40,105.1,103
4/2/2025 10:52:41,105,102.6
4/2/2025 10:52:42,105,103
4/2/2025 10:52:43,105,102.6
4/2/2025 10:52:44,105.1,103
4/2/2025 10:52:45,105.1,103
4/2/2025 10:52:46,105.2,103
4/2/2025 10:52:47,105.1,103
4/2/2025 10:52:48,105,103
4/2/2025 10:52:49,105.1,103
4/2/2025 10:52:50,105.1,103
4/2/2025 10:52:51,105.2,103
4/2/2025 10:52:52,105.1,102.6
4/2/2025 10:52:53,105.2,103
4/2/2025 10:52:54,105.2,103
4/2/2025 10:52:55,105.2,103
4/2/2025 10:52:56,105.2,103
4/2/2025 10:52:57,105.2,103
4/2/2025 10:52:58,105.2,103.4
4/2/2025 10:52:59,105.2,103
4/2/2025 10:53:00,105.2,102.6
4/2/2025 10:53:01,105.2,103.4
4/2/2025 10:53:02,105.2,103.4
4/2/2025 10:53:03,105.2,103
4/2/2025 10:53:04,105.2,102.6
4/2/2025 10:53:05,105.2,103
4/2/2025 10:53:06,105.2,103
4/2/2025 10:53:07,105.2,103.4
4/2/2025 10:53:08,105.2,103.4
4/2/2025 10:53:09,105.2,103.4
4/2/2025 10:53:10,105.2,103
4/2/2025 10:53:11,105.2,103.4
4/2/2025 10:53:12,105.2,103.4
4/2/2025 10:53:13,105.2,103
4/2/2025 10:53:14,105.2,103
4/2/2025 10:53:15,105.3,103.4
4/2/2025 10:53:16,105.4,103.4
4/2/2025 10:53:17,105.4,103.4
4/2/2025 10:53:18,105.3,103.4
4/2/2025 10:53:19,105.2,103.4
4/2/2025 10:53:20,105.3,103.4
4/2/2025 10:53:21,105.3,103.4
4/2/2025 10:53:22,105.3,103
4/2/2025 10:53:23,105.3,103.4
4/2/2025 10:53:24,105.3,103
4/2/2025 10:53:25,105.3,103.4
4/2/2025 10:53:26,105.3,103
4/2/2025 10:53:27,105.3,103
4/2/2025 10:53:28,105.3,103
4/2/2025 10:53:29,105.3,103.4
4/2/2025 10:53:30,105.4,103.4
4/2/2025 10:53:31,105.3,103.4
4/2/2025 10:53:32,105.3,103.4
4/2/2025 10:53:33,105.3,103.4
4/2/2025 10:53:34,105.3,103.4
4/2/2025 10:53:35,105.3,103.4
4/2/2025 10:53:36,105.4,103.4
4/2/2025 10:53:37,105.3,103.4
4/2/2025 10:53:38,105.4,103.4
4/2/2025 10:53:39,105.4,103.4
4/2/2025 10:53:40,105.4,103.4
4/2/2025 10:53:41,105.4,103.4
4/2/2025 10:53:42,105.3,103.4
4/2/2025 10:53:43,105.4,103.4
4/2/2025 10:53:44,105.4,103.4
4/2/2025 10:53:45,105.4,103.4
4/2/2025 10:53:46,105.3,103
4/2/2025 10:53:47,105.3,103.4
4/2/2025 10:53:48,105.4,103.4
4/2/2025 10:53:49,105.4,103.4
4/2/2025 10:53:50,105.4,103
4/2/2025 10:53:51,105.3,103.4
4/2/2025 10:53:52,105.3,103.4
4/2/2025 10:53:53,105.3,103.4
4/2/2025 10:53:54,105.3,103
4/2/2025 10:53:55,105.3,103.4
4/2/2025 10:53:56,105.3,103.4
4/2/2025 10:53:57,105.3,103.4
4/2/2025 10:53:58,105.3,103.4
4/2/2025 10:53:59,105.3,103.4
4/2/2025 10:54:00,105.3,103
4/2/2025 10:54:01,105.3,103.4
4/2/2025 10:54:02,105.3,103
4/2/2025 10:54:03,105.3,103.4
4/2/2025 10:54:04,105.3,103
4/2/2025 10:54:05,105.3,103.4
4/2/2025 10:54:06,105.3,103.4
4/2/2025 10:54:07,105.3,103.4
4/2/2025 10:54:08,105.3,102.6
4/2/2025 10:54:09,105.3,103
4/2/2025 10:54:10,105.3,103.4
4/2/2025 10:54:11,105.3,103.4
4/2/2025 10:54:12,105.3,103.4
4/2/2025 10:54:13,105.3,103.4
4/2/2025 10:54:14,105.4,103.4
4/2/2025 10:54:15,105.3,103.4
4/2/2025 10:54:16,105.3,103
4/2/2025 10:54:17,105.3,103.4
4/2/2025 10:54:18,105.3,103
4/2/2025 10:54:19,105.3,103
4/2/2025 10:54:20,105.3,103.4
4/2/2025 10:54:21,105.3,103.4
4/2/2025 10:54:22,105.3,103.4
4/2/2025 10:54:23,105.3,103.4
4/2/2025 10:54:24,105.3,103.4
4/2/2025 10:54:25,105.3,103.4
4/2/2025 10:54:26,105.2,103.4
4/2/2025 10:54:27,105.3,103
4/2/2025 10:54:28,105.2,103.4
4/2/2025 10:54:29,105.3,103.4
4/2/2025 10:54:30,105.3,103.4
4/2/2025 10:54:31,105.3,103
4/2/2025 10:54:32,105.3,103.4
4/2/2025 10:54:33,105.2,103
4/2/2025 10:54:34,105.3,103
4/2/2025 10:54:35,105.2,103.4
4/2/2025 10:54:36,105.3,103.4
4/2/2025 10:54:37,105.3,103.4
4/2/2025 10:54:38,105.3,103
4/2/2025 10:54:39,105.3,103.4
4/2/2025 10:54:40,105.4,103.4
4/2/2025 10:54:41,105.4,103
4/2/2025 10:54:42,105.3,103
4/2/2025 10:54:43,105.3,103.4
4/2/2025 10:54:44,105.3,103.4
4/2/2025 10:54:45,105.3,103.4
4/2/2025 10:54:46,105.3,103.4
4/2/2025 10:54:47,105.3,103
4/2/2025 10:54:48,105.3,103
4/2/2025 10:54:49,105.2,103.4
4/2/2025 10:54:50,105.3,103.4
4/2/2025 10:54:51,105.2,103.4
4/2/2025 10:54:52,105.2,103.4
4/2/2025 10:54:53,105.2,103.4
4/2/2025 10:54:54,105.3,103.4
4/2/2025 10:54:55,105.2,103.4
4/2/2025 10:54:56,105.3,103
4/2/2025 10:54:57,105.2,103.4
4/2/2025 10:54:58,105.2,103
4/2/2025 10:54:59,105.2,103
4/2/2025 10:55:00,105.2,103.4
4/2/2025 10:55:01,105.3,103.4
4/2/2025 10:55:02,105.2,103.4
4/2/2025 10:55:03,105.3,103
4/2/2025 10:55:04,105.3,103.4
4/2/2025 10:55:05,105.2,103.4
4/2/2025 10:55:06,105.2,103
4/2/2025 10:55:07,105.2,103
4/2/2025 10:55:08,105.3,103
4/2/2025 10:55:09,105.4,103.4
4/2/2025 10:55:10,105.2,103
4/2/2025 10:55:11,105.2,103
4/2/2025 10:55:12,105.2,103.4
4/2/2025 10:55:13,105.2,103.4
4/2/2025 10:55:14,105.1,103
4/2/2025 10:55:15,105.2,103.4
4/2/2025 10:55:16,105.2,103
4/2/2025 10:55:17,105.2,103.4
4/2/2025 10:55:18,105.2,103
4/2/2025 10:55:19,105.1,103
4/2/2025 10:55:20,105.1,103
4/2/2025 10:55:21,105.2,103
4/2/2025 10:55:22,105.2,103
4/2/2025 10:55:23,105.2,103.4
4/2/2025 10:55:24,105.2,103.4
4/2/2025 10:55:25,105.2,103
4/2/2025 10:55:26,105.1,103
4/2/2025 10:55:27,105.2,103
4/2/2025 10:55:28,105.2,103
4/2/2025 10:55:29,105.2,103
4/2/2025 10:55:30,105.8,103.7
4/2/2025 10:55:31,105.4,103.4
4/2/2025 10:55:32,105.3,103.4
4/2/2025 10:55:33,105.2,102.6
4/2/2025 10:55:34,105.2,103
4/2/2025 10:55:35,105.3,103.4
4/2/2025 10:55:36,105.2,103
4/2/2025 10:55:37,105.2,103
4/2/2025 10:55:38,105.2,103
4/2/2025 10:55:39,105.2,103
4/2/2025 10:55:40,105.2,103
4/2/2025 10:55:41,105.2,103
4/2/2025 10:55:42,105.2,103.4
4/2/2025 10:55:43,105.4,103.4
4/2/2025 10:55:44,105.3,103.4
4/2/2025 10:55:45,105.3,103.4
4/2/2025 10:55:46,105.3,103.4
4/2/2025 10:55:47,105.3,103.4
4/2/2025 10:55:48,105.3,103.4
4/2/2025 10:55:49,105.2,103.4
4/2/2025 10:55:50,105.3,103.4
4/2/2025 10:55:51,105.3,103.4
4/2/2025 10:55:52,105.2,103.4
4/2/2025 10:55:53,105.3,103.4
4/2/2025 10:55:54,105.3,103.4
4/2/2025 10:55:55,105.4,103.4
4/2/2025 10:55:56,105.3,103.4
4/2/2025 10:55:57,105.3,103.4
4/2/2025 10:55:58,105.4,103
4/2/2025 10:55:59,105.3,103.4
4/2/2025 10:56:00,105.3,103.4
4/2/2025 10:56:01,105.4,103.4
4/2/2025 10:56:02,105.3,103.4
4/2/2025 10:56:03,105.4,103.4
4/2/2025 10:56:04,105.3,103.4
4/2/2025 10:56:05,105.4,103.4
4/2/2025 10:56:06,105.3,103.4
4/2/2025 10:56:07,105.3,103
4/2/2025 10:56:08,105.3,103.4
4/2/2025 10:56:09,105.3,103
4/2/2025 10:56:10,105.3,103.4
4/2/2025 10:56:11,105.3,103.4
4/2/2025 10:56:12,105.3,103.4
4/2/2025 10:56:13,105.3,103.4
4/2/2025 10:56:14,105.4,103.4
4/2/2025 10:56:15,105.3,103.4
4/2/2025 10:56:16,105.4,103.4
4/2/2025 10:56:17,105.4,103.4
4/2/2025 10:56:18,105.3,103.4
4/2/2025 10:56:19,105.4,103.4
4/2/2025 10:56:20,105.4,103.4
4/2/2025 10:56:21,105.4,103.4
4/2/2025 10:56:22,105.4,103.4
4/2/2025 10:56:23,105.4,103.4
4/2/2025 10:56:24,105.4,103.4
4/2/2025 10:56:25,105.4,103.4
4/2/2025 10:56:26,105.4,103.4
4/2/2025 10:56:27,105.4,103.4
4/2/2025 10:56:28,105.4,103.4
4/2/2025 10:56:29,105.4,103.4
4/2/2025 10:56:30,105.4,103.4
4/2/2025 10:56:31,105.4,103.4
4/2/2025 10:56:32,105.5,103.4
4/2/2025 10:56:33,105.4,103.4
4/2/2025 10:56:34,105.4,103.4
4/2/2025 10:56:35,105.4,103.4
4/2/2025 10:56:36,105.4,103.4
4/2/2025 10:56:37,105.4,103.4
4/2/2025 10:56:38,105.4,103.4
4/2/2025 10:56:39,105.4,103.4
4/2/2025 10:56:40,105.4,103.4
4/2/2025 10:56:41,105.4,103.4
4/2/2025 10:56:42,105.4,103.4
4/2/2025 10:56:43,105.5,103.4
4/2/2025 10:56:44,105.4,103.4
4/2/2025 10:56:45,105.4,103.4
4/2/2025 10:56:46,105.4,103.4
4/2/2025 10:56:47,105.4,103.4
4/2/2025 10:56:48,105.4,103.4
4/2/2025 10:56:49,105.4,103.4
4/2/2025 10:56:50,105.4,103.4
4/2/2025 10:56:51,105.4,103.4
4/2/2025 10:56:52,105.4,103.4
4/2/2025 10:56:53,105.4,103.4
4/2/2025 10:56:54,105.4,103.4
4/2/2025 10:56:55,105.4,103.4
4/2/2025 10:56:56,105,102.6
4/2/2025 10:56:57,105.4,103.4
4/2/2025 10:56:58,105.6,103.4
4/2/2025 10:56:59,105.7,103.7
4/2/2025 10:57:00,106,103.7
4/2/2025 10:57:01,105.6,103.4
4/2/2025 10:57:02,105.5,103.7
4/2/2025 10:57:03,105.6,103.4
4/2/2025 10:57:04,105.6,103.4
4/2/2025 10:57:05,105.5,103.4
4/2/2025 10:57:06,105.5,103.7
4/2/2025 10:57:07,105.5,103.4
4/2/2025 10:57:08,105.6,103.4
4/2/2025 10:57:09,105.6,103.4
4/2/2025 10:57:10,105.5,103.4
4/2/2025 10:57:11,105.6,103.4
4/2/2025 10:57:12,105.6,103.4
4/2/2025 10:57:13,105.6,103.4
4/2/2025 10:57:14,105.5,103.4
4/2/2025 10:57:15,105.6,103.4
4/2/2025 10:57:16,105.5,103.7
4/2/2025 10:57:17,105.5,103.4
4/2/2025 10:57:18,105.5,103.4
4/2/2025 10:57:19,105.6,103.4
4/2/2025 10:57:20,105.5,103.4
4/2/2025 10:57:21,105.6,103.4
4/2/2025 10:57:22,105.6,103.4
4/2/2025 10:57:23,105.5,103.7
4/2/2025 10:57:24,105.7,103.4
4/2/2025 10:57:25,105.5,103.4
4/2/2025 10:57:26,105.7,103.7
4/2/2025 10:57:27,105.6,103.4
4/2/2025 10:57:28,105.7,103.4
4/2/2025 10:57:29,105.6,103.7
4/2/2025 10:57:30,105.6,103.4
4/2/2025 10:57:31,105.7,103.4
4/2/2025 10:57:32,105.5,103.4
4/2/2025 10:57:33,105.6,103.7
4/2/2025 10:57:34,105.7,103.7
4/2/2025 10:57:35,105.6,103.7
4/2/2025 10:57:36,105.6,103.4
4/2/2025 10:57:37,105.7,103.7
4/2/2025 10:57:38,105.6,103.7
4/2/2025 10:57:39,105.7,103.7
4/2/2025 10:57:40,105.7,103.4
4/2/2025 10:57:41,105.6,103.7
4/2/2025 10:57:42,105.7,103.4
4/2/2025 10:57:43,105.7,103.4
4/2/2025 10:57:44,105.7,103.4
4/2/2025 10:57:45,105.7,103.4
4/2/2025 10:57:46,105.7,103.4
4/2/2025 10:57:47,105.7,103.7
4/2/2025 10:57:48,105.8,103.7
4/2/2025 10:57:49,105.8,103.7
4/2/2025 10:57:50,105.8,103.7
4/2/2025 10:57:51,105.8,103.7
4/2/2025 10:57:52,105.8,103.7
4/2/2025 10:57:53,105.8,103.7
4/2/2025 10:57:54,106.1,104.1
4/2/2025 10:57:55,105.9,103.7
4/2/2025 10:57:56,105.9,103.7
4/2/2025 10:57:57,105.9,103.7
4/2/2025 10:57:58,105.9,103.7
4/2/2025 10:57:59,105.9,103.7
4/2/2025 10:58:00,105.9,103.7
4/2/2025 10:58:01,105.9,103.7
4/2/2025 10:58:02,105.8,103.7
4/2/2025 10:58:03,105.9,103.7
4/2/2025 10:58:04,105.9,103.7
4/2/2025 10:58:05,106,103.7
4/2/2025 10:58:06,105.9,103.7
4/2/2025 10:58:07,105.9,103.7
4/2/2025 10:58:08,106,103.7
4/2/2025 10:58:09,105.9,103.7
4/2/2025 10:58:10,105.9,103.7
4/2/2025 10:58:11,105.7,103.7
4/2/2025 10:58:12,105.7,103.7
4/2/2025 10:58:13,105.8,103.7
4/2/2025 10:58:14,105.8,103.7
4/2/2025 10:58:15,105.9,103.7
4/2/2025 10:58:16,106,103.7
4/2/2025 10:58:17,106,103.7
4/2/2025 10:58:18,106,103.7
4/2/2025 10:58:19,105.9,103.7
4/2/2025 10:58:20,106.1,104.1
4/2/2025 10:58:21,106.3,104.1
4/2/2025 10:58:22,106.4,104.1
4/2/2025 10:58:23,106.5,104.1
4/2/2025 10:58:24,106.7,104.5
4/2/2025 10:58:25,106.8,104.5
4/2/2025 10:58:26,107.1,104.9
4/2/2025 10:58:27,107.5,105.3
4/2/2025 10:58:28,107.9,105.3
4/2/2025 10:58:29,108.1,106.1
4/2/2025 10:58:30,108.2,106.1
4/2/2025 10:58:31,108.2,106.4
4/2/2025 10:58:32,108.3,106.1
4/2/2025 10:58:33,108.4,106.4
4/2/2025 10:58:34,108.9,106.8
4/2/2025 10:58:35,109.7,108
4/2/2025 10:58:36,111.1,109.5
4/2/2025 10:58:37,112.6,111.5
4/2/2025 10:58:38,114.2,113.4
4/2/2025 10:58:39,116,115.3
4/2/2025 10:58:40,117.8,118
4/2/2025 10:58:41,116.4,116.1
4/2/2025 10:58:42,113.9,113
4/2/2025 10:58:43,112.6,111.5
4/2/2025 10:58:44,111.6,109.9
4/2/2025 10:58:45,110.9,109.1
4/2/2025 10:58:46,110.2,108.4
4/2/2025 10:58:47,109.8,108
4/2/2025 10:58:48,109.6,107.6
4/2/2025 10:58:49,110.1,108.4
4/2/2025 10:58:50,109.3,107.2
4/2/2025 10:58:51,108.5,106.8
4/2/2025 10:58:52,108.5,106.4
4/2/2025 10:58:53,108.7,106.8
4/2/2025 10:58:54,108.7,106.8
4/2/2025 10:58:55,108.5,106.1
4/2/2025 10:58:56,108.2,106.1
4/2/2025 10:58:57,108,105.7
4/2/2025 10:58:58,107.9,105.7
4/2/2025 10:58:59,107.7,105.3
4/2/2025 10:59:00,107,104.9
4/2/2025 10:59:01,106.5,104.1
4/2/2025 10:59:02,106.3,104.1
4/2/2025 10:59:03,106.3,104.1
4/2/2025 10:59:04,106.3,104.1
4/2/2025 10:59:05,106.4,104.1
4/2/2025 10:59:06,106.3,104.1
4/2/2025 10:59:07,106.3,104.1
4/2/2025 10:59:08,106.3,104.1
4/2/2025 10:59:09,106,103.7
4/2/2025 10:59:10,106,103.7
4/2/2025 10:59:11,105.9,103.7
4/2/2025 10:59:12,105.8,103.7
4/2/2025 10:59:13,106,103.7
4/2/2025 10:59:14,106.3,104.1
4/2/2025 10:59:15,106.4,104.1
4/2/2025 10:59:16,106.3,104.1
