Date,FullSpC,LowSpC
4/2/2025 9:37:20,202.8,205
4/2/2025 9:37:21,202.8,205
4/2/2025 9:37:22,203,205
4/2/2025 9:37:23,203.5,205.8
4/2/2025 9:37:24,203.1,205.4
4/2/2025 9:37:25,203.5,205.8
4/2/2025 9:37:26,203.3,205.4
4/2/2025 9:37:27,202.7,205
4/2/2025 9:37:28,201.9,204.3
4/2/2025 9:37:29,201.4,203.5
4/2/2025 9:37:30,201.2,203.5
4/2/2025 9:37:31,201,203.5
4/2/2025 9:37:32,201.1,203.2
4/2/2025 9:37:33,200.8,203.2
4/2/2025 9:37:34,200.5,203.2
4/2/2025 9:37:35,200.5,203.2
4/2/2025 9:37:36,200.3,202.8
4/2/2025 9:37:37,200.3,202.8
4/2/2025 9:37:38,199.8,202
4/2/2025 9:37:39,199.4,201.7
4/2/2025 9:37:40,199.3,201.3
4/2/2025 9:37:41,199.4,201.7
4/2/2025 9:37:42,199.3,201.7
4/2/2025 9:37:43,198.9,200.9
4/2/2025 9:37:44,199.1,201.3
4/2/2025 9:37:45,198.9,200.9
4/2/2025 9:37:46,199,201.3
4/2/2025 9:37:47,198.9,200.9
4/2/2025 9:37:48,198.9,200.9
4/2/2025 9:37:49,198.8,200.9
4/2/2025 9:37:50,198.3,200.5
4/2/2025 9:37:51,197.3,199.8
4/2/2025 9:37:52,196.7,199.4
4/2/2025 9:37:53,196.5,198.7
4/2/2025 9:37:54,196.6,199
4/2/2025 9:37:55,196.3,198.3
4/2/2025 9:37:56,196.7,199
4/2/2025 9:37:57,197.1,199.4
4/2/2025 9:37:58,196.3,198.7
4/2/2025 9:37:59,196.1,198.7
4/2/2025 9:38:00,195.3,197.9
4/2/2025 9:38:01,194.2,196
4/2/2025 9:38:02,193.5,195.7
4/2/2025 9:38:03,193.6,195.7
4/2/2025 9:38:04,192.9,195.3
4/2/2025 9:38:05,192.9,195.3
4/2/2025 9:38:06,193.1,195.3
4/2/2025 9:38:07,192.9,195.3
4/2/2025 9:38:08,192.6,194.9
4/2/2025 9:38:09,192.5,194.9
4/2/2025 9:38:10,192.5,194.9
4/2/2025 9:38:11,192.9,195.3
4/2/2025 9:38:12,192.6,194.9
4/2/2025 9:38:13,192.6,194.9
4/2/2025 9:38:14,192.4,194.9
4/2/2025 9:38:15,192.3,194.5
4/2/2025 9:38:16,192.4,194.9
4/2/2025 9:38:17,192.2,194.2
4/2/2025 9:38:18,191.6,193.4
4/2/2025 9:38:19,192,194.2
4/2/2025 9:38:20,191.8,193.8
4/2/2025 9:38:21,191.2,193.4
4/2/2025 9:38:22,191.6,193.8
4/2/2025 9:38:23,191.6,193.8
4/2/2025 9:38:24,190.5,192.7
4/2/2025 9:38:25,190,191.9
4/2/2025 9:38:26,188.7,190.4
4/2/2025 9:38:27,187.9,189.7
4/2/2025 9:38:28,187.4,189.7
4/2/2025 9:38:29,188.1,189.7
4/2/2025 9:38:30,188.8,190.8
4/2/2025 9:38:31,188.7,190.4
4/2/2025 9:38:32,188.9,191.2
4/2/2025 9:38:33,189,191.2
4/2/2025 9:38:34,189.1,191.5
4/2/2025 9:38:35,188.5,190.4
4/2/2025 9:38:36,189,190.8
4/2/2025 9:38:37,189.2,191.2
4/2/2025 9:38:38,188.9,190.8
4/2/2025 9:38:39,189.1,191.5
4/2/2025 9:38:40,188.8,191.2
4/2/2025 9:38:41,187,188.9
4/2/2025 9:38:42,188.2,190.4
4/2/2025 9:38:43,185.4,187
4/2/2025 9:38:44,184.3,185.9
4/2/2025 9:38:45,184.7,186.7
4/2/2025 9:38:46,184.7,186.7
4/2/2025 9:38:47,185.9,187.8
4/2/2025 9:38:48,184.4,185.9
4/2/2025 9:38:49,184.1,185.9
4/2/2025 9:38:50,183.1,184.8
4/2/2025 9:38:51,182.6,184.4
4/2/2025 9:38:52,182.2,183.6
4/2/2025 9:38:53,181.7,183.6
4/2/2025 9:38:54,180.2,181.8
4/2/2025 9:38:55,180,181.8
4/2/2025 9:38:56,180.2,181.8
4/2/2025 9:38:57,180.5,181.8
4/2/2025 9:38:58,180.6,182.1
4/2/2025 9:38:59,180.5,181.8
4/2/2025 9:39:00,180.7,182.1
4/2/2025 9:39:01,181.3,182.9
4/2/2025 9:39:02,182.7,184.4
4/2/2025 9:39:03,182.6,184.4
4/2/2025 9:39:04,182.5,184
4/2/2025 9:39:05,180.8,182.5
4/2/2025 9:39:06,180.2,181.8
4/2/2025 9:39:07,179.8,181.4
4/2/2025 9:39:08,180,181.4
4/2/2025 9:39:09,179.8,181.4
4/2/2025 9:39:10,179.6,181.4
4/2/2025 9:39:11,180.8,182.5
4/2/2025 9:39:12,181,182.5
4/2/2025 9:39:13,181.1,182.5
4/2/2025 9:39:14,180.8,182.1
4/2/2025 9:39:15,180.3,181.8
4/2/2025 9:39:16,181,182.5
4/2/2025 9:39:17,181.8,183.6
4/2/2025 9:39:18,181.8,183.6
4/2/2025 9:39:19,180,181.8
4/2/2025 9:39:20,179.1,180.3
4/2/2025 9:39:21,178.9,180.6
4/2/2025 9:39:22,179.2,181
4/2/2025 9:39:23,179.5,181
4/2/2025 9:39:24,179.5,181
4/2/2025 9:39:25,179.3,181
4/2/2025 9:39:26,177.5,179.1
4/2/2025 9:39:27,176.3,177.6
4/2/2025 9:39:28,175.6,177.3
4/2/2025 9:39:29,175.4,177.3
4/2/2025 9:39:30,175.2,176.9
4/2/2025 9:39:31,175.7,177.3
4/2/2025 9:39:32,175.4,177.3
4/2/2025 9:39:33,175.3,176.9
4/2/2025 9:39:34,175.5,176.9
4/2/2025 9:39:35,175.4,177.3
4/2/2025 9:39:36,175.3,176.9
4/2/2025 9:39:37,175.2,176.9
4/2/2025 9:39:38,175.4,176.9
4/2/2025 9:39:39,175.1,176.9
4/2/2025 9:39:40,174.8,176.5
4/2/2025 9:39:41,175.1,176.9
4/2/2025 9:39:42,175.2,176.9
4/2/2025 9:39:43,175.4,177.3
4/2/2025 9:39:44,174.9,176.5
4/2/2025 9:39:45,176,177.6
4/2/2025 9:39:46,176.1,177.6
4/2/2025 9:39:47,175.6,176.9
4/2/2025 9:39:48,175.2,176.9
4/2/2025 9:39:49,175,176.9
4/2/2025 9:39:50,174.5,176.5
4/2/2025 9:39:51,174.6,176.5
4/2/2025 9:39:52,174.6,176.5
4/2/2025 9:39:53,173.2,174.6
4/2/2025 9:39:54,173.7,175.8
4/2/2025 9:39:55,173.8,175.8
4/2/2025 9:39:56,173.7,175.4
4/2/2025 9:39:57,172.9,174.6
4/2/2025 9:39:58,172.4,173.9
4/2/2025 9:39:59,172.2,173.9
4/2/2025 9:40:00,173.5,175.4
4/2/2025 9:40:01,173.7,175.8
4/2/2025 9:40:02,174.3,175.8
4/2/2025 9:40:03,173.8,175.4
4/2/2025 9:40:04,173.7,175
4/2/2025 9:40:05,173.5,175.4
4/2/2025 9:40:06,173.3,175.4
4/2/2025 9:40:07,173.1,174.6
4/2/2025 9:40:08,172.9,174.3
4/2/2025 9:40:09,172.9,174.6
4/2/2025 9:40:10,172.8,174.3
4/2/2025 9:40:11,173,174.6
4/2/2025 9:40:12,172.9,174.3
4/2/2025 9:40:13,172.3,173.9
4/2/2025 9:40:14,171.6,173.1
4/2/2025 9:40:15,171.5,173.1
4/2/2025 9:40:16,170.8,172.4
4/2/2025 9:40:17,170.5,172
4/2/2025 9:40:18,170.5,172.4
4/2/2025 9:40:19,171,172.4
4/2/2025 9:40:20,171.3,172.4
4/2/2025 9:40:21,171,172.4
4/2/2025 9:40:22,169.1,170.5
4/2/2025 9:40:23,168.6,170.1
4/2/2025 9:40:24,169.1,170.5
4/2/2025 9:40:25,167.8,169
4/2/2025 9:40:26,166.3,167.5
4/2/2025 9:40:27,164.9,166
4/2/2025 9:40:28,164.5,165.6
4/2/2025 9:40:29,165,166.4
4/2/2025 9:40:30,165.4,166.4
4/2/2025 9:40:31,165.2,166.4
4/2/2025 9:40:32,166.2,167.5
4/2/2025 9:40:33,168,169.4
4/2/2025 9:40:34,168.4,170.1
4/2/2025 9:40:35,167.9,169
4/2/2025 9:40:36,167.1,168.3
4/2/2025 9:40:37,165.6,166.8
4/2/2025 9:40:38,164.9,166
4/2/2025 9:40:39,166.3,167.5
4/2/2025 9:40:40,165.4,166.7
4/2/2025 9:40:41,165.9,167.1
4/2/2025 9:40:42,166.3,167.5
4/2/2025 9:40:43,167.4,169
4/2/2025 9:40:44,167.6,169
4/2/2025 9:40:45,167.6,169
4/2/2025 9:40:46,167.5,169
4/2/2025 9:40:47,167,168.2
4/2/2025 9:40:48,165.6,166.8
4/2/2025 9:40:49,164.7,165.6
4/2/2025 9:40:50,164.5,165.6
4/2/2025 9:40:51,164.4,165.6
4/2/2025 9:40:52,165.2,166.4
4/2/2025 9:40:53,165.3,166.4
4/2/2025 9:40:54,164,164.9
4/2/2025 9:40:55,163.5,164.1
4/2/2025 9:40:56,163.1,163.7
4/2/2025 9:40:57,162.7,163.7
4/2/2025 9:40:58,162.8,163.7
4/2/2025 9:40:59,162.8,163.7
4/2/2025 9:41:00,162.8,163.7
4/2/2025 9:41:01,163.7,164.9
4/2/2025 9:41:02,163.5,164.5
4/2/2025 9:41:03,163.5,164.5
4/2/2025 9:41:04,163.4,164.1
4/2/2025 9:41:05,163.2,164.1
4/2/2025 9:41:06,163.5,164.5
4/2/2025 9:41:07,163,164.1
4/2/2025 9:41:08,162.3,163.4
4/2/2025 9:41:09,162.4,163.4
4/2/2025 9:41:10,162,163
4/2/2025 9:41:11,161.8,162.6
4/2/2025 9:41:12,160.1,160.7
4/2/2025 9:41:13,159.6,160.4
4/2/2025 9:41:14,158.8,159.6
4/2/2025 9:41:15,159.2,160
4/2/2025 9:41:16,159.3,160
4/2/2025 9:41:17,160.3,160.7
4/2/2025 9:41:18,160.6,161.1
4/2/2025 9:41:19,160.4,161.1
4/2/2025 9:41:20,160.6,161.1
4/2/2025 9:41:21,161,161.9
4/2/2025 9:41:22,161.8,162.6
4/2/2025 9:41:23,161.6,162.6
4/2/2025 9:41:24,161.8,162.6
4/2/2025 9:41:25,160.8,161.5
4/2/2025 9:41:26,161,162.2
4/2/2025 9:41:27,161.6,162.2
4/2/2025 9:41:28,160.8,161.9
4/2/2025 9:41:29,161.2,162.2
4/2/2025 9:41:30,161.5,162.2
4/2/2025 9:41:31,160.9,161.9
4/2/2025 9:41:32,160.8,161.5
4/2/2025 9:41:33,160.9,162.2
4/2/2025 9:41:34,160.1,160.7
4/2/2025 9:41:35,159.6,160.4
4/2/2025 9:41:36,160.6,161.5
4/2/2025 9:41:37,160.1,160.7
4/2/2025 9:41:38,160.1,160.7
4/2/2025 9:41:39,160.5,161.5
4/2/2025 9:41:40,160.6,161.1
4/2/2025 9:41:41,160.4,161.1
4/2/2025 9:41:42,160,160.7
4/2/2025 9:41:43,159.9,160.4
4/2/2025 9:41:44,159.8,160.4
4/2/2025 9:41:45,159.9,160.4
4/2/2025 9:41:46,159.5,160.4
4/2/2025 9:41:47,158.9,159.6
4/2/2025 9:41:48,158.7,159.6
4/2/2025 9:41:49,157.6,158.5
4/2/2025 9:41:50,158.3,159.2
4/2/2025 9:41:51,158.9,160
4/2/2025 9:41:52,159.1,160
4/2/2025 9:41:53,158,158.9
4/2/2025 9:41:54,157.5,158.5
4/2/2025 9:41:55,157.9,158.9
4/2/2025 9:41:56,157.9,158.9
4/2/2025 9:41:57,156.2,157
4/2/2025 9:41:58,155.5,156.2
4/2/2025 9:41:59,154.3,155.1
4/2/2025 9:42:00,154.6,155.5
4/2/2025 9:42:01,154.3,155.1
4/2/2025 9:42:02,153.9,154.7
4/2/2025 9:42:03,153.9,154.4
4/2/2025 9:42:04,153.9,154.7
4/2/2025 9:42:05,153.9,154.4
4/2/2025 9:42:06,153.4,154.3
4/2/2025 9:42:07,151,151.3
4/2/2025 9:42:08,153.3,154
4/2/2025 9:42:09,153.4,154.4
4/2/2025 9:42:10,153.1,153.6
4/2/2025 9:42:11,153.4,154
4/2/2025 9:42:12,153.1,153.6
4/2/2025 9:42:13,152.5,152.8
4/2/2025 9:42:14,151.9,152.5
4/2/2025 9:42:15,152.3,152.8
4/2/2025 9:42:16,152.3,152.8
4/2/2025 9:42:17,152,152.5
4/2/2025 9:42:18,151.3,151.7
4/2/2025 9:42:19,150.9,151.3
4/2/2025 9:42:20,151.2,151.7
4/2/2025 9:42:21,152.1,152.5
4/2/2025 9:42:22,151.9,152.5
4/2/2025 9:42:23,152,152.8
4/2/2025 9:42:24,151.9,152.1
4/2/2025 9:42:25,150.5,151
4/2/2025 9:42:26,150.4,151
4/2/2025 9:42:27,150.6,151
4/2/2025 9:42:28,150.2,151
4/2/2025 9:42:29,150.8,151.3
4/2/2025 9:42:30,150.3,151
4/2/2025 9:42:31,150.1,150.6
4/2/2025 9:42:32,150,150.6
4/2/2025 9:42:33,149.7,150.2
4/2/2025 9:42:34,149.8,150.2
4/2/2025 9:42:35,149.8,149.8
4/2/2025 9:42:36,149.6,149.8
4/2/2025 9:42:37,149.5,149.5
4/2/2025 9:42:38,149.6,150.2
4/2/2025 9:42:39,148.6,149.5
4/2/2025 9:42:40,148.7,148.7
4/2/2025 9:42:41,148.4,148.7
4/2/2025 9:42:42,148.4,148.7
4/2/2025 9:42:43,148.6,148.7
4/2/2025 9:42:44,148.6,149.5
4/2/2025 9:42:45,148.3,148.3
4/2/2025 9:42:46,148.4,148.7
4/2/2025 9:42:47,148.1,148.3
4/2/2025 9:42:48,147.7,148
4/2/2025 9:42:49,148.8,149.1
4/2/2025 9:42:50,148.2,148.3
4/2/2025 9:42:51,148.4,148.7
4/2/2025 9:42:52,148.8,149.5
4/2/2025 9:42:53,148.3,148.3
4/2/2025 9:42:54,148.5,149.1
4/2/2025 9:42:55,148.5,148.7
4/2/2025 9:42:56,148.3,148.7
4/2/2025 9:42:57,147.9,148
4/2/2025 9:42:58,148.2,148.3
4/2/2025 9:42:59,148.2,148.3
4/2/2025 9:43:00,147.9,148.3
4/2/2025 9:43:01,147.8,148
4/2/2025 9:43:02,147.4,147.6
4/2/2025 9:43:03,147.9,148.3
4/2/2025 9:43:04,148.4,148.7
4/2/2025 9:43:05,147.8,148.3
4/2/2025 9:43:06,147.6,148
4/2/2025 9:43:07,147.7,148
4/2/2025 9:43:08,147.7,148.3
4/2/2025 9:43:09,147.9,148.3
4/2/2025 9:43:10,148,148.3
4/2/2025 9:43:11,147.7,148
4/2/2025 9:43:12,148.3,148.3
4/2/2025 9:43:13,148,148
4/2/2025 9:43:14,146.9,147.2
4/2/2025 9:43:15,147.2,147.6
4/2/2025 9:43:16,146.8,147.2
4/2/2025 9:43:17,147.2,147.6
4/2/2025 9:43:18,145,145
4/2/2025 9:43:19,144.9,144.9
4/2/2025 9:43:20,144.8,145
4/2/2025 9:43:21,144.6,144.6
4/2/2025 9:43:22,144.5,144.6
4/2/2025 9:43:23,144.5,144.6
4/2/2025 9:43:24,144.7,144.6
4/2/2025 9:43:25,144.6,144.6
4/2/2025 9:43:26,145,144.9
4/2/2025 9:43:27,145,144.9
4/2/2025 9:43:28,144.9,144.9
4/2/2025 9:43:29,145.2,145.3
4/2/2025 9:43:30,145.4,145.7
4/2/2025 9:43:31,145.7,146.1
4/2/2025 9:43:32,145.5,146.1
4/2/2025 9:43:33,145.3,145.7
4/2/2025 9:43:34,145.4,145.3
4/2/2025 9:43:35,145.4,145.3
4/2/2025 9:43:36,145.3,145.7
4/2/2025 9:43:37,145.4,145.7
4/2/2025 9:43:38,145.6,146.1
4/2/2025 9:43:39,146,146.1
4/2/2025 9:43:40,145.5,146.1
4/2/2025 9:43:41,145.6,145.7
4/2/2025 9:43:42,145.8,146.1
4/2/2025 9:43:43,145.3,145.3
4/2/2025 9:43:44,145.3,145.3
4/2/2025 9:43:45,144.8,145
4/2/2025 9:43:46,144.5,144.6
4/2/2025 9:43:47,145,145
4/2/2025 9:43:48,144.5,144.6
4/2/2025 9:43:49,142,141.9
4/2/2025 9:43:50,141.9,141.9
4/2/2025 9:43:51,141.9,141.9
4/2/2025 9:43:52,141.9,141.6
4/2/2025 9:43:53,142.1,142.3
4/2/2025 9:43:54,142.4,142.7
4/2/2025 9:43:55,142.4,142.7
4/2/2025 9:43:56,142.2,141.9
4/2/2025 9:43:57,142.4,142.3
4/2/2025 9:43:58,142.2,141.9
4/2/2025 9:43:59,142.4,142.7
4/2/2025 9:44:00,142.2,141.9
4/2/2025 9:44:01,142.4,141.9
4/2/2025 9:44:02,142.5,142.3
4/2/2025 9:44:03,142.4,141.9
4/2/2025 9:44:04,142.1,141.9
4/2/2025 9:44:05,142,141.9
4/2/2025 9:44:06,142.4,141.9
4/2/2025 9:44:07,141,140.8
4/2/2025 9:44:08,141.3,141.2
4/2/2025 9:44:09,141.6,141.6
4/2/2025 9:44:10,141.8,141.6
4/2/2025 9:44:11,142.7,142.7
4/2/2025 9:44:12,142.5,142.3
4/2/2025 9:44:13,142.4,142.3
4/2/2025 9:44:14,141.7,141.6
4/2/2025 9:44:15,141.5,141.2
4/2/2025 9:44:16,141.5,141.6
4/2/2025 9:44:17,141,140.8
4/2/2025 9:44:18,141,140.8
4/2/2025 9:44:19,141.2,140.8
4/2/2025 9:44:20,141.3,141.2
4/2/2025 9:44:21,141.2,141.2
4/2/2025 9:44:22,141.2,141.2
4/2/2025 9:44:23,141.3,141.2
4/2/2025 9:44:24,141.7,141.6
4/2/2025 9:44:25,141.5,141.2
4/2/2025 9:44:26,141.4,141.2
4/2/2025 9:44:27,141.5,141.2
4/2/2025 9:44:28,140.7,140.4
4/2/2025 9:44:29,141,140.8
4/2/2025 9:44:30,141.7,141.6
4/2/2025 9:44:31,141.2,140.8
4/2/2025 9:44:32,141.1,140.8
4/2/2025 9:44:33,141.1,141.2
4/2/2025 9:44:34,140.9,140.4
4/2/2025 9:44:35,141,140.4
4/2/2025 9:44:36,140.5,140.1
4/2/2025 9:44:37,140.4,140.1
4/2/2025 9:44:38,139.7,139.3
4/2/2025 9:44:39,139.4,139.3
4/2/2025 9:44:40,139.1,138.9
4/2/2025 9:44:41,139.1,138.6
4/2/2025 9:44:42,138.3,137.8
4/2/2025 9:44:43,137.8,137.4
4/2/2025 9:44:44,138.3,137.8
4/2/2025 9:44:45,138.3,137.8
4/2/2025 9:44:46,138.1,137.8
4/2/2025 9:44:47,138.1,137.8
4/2/2025 9:44:48,138.2,137.8
4/2/2025 9:44:49,137.8,137.4
4/2/2025 9:44:50,138.1,137.8
4/2/2025 9:44:51,138,137.4
4/2/2025 9:44:52,138,137.4
4/2/2025 9:44:53,137.4,137
4/2/2025 9:44:54,137.4,137
4/2/2025 9:44:55,137.1,137
4/2/2025 9:44:56,136.8,136.3
4/2/2025 9:44:57,136.7,136.3
4/2/2025 9:44:58,137.4,137
4/2/2025 9:44:59,137.2,137
4/2/2025 9:45:00,137.2,137
4/2/2025 9:45:01,137.2,136.7
4/2/2025 9:45:02,137.5,137
4/2/2025 9:45:03,137.3,136.7
4/2/2025 9:45:04,137,136.7
4/2/2025 9:45:05,137.2,136.7
4/2/2025 9:45:06,137.3,137
4/2/2025 9:45:07,136.3,135.9
4/2/2025 9:45:08,136.5,136.3
4/2/2025 9:45:09,136.4,136.3
4/2/2025 9:45:10,136.4,135.9
4/2/2025 9:45:11,136.2,135.9
4/2/2025 9:45:12,136.5,136.3
4/2/2025 9:45:13,136.5,136.3
4/2/2025 9:45:14,136.4,136.3
4/2/2025 9:45:15,136.6,136.3
4/2/2025 9:45:16,136.5,135.9
4/2/2025 9:45:17,136.8,136.7
4/2/2025 9:45:18,137.4,137
4/2/2025 9:45:19,137.2,136.7
4/2/2025 9:45:20,137.2,136.7
4/2/2025 9:45:21,136.9,136.7
4/2/2025 9:45:22,135.8,135.5
4/2/2025 9:45:23,135.1,134.8
4/2/2025 9:45:24,134.8,134
4/2/2025 9:45:25,134.6,134
4/2/2025 9:45:26,135.3,134.8
4/2/2025 9:45:27,135.4,134.8
4/2/2025 9:45:28,135.1,134.8
4/2/2025 9:45:29,134.9,134.8
4/2/2025 9:45:30,134.9,134.8
4/2/2025 9:45:31,134.8,134
4/2/2025 9:45:32,134.8,134.4
4/2/2025 9:45:33,134.7,134.4
4/2/2025 9:45:34,134.6,134
4/2/2025 9:45:35,134.6,134
4/2/2025 9:45:36,134.6,134.4
4/2/2025 9:45:37,134.4,134
4/2/2025 9:45:38,134.3,133.7
4/2/2025 9:45:39,134.6,134.4
4/2/2025 9:45:40,134.1,133.3
4/2/2025 9:45:41,134.2,133.7
4/2/2025 9:45:42,134.8,134.4
4/2/2025 9:45:43,134.1,133.7
4/2/2025 9:45:44,134.2,133.3
4/2/2025 9:45:45,133.7,133.3
4/2/2025 9:45:46,134.7,134.4
4/2/2025 9:45:47,134.3,133.7
4/2/2025 9:45:48,133.9,133.3
4/2/2025 9:45:49,134.1,133.3
4/2/2025 9:45:50,134.6,134.4
4/2/2025 9:45:51,134.5,134
4/2/2025 9:45:52,134.5,133.7
4/2/2025 9:45:53,134.2,133.7
4/2/2025 9:45:54,133.8,133.3
4/2/2025 9:45:55,133.5,132.9
4/2/2025 9:45:56,133.6,132.9
4/2/2025 9:45:57,133.6,132.9
4/2/2025 9:45:58,133.5,133.3
4/2/2025 9:45:59,133.4,132.9
4/2/2025 9:46:00,133.8,133.3
4/2/2025 9:46:01,133.3,132.5
4/2/2025 9:46:02,133.2,132.5
4/2/2025 9:46:03,132.9,132.5
4/2/2025 9:46:04,133,132.5
4/2/2025 9:46:05,133.2,132.9
4/2/2025 9:46:06,132.9,132.5
4/2/2025 9:46:07,132.8,132.2
4/2/2025 9:46:08,132.7,132.1
4/2/2025 9:46:09,132.7,132.2
4/2/2025 9:46:10,133.6,132.9
4/2/2025 9:46:11,133.7,133.3
4/2/2025 9:46:12,133.6,132.9
4/2/2025 9:46:13,132.5,131.8
4/2/2025 9:46:14,132.2,131.8
4/2/2025 9:46:15,132,131.4
4/2/2025 9:46:16,131.9,131.4
4/2/2025 9:46:17,131.7,131.4
4/2/2025 9:46:18,131.7,131.4
4/2/2025 9:46:19,131.6,131.4
4/2/2025 9:46:20,131.6,131
4/2/2025 9:46:21,132,131.8
4/2/2025 9:46:22,131.9,131.4
4/2/2025 9:46:23,132.1,131.4
4/2/2025 9:46:24,132.2,131.8
4/2/2025 9:46:25,131.7,131.4
4/2/2025 9:46:26,131.9,131.4
4/2/2025 9:46:27,131.9,131.4
4/2/2025 9:46:28,131.7,131.4
4/2/2025 9:46:29,131.7,131
4/2/2025 9:46:30,131.5,131
4/2/2025 9:46:31,131.3,131
4/2/2025 9:46:32,131.9,131.4
4/2/2025 9:46:33,131.7,131.4
4/2/2025 9:46:34,131.6,131
4/2/2025 9:46:35,131.5,131
4/2/2025 9:46:36,131.4,131
4/2/2025 9:46:37,131.4,131
4/2/2025 9:46:38,131.5,131
4/2/2025 9:46:39,131.3,131
4/2/2025 9:46:40,131,130.3
4/2/2025 9:46:41,131.7,131.4
4/2/2025 9:46:42,132,131.4
4/2/2025 9:46:43,131.7,131
4/2/2025 9:46:44,131.5,131
4/2/2025 9:46:45,131.7,131
4/2/2025 9:46:46,131.8,131.4
4/2/2025 9:46:47,132.2,131.8
4/2/2025 9:46:48,131.8,131.4
4/2/2025 9:46:49,131.7,131
4/2/2025 9:46:50,131.7,131
4/2/2025 9:46:51,131.8,131.4
4/2/2025 9:46:52,131.1,130.3
4/2/2025 9:46:53,131.2,130.6
4/2/2025 9:46:54,131.2,130.6
4/2/2025 9:46:55,131.1,130.3
4/2/2025 9:46:56,131,130.3
4/2/2025 9:46:57,131,130.3
4/2/2025 9:46:58,130.8,129.9
4/2/2025 9:46:59,130.6,129.9
4/2/2025 9:47:00,130.3,129.5
4/2/2025 9:47:01,130.7,129.9
4/2/2025 9:47:02,130.6,129.9
4/2/2025 9:47:03,130.7,129.9
4/2/2025 9:47:04,130.5,129.9
4/2/2025 9:47:05,130.2,129.9
4/2/2025 9:47:06,130.4,129.9
4/2/2025 9:47:07,130.6,129.5
4/2/2025 9:47:08,131.2,130.3
4/2/2025 9:47:09,131.3,131
4/2/2025 9:47:10,130.8,130.3
4/2/2025 9:47:11,130.6,129.9
4/2/2025 9:47:12,130.7,129.9
4/2/2025 9:47:13,130.3,129.5
4/2/2025 9:47:14,130.3,129.5
4/2/2025 9:47:15,130.4,129.5
4/2/2025 9:47:16,130.4,129.9
4/2/2025 9:47:17,130.5,129.9
4/2/2025 9:47:18,130.2,129.5
4/2/2025 9:47:19,129.9,129.5
4/2/2025 9:47:20,130.3,129.5
4/2/2025 9:47:21,130.1,129.1
4/2/2025 9:47:22,129.6,128.8
4/2/2025 9:47:23,129.6,128.8
4/2/2025 9:47:24,129.9,129.1
4/2/2025 9:47:25,130,129.5
4/2/2025 9:47:26,129.9,129.1
4/2/2025 9:47:27,130.2,129.9
4/2/2025 9:47:28,130.2,129.5
4/2/2025 9:47:29,130.2,129.9
4/2/2025 9:47:30,129.9,129.1
4/2/2025 9:47:31,129.9,129.1
4/2/2025 9:47:32,129.9,129.1
4/2/2025 9:47:33,129.6,128.8
4/2/2025 9:47:34,128.9,128
4/2/2025 9:47:35,128.9,128
4/2/2025 9:47:36,128.9,128
4/2/2025 9:47:37,128.7,127.6
4/2/2025 9:47:38,128.7,128
4/2/2025 9:47:39,129.2,128.4
4/2/2025 9:47:40,128.9,128
4/2/2025 9:47:41,129.1,128.4
4/2/2025 9:47:42,129,128.4
4/2/2025 9:47:43,128.8,128
4/2/2025 9:47:44,128.4,127.6
4/2/2025 9:47:45,128.5,127.6
4/2/2025 9:47:46,128.6,127.6
4/2/2025 9:47:47,128.9,128
4/2/2025 9:47:48,128.9,128
4/2/2025 9:47:49,128.9,128
4/2/2025 9:47:50,128.7,128
4/2/2025 9:47:51,128.6,127.6
4/2/2025 9:47:52,128.3,127.6
4/2/2025 9:47:53,128.3,127.6
4/2/2025 9:47:54,128.2,127.6
4/2/2025 9:47:55,128.2,127.3
4/2/2025 9:47:56,128.3,127.6
4/2/2025 9:47:57,128.4,127.6
4/2/2025 9:47:58,128.4,127.6
4/2/2025 9:47:59,128.4,127.6
4/2/2025 9:48:00,128.3,127.6
4/2/2025 9:48:01,128.3,127.6
4/2/2025 9:48:02,128.3,127.6
4/2/2025 9:48:03,128.2,127.3
4/2/2025 9:48:04,128.2,127.6
4/2/2025 9:48:05,128.2,127.6
4/2/2025 9:48:06,128.2,127.6
4/2/2025 9:48:07,128.1,127.3
4/2/2025 9:48:08,127.7,126.5
4/2/2025 9:48:09,127.5,126.5
4/2/2025 9:48:10,127.9,127.3
4/2/2025 9:48:11,128.2,127.6
4/2/2025 9:48:12,128.5,128
4/2/2025 9:48:13,128.5,127.6
4/2/2025 9:48:14,128.5,128
4/2/2025 9:48:15,127.9,126.9
4/2/2025 9:48:16,127.5,126.5
4/2/2025 9:48:17,127.3,126.5
4/2/2025 9:48:18,127.3,126.5
4/2/2025 9:48:19,127.3,126.5
4/2/2025 9:48:20,127.3,126.5
4/2/2025 9:48:21,127.3,126.5
4/2/2025 9:48:22,127.3,126.5
4/2/2025 9:48:23,127.2,126.5
4/2/2025 9:48:24,127.3,126.5
4/2/2025 9:48:25,127.3,126.5
4/2/2025 9:48:26,127.2,126.5
4/2/2025 9:48:27,127.1,126.1
4/2/2025 9:48:28,127.2,126.5
4/2/2025 9:48:29,127,126.5
4/2/2025 9:48:30,127.1,126.5
4/2/2025 9:48:31,127.1,126.5
4/2/2025 9:48:32,127.2,126.5
4/2/2025 9:48:33,127.2,126.5
4/2/2025 9:48:34,127.1,126.1
4/2/2025 9:48:35,127,126.1
4/2/2025 9:48:36,126.9,126.5
4/2/2025 9:48:37,126.9,126.1
4/2/2025 9:48:38,127,126.1
4/2/2025 9:48:39,126.7,125.7
