Date,,,FDOM,CO2
8/21/2023 2:00,442,12.71,2.214731,17809.43
8/21/2023 3:00,443,12.7,2.33541,17823.77
8/21/2023 4:00,444,12.7,2.27008,17823.77
8/21/2023 5:00,445,12.69,2.247396,17868.85
8/21/2023 6:00,446,12.69,2.357187,17913.94
8/21/2023 7:00,447,12.69,2.155752,17911.89
8/21/2023 8:00,448,12.69,2.131253,18006.15
8/21/2023 9:00,449,12.7,2.162104,18170.08
8/21/2023 10:00,450,12.69,2.171098,18231.56
8/21/2023 11:00,451,12.71,2.134771,18290.98
8/21/2023 12:00,452,12.72,2.073917,18319.67
8/21/2023 13:00,453,12.72,2.064906,18424.18
8/21/2023 14:00,454,12.72,1.994119,18502.05
8/21/2023 15:00,455,12.71,2.026761,18502.05
8/21/2023 16:00,456,12.71,2.03122,18438.53
8/21/2023 17:00,457,12.7,1.875257,18366.8
8/21/2023 18:00,458,12.69,1.969687,18424.18
8/21/2023 19:00,459,12.68,2.020498,18348.36
8/21/2023 20:00,460,12.68,1.826378,18229.51
8/21/2023 21:00,461,12.67,1.908041,18198.77
8/21/2023 22:00,462,12.67,1.882635,18151.64
8/21/2023 23:00,463,12.66,1.820934,18094.26
8/22/2023 0:00,464,12.66,1.821842,18032.79
8/22/2023 1:00,465,12.65,1.818212,18004.1
8/22/2023 2:00,466,12.64,1.794621,18002.05
8/22/2023 3:00,467,12.64,1.791898,17944.67
8/22/2023 4:00,468,12.63,1.791898,17913.94
8/22/2023 5:00,469,12.63,1.791898,17913.94
8/22/2023 6:00,470,12.63,1.768307,17973.36
8/22/2023 7:00,471,12.62,1.782825,17987.71
8/22/2023 8:00,472,12.62,1.814583,18020.49
8/22/2023 9:00,473,12.63,1.694811,18141.39
8/22/2023 10:00,474,12.63,1.707459,18309.43
8/22/2023 11:00,475,12.64,1.729187,18336.07
8/22/2023 12:00,476,12.64,1.759082,18395.49
8/22/2023 13:00,477,12.66,1.789964,18483.61
8/22/2023 14:00,478,12.65,1.745496,18559.43
8/22/2023 15:00,479,12.64,1.708321,18545.08
8/22/2023 16:00,480,12.64,1.77365,18516.39
8/22/2023 17:00,481,12.63,1.791833,18532.79
8/22/2023 18:00,482,12.62,1.77282,18606.56
8/22/2023 19:00,483,12.62,1.708421,18561.48
8/22/2023 20:00,484,12.62,1.684829,18514.35
8/22/2023 21:00,485,12.61,1.639461,18487.71
8/22/2023 22:00,486,12.61,1.733827,18454.92
8/22/2023 23:00,487,12.59,1.617684,18397.54
8/23/2023 0:00,488,12.59,1.695718,18334.02
8/23/2023 1:00,489,12.59,1.683922,18290.98
8/23/2023 2:00,490,12.58,1.967927,18258.2
8/23/2023 3:00,491,12.58,21.63237,18198.77
8/23/2023 4:00,492,12.57,21.44907,18182.38
8/23/2023 5:00,493,12.57,20.86254,18151.64
8/23/2023 6:00,494,12.57,21.29328,18198.77
8/23/2023 7:00,495,12.56,21.00001,18155.74
8/23/2023 8:00,496,12.56,20.1752,18168.04
8/23/2023 9:00,497,12.57,20.04689,18260.25
8/23/2023 10:00,498,12.57,19.46952,18381.15
8/23/2023 11:00,499,12.57,15.67461,18454.92
8/23/2023 12:00,500,12.58,14.60299,18438.53
8/23/2023 13:00,501,12.58,19.10201,18545.08
8/23/2023 14:00,502,12.57,18.89977,18651.64
8/23/2023 15:00,503,12.58,17.20587,18561.48
8/23/2023 16:00,504,12.57,15.73037,18573.77
8/23/2023 17:00,505,12.57,17.70076,18454.92
8/23/2023 18:00,506,12.56,15.82202,18454.92
8/23/2023 19:00,507,12.55,15.48293,18454.92
8/23/2023 20:00,508,12.54,13.59502,18397.54
8/23/2023 21:00,509,12.54,16.9126,18424.18
8/23/2023 22:00,510,12.53,16.39022,18452.87
8/23/2023 23:00,511,12.53,18.03985,18454.92
8/24/2023 0:00,512,12.53,18.14066,18395.49
8/24/2023 1:00,513,12.52,17.18754,18290.98
8/24/2023 2:00,514,12.52,12.86186,18260.25
8/24/2023 3:00,515,12.51,14.65811,18170.08
8/24/2023 4:00,516,12.51,14.63981,18110.66
8/24/2023 5:00,517,12.5,15.52876,18110.66
8/24/2023 6:00,518,12.5,15.40962,18004.1
8/24/2023 7:00,519,12.49,14.52982,18004.1
8/24/2023 8:00,520,12.49,15.57458,18002.05
8/24/2023 9:00,521,12.49,15.32714,18061.48
8/24/2023 10:00,522,12.5,15.0247,18186.48
8/24/2023 11:00,523,12.51,14.72219,18303.28
8/24/2023 12:00,524,12.49,12.90767,18411.89
8/24/2023 13:00,525,12.51,12.28448,18471.31
8/24/2023 14:00,526,12.51,12.02788,18545.08
8/24/2023 15:00,527,12.49,12.03703,18577.87
8/24/2023 16:00,528,12.5,10.1858,18514.35
8/24/2023 17:00,529,12.49,6.474137,18454.92
8/24/2023 18:00,530,12.48,8.856931,18471.31
8/24/2023 19:00,531,12.48,9.580934,18411.89
8/24/2023 20:00,532,12.48,7.436419,18348.36
8/24/2023 21:00,533,12.47,6.97819,18229.51
8/24/2023 22:00,534,12.47,7.042342,18200.82
8/24/2023 23:00,535,12.46,6.978196,18139.35
8/25/2023 0:00,536,12.46,6.336717,18047.13
8/25/2023 1:00,537,12.45,5.649437,17954.92
8/25/2023 2:00,538,12.45,6.153523,17913.94
8/25/2023 3:00,539,12.44,5.493773,17942.63
8/25/2023 4:00,540,12.44,5.099527,17836.07
8/25/2023 5:00,541,12.43,5.25574,17838.12
8/25/2023 6:00,542,12.43,5.200818,17823.77
8/25/2023 7:00,543,12.42,5.494147,17881.15
8/25/2023 8:00,544,12.42,5.943028,17944.67
8/25/2023 9:00,545,12.43,5.713487,17942.63
8/25/2023 10:00,546,12.43,5.57601,18092.21
8/25/2023 11:00,547,12.43,5.108616,18231.56
8/25/2023 12:00,548,12.44,4.714539,18231.56
8/25/2023 13:00,549,12.44,4.32034,18274.59
8/25/2023 14:00,550,12.44,4.531245,18364.76
8/25/2023 15:00,551,12.44,4.08218,18409.84
8/25/2023 16:00,552,12.44,4.228814,18454.92
8/25/2023 17:00,553,12.43,4.641222,18438.53
8/25/2023 18:00,554,12.42,2.792847,18319.67
8/25/2023 19:00,555,12.42,2.599693,18334.02
8/25/2023 20:00,556,12.42,2.609549,18200.82
8/25/2023 21:00,557,12.41,2.582515,16938.53
8/25/2023 22:00,558,12.41,2.518906,16637.3
8/25/2023 23:00,559,12.4,2.850172,16737.71
8/26/2023 0:00,560,12.4,3.033334,16905.74
8/26/2023 1:00,561,12.38,2.987934,16981.56
8/26/2023 2:00,562,12.38,3.414478,17036.89
8/26/2023 3:00,563,12.38,2.664052,17086.07
8/26/2023 4:00,564,12.37,2.052413,17086.07
8/26/2023 5:00,565,12.37,2.012433,17100.41
8/26/2023 6:00,566,12.36,2.052467,17161.89
8/26/2023 7:00,567,12.37,1.998811,17159.84
8/26/2023 8:00,568,12.36,17.12344,17221.31
8/26/2023 9:00,569,12.36,13.25594,17340.17
8/26/2023 10:00,570,12.37,12.78854,17387.3
8/26/2023 11:00,571,12.37,12.31199,17522.54
8/26/2023 12:00,572,12.37,11.55132,17567.63
8/26/2023 13:00,573,12.37,12.2295,17659.84
8/26/2023 14:00,574,12.37,7.225636,17793.04
8/26/2023 15:00,575,12.37,12.94434,17899.59
8/26/2023 16:00,576,12.37,9.938356,17868.85
8/26/2023 17:00,577,12.36,14.17292,17809.43
8/26/2023 18:00,578,12.36,13.431,17782.79
8/26/2023 19:00,579,12.35,14.27408,17838.12
8/26/2023 20:00,580,12.35,14.21906,17731.56
8/26/2023 21:00,581,12.34,14.604,17731.56
8/26/2023 22:00,582,12.34,14.43901,17672.13
8/26/2023 23:00,583,12.33,14.51202,17627.05
8/27/2023 0:00,584,12.32,13.09251,17581.97
8/27/2023 1:00,585,12.32,12.54167,17506.15
8/27/2023 2:00,586,12.32,12.42238,17479.51
8/27/2023 3:00,587,12.31,12.26743,17522.54
8/27/2023 4:00,588,12.31,12.552,17477.46
8/27/2023 5:00,589,12.3,11.72717,17387.3
8/27/2023 6:00,590,12.3,11.93824,17356.56
8/27/2023 7:00,591,12.3,11.79162,17356.56
8/27/2023 8:00,592,12.3,11.71747,17309.43
8/27/2023 9:00,593,12.3,10.52518,17415.98
8/27/2023 10:00,594,12.3,8.60949,17567.63
8/27/2023 11:00,595,12.3,9.031062,17643.44
8/27/2023 12:00,596,12.3,10.88231,17684.43
8/27/2023 13:00,597,12.31,12.22034,17702.87
8/27/2023 14:00,598,12.31,5.246085,17764.35
8/27/2023 15:00,599,12.31,6.20839,17762.3
8/27/2023 16:00,600,12.31,5.970571,17809.43
8/27/2023 17:00,601,12.3,11.51562,17793.04
8/27/2023 18:00,602,12.28,13.89922,17733.61
8/27/2023 19:00,603,12.29,13.74401,17731.56
8/27/2023 20:00,604,12.28,11.92897,17686.48
8/27/2023 21:00,605,12.27,12.2405,17655.74
8/27/2023 22:00,606,12.27,11.68161,17641.39
8/27/2023 23:00,607,12.26,11.86422,17657.79
8/28/2023 0:00,608,12.26,12.08478,17594.26
8/28/2023 1:00,609,12.26,11.53462,17563.53
8/28/2023 2:00,610,12.25,11.27782,17565.58
8/28/2023 3:00,611,12.25,11.15858,17491.8
8/28/2023 4:00,612,12.25,11.99275,17536.89
8/28/2023 5:00,613,12.24,11.27776,17522.54
8/28/2023 6:00,614,12.24,10.03115,17553.28
8/28/2023 7:00,615,12.23,9.976059,17506.15
8/28/2023 8:00,616,12.23,10.41528,17553.28
8/28/2023 9:00,617,12.23,9.351849,17612.71
8/28/2023 10:00,618,12.23,9.755064,17752.05
8/28/2023 11:00,619,12.23,8.921243,17852.46
8/28/2023 12:00,620,12.23,8.600528,17897.54
8/28/2023 13:00,621,12.24,9.655165,17807.38
8/28/2023 14:00,622,12.23,10.02113,17733.61
8/28/2023 15:00,623,12.24,13.26676,17821.72
8/28/2023 16:00,624,12.23,12.13074,17881.15
8/28/2023 17:00,625,12.23,13.41357,17850.41
8/28/2023 18:00,626,12.22,12.7999,17807.38
8/28/2023 19:00,627,12.22,10.78335,17836.07
8/28/2023 20:00,628,12.21,10.34337,17850.41
8/28/2023 21:00,629,12.21,10.67335,17836.07
8/28/2023 22:00,630,12.2,10.65502,17852.46
8/28/2023 23:00,631,12.2,9.32593,17891.39
8/29/2023 0:00,632,12.19,8.876707,17911.89
8/29/2023 1:00,633,12.19,8.620137,17838.12
8/29/2023 2:00,634,12.19,7.795184,17581.97
8/29/2023 3:00,635,12.18,8.528476,17428.28
8/29/2023 4:00,636,12.17,8.235159,17340.17
8/29/2023 5:00,637,12.17,7.712688,17297.13
8/29/2023 6:00,638,12.17,7.300212,17309.43
8/29/2023 7:00,639,12.16,8.720935,17325.82
8/29/2023 8:00,640,12.16,7.91417,17372.95
8/29/2023 9:00,641,12.16,8.363163,17415.98
8/29/2023 10:00,642,12.16,8.445098,17461.07
8/29/2023 11:00,643,12.17,7.666044,17489.76
8/29/2023 12:00,644,12.17,7.712112,17596.31
8/29/2023 13:00,645,12.17,6.850647,17567.63
8/29/2023 14:00,646,12.17,6.603345,17643.44
8/29/2023 15:00,647,12.16,7.025214,17719.26
8/29/2023 16:00,648,12.16,6.805232,17745.9
8/29/2023 17:00,649,12.15,7.245215,17758.2
8/29/2023 18:00,650,12.15,6.970231,17790.98
8/29/2023 19:00,651,12.15,6.612751,17399.59
8/29/2023 20:00,652,12.14,5.191999,15430.33
8/29/2023 21:00,653,12.13,5.732801,14842.21
8/29/2023 22:00,654,12.13,4.843755,15356.56
8/29/2023 23:00,655,12.12,6.90637,15938.53
8/30/2023 0:00,656,12.12,6.823648,16362.71
8/30/2023 1:00,657,12.11,7.199487,16561.48
8/30/2023 2:00,658,12.1,6.897173,16647.54
8/30/2023 3:00,659,12.1,6.805057,16227.46
8/30/2023 4:00,660,12.1,5.265328,15036.89
8/30/2023 5:00,661,12.09,5.714324,14436.48
8/30/2023 6:00,662,12.09,3.276926,14528.69
8/30/2023 7:00,663,12.09,3.826235,14737.71
8/30/2023 8:00,664,12.09,4.36702,15250
8/30/2023 9:00,665,12.09,3.926831,15594.26
8/30/2023 10:00,666,12.08,3.807687,15459.02
8/30/2023 11:00,667,12.09,7.107248,15883.2
8/30/2023 12:00,668,12.07,4.311911,16016.39
8/30/2023 13:00,669,12.08,6.539233,16137.3
8/30/2023 14:00,670,12.08,9.802162,16317.62
8/30/2023 15:00,671,12.07,5.567808,16545.08
8/30/2023 16:00,672,12.08,8.794073,16756.15
8/30/2023 17:00,673,12.07,9.728446,16813.53
8/30/2023 18:00,674,12.06,12.55159,16938.53
8/30/2023 19:00,675,12.06,7.81291,17038.94
8/30/2023 20:00,676,12.05,9.949076,17116.8
8/30/2023 21:00,677,12.05,10.53585,17055.33
8/30/2023 22:00,678,12.04,9.252855,17040.98
8/30/2023 23:00,679,12.04,8.327316,17086.07
8/31/2023 0:00,680,12.03,9.345125,17143.44
8/31/2023 1:00,681,12.03,9.940967,17116.8
8/31/2023 2:00,682,12.02,10.23482,17143.44
8/31/2023 3:00,683,12.02,12.41696,17190.58
8/31/2023 4:00,684,12.01,11.63779,17204.92
8/31/2023 5:00,685,12.01,11.8853,17233.61
8/31/2023 6:00,686,12.01,11.36271,17264.35
8/31/2023 7:00,687,12,12.47192,17325.82
8/31/2023 8:00,688,12,12.64624,17415.98
8/31/2023 9:00,689,12,10.66354,17536.89
8/31/2023 10:00,690,12,13.31093,17598.36
8/31/2023 11:00,691,12.01,12.6969,17764.35
8/31/2023 12:00,692,12.02,13.18262,17868.85
8/31/2023 13:00,693,12.03,12.27533,17987.71
8/31/2023 14:00,694,12.02,11.9463,18061.48
8/31/2023 15:00,695,12.01,14.06411,18032.79
8/31/2023 16:00,696,12.02,14.55042,18032.79
8/31/2023 17:00,697,12,14.5873,18032.79
8/31/2023 18:00,698,12,14.88978,18125
8/31/2023 19:00,699,11.99,14.39481,18018.44
8/31/2023 20:00,700,11.99,13.71651,17897.54
8/31/2023 21:00,701,11.99,20.65528,17821.72
8/31/2023 22:00,702,11.98,21.07693,17821.72
8/31/2023 23:00,703,11.98,20.59112,17821.72
9/1/2023 0:00,704,11.97,18.66624,17807.38
9/1/2023 1:00,705,11.97,18.09814,17788.94
9/1/2023 2:00,706,11.96,18.18089,17790.98
9/1/2023 3:00,707,11.95,19.226,17790.98
9/1/2023 4:00,708,11.95,20.0137,17821.72
9/1/2023 5:00,709,11.95,20.25374,17852.46
9/1/2023 6:00,710,11.94,20.76697,17866.8
9/1/2023 7:00,711,11.94,22.78266,17881.15
9/1/2023 8:00,712,11.94,22.87351,18016.39
9/1/2023 9:00,713,11.93,23.82629,18049.18
9/1/2023 10:00,714,11.94,23.67676,18184.43
9/1/2023 11:00,715,11.93,21.86188,18274.59
9/1/2023 12:00,716,11.94,23.05598,18239.76
9/1/2023 13:00,717,11.94,23.72534,18139.35
9/1/2023 14:00,718,11.93,22.06687,18153.69
9/1/2023 15:00,719,11.93,23.15764,18122.95
9/1/2023 16:00,720,11.92,23.34064,17975.41
9/1/2023 17:00,721,11.92,22.72683,17428.28
9/1/2023 18:00,722,11.91,22.14936,16965.17
9/1/2023 19:00,723,11.9,20.91193,16870.9
9/1/2023 20:00,724,11.9,21.26025,16963.12
9/1/2023 21:00,725,11.89,21.07847,16993.85
9/1/2023 22:00,726,11.89,20.11714,17022.54
9/1/2023 23:00,727,11.88,20.59379,16963.12
9/2/2023 0:00,728,11.88,21.51141,17036.89
9/2/2023 1:00,729,11.87,20.78716,17084.02
9/2/2023 2:00,730,11.87,20.55796,17086.07
9/2/2023 3:00,731,11.87,20.40109,17098.36
9/2/2023 4:00,732,11.86,20.89692,17157.79
9/2/2023 5:00,733,11.86,20.05216,17202.87
9/2/2023 6:00,734,11.85,20.4293,17233.61
9/2/2023 7:00,735,11.85,20.24511,17235.66
9/2/2023 8:00,736,11.85,18.18139,17309.43
9/2/2023 9:00,737,11.85,20.20619,17370.9
9/2/2023 10:00,738,11.85,19.64631,17327.87
9/2/2023 11:00,739,11.85,19.50885,17477.46
9/2/2023 12:00,740,11.86,20.05676,17506.15
9/2/2023 13:00,741,11.85,19.89245,17538.94
9/2/2023 14:00,742,11.86,20.14998,17463.12
9/2/2023 15:00,743,11.85,20.16022,17428.28
9/2/2023 16:00,744,11.85,19.95866,17491.8
9/2/2023 17:00,745,11.84,19.6103,17415.98
9/2/2023 18:00,746,11.83,19.31703,17340.17
9/2/2023 19:00,747,11.83,19.06037,17309.43
9/2/2023 20:00,748,11.82,20.3528,17325.82
9/2/2023 21:00,749,11.82,20.43665,17235.66
9/2/2023 22:00,750,11.81,19.77835,17188.53
9/2/2023 23:00,751,11.8,19.75087,17219.26
9/3/2023 0:00,752,11.8,19.56785,17149.59
9/3/2023 1:00,753,11.79,19.9529,17127.05
9/3/2023 2:00,754,11.79,19.1278,17145.49
9/3/2023 3:00,755,11.78,19.29282,17112.71
9/3/2023 4:00,756,11.78,19.03613,17174.43
9/3/2023 5:00,757,11.77,19.83372,17098.95
9/3/2023 6:00,758,11.77,19.43951,17085.25
9/3/2023 7:00,759,11.77,19.20115,17144.35
9/3/2023 8:00,760,11.77,18.99904,17219.92
9/3/2023 9:00,761,11.77,19.32033,17295.09
9/3/2023 10:00,762,11.77,18.81198,17340.17
9/3/2023 11:00,763,11.76,19.06704,17506.15
9/3/2023 12:00,764,11.76,18.18747,17584.02
9/3/2023 13:00,765,11.76,16.55651,17643.45
9/3/2023 14:00,766,11.78,15.91583,17674.19
9/3/2023 15:00,767,11.77,17.2088,17688.53
9/3/2023 16:00,768,11.77,16.32886,17672.14
9/3/2023 17:00,769,11.75,15.55891,17596.32
9/3/2023 18:00,770,11.75,15.90722,17504.11
9/3/2023 19:00,771,11.74,15.93491,17477.47
9/3/2023 20:00,772,11.74,14.14004,17446.73
9/3/2023 21:00,773,11.73,14.44288,17366.81
9/3/2023 22:00,774,11.73,11.54596,17280.75
9/3/2023 23:00,775,11.72,14.55312,17219.27
9/4/2023 0:00,776,11.72,14.32393,17202.88
9/4/2023 1:00,777,11.71,15.76326,17127.06
9/4/2023 2:00,778,11.71,15.50656,17055.34
9/4/2023 3:00,779,11.69,17.73431,17098.95
9/4/2023 4:00,780,11.69,17.24843,17070.52
9/4/2023 5:00,781,11.69,14.69064,17009.05
9/4/2023 6:00,782,11.68,16.51501,16982.47
9/4/2023 7:00,783,11.68,16.23081,17014.08
9/4/2023 8:00,784,11.67,17.24843,17087.19
9/4/2023 9:00,785,11.68,17.07424,17160.17
9/4/2023 10:00,786,11.69,15.2121,17219.27
9/4/2023 11:00,787,11.68,15.47522,17313.53
9/4/2023 12:00,788,11.69,16.66728,17299.19
9/4/2023 13:00,789,11.69,16.85129,17370.91
9/4/2023 14:00,790,11.69,15.45798,17413.94
9/4/2023 15:00,791,11.68,15.86139,17430.34
9/4/2023 16:00,792,11.68,14.35814,17463.12
9/4/2023 17:00,793,11.67,13.18488,17356.56
9/4/2023 18:00,794,11.67,15.63224,17264.35
9/4/2023 19:00,795,11.65,16.75222,17190.58
9/4/2023 20:00,796,11.65,13.92039,17116.81
9/4/2023 21:00,797,11.64,17.12006,17022.55
9/4/2023 22:00,798,11.64,14.50728,16948.78
9/4/2023 23:00,799,11.63,16.55168,16915.99
9/5/2023 0:00,800,11.63,17.35844,16838.12
9/5/2023 1:00,801,11.62,14.96567,16752.06
9/5/2023 2:00,802,11.61,16.90005,16661.89
9/5/2023 3:00,803,11.6,16.61585,16693.57
9/5/2023 4:00,804,11.6,17.07424,16665.28
9/5/2023 5:00,805,11.59,16.52417,16608.22
9/5/2023 6:00,806,11.59,13.39799,16504
9/5/2023 7:00,807,11.58,17.01923,16505.6
9/5/2023 8:00,808,11.58,15.84577,16565.06
9/5/2023 9:00,809,11.58,16.23998,16621.61
9/5/2023 10:00,810,11.59,16.60594,16678.29
9/5/2023 11:00,811,11.59,15.33899,16770.5
9/5/2023 12:00,812,11.59,11.87412,16711.07
9/5/2023 13:00,813,11.59,15.30157,16801.24
9/5/2023 14:00,814,11.59,17.49296,16725.42
9/5/2023 15:00,815,11.58,15.83389,16815.58
9/5/2023 16:00,816,11.58,17.96044,16887.3
9/5/2023 17:00,817,11.57,17.53879,16723.37
9/5/2023 18:00,818,11.57,18.40958,16647.55
9/5/2023 19:00,819,11.56,16.81564,16588.12
9/5/2023 20:00,820,11.56,19.7235,16559.43
9/5/2023 21:00,821,11.54,20.86027,16481.56
9/5/2023 22:00,822,11.54,19.53118,16481.56
9/5/2023 23:00,823,11.53,14.82815,16405.74
9/6/2023 0:00,824,11.53,15.59824,16422.14
9/6/2023 1:00,825,11.52,14.80982,16393.45
9/6/2023 2:00,826,11.51,16.38666,16331.97
9/6/2023 3:00,827,11.5,16.17581,16334.02
9/6/2023 4:00,828,11.5,16.79004,16288.94
9/6/2023 5:00,829,11.49,16.51501,16331.97
9/6/2023 6:00,830,11.49,16.31332,16272.55
9/6/2023 7:00,831,11.48,15.68992,16287.93
9/6/2023 8:00,832,11.48,15.35988,16315.68
9/6/2023 9:00,833,11.48,15.56157,16381.15
9/6/2023 10:00,834,11.48,14.09238,16485.66
9/6/2023 11:00,835,11.48,14.31223,16559.43
9/6/2023 12:00,836,11.49,12.7174,16604.52
9/6/2023 13:00,837,11.48,15.22893,16678.29
