Date,Rep,V,CDOM,CO2
7/7/2023 12:00,513,13.21,422.5256,17.67571
7/7/2023 13:00,514,13.09,6.143345,17.44404
7/7/2023 14:00,515,13.04,5.460751,17.22299
7/7/2023 15:00,516,13.04,5.460751,16.74745
7/7/2023 16:00,517,13.03,6.825939,15.51989
7/7/2023 17:00,518,13.01,5.460751,15.57515
7/7/2023 18:00,519,13,5.460751,16.09479
7/7/2023 19:00,520,12.98,7.508533,16.08391
7/7/2023 20:00,521,12.97,7.508533,16.94651
7/7/2023 21:00,522,12.96,8.191127,17.0571
7/7/2023 22:00,523,12.95,5.460764,18.84867
7/7/2023 23:00,524,12.94,5.460752,17.85335
7/8/2023 0:00,525,12.94,8.191129,18.29572
7/8/2023 1:00,526,12.93,7.508534,19.49009
7/8/2023 2:00,527,12.93,5.460752,19.27997
7/8/2023 3:00,528,12.92,5.460768,19.40166
7/8/2023 4:00,529,12.91,8.191129,19.2579
7/8/2023 5:00,530,12.91,8.191129,19.41335
7/8/2023 6:00,531,12.9,7.508534,19.50134
7/8/2023 7:00,532,12.9,8.191129,13.72904
7/8/2023 8:00,533,12.9,8.191129,14.34764
7/8/2023 9:00,534,12.93,8.191129,15.01067
7/8/2023 10:00,535,12.93,5.460752,15.2197
7/8/2023 11:00,536,12.93,5.460752,15.4414
7/8/2023 12:00,537,13.06,6.825941,14.71223
7/8/2023 13:00,538,12.98,8.191129,14.9116
7/8/2023 14:00,539,12.95,5.460752,14.52456
7/8/2023 15:00,540,12.94,8.191129,14.49109
7/8/2023 16:00,541,12.92,6.143347,14.45823
7/8/2023 17:00,542,12.92,5.460752,16.67004
7/8/2023 18:00,543,12.91,8.191129,16.60368
7/8/2023 19:00,544,12.9,5.460752,16.09496
7/8/2023 20:00,545,12.9,5.460752,15.91802
7/8/2023 21:00,546,12.89,6.825941,15.99543
7/8/2023 22:00,547,12.88,8.191129,16.1945
7/8/2023 23:00,548,12.88,6.143347,16.36038
7/9/2023 0:00,549,12.87,8.191129,16.32721
7/9/2023 1:00,550,12.86,5.460752,12.79937
7/9/2023 2:00,551,12.86,8.191129,15.79637
7/9/2023 3:00,552,12.85,5.460752,15.56413
7/9/2023 4:00,553,12.85,5.460752,16.07285
7/9/2023 5:00,554,12.84,5.460752,11.4391
7/9/2023 6:00,555,12.84,6.143347,15.32083
7/9/2023 7:00,556,12.84,5.460752,16.10602
7/9/2023 8:00,557,12.84,8.191129,16.24979
7/9/2023 9:00,558,12.85,6.143347,16.20555
7/9/2023 10:00,559,12.86,5.460752,15.96051
7/9/2023 11:00,560,12.84,8.191129,15.61923
7/9/2023 12:00,561,12.85,8.191129,11.45016
7/9/2023 13:00,562,12.9,5.460752,11.95888
7/9/2023 14:00,563,12.85,6.143347,11.19581
7/9/2023 15:00,564,12.86,8.191129,11.14049
7/9/2023 16:00,565,12.84,8.191129,12.13576
7/9/2023 17:00,566,12.84,7.508534,12.11371
7/9/2023 18:00,567,12.83,8.191129,12.64454
7/9/2023 19:00,568,12.82,5.460752,12.95419
7/9/2023 20:00,569,12.81,8.191129,12.69984
7/9/2023 21:00,570,12.81,5.460752,13.07584
7/9/2023 22:00,571,12.8,5.460752,16.32721
7/9/2023 23:00,572,12.8,5.460752,17.18981
7/10/2023 0:00,573,12.79,5.460752,17.83127
7/10/2023 1:00,574,12.79,5.460752,18.03044
7/10/2023 2:00,575,12.79,8.191129,18.12987
7/10/2023 3:00,576,12.78,5.460752,18.04137
7/10/2023 4:00,577,12.78,8.191129,14.07117
7/10/2023 5:00,578,12.78,5.460752,15.24343
7/10/2023 6:00,579,12.78,7.508534,14.82318
7/10/2023 7:00,580,12.78,7.508534,14.28129
7/10/2023 8:00,581,12.78,5.460752,12.72196
7/10/2023 9:00,582,12.79,6.143347,9.4706
7/10/2023 10:00,583,12.8,5.460752,11.88122
7/10/2023 11:00,584,12.77,5.460752,7.833854
7/10/2023 12:00,585,12.77,6.143347,4.295682
7/10/2023 13:00,586,12.75,5.460752,5.158184
7/10/2023 14:00,587,12.76,7.508534,4.727056
7/10/2023 15:00,588,12.75,8.191147,5.224739
7/10/2023 16:00,589,12.75,5.460752,5.069677
7/10/2023 17:00,590,12.75,5.460752,5.301409
7/10/2023 18:00,591,12.74,5.460752,9.382128
7/10/2023 19:00,592,12.74,8.191129,11.3617
7/10/2023 20:00,593,12.73,7.508534,9.802372
7/10/2023 21:00,594,12.73,8.191129,9.924054
7/10/2023 22:00,595,12.73,5.460752,12.14691
7/10/2023 23:00,596,12.72,8.191129,12.21325
7/11/2023 0:00,597,12.72,8.191129,10.86406
7/11/2023 1:00,598,12.72,5.460752,11.01887
7/11/2023 2:00,599,12.71,8.191129,10.91934
7/11/2023 3:00,600,12.71,5.460752,11.00782
7/11/2023 4:00,601,12.71,8.191129,11.84835
7/11/2023 5:00,602,12.7,8.191129,12.06956
7/11/2023 6:00,603,12.7,5.460752,11.24055
7/11/2023 7:00,604,12.7,5.460752,11.25136
7/11/2023 8:00,605,12.7,8.191129,11.22923
7/11/2023 9:00,606,12.7,8.191129,10.8751
7/11/2023 10:00,607,12.72,5.460752,10.90828
7/11/2023 11:00,608,12.7,8.191129,10.64285
7/11/2023 12:00,609,12.72,5.460752,10.85297
7/11/2023 13:00,610,12.72,6.825941,11.43879
7/11/2023 14:00,611,12.71,8.191129,9.724926
7/11/2023 15:00,612,12.71,5.460752,7.723264
7/11/2023 16:00,613,12.69,5.460752,5.190741
7/11/2023 17:00,614,12.7,5.460752,2.998128
7/11/2023 18:00,615,12.69,7.508534,6.717092
7/11/2023 19:00,616,12.68,8.191129,6.772351
7/11/2023 20:00,617,12.68,5.460752,6.108726
7/11/2023 21:00,618,12.67,8.191129,6.318851
7/11/2023 22:00,619,12.67,5.460752,7.248328
7/11/2023 23:00,620,12.66,5.460752,7.525004
7/12/2023 0:00,621,12.65,5.460752,5.301763
7/12/2023 1:00,622,12.65,8.191129,5.489752
7/12/2023 2:00,623,12.64,8.191129,5.987954
7/12/2023 3:00,624,12.64,6.143347,5.998662
7/12/2023 4:00,625,12.64,7.508543,6.463655
7/12/2023 5:00,626,12.64,6.143347,6.574266
7/12/2023 6:00,627,12.63,8.19142,6.231377
7/12/2023 7:00,628,12.63,5.460857,4.804517
7/12/2023 8:00,629,12.63,8.191129,4.649526
7/12/2023 9:00,630,12.64,8.191129,4.258429
7/12/2023 10:00,631,12.65,7.508534,4.172822
7/12/2023 11:00,632,12.65,8.191129,4.383426
7/12/2023 12:00,633,12.75,5.460752,3.926629
7/12/2023 13:00,634,12.67,6.825941,4.012033
7/12/2023 14:00,635,12.66,8.191129,3.937578
7/12/2023 15:00,636,12.64,8.191129,4.031742
7/12/2023 16:00,637,12.65,8.191129,4.195426
7/12/2023 17:00,638,12.64,8.191129,4.294958
7/12/2023 18:00,639,12.63,8.191129,NAN
7/12/2023 19:00,640,12.63,8.191129,4.704143
7/12/2023 20:00,641,12.62,8.191129,4.737586
7/12/2023 21:00,642,12.62,5.460752,4.826271
7/12/2023 22:00,643,12.61,8.191129,NAN
7/12/2023 23:00,644,12.61,7.508534,4.461477
7/13/2023 0:00,645,12.6,8.191129,4.704763
7/13/2023 1:00,646,12.59,8.191129,4.594359
7/13/2023 2:00,647,12.59,8.191186,4.627542
7/13/2023 3:00,648,12.58,7.508566,4.926188
7/13/2023 4:00,649,12.58,5.461121,5.103162
7/13/2023 5:00,650,12.58,6.827335,5.390747
7/13/2023 6:00,651,12.57,8.191719,4.146346
7/13/2023 7:00,652,12.57,7.509614,5.169528
7/13/2023 8:00,653,12.57,8.19124,5.932732
7/13/2023 9:00,654,12.57,5.460752,5.091701
7/13/2023 10:00,655,12.58,8.191129,4.239638
7/13/2023 11:00,656,12.58,7.508534,6.71689
7/13/2023 12:00,657,12.64,5.460752,6.761126
7/13/2023 13:00,658,12.6,5.460752,6.053347
7/13/2023 14:00,659,12.59,5.460752,6.009111
7/13/2023 15:00,660,12.59,5.460752,6.451473
7/13/2023 16:00,661,12.58,8.191129,6.960189
7/13/2023 17:00,662,12.58,7.508534,8.707519
7/13/2023 18:00,663,12.57,5.460752,8.685401
7/13/2023 19:00,664,12.57,8.191129,8.519515
7/13/2023 20:00,665,12.57,8.191129,8.498054
7/13/2023 21:00,666,12.56,5.460752,8.088822
7/13/2023 22:00,667,12.55,8.191307,5.169293
7/13/2023 23:00,668,12.55,8.191129,5.036688
7/14/2023 0:00,669,12.54,6.143556,4.95937
7/14/2023 1:00,670,12.53,8.191139,4.981492
7/14/2023 2:00,671,12.53,5.461088,4.550116
7/14/2023 3:00,672,12.52,6.143913,2.885868
7/14/2023 4:00,673,12.52,8.192188,2.81359
7/14/2023 5:00,674,12.51,8.192038,2.753359
7/14/2023 6:00,675,12.51,8.191289,2.652608
7/14/2023 7:00,676,12.51,7.508866,3.292156
7/14/2023 8:00,677,12.51,6.143378,5.390747
7/14/2023 9:00,678,12.52,8.191129,6.009285
7/14/2023 10:00,679,12.52,6.143347,7.535265
7/14/2023 11:00,680,12.52,8.191129,9.083532
7/14/2023 12:00,681,12.53,7.508534,8.010804
7/14/2023 13:00,682,12.52,5.460752,13.0095
7/14/2023 14:00,683,12.52,8.191129,11.74997
7/14/2023 15:00,684,12.52,8.191129,4.053973
7/14/2023 16:00,685,12.51,5.460752,4.08488
7/14/2023 17:00,686,12.51,8.191129,4.118016
7/14/2023 18:00,687,12.5,8.191129,4.168693
7/14/2023 19:00,688,12.5,6.143347,NAN
7/14/2023 20:00,689,12.5,5.460752,6.960393
7/14/2023 21:00,690,12.49,5.460752,7.04955
7/14/2023 22:00,691,12.48,5.460752,8.299765
7/14/2023 23:00,692,12.48,7.508534,3.765246
7/15/2023 0:00,693,12.48,5.460828,5.346503
7/15/2023 1:00,694,12.47,5.460752,7.437018
7/15/2023 2:00,695,12.47,5.460852,11.24194
7/15/2023 3:00,696,12.46,6.143549,11.87245
7/15/2023 4:00,697,12.46,5.460836,18.78553
7/15/2023 5:00,698,12.45,5.460861,3.1476
7/15/2023 6:00,699,12.45,6.826145,2.984425
7/15/2023 7:00,700,12.44,8.191469,2.899009
7/15/2023 8:00,701,12.44,7.50886,6.706997
7/15/2023 9:00,702,12.43,8.191131,7.160305
7/15/2023 10:00,703,12.44,8.191129,4.947445
7/15/2023 11:00,704,12.46,6.825941,4.482965
7/15/2023 12:00,705,12.45,8.191129,5.102272
7/15/2023 13:00,706,12.48,7.508534,4.858973
7/15/2023 14:00,707,12.45,5.460752,5.00274
7/15/2023 15:00,708,12.46,8.191271,4.571988
7/15/2023 16:00,709,12.45,8.191129,4.416901
7/15/2023 17:00,710,12.44,8.191129,4.427698
7/15/2023 18:00,711,12.44,6.143347,4.527336
7/15/2023 19:00,712,12.44,5.460752,4.572144
7/15/2023 20:00,713,12.42,8.191129,4.162843
7/15/2023 21:00,714,12.42,8.191129,4.416997
7/15/2023 22:00,715,12.41,7.508639,6.673715
7/15/2023 23:00,716,12.41,5.460793,6.839728
7/16/2023 0:00,717,12.41,5.460971,7.193678
7/16/2023 1:00,718,12.41,5.460762,7.138373
7/16/2023 2:00,719,12.4,6.143417,7.016703
7/16/2023 3:00,720,12.4,6.82596,7.116251
7/16/2023 4:00,721,12.4,5.460796,6.408352
7/16/2023 5:00,722,12.39,8.191329,6.541083
7/16/2023 6:00,723,12.39,6.826035,6.784423
7/16/2023 7:00,724,12.39,8.191129,6.341986
7/16/2023 8:00,725,12.38,6.143347,6.651462
7/16/2023 9:00,726,12.39,5.460752,6.805744
7/16/2023 10:00,727,12.39,8.191129,6.65054
7/16/2023 11:00,728,12.39,8.191129,6.141891
7/16/2023 12:00,729,12.45,8.191129,5.998222
7/16/2023 13:00,730,12.39,8.191271,5.920696
7/16/2023 14:00,731,12.38,5.461285,6.010159
7/16/2023 15:00,732,12.39,8.192327,5.954854
7/16/2023 16:00,733,12.38,8.191506,6.26456
7/16/2023 17:00,734,12.37,6.143347,6.485385
7/16/2023 18:00,735,12.37,8.191513,5.954574
7/16/2023 19:00,736,12.36,7.508792,6.187133
7/16/2023 20:00,737,12.36,8.191646,5.147406
7/16/2023 21:00,738,12.35,8.192129,5.302259
7/16/2023 22:00,739,12.35,8.1922,5.899549
7/16/2023 23:00,740,12.35,5.461435,5.722574
7/17/2023 0:00,741,12.35,5.461666,5.877427
7/17/2023 1:00,742,12.34,8.193035,5.888488
7/17/2023 2:00,743,12.34,8.194166,5.811062
7/17/2023 3:00,744,12.33,5.462556,5.877427
7/17/2023 4:00,745,12.32,8.193143,8.598415
7/17/2023 5:00,746,12.32,8.191929,11.44107
7/17/2023 6:00,747,12.32,5.460966,11.34153
7/17/2023 7:00,748,12.32,8.191673,11.18667
7/17/2023 8:00,749,12.32,5.460852,11.05394
7/17/2023 9:00,750,12.32,6.143347,11.27384
7/17/2023 10:00,751,12.32,8.191129,10.72027
7/17/2023 11:00,752,12.32,8.191129,10.69821
7/17/2023 12:00,753,12.32,5.460752,10.52172
7/17/2023 13:00,754,12.33,8.191129,10.61146
7/17/2023 14:00,755,12.32,5.460752,10.55493
7/17/2023 15:00,756,12.33,6.825941,10.46606
7/17/2023 16:00,757,12.32,5.460828,10.34427
7/17/2023 17:00,758,12.31,5.460832,10.1567
7/17/2023 18:00,759,12.31,8.19255,10.19118
7/17/2023 19:00,760,12.3,8.193945,10.15801
7/17/2023 20:00,761,12.3,8.193886,10.47877
7/17/2023 21:00,762,12.29,5.463024,10.8106
7/17/2023 22:00,763,12.29,7.512272,6.784423
7/17/2023 23:00,764,12.28,8.195164,NAN
7/18/2023 0:00,765,12.27,8.195704,4.539055
7/18/2023 1:00,766,12.27,8.196257,4.539055
7/18/2023 2:00,767,12.27,5.464399,5.269076
7/18/2023 3:00,768,12.26,8.196719,5.423929
7/18/2023 4:00,769,12.26,8.196639,12.35913
7/18/2023 5:00,770,12.26,8.196702,18.8519
7/18/2023 6:00,771,12.25,8.196719,19.20585
7/18/2023 7:00,772,12.25,5.464443,18.75235
7/18/2023 8:00,773,12.25,5.463282,18.76341
7/18/2023 9:00,774,12.26,5.461541,19.32752
7/18/2023 10:00,775,12.26,5.460754,19.34639
7/18/2023 11:00,776,12.26,8.191129,19.24824
7/18/2023 12:00,777,12.29,8.191132,18.6286
7/18/2023 13:00,778,12.28,5.460887,16.3179
7/18/2023 14:00,779,12.26,5.460769,16.41731
7/18/2023 15:00,780,12.27,5.460791,17.75578
7/18/2023 16:00,781,12.26,8.191474,18.18641
7/18/2023 17:00,782,12.26,6.826458,12.26987
7/18/2023 18:00,783,12.25,7.50903,12.60244
7/18/2023 19:00,784,12.25,5.461306,12.60246
7/18/2023 20:00,785,12.25,5.461338,24.69207
7/18/2023 21:00,786,12.24,6.827426,28.45278
7/18/2023 22:00,787,12.24,5.462015,28.71824
7/18/2023 23:00,788,12.23,8.192981,32.88822
7/19/2023 0:00,789,12.22,5.462389,33.60718
7/19/2023 1:00,790,12.22,5.462342,34.01643
7/19/2023 2:00,791,12.21,5.462894,33.6293
7/19/2023 3:00,792,12.21,8.194751,33.61824
7/19/2023 4:00,793,12.21,5.463451,33.72885
7/19/2023 5:00,794,12.2,7.513247,32.62275
7/19/2023 6:00,795,12.2,8.196621,32.2135
7/19/2023 7:00,796,12.19,5.464233,31.99228
7/19/2023 8:00,797,12.19,8.195763,31.64939
7/19/2023 9:00,798,12.2,5.461543,31.74894
7/19/2023 10:00,799,12.2,8.191135,31.53536
7/19/2023 11:00,800,12.21,5.460752,27.85333
7/19/2023 12:00,801,12.22,5.461082,24.9557
