"Plot Title: Bradford_15_DO_2022-10-12_Q"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 10733147, SEN S/N: 10733147)","Temp, °F (LGR S/N: 10733147, SEN S/N: 10733147)"
1,10/12/22 08:00:00 AM,8.46,78.12
2,10/12/22 08:15:00 AM,8.47,78.08
3,10/12/22 08:30:00 AM,8.46,78.04
4,10/12/22 08:45:00 AM,8.45,78.08
5,10/12/22 09:00:00 AM,8.42,78.08
6,10/12/22 09:15:00 AM,8.43,77.83
7,10/12/22 09:30:00 AM,8.45,77.58
8,10/12/22 09:45:00 AM,8.42,77.25
9,10/12/22 10:00:00 AM,8.43,77.29
10,10/12/22 10:15:00 AM,8.38,77.47
11,10/12/22 10:30:00 AM,8.27,78.58
12,10/12/22 10:45:00 AM,0.51,77.47
13,10/12/22 11:00:00 AM,0.82,76.89
14,10/12/22 11:15:00 AM,0.41,77.25
15,10/12/22 11:30:00 AM,0.60,77.43
16,10/12/22 11:45:00 AM,0.46,78.26
17,10/12/22 12:00:00 PM,0.81,78.80
18,10/12/22 12:15:00 PM,0.38,79.66
19,10/12/22 12:30:00 PM,0.77,79.95
20,10/12/22 12:45:00 PM,0.96,79.92
21,10/12/22 01:00:00 PM,0.48,79.81
22,10/12/22 01:15:00 PM,0.36,80.17
23,10/12/22 01:30:00 PM,0.27,80.89
24,10/12/22 01:45:00 PM,0.46,81.90
25,10/12/22 02:00:00 PM,0.33,81.93
26,10/12/22 02:15:00 PM,0.35,81.79
27,10/12/22 02:30:00 PM,2.32,82.18
28,10/12/22 02:45:00 PM,7.55,83.01
29,10/12/22 03:00:00 PM,7.63,82.62
30,10/12/22 03:15:00 PM,7.72,81.82
31,10/12/22 03:30:00 PM,7.79,81.32
32,10/12/22 03:45:00 PM,7.84,80.96
33,10/12/22 04:00:00 PM,7.79,81.21
34,10/12/22 04:15:00 PM,7.84,80.85
35,10/12/22 04:30:00 PM,7.90,80.28
36,10/12/22 04:45:00 PM,7.98,79.63
37,10/12/22 05:00:00 PM,8.04,79.09
38,10/12/22 05:15:00 PM,8.10,78.58
39,10/12/22 05:30:00 PM,8.14,78.26
40,10/12/22 05:45:00 PM,8.16,78.04
41,10/12/22 06:00:00 PM,8.17,77.90
42,10/12/22 06:15:00 PM,8.20,77.54
43,10/12/22 06:30:00 PM,8.25,77.14
44,10/12/22 06:45:00 PM,8.28,76.78
45,10/12/22 07:00:00 PM,8.33,76.39
46,10/12/22 07:15:00 PM,8.37,76.03
47,10/12/22 07:30:00 PM,8.40,75.70
48,10/12/22 07:45:00 PM,8.42,75.49
49,10/12/22 08:00:00 PM,8.45,75.27
50,10/12/22 08:15:00 PM,8.46,75.09
51,10/12/22 08:30:00 PM,8.48,74.95
52,10/12/22 08:45:00 PM,8.49,74.88
53,10/12/22 09:00:00 PM,8.49,74.77
54,10/12/22 09:15:00 PM,8.51,74.62
55,10/12/22 09:30:00 PM,8.54,74.41
56,10/12/22 09:45:00 PM,8.57,74.23
57,10/12/22 10:00:00 PM,8.57,74.08
58,10/12/22 10:15:00 PM,8.59,73.94
59,10/12/22 10:30:00 PM,8.59,73.90
60,10/12/22 10:45:00 PM,8.59,74.01
61,10/12/22 11:00:00 PM,8.62,73.51
62,10/12/22 11:15:00 PM,8.78,72.18
63,10/12/22 11:30:00 PM,8.85,71.78
64,10/12/22 11:45:00 PM,8.87,71.64
65,10/13/22 12:00:00 AM,2.08,71.53
66,10/13/22 12:15:00 AM,2.18,71.49
67,10/13/22 12:30:00 AM,1.35,71.42
68,10/13/22 12:45:00 AM,0.80,71.38
69,10/13/22 01:00:00 AM,0.82,71.38
70,10/13/22 01:15:00 AM,0.61,71.38
71,10/13/22 01:30:00 AM,1.43,71.31
72,10/13/22 01:45:00 AM,1.31,71.24
73,10/13/22 02:00:00 AM,1.03,71.24
