"Plot Title: Bradford13_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926097, SEN S/N: 10926097)","Temp, °F (LGR S/N: 10926097, SEN S/N: 10926097)"
1,12/08/23 01:00:00 PM,8.63,60.91
2,12/08/23 02:00:00 PM,8.61,61.48
3,12/08/23 03:00:00 PM,8.46,61.34
4,12/08/23 04:00:00 PM,8.37,60.55
5,12/08/23 05:00:00 PM,8.18,60.01
6,12/08/23 06:00:00 PM,8.04,59.58
7,12/08/23 07:00:00 PM,7.89,59.32
8,12/08/23 08:00:00 PM,7.76,59.25
9,12/08/23 09:00:00 PM,7.73,59.18
10,12/08/23 10:00:00 PM,7.76,59.04
11,12/08/23 11:00:00 PM,7.77,59.00
12,12/09/23 12:00:00 AM,7.76,59.04
13,12/09/23 01:00:00 AM,7.79,58.64
14,12/09/23 02:00:00 AM,7.83,58.21
15,12/09/23 03:00:00 AM,7.89,57.63
16,12/09/23 04:00:00 AM,7.94,57.31
17,12/09/23 05:00:00 AM,7.97,57.09
18,12/09/23 06:00:00 AM,8.02,56.84
19,12/09/23 07:00:00 AM,8.10,56.55
20,12/09/23 08:00:00 AM,8.12,56.66
21,12/09/23 09:00:00 AM,7.99,58.10
22,12/09/23 10:00:00 AM,7.72,61.63
23,12/09/23 11:00:00 AM,7.68,64.00
24,12/09/23 12:00:00 PM,7.73,65.44
25,12/09/23 01:00:00 PM,7.75,66.63
26,12/09/23 02:00:00 PM,7.73,67.21
27,12/09/23 03:00:00 PM,7.70,66.56
28,12/09/23 04:00:00 PM,7.59,65.80
29,12/09/23 05:00:00 PM,7.45,64.98
30,12/09/23 06:00:00 PM,7.43,63.86
31,12/09/23 07:00:00 PM,7.32,63.10
32,12/09/23 08:00:00 PM,7.25,62.56
33,12/09/23 09:00:00 PM,7.26,61.99
34,12/09/23 10:00:00 PM,7.20,62.24
35,12/09/23 11:00:00 PM,7.24,61.59
36,12/10/23 12:00:00 AM,7.26,61.27
37,12/10/23 01:00:00 AM,7.25,60.98
38,12/10/23 02:00:00 AM,7.24,60.80
39,12/10/23 03:00:00 AM,7.28,60.58
40,12/10/23 04:00:00 AM,7.24,60.58
41,12/10/23 05:00:00 AM,7.28,60.55
42,12/10/23 06:00:00 AM,7.21,61.16
43,12/10/23 07:00:00 AM,7.21,61.48
44,12/10/23 08:00:00 AM,7.19,61.81
45,12/10/23 09:00:00 AM,7.19,62.92
46,12/10/23 10:00:00 AM,7.14,65.84
47,12/10/23 11:00:00 AM,7.35,66.96
48,12/10/23 12:00:00 PM,7.45,67.35
49,12/10/23 01:00:00 PM,7.38,67.60
50,12/10/23 02:00:00 PM,7.26,68.25
51,12/10/23 03:00:00 PM,7.19,67.78
52,12/10/23 04:00:00 PM,7.70,65.23
53,12/10/23 05:00:00 PM,7.11,64.87
54,12/10/23 06:00:00 PM,6.78,64.47
55,12/10/23 07:00:00 PM,6.63,64.29
56,12/10/23 08:00:00 PM,6.67,64.29
57,12/10/23 09:00:00 PM,6.86,64.33
58,12/10/23 10:00:00 PM,7.03,64.29
59,12/10/23 11:00:00 PM,7.26,62.71
60,12/11/23 12:00:00 AM,7.34,61.84
61,12/11/23 01:00:00 AM,7.43,61.23
62,12/11/23 02:00:00 AM,7.56,60.22
63,12/11/23 03:00:00 AM,7.64,59.18
64,12/11/23 04:00:00 AM,7.75,58.32
65,12/11/23 05:00:00 AM,7.82,57.63
66,12/11/23 06:00:00 AM,7.93,56.70
67,12/11/23 07:00:00 AM,8.07,55.87
68,12/11/23 08:00:00 AM,8.20,55.18
69,12/11/23 09:00:00 AM,8.37,54.79
70,12/11/23 10:00:00 AM,8.38,55.54
71,12/11/23 11:00:00 AM,8.46,56.08
72,12/11/23 12:00:00 PM,8.56,57.02
73,12/11/23 01:00:00 PM,8.52,57.85
74,12/11/23 02:00:00 PM,8.48,58.21
75,12/11/23 03:00:00 PM,8.44,58.24
76,12/11/23 04:00:00 PM,8.36,57.96
77,12/11/23 05:00:00 PM,8.34,57.45
78,12/11/23 06:00:00 PM,8.40,56.01
