Date,FDOM
2023-04-30T22:00:00Z,3.510197
2023-04-30T23:00:00Z,3.515784
2023-05-01T00:00:00Z,3.515737
2023-05-01T01:00:00Z,3.513901
2023-05-01T02:00:00Z,3.51019
2023-05-01T03:00:00Z,3.518729
2023-05-01T04:00:00Z,3.513324
2023-05-01T05:00:00Z,3.506771
2023-05-01T06:00:00Z,3.517864
2023-05-01T11:00:00Z,3.520304
2023-05-01T12:00:00Z,3.554163
2023-05-01T13:00:00Z,3.584362
2023-05-01T14:00:00Z,3.555994
2023-05-01T15:00:00Z,3.563314
2023-05-01T16:00:00Z,3.556909
2023-05-01T17:00:00Z,3.56789
2023-05-01T18:00:00Z,3.56606
2023-05-01T19:00:00Z,3.582532
2023-05-02T07:00:00Z,3.544114
2023-05-02T10:00:00Z,3.527628
2023-05-02T14:00:00Z,3.588026
2023-05-02T15:00:00Z,3.562403
2023-05-02T16:00:00Z,3.566978
2023-05-02T17:00:00Z,3.562403
2023-05-03T05:00:00Z,3.596677
2023-05-03T06:00:00Z,3.583873
2023-05-03T07:00:00Z,3.514163
2023-05-03T11:00:00Z,3.575215
2023-05-03T12:00:00Z,3.570639
2023-05-03T13:00:00Z,3.568808
2023-05-03T14:00:00Z,3.542269
2023-05-03T15:00:00Z,3.536778
2023-05-03T16:00:00Z,3.523967
2023-05-03T17:00:00Z,3.520321
2023-05-03T18:00:00Z,3.530374
2023-05-03T19:00:00Z,3.519392
2023-05-03T20:00:00Z,3.551411
2023-05-03T21:00:00Z,3.556949
2023-05-03T22:00:00Z,3.575752
2023-05-03T23:00:00Z,3.576166
2023-05-04T00:00:00Z,3.56972
2023-05-04T01:00:00Z,3.571786
2023-05-04T02:00:00Z,3.591124
2023-05-04T03:00:00Z,3.575417
2023-05-04T04:00:00Z,3.591589
2023-05-04T05:00:00Z,3.584361
2023-05-04T06:00:00Z,3.59675
2023-05-04T21:00:00Z,3.505901
2023-05-04T22:00:00Z,3.502712
2023-05-04T23:00:00Z,3.512094
2023-05-05T00:00:00Z,3.514825
2023-05-05T01:00:00Z,3.524377
2023-05-05T02:00:00Z,3.55236
2023-05-05T03:00:00Z,3.527201
2023-05-05T04:00:00Z,3.521973
2023-05-05T05:00:00Z,3.5092
2023-05-12T21:00:00Z,3.533449
2023-05-12T22:00:00Z,3.550592
2023-05-12T23:00:00Z,3.548686
2023-05-13T00:00:00Z,3.500122
2023-05-13T13:00:00Z,3.546866
2023-05-13T19:00:00Z,3.592661
2023-05-13T20:00:00Z,3.557412
2023-05-13T21:00:00Z,3.509965
2023-05-14T10:00:00Z,3.568192
2023-05-14T21:00:00Z,3.561565
2023-05-15T09:00:00Z,3.566108
2023-05-16T06:00:00Z,4.256866
2023-05-16T07:00:00Z,4.423195
2023-05-16T08:00:00Z,4.552722
2023-05-16T09:00:00Z,5.105567
2023-05-16T10:00:00Z,5.142713
2023-05-16T11:00:00Z,5.059602
2023-05-16T12:00:00Z,5.004088
2023-05-16T13:00:00Z,4.994965
2023-05-16T14:00:00Z,4.884154
2023-05-16T15:00:00Z,4.782382
2023-05-16T16:00:00Z,4.662376
2023-05-16T17:00:00Z,4.495914
2023-05-16T23:00:00Z,4.431795
2023-05-17T00:00:00Z,4.469127
2023-05-17T01:00:00Z,4.533915
2023-05-17T02:00:00Z,4.617393
2023-05-17T03:00:00Z,4.700631
2023-05-17T04:00:00Z,4.802321
2023-05-17T05:00:00Z,4.903987
2023-05-17T06:00:00Z,4.977835
2023-05-17T07:00:00Z,5.346857
2023-05-17T08:00:00Z,5.687788
2023-05-17T09:00:00Z,5.410568
2023-05-17T10:00:00Z,5.216566
2023-05-17T11:00:00Z,5.10573
2023-05-17T12:00:00Z,4.939381
2023-05-17T13:00:00Z,4.745198
2023-05-17T14:00:00Z,4.745184
2023-05-17T15:00:00Z,4.717467
2023-05-17T16:00:00Z,4.65278
2023-05-17T17:00:00Z,4.643655
2023-05-17T18:00:00Z,4.662182
2023-05-17T19:00:00Z,4.736554
2023-05-17T20:00:00Z,4.773757
2023-05-17T21:00:00Z,4.866148
2023-05-17T22:00:00Z,4.986945
2023-05-17T23:00:00Z,5.042603
2023-05-18T00:00:00Z,5.153575
2023-05-18T01:00:00Z,5.29223
2023-05-18T02:00:00Z,5.541726
2023-05-18T03:00:00Z,5.717267
2023-05-18T04:00:00Z,5.865032
2023-05-18T05:00:00Z,6.105426
2023-05-18T06:00:00Z,6.24436
2023-05-18T07:00:00Z,6.447368
2023-05-18T08:00:00Z,6.981697
2023-05-18T09:00:00Z,6.500848
2023-05-18T10:00:00Z,6.140485
2023-05-18T11:00:00Z,5.835496
2023-05-18T12:00:00Z,5.604571
2023-05-18T13:00:00Z,5.623257
2023-05-18T14:00:00Z,5.642378
2023-05-18T15:00:00Z,5.827248
2023-05-18T16:00:00Z,6.195832
2023-05-18T17:00:00Z,6.288299
2023-05-18T18:00:00Z,6.371465
2023-05-18T19:00:00Z,6.186605
2023-05-18T20:00:00Z,6.001822
2023-05-18T21:00:00Z,5.974854
2023-05-18T22:00:00Z,5.910489
2023-05-18T23:00:00Z,5.873518
2023-05-19T00:00:00Z,5.929283
2023-05-19T01:00:00Z,6.012921
2023-05-19T02:00:00Z,6.012789
2023-05-19T03:00:00Z,6.06847
2023-05-19T04:00:00Z,6.142536
2023-05-19T05:00:00Z,6.179568
2023-05-19T06:00:00Z,6.216536
2023-05-19T07:00:00Z,6.23495
2023-05-19T08:00:00Z,6.216453
2023-05-19T09:00:00Z,6.253434
2023-05-19T10:00:00Z,6.418918
2023-05-19T11:00:00Z,6.80641
2023-05-19T12:00:00Z,6.777962
2023-05-19T13:00:00Z,6.565479
2023-05-19T14:00:00Z,6.362239
2023-05-19T15:00:00Z,6.269841
2023-05-19T16:00:00Z,5.891087
2023-05-19T17:00:00Z,5.539897
2023-05-19T18:00:00Z,5.336732
2023-05-19T19:00:00Z,4.994731
2023-05-22T01:00:00Z,3.525142
2023-05-30T10:00:00Z,3.501152
2023-06-01T09:00:00Z,4.829262
2023-06-01T10:00:00Z,5.650673
2023-06-01T11:00:00Z,5.798544
2023-06-01T13:00:00Z,5.355003
2023-06-01T14:00:00Z,5.632212
2023-06-01T15:00:00Z,5.364266
2023-06-01T16:00:00Z,5.881747
2023-06-01T17:00:00Z,6.528569
2023-06-01T18:00:00Z,5.096312
2023-06-01T19:00:00Z,4.865745
2023-06-01T20:00:00Z,3.580352
2023-06-02T09:00:00Z,5.06854
2023-06-01T09:00:00Z,4.829262
2023-06-01T10:00:00Z,5.650673
2023-06-01T11:00:00Z,5.798544
2023-06-01T13:00:00Z,5.355003
2023-06-01T14:00:00Z,5.632212
2023-06-01T15:00:00Z,5.364266
2023-06-01T16:00:00Z,5.881747
2023-06-01T17:00:00Z,6.528569
2023-06-01T18:00:00Z,5.096312
2023-06-01T19:00:00Z,4.865745
2023-06-01T20:00:00Z,3.580352
2023-06-02T09:00:00Z,5.06854
2023-06-03T02:00:00Z,3.566203
2023-06-03T12:00:00Z,4.856027
2023-06-03T13:00:00Z,5.031613
2023-06-03T14:00:00Z,5.197949
2023-06-03T15:00:00Z,5.105578
2023-06-03T16:00:00Z,5.521379
2023-06-03T17:00:00Z,5.475188
2023-06-03T18:00:00Z,5.660082
2023-06-03T19:00:00Z,5.456669
2023-06-03T20:00:00Z,4.902275
2023-06-04T02:00:00Z,3.524951
2023-06-04T03:00:00Z,3.574311
2023-06-04T10:00:00Z,4.829071
2023-06-04T11:00:00Z,6.232817
2023-06-04T12:00:00Z,6.814958
2023-06-04T13:00:00Z,5.827289
2023-06-04T14:00:00Z,6.214419
2023-06-04T15:00:00Z,6.371405
2023-06-04T16:00:00Z,6.408726
2023-06-04T17:00:00Z,6.372269
2023-06-04T18:00:00Z,6.381708
2023-06-04T19:00:00Z,6.104805
2023-06-04T20:00:00Z,5.874144
2023-06-04T21:00:00Z,5.560271
2023-06-04T22:00:00Z,5.514061
2023-06-04T23:00:00Z,5.310601
2023-06-05T00:00:00Z,5.551038
2023-06-05T01:00:00Z,5.449295
2023-06-05T02:00:00Z,5.421593
2023-06-05T03:00:00Z,5.458543
2023-06-05T04:00:00Z,4.728275
2023-06-05T05:00:00Z,4.719115
2023-06-05T06:00:00Z,5.098005
2023-06-05T07:00:00Z,5.31992
2023-06-05T08:00:00Z,6.233986
2023-06-05T09:00:00Z,7.203892
2023-06-05T10:00:00Z,7.812837
2023-06-05T11:00:00Z,8.903204
2023-06-05T12:00:00Z,8.884805
2023-06-05T13:00:00Z,8.366943
2023-06-05T14:00:00Z,8.034709
2023-06-05T15:00:00Z,6.334594
2023-06-05T16:00:00Z,5.8542
2023-06-05T17:00:00Z,5.114945
2023-06-05T18:00:00Z,4.680599
2023-06-07T09:00:00Z,3.501832
2023-06-07T11:00:00Z,5.068576
2023-06-07T12:00:00Z,5.124123
2023-06-07T13:00:00Z,4.819242
2023-06-07T15:00:00Z,4.6068
2023-06-07T16:00:00Z,4.856409
2023-06-07T17:00:00Z,4.708554
2023-06-08T09:00:00Z,4.819108
