MiniDOT Logger Concatenated Data File
Sensor:             7450-887320
Concatenation Date: 2024Feb13 09:24:35 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1696204800,           2023-10-02 00:00:00,           2023-10-01 20:00:00,      3.530000,     23.415000,          1.886000,                    22.160422,      0.926000
                1696208400,           2023-10-02 01:00:00,           2023-10-01 21:00:00,      3.530000,     23.239000,          1.879000,                    22.004943,      0.926000
                1696212000,           2023-10-02 02:00:00,           2023-10-01 22:00:00,      3.520000,     23.089000,          1.848000,                    21.580561,      0.926000
                1696215600,           2023-10-02 03:00:00,           2023-10-01 23:00:00,      3.530000,     22.938000,          1.843000,                    21.460627,      0.926000
                1696219200,           2023-10-02 04:00:00,           2023-10-02 00:00:00,      3.530000,     22.812000,          1.852000,                    21.513848,      0.926000
                1696222800,           2023-10-02 05:00:00,           2023-10-02 01:00:00,      3.530000,     22.670000,          1.849000,                    21.420995,      0.926000
                1696226400,           2023-10-02 06:00:00,           2023-10-02 02:00:00,      3.530000,     22.536000,          1.855000,                    21.435624,      0.926000
                1696230000,           2023-10-02 07:00:00,           2023-10-02 03:00:00,      3.530000,     22.419000,          1.846000,                    21.283960,      0.926000
                1696233600,           2023-10-02 08:00:00,           2023-10-02 04:00:00,      3.530000,     22.352000,          1.844000,                    21.233646,      0.927000
                1696237200,           2023-10-02 09:00:00,           2023-10-02 05:00:00,      3.530000,     22.310000,          1.844000,                    21.216565,      0.926000
                1696240800,           2023-10-02 10:00:00,           2023-10-02 06:00:00,      3.530000,     22.285000,          1.834000,                    21.091396,      0.926000
                1696244400,           2023-10-02 11:00:00,           2023-10-02 07:00:00,      3.530000,     22.260000,          1.819000,                    20.908866,      0.926000
                1696248000,           2023-10-02 12:00:00,           2023-10-02 08:00:00,      3.530000,     22.235000,          1.825000,                    20.967775,      0.926000
                1696251600,           2023-10-02 13:00:00,           2023-10-02 09:00:00,      3.530000,     22.252000,          1.819000,                    20.905657,      0.926000
                1696255200,           2023-10-02 14:00:00,           2023-10-02 10:00:00,      3.530000,     22.411000,          1.855000,                    21.384454,      0.926000
                1696258800,           2023-10-02 15:00:00,           2023-10-02 11:00:00,      3.530000,     22.637000,          1.834000,                    21.233852,      0.926000
                1696262400,           2023-10-02 16:00:00,           2023-10-02 12:00:00,      3.520000,     22.963000,          1.884000,                    21.948461,      0.926000
                1696266000,           2023-10-02 17:00:00,           2023-10-02 13:00:00,      3.530000,     23.390000,          1.906000,                    22.384867,      0.925000
                1696269600,           2023-10-02 18:00:00,           2023-10-02 14:00:00,      3.530000,     23.767000,          1.964000,                    23.230167,      0.926000
                1696273200,           2023-10-02 19:00:00,           2023-10-02 15:00:00,      3.520000,     23.968000,          2.006000,                    23.816423,      0.926000
                1696276800,           2023-10-02 20:00:00,           2023-10-02 16:00:00,      3.520000,     24.061000,          2.047000,                    24.345472,      0.926000
                1696280400,           2023-10-02 21:00:00,           2023-10-02 17:00:00,      3.520000,     24.027000,          2.017000,                    23.973445,      0.926000
                1696284000,           2023-10-02 22:00:00,           2023-10-02 18:00:00,      3.530000,     23.817000,          1.981000,                    23.453218,      0.926000
                1696287600,           2023-10-02 23:00:00,           2023-10-02 19:00:00,      3.530000,     23.625000,          1.960000,                    23.121133,      0.926000
                1696291200,           2023-10-03 00:00:00,           2023-10-02 20:00:00,      3.530000,     23.432000,          1.922000,                    22.590659,      0.926000
                1696294800,           2023-10-03 01:00:00,           2023-10-02 21:00:00,      3.530000,     23.264000,          1.875000,                    21.968476,      0.926000
                1696298400,           2023-10-03 02:00:00,           2023-10-02 22:00:00,      3.520000,     23.122000,          1.869000,                    21.839440,      0.926000
                1696302000,           2023-10-03 03:00:00,           2023-10-02 23:00:00,      3.520000,     22.996000,          1.871000,                    21.810665,      0.926000
                1696305600,           2023-10-03 04:00:00,           2023-10-03 00:00:00,      3.530000,     22.879000,          1.817000,                    21.134174,      0.926000
                1696309200,           2023-10-03 05:00:00,           2023-10-03 01:00:00,      3.530000,     22.770000,          1.838000,                    21.334159,      0.926000
                1696312800,           2023-10-03 06:00:00,           2023-10-03 02:00:00,      3.530000,     22.611000,          1.851000,                    21.420050,      0.926000
                1696316400,           2023-10-03 07:00:00,           2023-10-03 03:00:00,      3.530000,     22.461000,          1.837000,                    21.197216,      0.926000
                1696320000,           2023-10-03 08:00:00,           2023-10-03 04:00:00,      3.530000,     22.277000,          1.835000,                    21.099659,      0.926000
                1696323600,           2023-10-03 09:00:00,           2023-10-03 05:00:00,      3.520000,     22.101000,          1.873000,                    21.463937,      0.927000
                1696327200,           2023-10-03 10:00:00,           2023-10-03 06:00:00,      3.530000,     21.959000,          1.850000,                    21.142494,      0.926000
                1696330800,           2023-10-03 11:00:00,           2023-10-03 07:00:00,      3.530000,     21.842000,          1.871000,                    21.334292,      0.926000
                1696334400,           2023-10-03 12:00:00,           2023-10-03 08:00:00,      3.530000,     21.775000,          1.887000,                    21.488907,      0.927000
                1696338000,           2023-10-03 13:00:00,           2023-10-03 09:00:00,      3.530000,     21.767000,          1.884000,                    21.451426,      0.926000
                1696341600,           2023-10-03 14:00:00,           2023-10-03 10:00:00,      3.530000,     21.917000,          1.899000,                    21.684921,      0.927000
                1696345200,           2023-10-03 15:00:00,           2023-10-03 11:00:00,      3.530000,     22.202000,          1.913000,                    21.964906,      0.927000
                1696348800,           2023-10-03 16:00:00,           2023-10-03 12:00:00,      3.530000,     22.553000,          1.895000,                    21.904959,      0.926000
                1696352400,           2023-10-03 17:00:00,           2023-10-03 13:00:00,      3.520000,     22.888000,          2.021000,                    23.510991,      0.926000
                1696356000,           2023-10-03 18:00:00,           2023-10-03 14:00:00,      3.530000,     23.281000,          2.060000,                    24.143785,      0.926000
                1696359600,           2023-10-03 19:00:00,           2023-10-03 15:00:00,      3.530000,     23.457000,          2.060000,                    24.224082,      0.926000
                1696363200,           2023-10-03 20:00:00,           2023-10-03 16:00:00,      3.530000,     23.625000,          2.103000,                    24.808032,      0.926000
                1696366800,           2023-10-03 21:00:00,           2023-10-03 17:00:00,      3.530000,     23.683000,          2.102000,                    24.823268,      0.926000
                1696370400,           2023-10-03 22:00:00,           2023-10-03 18:00:00,      3.530000,     23.499000,          2.035000,                    23.949038,      0.926000
                1696374000,           2023-10-03 23:00:00,           2023-10-03 19:00:00,      3.530000,     23.340000,          1.953000,                    22.915228,      0.926000
                1696377600,           2023-10-04 00:00:00,           2023-10-03 20:00:00,      3.520000,     23.181000,          1.942000,                    22.717806,      0.926000
                1696381200,           2023-10-04 01:00:00,           2023-10-03 21:00:00,      3.520000,     23.022000,          1.905000,                    22.217964,      0.926000
                1696384800,           2023-10-04 02:00:00,           2023-10-03 22:00:00,      3.520000,     22.896000,          1.889000,                    21.978730,      0.926000
                1696388400,           2023-10-04 03:00:00,           2023-10-03 23:00:00,      3.520000,     22.796000,          1.895000,                    22.006660,      0.926000
                1696392000,           2023-10-04 04:00:00,           2023-10-04 00:00:00,      3.530000,     22.712000,          1.867000,                    21.646848,      0.926000
                1696395600,           2023-10-04 05:00:00,           2023-10-04 01:00:00,      3.530000,     22.670000,          1.869000,                    21.652699,      0.926000
                1696399200,           2023-10-04 06:00:00,           2023-10-04 02:00:00,      3.530000,     22.628000,          1.869000,                    21.635364,      0.926000
                1696402800,           2023-10-04 07:00:00,           2023-10-04 03:00:00,      3.530000,     22.536000,          1.857000,                    21.458735,      0.927000
                1696406400,           2023-10-04 08:00:00,           2023-10-04 04:00:00,      3.530000,     22.478000,          1.841000,                    21.250279,      0.926000
