MiniDOT Logger Concatenated Data File
Sensor:             7450-887320
Concatenation Date: 2024May31 14:28:27 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1714824000,           2024-05-04 12:00:00,           2024-05-04 08:00:00,      3.510000,     20.034000,          8.998000,                    99.032332,      0.937000
                1714827600,           2024-05-04 13:00:00,           2024-05-04 09:00:00,      3.520000,     20.478000,          8.931000,                    99.162380,      0.937000
                1714831200,           2024-05-04 14:00:00,           2024-05-04 10:00:00,      3.510000,     21.139000,          8.821000,                    99.219309,      0.936000
                1714834800,           2024-05-04 15:00:00,           2024-05-04 11:00:00,      3.520000,     22.310000,          8.669000,                    99.743166,      0.936000
                1714838400,           2024-05-04 16:00:00,           2024-05-04 12:00:00,      3.510000,     22.804000,          8.583000,                    99.689663,      0.936000
                1714842000,           2024-05-04 17:00:00,           2024-05-04 13:00:00,      3.510000,     23.616000,          8.528000,                   100.583507,      0.937000
                1714845600,           2024-05-04 18:00:00,           2024-05-04 14:00:00,      3.510000,     25.052000,          8.295000,                   100.483954,      0.936000
                1714849200,           2024-05-04 19:00:00,           2024-05-04 15:00:00,      3.510000,     25.566000,          8.200000,                   100.274158,      0.936000
                1714852800,           2024-05-04 20:00:00,           2024-05-04 16:00:00,      3.510000,     24.716000,          8.305000,                    99.983203,      0.937000
                1714856400,           2024-05-04 21:00:00,           2024-05-04 17:00:00,      3.510000,     24.254000,          8.344000,                    99.595043,      0.936000
                1714860000,           2024-05-04 22:00:00,           2024-05-04 18:00:00,      3.510000,     24.254000,          8.350000,                    99.666659,      0.936000
                1714863600,           2024-05-04 23:00:00,           2024-05-04 19:00:00,      3.520000,     23.541000,          8.453000,                    99.558392,      0.937000
                1714867200,           2024-05-05 00:00:00,           2024-05-04 20:00:00,      3.520000,     23.306000,          8.508000,                    99.763270,      0.936000
                1714870800,           2024-05-05 01:00:00,           2024-05-04 21:00:00,      3.520000,     22.704000,          8.589000,                    99.569598,      0.937000
                1714874400,           2024-05-05 02:00:00,           2024-05-04 22:00:00,      3.520000,     21.967000,          8.707000,                    99.522203,      0.936000
                1714878000,           2024-05-05 03:00:00,           2024-05-04 23:00:00,      3.520000,     21.482000,          8.791000,                    99.544229,      0.936000
                1714881600,           2024-05-05 04:00:00,           2024-05-05 00:00:00,      3.520000,     21.039000,          8.865000,                    99.519660,      0.936000
                1714885200,           2024-05-05 05:00:00,           2024-05-05 01:00:00,      3.520000,     20.461000,          8.965000,                    99.506520,      0.937000
                1714888800,           2024-05-05 06:00:00,           2024-05-05 02:00:00,      3.520000,     20.227000,          8.994000,                    99.367848,      0.937000
                1714892400,           2024-05-05 07:00:00,           2024-05-05 03:00:00,      3.520000,     20.068000,          9.004000,                    99.165284,      0.936000
                1714896000,           2024-05-05 08:00:00,           2024-05-05 04:00:00,      3.520000,     19.883000,          9.042000,                    99.218269,      0.937000
                1714899600,           2024-05-05 09:00:00,           2024-05-05 05:00:00,      3.520000,     19.489000,          9.103000,                    99.104795,      0.936000
                1714903200,           2024-05-05 10:00:00,           2024-05-05 06:00:00,      3.520000,     19.296000,          9.136000,                    99.079656,      0.936000
                1714906800,           2024-05-05 11:00:00,           2024-05-05 07:00:00,      3.520000,     19.178000,          9.172000,                    99.234265,      0.937000
                1714910400,           2024-05-05 12:00:00,           2024-05-05 08:00:00,      3.520000,     19.455000,          9.099000,                    98.993779,      0.936000
                1714914000,           2024-05-05 13:00:00,           2024-05-05 09:00:00,      3.510000,     20.913000,          8.852000,                    99.129038,      0.936000
                1714917600,           2024-05-05 14:00:00,           2024-05-05 10:00:00,      3.510000,     22.310000,          8.652000,                    99.547569,      0.936000
