"Plot Title: Bradford_2"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776657, SEN S/N: 10776657)","Temp, °F (LGR S/N: 10776657, SEN S/N: 10776657)","Coupler Detached (LGR S/N: 10776657, SEN S/N: 10776657)","Bad Battery (LGR S/N: 10776657, SEN S/N: 10776657)","Coupler Attached (LGR S/N: 10776657, SEN S/N: 10776657)","Stopped (LGR S/N: 10776657, SEN S/N: 10776657)","End Of File (LGR S/N: 10776657, SEN S/N: 10776657)"
1388,04/29/22 01:30:00 AM,0.6872,70.480,,,,,
1389,04/29/22 01:45:00 AM,14.6939,70.480,,,,,
1390,04/29/22 02:00:00 AM,14.6939,70.480,,,,,
1391,04/29/22 02:15:00 AM,0.6872,70.480,,,,,
1392,04/29/22 02:30:00 AM,14.6920,70.480,,,,,
1393,04/29/22 02:45:00 AM,0.6872,70.480,,,,,
1394,04/29/22 03:00:00 AM,14.6920,70.480,,,,,
1395,04/29/22 03:15:00 AM,14.6883,70.480,,,,,
1396,04/29/22 03:30:00 AM,0.6872,70.480,,,,,
1397,04/29/22 03:45:00 AM,0.6872,70.480,,,,,
1398,04/29/22 04:00:00 AM,0.6872,70.480,,,,,
1399,04/29/22 04:15:00 AM,0.6872,70.480,,,,,
1400,04/29/22 04:30:00 AM,0.6872,70.480,,,,,
1401,04/29/22 04:45:00 AM,0.6873,70.308,,,,,
1402,04/29/22 05:00:00 AM,0.6873,70.308,,,,,
1403,04/29/22 05:15:00 AM,0.6873,70.308,,,,,
1404,04/29/22 05:30:00 AM,0.6873,70.308,,,,,
1405,04/29/22 05:45:00 AM,0.6873,70.308,,,,,
1406,04/29/22 06:00:00 AM,0.6873,70.308,,,,,
1407,04/29/22 06:15:00 AM,0.6873,70.308,,,,,
1408,04/29/22 06:30:00 AM,0.6873,70.308,,,,,
1409,04/29/22 06:45:00 AM,0.6873,70.308,,,,,
1410,04/29/22 07:00:00 AM,0.6873,70.308,,,,,
1411,04/29/22 07:15:00 AM,0.6873,70.137,,,,,
1412,04/29/22 07:30:00 AM,0.6873,70.137,,,,,
1413,04/29/22 07:45:00 AM,0.6873,70.308,,,,,
1414,04/29/22 08:00:00 AM,0.6873,70.308,,,,,
1415,04/29/22 08:15:00 AM,0.6873,70.308,,,,,
1416,04/29/22 08:30:00 AM,0.6873,70.308,,,,,
1417,04/29/22 08:45:00 AM,0.6872,70.480,,,,,
1418,04/29/22 09:00:00 AM,0.6873,70.308,,,,,
1419,04/29/22 09:15:00 AM,0.6872,70.480,,,,,
1420,04/29/22 09:30:00 AM,14.6626,69.964,,,,,
1421,04/29/22 09:45:00 AM,14.6607,69.964,,,,,
1422,04/29/22 10:00:00 AM,14.6588,69.964,,,,,
1423,04/29/22 10:15:00 AM,14.6588,69.964,,,,,
1424,04/29/22 10:30:00 AM,14.6588,69.964,,,,,
1425,04/29/22 10:45:00 AM,14.6569,69.964,,,,,
1426,04/29/22 11:00:00 AM,0.6873,69.964,,,,,
1427,04/29/22 11:15:00 AM,14.6550,69.964,,,,,
1428,04/29/22 11:30:00 AM,14.6494,69.964,,,,,
1429,04/29/22 11:45:00 AM,14.6437,69.964,,,,,
1430,04/29/22 12:00:00 PM,14.6456,69.964,,,,,
1431,04/29/22 12:15:00 PM,0.6873,69.964,,,,,
1432,04/29/22 12:30:00 PM,14.6404,70.137,,,,,
1433,04/29/22 12:45:00 PM,14.6385,70.137,,,,,
1434,04/29/22 01:00:00 PM,0.6873,70.137,,,,,
1435,04/29/22 01:15:00 PM,14.6366,70.137,,,,,
1436,04/29/22 01:30:00 PM,14.6366,70.137,,,,,
1437,04/29/22 01:45:00 PM,14.6329,70.137,,,,,
1438,04/29/22 02:00:00 PM,14.6295,70.308,,,,,
1439,04/29/22 02:15:00 PM,14.6333,70.308,,,,,
1440,04/29/22 02:30:00 PM,14.6314,70.308,,,,,
1441,04/29/22 02:45:00 PM,14.6258,70.308,,,,,
1442,04/29/22 03:00:00 PM,14.6239,70.308,,,,,
1443,04/29/22 03:15:00 PM,0.6873,70.308,,,,,
1444,04/29/22 03:30:00 PM,0.6873,70.308,,,,,
1445,04/29/22 03:45:00 PM,0.6872,70.480,,,,,
1446,04/29/22 04:00:00 PM,0.6872,70.480,,,,,
1447,04/29/22 04:15:00 PM,0.6872,70.480,,,,,
1448,04/29/22 04:30:00 PM,0.6872,70.480,,,,,
1449,04/29/22 04:45:00 PM,14.6186,70.480,,,,,
1450,04/29/22 05:00:00 PM,14.6262,70.480,,,,,
1451,04/29/22 05:15:00 PM,14.6243,70.480,,,,,
1452,04/29/22 05:30:00 PM,14.6281,70.480,,,,,
1453,04/29/22 05:45:00 PM,14.6210,70.651,,,,,
1454,04/29/22 06:00:00 PM,14.6397,70.651,,,,,
1455,04/29/22 06:15:00 PM,14.6453,70.651,,,,,
1456,04/29/22 06:30:00 PM,0.6872,70.651,,,,,
1457,04/29/22 06:45:00 PM,0.6872,70.651,,,,,
1458,04/29/22 07:00:00 PM,0.6872,70.480,,,,,
1459,04/29/22 07:15:00 PM,0.6872,70.480,,,,,
1460,04/29/22 07:30:00 PM,0.6872,70.480,,,,,
1461,04/29/22 07:45:00 PM,0.6872,70.480,,,,,
1462,04/29/22 08:00:00 PM,14.6281,70.480,,,,,
1463,04/29/22 08:15:00 PM,14.6281,70.480,,,,,
1464,04/29/22 08:30:00 PM,14.6356,70.480,,,,,
1465,04/29/22 08:45:00 PM,13.7122,70.480,,,,,
1466,04/29/22 09:00:00 PM,13.9365,70.308,,,,,
1467,04/29/22 09:15:00 PM,0.6873,70.308,,,,,
1468,04/29/22 09:30:00 PM,0.6873,70.308,,,,,
1469,04/29/22 09:45:00 PM,0.6873,70.308,,,,,
1470,04/29/22 10:00:00 PM,0.6873,70.308,,,,,
1471,04/29/22 10:15:00 PM,0.6873,70.308,,,,,
1472,04/29/22 10:30:00 PM,0.6873,70.308,,,,,
1473,04/29/22 10:45:00 PM,0.6873,70.308,,,,,
1474,04/29/22 11:00:00 PM,0.6873,70.308,,,,,
1475,04/29/22 11:15:00 PM,0.6873,70.308,,,,,
1476,04/29/22 11:30:00 PM,0.6873,70.137,,,,,
1477,04/29/22 11:45:00 PM,0.6873,70.137,,,,,
1478,04/30/22 12:00:00 AM,0.6873,70.137,,,,,
1479,04/30/22 12:15:00 AM,0.6873,70.137,,,,,
1480,04/30/22 12:30:00 AM,0.6873,70.137,,,,,
1481,04/30/22 12:45:00 AM,0.6873,70.137,,,,,
1482,04/30/22 01:00:00 AM,0.6873,70.137,,,,,
1483,04/30/22 01:15:00 AM,0.6873,70.137,,,,,
1484,04/30/22 01:30:00 AM,0.6873,70.137,,,,,
1485,04/30/22 01:45:00 AM,0.6873,70.137,,,,,
1486,04/30/22 02:00:00 AM,0.6873,70.137,,,,,
1487,04/30/22 02:15:00 AM,0.6873,69.964,,,,,
1488,04/30/22 02:30:00 AM,0.6873,69.964,,,,,
1489,04/30/22 02:45:00 AM,0.6873,69.964,,,,,
1490,04/30/22 03:00:00 AM,0.6873,69.964,,,,,
1491,04/30/22 03:15:00 AM,0.6873,69.964,,,,,
1492,04/30/22 03:30:00 AM,0.6873,69.964,,,,,
1493,04/30/22 03:45:00 AM,0.6873,69.964,,,,,
1494,04/30/22 04:00:00 AM,0.6873,69.964,,,,,
1495,04/30/22 04:15:00 AM,0.6873,69.964,,,,,
1496,04/30/22 04:30:00 AM,0.6873,69.964,,,,,
1497,04/30/22 04:45:00 AM,14.6194,69.964,,,,,
1498,04/30/22 05:00:00 AM,14.6231,69.964,,,,,
1499,04/30/22 05:15:00 AM,14.6231,69.964,,,,,
1500,04/30/22 05:30:00 AM,14.6194,69.964,,,,,
1501,04/30/22 05:45:00 AM,13.9621,69.964,,,,,
1502,04/30/22 06:00:00 AM,0.6873,69.964,,,,,
1503,04/30/22 06:15:00 AM,0.6873,69.964,,,,,
1504,04/30/22 06:30:00 AM,14.6194,69.964,,,,,
1505,04/30/22 06:45:00 AM,14.6189,69.793,,,,,
1506,04/30/22 07:00:00 AM,14.6189,69.793,,,,,
1507,04/30/22 07:15:00 AM,14.6189,69.793,,,,,
1508,04/30/22 07:30:00 AM,14.6189,69.793,,,,,
1509,04/30/22 07:45:00 AM,14.6189,69.793,,,,,
1510,04/30/22 08:00:00 AM,14.6152,69.793,,,,,
1511,04/30/22 08:15:00 AM,14.6133,69.793,,,,,
1512,04/30/22 08:30:00 AM,14.6152,69.793,,,,,
1513,04/30/22 08:45:00 AM,0.6875,69.793,,,,,
1514,04/30/22 09:00:00 AM,0.6875,69.793,,,,,
1515,04/30/22 09:15:00 AM,0.6875,69.793,,,,,
1516,04/30/22 09:30:00 AM,14.4930,69.793,,,,,
1517,04/30/22 09:45:00 AM,14.6001,69.793,,,,,
1518,04/30/22 10:00:00 AM,14.5965,69.793,,,,,
1519,04/30/22 10:15:00 AM,14.5946,69.793,,,,,
1520,04/30/22 10:30:00 AM,14.5927,69.793,,,,,
1521,04/30/22 10:45:00 AM,14.5889,69.793,,,,,
1522,04/30/22 11:00:00 AM,14.5851,69.793,,,,,
1523,04/30/22 11:15:00 AM,14.5814,69.793,,,,,
1524,04/30/22 11:30:00 AM,0.6875,69.793,,,,,
1525,04/30/22 11:45:00 AM,14.5795,69.793,,,,,
1526,04/30/22 12:00:00 PM,14.5757,69.793,,,,,
1527,04/30/22 12:15:00 PM,0.6875,69.793,,,,,
1528,04/30/22 12:30:00 PM,0.6875,69.793,,,,,
1529,04/30/22 12:45:00 PM,0.6875,69.793,,,,,
1530,04/30/22 01:00:00 PM,0.6875,69.793,,,,,
1531,04/30/22 01:15:00 PM,0.6875,69.793,,,,,
1532,04/30/22 01:30:00 PM,0.6875,69.793,,,,,
1533,04/30/22 01:45:00 PM,0.6875,69.793,,,,,
1534,04/30/22 02:00:00 PM,14.5663,69.793,,,,,
1535,04/30/22 02:15:00 PM,0.6875,69.793,,,,,
1536,04/30/22 02:30:00 PM,14.5663,69.793,,,,,
1537,04/30/22 02:45:00 PM,14.5682,69.793,,,,,
1538,04/30/22 03:00:00 PM,14.5682,69.793,,,,,
1539,04/30/22 03:15:00 PM,14.5682,69.793,,,,,
1540,04/30/22 03:30:00 PM,0.6875,69.793,,,,,
1541,04/30/22 03:45:00 PM,0.6875,69.793,,,,,
1542,04/30/22 04:00:00 PM,14.5663,69.793,,,,,
1543,04/30/22 04:15:00 PM,14.5701,69.793,,,,,
1544,04/30/22 04:30:00 PM,14.5724,69.964,,,,,
1545,04/30/22 04:45:00 PM,0.6873,69.964,,,,,
1546,04/30/22 05:00:00 PM,14.5780,69.964,,,,,
1547,04/30/22 05:15:00 PM,14.5818,69.964,,,,,
1548,04/30/22 05:30:00 PM,14.5873,69.964,,,,,
1549,04/30/22 05:45:00 PM,0.6873,69.964,,,,,
1550,04/30/22 06:00:00 PM,14.5911,69.964,,,,,
1551,04/30/22 06:15:00 PM,14.5986,69.964,,,,,
1552,04/30/22 06:30:00 PM,14.6024,69.964,,,,,
1553,04/30/22 06:45:00 PM,14.6062,69.964,,,,,
1554,04/30/22 07:00:00 PM,14.6062,69.964,,,,,
1555,04/30/22 07:15:00 PM,0.6873,69.964,,,,,
1556,04/30/22 07:30:00 PM,0.6873,69.964,,,,,
1557,04/30/22 07:45:00 PM,0.6873,69.964,,,,,
1558,04/30/22 08:00:00 PM,0.6873,69.964,,,,,
1559,04/30/22 08:15:00 PM,0.6873,69.964,,,,,
1560,04/30/22 08:30:00 PM,0.6873,69.964,,,,,
1561,04/30/22 08:45:00 PM,0.6873,70.308,,,,,
1562,04/30/22 09:00:00 PM,0.6873,70.308,,,,,
1563,04/30/22 09:15:00 PM,0.6873,70.308,,,,,
1564,04/30/22 09:30:00 PM,0.6873,70.308,,,,,
1565,04/30/22 09:45:00 PM,0.6873,70.308,,,,,
1566,04/30/22 10:00:00 PM,0.6873,70.308,,,,,
1567,04/30/22 10:15:00 PM,0.6873,70.308,,,,,
1568,04/30/22 10:30:00 PM,0.6873,70.308,,,,,
1569,04/30/22 10:45:00 PM,0.6873,70.308,,,,,
1570,04/30/22 11:00:00 PM,0.6873,70.308,,,,,
1571,04/30/22 11:15:00 PM,0.6873,70.308,,,,,
1572,04/30/22 11:30:00 PM,0.6873,70.308,,,,,
1573,04/30/22 11:45:00 PM,0.6873,70.308,,,,,
1574,05/01/22 12:00:00 AM,0.6873,70.308,,,,,
1575,05/01/22 12:15:00 AM,0.6873,70.308,,,,,
1576,05/01/22 12:30:00 AM,0.6873,70.308,,,,,
1577,05/01/22 12:45:00 AM,0.6873,70.308,,,,,
1578,05/01/22 01:00:00 AM,0.6873,70.308,,,,,
1579,05/01/22 01:15:00 AM,0.6873,70.308,,,,,
1580,05/01/22 01:30:00 AM,0.6873,70.308,,,,,
1581,05/01/22 01:45:00 AM,0.6873,70.308,,,,,
1582,05/01/22 02:00:00 AM,0.6873,70.308,,,,,
1583,05/01/22 02:15:00 AM,0.6873,70.308,,,,,
1584,05/01/22 02:30:00 AM,0.6873,70.308,,,,,
1585,05/01/22 02:45:00 AM,0.6873,70.308,,,,,
1586,05/01/22 03:00:00 AM,0.6873,70.308,,,,,
1587,05/01/22 03:15:00 AM,0.6873,70.308,,,,,
1588,05/01/22 03:30:00 AM,0.6873,70.308,,,,,
1589,05/01/22 03:45:00 AM,0.6873,70.308,,,,,
1590,05/01/22 04:00:00 AM,0.6873,70.308,,,,,
1591,05/01/22 04:15:00 AM,0.6873,70.308,,,,,
1592,05/01/22 04:30:00 AM,0.6873,70.308,,,,,
1593,05/01/22 04:45:00 AM,0.6873,70.308,,,,,
1594,05/01/22 05:00:00 AM,0.6873,70.308,,,,,
1595,05/01/22 05:15:00 AM,0.6873,70.308,,,,,
1596,05/01/22 05:30:00 AM,0.6873,70.308,,,,,
1597,05/01/22 05:45:00 AM,0.6873,70.308,,,,,
1598,05/01/22 06:00:00 AM,0.6873,70.308,,,,,
1599,05/01/22 06:15:00 AM,0.6873,70.308,,,,,
1600,05/01/22 06:30:00 AM,0.6873,70.308,,,,,
1601,05/01/22 06:45:00 AM,0.6873,70.137,,,,,
1602,05/01/22 07:00:00 AM,0.6873,70.137,,,,,
1603,05/01/22 07:15:00 AM,0.6873,70.308,,,,,
1604,05/01/22 07:30:00 AM,0.6873,70.308,,,,,
1605,05/01/22 07:45:00 AM,0.6873,70.308,,,,,
1606,05/01/22 08:00:00 AM,0.6873,70.308,,,,,
1607,05/01/22 08:15:00 AM,0.6873,70.308,,,,,
1608,05/01/22 08:30:00 AM,0.6873,70.137,,,,,
1609,05/01/22 08:45:00 AM,0.6873,70.308,,,,,
1610,05/01/22 09:00:00 AM,0.6873,70.308,,,,,
1611,05/01/22 09:15:00 AM,0.6873,70.308,,,,,
1612,05/01/22 09:30:00 AM,0.6873,70.308,,,,,
1613,05/01/22 09:45:00 AM,0.6873,70.308,,,,,
1614,05/01/22 10:00:00 AM,0.6873,70.308,,,,,
1615,05/01/22 10:15:00 AM,0.6873,70.308,,,,,
1616,05/01/22 10:30:00 AM,0.6873,70.308,,,,,
1617,05/01/22 10:45:00 AM,0.6873,70.308,,,,,
1618,05/01/22 11:00:00 AM,0.6873,70.308,,,,,
1619,05/01/22 11:15:00 AM,0.6873,70.308,,,,,
1620,05/01/22 11:30:00 AM,0.6873,70.308,,,,,
1621,05/01/22 11:45:00 AM,0.6873,70.308,,,,,
1622,05/01/22 12:00:00 PM,0.6873,70.308,,,,,
1623,05/01/22 12:15:00 PM,0.6873,70.308,,,,,
1624,05/01/22 12:30:00 PM,0.6873,70.308,,,,,
1625,05/01/22 12:45:00 PM,0.6873,70.308,,,,,
1626,05/01/22 01:00:00 PM,0.6873,70.308,,,,,
1627,05/01/22 01:15:00 PM,0.6873,70.308,,,,,
1628,05/01/22 01:30:00 PM,0.6873,70.308,,,,,
1629,05/01/22 01:45:00 PM,0.6873,70.308,,,,,
1630,05/01/22 02:00:00 PM,0.6873,70.308,,,,,
1631,05/01/22 02:15:00 PM,0.6873,70.308,,,,,
1632,05/01/22 02:30:00 PM,0.6873,70.308,,,,,
1633,05/01/22 02:45:00 PM,0.6873,70.308,,,,,
1634,05/01/22 03:00:00 PM,0.6873,70.308,,,,,
1635,05/01/22 03:15:00 PM,0.6873,70.308,,,,,
1636,05/01/22 03:30:00 PM,0.6873,70.308,,,,,
1637,05/01/22 03:45:00 PM,0.6873,70.308,,,,,
1638,05/01/22 04:00:00 PM,0.6873,70.308,,,,,
1639,05/01/22 04:15:00 PM,0.6873,70.308,,,,,
1640,05/01/22 04:30:00 PM,0.6873,70.308,,,,,
1641,05/01/22 04:45:00 PM,0.6873,70.308,,,,,
1642,05/01/22 05:00:00 PM,0.6873,70.308,,,,,
1643,05/01/22 05:15:00 PM,0.6873,70.308,,,,,
1644,05/01/22 05:30:00 PM,0.6873,70.308,,,,,
1645,05/01/22 05:45:00 PM,0.6873,70.308,,,,,
1646,05/01/22 06:00:00 PM,0.6873,70.308,,,,,
1647,05/01/22 06:15:00 PM,0.6873,70.308,,,,,
1648,05/01/22 06:30:00 PM,0.6873,70.308,,,,,
1649,05/01/22 06:45:00 PM,0.6873,70.308,,,,,
1650,05/01/22 07:00:00 PM,0.6873,70.308,,,,,
1651,05/01/22 07:15:00 PM,0.6873,70.308,,,,,
1652,05/01/22 07:30:00 PM,0.6873,70.308,,,,,
1653,05/01/22 07:45:00 PM,0.6873,70.308,,,,,
1654,05/01/22 08:00:00 PM,0.6873,70.308,,,,,
1655,05/01/22 08:15:00 PM,0.6873,70.308,,,,,
1656,05/01/22 08:30:00 PM,0.6873,70.308,,,,,
1657,05/01/22 08:45:00 PM,0.6873,70.308,,,,,
1658,05/01/22 09:00:00 PM,0.6873,70.308,,,,,
1659,05/01/22 09:15:00 PM,0.6873,70.308,,,,,
1660,05/01/22 09:30:00 PM,0.6873,70.308,,,,,
1661,05/01/22 09:45:00 PM,0.6873,70.308,,,,,
1662,05/01/22 10:00:00 PM,0.6873,70.308,,,,,
1663,05/01/22 10:15:00 PM,0.6873,70.308,,,,,
1664,05/01/22 10:30:00 PM,0.6873,70.308,,,,,
1665,05/01/22 10:45:00 PM,0.6873,70.308,,,,,
1666,05/01/22 11:00:00 PM,0.6873,70.308,,,,,
1667,05/01/22 11:15:00 PM,0.6873,70.308,,,,,
1668,05/01/22 11:30:00 PM,0.6873,70.308,,,,,
1669,05/01/22 11:45:00 PM,0.6873,70.137,,,,,
1670,05/02/22 12:00:00 AM,0.6873,70.137,,,,,
1671,05/02/22 12:15:00 AM,0.6873,70.137,,,,,
1672,05/02/22 12:30:00 AM,0.6873,70.137,,,,,
1673,05/02/22 12:45:00 AM,0.6873,70.137,,,,,
1674,05/02/22 01:00:00 AM,0.6873,70.137,,,,,
1675,05/02/22 01:15:00 AM,0.6873,70.137,,,,,
1676,05/02/22 01:30:00 AM,0.6873,70.137,,,,,
1677,05/02/22 01:45:00 AM,0.6873,70.137,,,,,
1678,05/02/22 02:00:00 AM,0.6873,70.137,,,,,
1679,05/02/22 02:15:00 AM,0.6873,70.137,,,,,
1680,05/02/22 02:30:00 AM,0.6873,70.137,,,,,
1681,05/02/22 02:45:00 AM,0.6873,70.137,,,,,
1682,05/02/22 03:00:00 AM,0.6873,69.964,,,,,
1683,05/02/22 03:15:00 AM,0.6875,69.449,,,,,
1684,05/02/22 03:30:00 AM,0.6873,69.964,,,,,
1685,05/02/22 03:45:00 AM,0.6875,69.793,,,,,
1686,05/02/22 04:00:00 AM,0.6875,69.449,,,,,
1687,05/02/22 04:15:00 AM,0.6875,69.449,,,,,
1688,05/02/22 04:30:00 AM,0.6875,69.449,,,,,
1689,05/02/22 04:45:00 AM,0.6875,69.793,,,,,
1690,05/02/22 05:00:00 AM,0.6873,69.964,,,,,
1691,05/02/22 05:15:00 AM,0.6873,69.964,,,,,
1692,05/02/22 05:30:00 AM,14.7367,69.449,,,,,
1693,05/02/22 05:45:00 AM,14.7424,69.449,,,,,
1694,05/02/22 06:00:00 AM,14.7386,69.449,,,,,
1695,05/02/22 06:15:00 AM,14.7390,69.622,,,,,
1696,05/02/22 06:30:00 AM,0.6875,69.449,,,,,
1697,05/02/22 06:45:00 AM,14.7428,69.622,,,,,
1698,05/02/22 07:00:00 AM,14.7447,69.622,,,,,
1699,05/02/22 07:15:00 AM,14.7428,69.622,,,,,
1700,05/02/22 07:30:00 AM,14.7447,69.622,,,,,
1701,05/02/22 07:45:00 AM,14.7447,69.622,,,,,
1702,05/02/22 08:00:00 AM,0.6875,69.622,,,,,
1703,05/02/22 08:15:00 AM,14.7447,69.622,,,,,
1704,05/02/22 08:30:00 AM,14.7466,69.622,,,,,
1705,05/02/22 08:45:00 AM,14.7485,69.622,,,,,
1706,05/02/22 09:00:00 AM,14.7485,69.622,,,,,
1707,05/02/22 09:15:00 AM,0.6875,69.622,,,,,
1708,05/02/22 09:30:00 AM,14.7577,69.622,,,,,
1709,05/02/22 09:45:00 AM,13.8357,69.622,,,,,
1710,05/02/22 10:00:00 AM,0.6875,69.622,,,,,
1711,05/02/22 10:15:00 AM,0.6875,69.622,,,,,
1712,05/02/22 10:30:00 AM,0.6875,69.622,,,,,
1713,05/02/22 10:45:00 AM,0.6875,69.622,,,,,
1714,05/02/22 11:00:00 AM,0.6875,69.622,,,,,
1715,05/02/22 11:15:00 AM,0.6873,70.137,,,,,
1716,05/02/22 11:30:00 AM,0.6873,70.137,,,,,
1717,05/02/22 11:45:00 AM,0.6873,70.137,,,,,
1718,05/02/22 12:00:00 PM,0.6873,70.137,,,,,
1719,05/02/22 12:15:00 PM,0.6873,70.137,,,,,
1720,05/02/22 12:30:00 PM,0.6873,70.137,,,,,
1721,05/02/22 12:45:00 PM,0.6873,70.137,,,,,
1722,05/02/22 01:00:00 PM,0.6873,70.137,,,,,
1723,05/02/22 01:15:00 PM,0.6873,70.137,,,,,
1724,05/02/22 01:30:00 PM,0.6873,70.137,,,,,
1725,05/02/22 01:45:00 PM,0.6873,70.137,,,,,
1726,05/02/22 02:00:00 PM,0.6873,70.137,,,,,
1727,05/02/22 02:15:00 PM,0.6873,70.137,,,,,
1728,05/02/22 02:30:00 PM,0.6873,70.137,,,,,
1729,05/02/22 02:45:00 PM,0.6873,70.137,,,,,
1730,05/02/22 03:00:00 PM,0.6873,70.137,,,,,
1731,05/02/22 03:15:00 PM,0.6873,70.137,,,,,
1732,05/02/22 03:30:00 PM,0.6873,70.137,,,,,
1733,05/02/22 03:45:00 PM,0.6873,70.137,,,,,
1734,05/02/22 04:00:00 PM,0.6873,70.137,,,,,
1735,05/02/22 04:15:00 PM,0.6873,70.137,,,,,
1736,05/02/22 04:30:00 PM,0.6873,70.137,,,,,
1737,05/02/22 04:45:00 PM,0.6873,69.964,,,,,
1738,05/02/22 05:00:00 PM,0.6873,69.964,,,,,
1739,05/02/22 05:15:00 PM,0.6873,69.964,,,,,
1740,05/02/22 05:30:00 PM,0.6873,69.964,,,,,
1741,05/02/22 05:45:00 PM,0.6873,69.964,,,,,
1742,05/02/22 06:00:00 PM,0.6873,69.964,,,,,
1743,05/02/22 06:15:00 PM,0.6873,69.964,,,,,
1744,05/02/22 06:30:00 PM,0.6873,69.964,,,,,
1745,05/02/22 06:45:00 PM,0.6873,69.964,,,,,
1746,05/02/22 07:00:00 PM,0.6873,69.964,,,,,
1747,05/02/22 07:15:00 PM,0.6873,69.964,,,,,
1748,05/02/22 07:30:00 PM,0.6873,69.964,,,,,
1749,05/02/22 07:45:00 PM,0.6873,69.964,,,,,
1750,05/02/22 08:00:00 PM,0.6875,69.793,,,,,
1751,05/02/22 08:15:00 PM,0.6875,69.793,,,,,
1752,05/02/22 08:30:00 PM,0.6875,69.793,,,,,
1753,05/02/22 08:45:00 PM,0.6875,69.793,,,,,
1754,05/02/22 09:00:00 PM,0.6875,69.793,,,,,
1755,05/02/22 09:15:00 PM,0.6875,69.793,,,,,
1756,05/02/22 09:30:00 PM,0.6875,69.793,,,,,
1757,05/02/22 09:45:00 PM,0.6875,69.793,,,,,
1758,05/02/22 10:00:00 PM,0.6875,69.793,,,,,
1759,05/02/22 10:15:00 PM,0.6875,69.793,,,,,
1760,05/02/22 10:30:00 PM,0.6875,69.793,,,,,
1761,05/02/22 10:45:00 PM,0.6875,69.793,,,,,
1762,05/02/22 11:00:00 PM,0.6875,69.622,,,,,
1763,05/02/22 11:15:00 PM,0.6875,69.622,,,,,
1764,05/02/22 11:30:00 PM,0.6875,69.622,,,,,
1765,05/02/22 11:45:00 PM,0.6875,69.622,,,,,
1766,05/03/22 12:00:00 AM,0.6875,69.622,,,,,
1767,05/03/22 12:15:00 AM,0.6875,69.622,,,,,
1768,05/03/22 12:30:00 AM,0.6875,69.622,,,,,
1769,05/03/22 12:45:00 AM,0.6875,69.622,,,,,
1770,05/03/22 01:00:00 AM,0.6875,69.622,,,,,
1771,05/03/22 01:15:00 AM,0.6875,69.622,,,,,
1772,05/03/22 01:30:00 AM,0.6875,69.622,,,,,
1773,05/03/22 01:45:00 AM,0.6875,69.622,,,,,
1774,05/03/22 02:00:00 AM,0.6875,69.622,,,,,
1775,05/03/22 02:15:00 AM,0.6875,69.622,,,,,
1776,05/03/22 02:30:00 AM,0.6875,69.622,,,,,
1777,05/03/22 02:45:00 AM,0.6875,69.622,,,,,
1778,05/03/22 03:00:00 AM,0.6875,69.622,,,,,
1779,05/03/22 03:15:00 AM,0.6875,69.622,,,,,
1780,05/03/22 03:30:00 AM,0.6875,69.622,,,,,
1781,05/03/22 03:45:00 AM,0.6875,69.622,,,,,
1782,05/03/22 04:00:00 AM,0.6875,69.793,,,,,
1783,05/03/22 04:15:00 AM,0.6875,69.793,,,,,
1784,05/03/22 04:30:00 AM,0.6875,69.793,,,,,
1785,05/03/22 04:45:00 AM,0.6875,69.793,,,,,
1786,05/03/22 05:00:00 AM,0.6875,69.793,,,,,
1787,05/03/22 05:15:00 AM,0.6875,69.793,,,,,
1788,05/03/22 05:30:00 AM,0.6875,69.793,,,,,
1789,05/03/22 05:45:00 AM,0.6875,69.793,,,,,
1790,05/03/22 06:00:00 AM,0.6875,69.793,,,,,
1791,05/03/22 06:15:00 AM,0.6875,69.793,,,,,
1792,05/03/22 06:30:00 AM,0.6875,69.793,,,,,
1793,05/03/22 06:45:00 AM,0.6875,69.793,,,,,
1794,05/03/22 07:00:00 AM,0.6875,69.793,,,,,
1795,05/03/22 07:15:00 AM,0.6875,69.793,,,,,
1796,05/03/22 07:30:00 AM,0.6875,69.793,,,,,
1797,05/03/22 07:45:00 AM,0.6875,69.793,,,,,
1798,05/03/22 08:00:00 AM,0.6875,69.793,,,,,
1799,05/03/22 08:15:00 AM,0.6875,69.793,,,,,
1800,05/03/22 08:30:00 AM,0.6875,69.793,,,,,
1801,05/03/22 08:45:00 AM,0.6875,69.793,,,,,
1802,05/03/22 09:00:00 AM,0.6875,69.793,,,,,
1803,05/03/22 09:15:00 AM,0.6875,69.793,,,,,
1804,05/03/22 09:30:00 AM,0.6875,69.793,,,,,
1805,05/03/22 09:45:00 AM,0.6875,69.793,,,,,
1806,05/03/22 10:00:00 AM,0.6875,69.793,,,,,
1807,05/03/22 10:15:00 AM,0.6875,69.793,,,,,
1808,05/03/22 10:30:00 AM,0.6875,69.793,,,,,
1809,05/03/22 10:45:00 AM,0.6875,69.793,,,,,
1810,05/03/22 11:00:00 AM,0.6875,69.793,,,,,
1811,05/03/22 11:15:00 AM,0.6875,69.622,,,,,
1812,05/03/22 11:30:00 AM,0.6875,69.622,,,,,
1813,05/03/22 11:45:00 AM,0.6875,69.622,,,,,
1814,05/03/22 12:00:00 PM,0.6875,69.622,,,,,
1815,05/03/22 12:15:00 PM,0.6875,69.622,,,,,
1816,05/03/22 12:30:00 PM,0.6875,69.622,,,,,
