"Plot Title: Bradford_6a_baro"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 21248140, SEN S/N: 21248140)","Temp, °F (LGR S/N: 21248140, SEN S/N: 21248140)","Coupler Detached (LGR S/N: 21248140, SEN S/N: 21248140)","Coupler Attached (LGR S/N: 21248140, SEN S/N: 21248140)","Host Connected (LGR S/N: 21248140, SEN S/N: 21248140)","End Of File (LGR S/N: 21248140, SEN S/N: 21248140)"
180,09/16/22 07:44:09 AM,14.7167,76.006,,,,
181,09/16/22 07:59:09 AM,14.7167,76.006,,,,
182,09/16/22 08:14:09 AM,14.7196,76.006,,,,
183,09/16/22 08:29:09 AM,14.7225,76.006,,,,
184,09/16/22 08:44:09 AM,14.7225,76.006,,,,
185,09/16/22 08:59:09 AM,14.7225,76.006,,,,
186,09/16/22 09:14:09 AM,14.7254,76.006,,,,
187,09/16/22 09:29:09 AM,14.7268,76.006,,,,
188,09/16/22 09:44:09 AM,14.7254,76.006,,,,
189,09/16/22 09:59:09 AM,14.7268,76.006,,,,
190,09/16/22 10:14:09 AM,14.7281,76.006,,,,
191,09/16/22 10:29:09 AM,14.7296,76.006,,,,
192,09/16/22 10:44:09 AM,14.7268,76.006,,,,
193,09/16/22 10:59:09 AM,14.7281,76.006,,,,
194,09/16/22 11:14:09 AM,14.7254,76.006,,,,
195,09/16/22 11:29:09 AM,14.7225,76.006,,,,
196,09/16/22 11:44:09 AM,14.7210,76.006,,,,
197,09/16/22 11:59:09 AM,14.7196,76.006,,,,
198,09/16/22 12:14:09 PM,14.7196,76.006,,,,
199,09/16/22 12:29:09 PM,14.7196,76.006,,,,
200,09/16/22 12:44:09 PM,14.7210,76.006,,,,
201,09/16/22 12:59:09 PM,14.7196,76.006,,,,
202,09/16/22 01:14:09 PM,14.7210,76.006,,,,
203,09/16/22 01:29:09 PM,14.7192,75.832,,,,
204,09/16/22 01:44:09 PM,14.7135,75.832,,,,
205,09/16/22 01:59:09 PM,14.7106,75.832,,,,
206,09/16/22 02:14:09 PM,14.7077,75.832,,,,
207,09/16/22 02:29:09 PM,14.7091,75.832,,,,
208,09/16/22 02:44:09 PM,14.7033,75.832,,,,
209,09/16/22 02:59:09 PM,14.7048,75.832,,,,
210,09/16/22 03:14:09 PM,14.7019,75.832,,,,
211,09/16/22 03:29:09 PM,14.7033,75.832,,,,
212,09/16/22 03:44:09 PM,14.7006,75.832,,,,
213,09/16/22 03:59:09 PM,14.7006,75.832,,,,
214,09/16/22 04:14:09 PM,14.7019,75.832,,,,
215,09/16/22 04:29:09 PM,14.7038,76.006,,,,
216,09/16/22 04:44:09 PM,14.7019,75.832,,,,
217,09/16/22 04:59:09 PM,14.7038,76.006,,,,
218,09/16/22 05:14:09 PM,14.7038,76.006,,,,
219,09/16/22 05:29:09 PM,14.7023,76.006,,,,
220,09/16/22 05:44:09 PM,14.6994,76.006,,,,
221,09/16/22 05:59:09 PM,14.7009,76.006,,,,
222,09/16/22 06:14:09 PM,14.7023,76.006,,,,
223,09/16/22 06:29:09 PM,14.7023,76.006,,,,
224,09/16/22 06:44:09 PM,14.7081,76.006,,,,
225,09/16/22 06:59:09 PM,14.7067,76.006,,,,
226,09/16/22 07:14:09 PM,14.7067,76.006,,,,
227,09/16/22 07:29:09 PM,14.7096,76.006,,,,
228,09/16/22 07:44:09 PM,14.7110,76.006,,,,
229,09/16/22 07:59:09 PM,14.7125,76.006,,,,
230,09/16/22 08:14:09 PM,14.7138,76.006,,,,
231,09/16/22 08:29:09 PM,14.7152,76.006,,,,
232,09/16/22 08:44:09 PM,14.7181,76.006,,,,
233,09/16/22 08:59:09 PM,14.7196,76.006,,,,
234,09/16/22 09:14:09 PM,14.7181,76.006,,,,
235,09/16/22 09:29:09 PM,14.7181,76.006,,,,
236,09/16/22 09:44:09 PM,14.7196,76.006,,,,
237,09/16/22 09:59:09 PM,14.7210,76.006,,,,
238,09/16/22 10:14:09 PM,14.7210,76.006,,,,
239,09/16/22 10:29:09 PM,14.7239,76.006,,,,
240,09/16/22 10:44:09 PM,14.7254,76.006,,,,
241,09/16/22 10:59:09 PM,14.7225,76.006,,,,
242,09/16/22 11:14:09 PM,14.7239,76.006,,,,
243,09/16/22 11:29:09 PM,14.7268,76.006,,,,
244,09/16/22 11:44:09 PM,14.7254,76.006,,,,
245,09/16/22 11:59:09 PM,14.7210,76.006,,,,
246,09/17/22 12:14:09 AM,14.7196,76.006,,,,
247,09/17/22 12:29:09 AM,14.7196,76.006,,,,
248,09/17/22 12:44:09 AM,14.7225,76.006,,,,
249,09/17/22 12:59:09 AM,14.7196,76.006,,,,
250,09/17/22 01:14:09 AM,14.7210,76.006,,,,
251,09/17/22 01:29:09 AM,14.7196,76.006,,,,
252,09/17/22 01:44:09 AM,14.7167,76.006,,,,
253,09/17/22 01:59:09 AM,14.7152,76.006,,,,
254,09/17/22 02:14:09 AM,14.7138,76.006,,,,
255,09/17/22 02:29:09 AM,14.7110,76.006,,,,
256,09/17/22 02:44:09 AM,14.7096,76.006,,,,
257,09/17/22 02:59:09 AM,14.7067,76.006,,,,
258,09/17/22 03:14:09 AM,14.7052,76.006,,,,
259,09/17/22 03:29:09 AM,14.7038,76.006,,,,
260,09/17/22 03:44:09 AM,14.7009,76.006,,,,
261,09/17/22 03:59:09 AM,14.6994,76.006,,,,
262,09/17/22 04:14:09 AM,14.6994,76.006,,,,
263,09/17/22 04:29:09 AM,14.6980,76.006,,,,
264,09/17/22 04:44:09 AM,14.6980,76.006,,,,
265,09/17/22 04:59:09 AM,14.6977,75.832,,,,
266,09/17/22 05:14:09 AM,14.6991,75.832,,,,
267,09/17/22 05:29:09 AM,14.6962,75.832,,,,
268,09/17/22 05:44:09 AM,14.6977,75.832,,,,
269,09/17/22 05:59:09 AM,14.6991,75.832,,,,
270,09/17/22 06:14:09 AM,14.6991,75.832,,,,
271,09/17/22 06:29:09 AM,14.7019,75.832,,,,
272,09/17/22 06:44:09 AM,14.7019,75.832,,,,
273,09/17/22 06:59:09 AM,14.7019,75.832,,,,
274,09/17/22 07:14:09 AM,14.7019,75.832,,,,
275,09/17/22 07:29:09 AM,14.7048,75.832,,,,
276,09/17/22 07:44:09 AM,14.7033,75.832,,,,
277,09/17/22 07:59:09 AM,14.7048,75.832,,,,
278,09/17/22 08:14:09 AM,14.7077,75.832,,,,
279,09/17/22 08:29:09 AM,14.7077,75.832,,,,
280,09/17/22 08:44:09 AM,14.7106,75.832,,,,
281,09/17/22 08:59:09 AM,14.7135,75.832,,,,
282,09/17/22 09:14:09 AM,14.7120,75.832,,,,
283,09/17/22 09:29:09 AM,14.7149,75.832,,,,
284,09/17/22 09:44:09 AM,14.7177,75.832,,,,
285,09/17/22 09:59:09 AM,14.7192,75.832,,,,
286,09/17/22 10:14:09 AM,14.7221,75.832,,,,
287,09/17/22 10:29:09 AM,14.7235,75.832,,,,
288,09/17/22 10:44:09 AM,14.7279,75.832,,,,
289,09/17/22 10:59:09 AM,14.7250,75.832,,,,
290,09/17/22 11:14:09 AM,14.7235,75.832,,,,
291,09/17/22 11:29:09 AM,14.7221,75.832,,,,
292,09/17/22 11:44:09 AM,14.7206,75.832,,,,
293,09/17/22 11:59:09 AM,14.7192,75.832,,,,
294,09/17/22 12:14:09 PM,14.7192,75.832,,,,
295,09/17/22 12:29:09 PM,14.7192,75.832,,,,
296,09/17/22 12:44:09 PM,14.7192,75.832,,,,
297,09/17/22 12:59:09 PM,14.7303,75.659,,,,
298,09/17/22 01:14:09 PM,14.7335,75.832,,,,
299,09/17/22 01:29:09 PM,14.7245,75.659,,,,
300,09/17/22 01:44:09 PM,14.7235,75.832,,,,
301,09/17/22 01:59:09 PM,14.7221,75.832,,,,
302,09/17/22 02:14:09 PM,14.7216,75.659,,,,
303,09/17/22 02:29:09 PM,14.7174,75.659,,,,
304,09/17/22 02:44:09 PM,14.7192,75.832,,,,
305,09/17/22 02:59:09 PM,14.7149,75.832,,,,
306,09/17/22 03:14:09 PM,14.7091,75.832,,,,
307,09/17/22 03:29:09 PM,14.7077,75.832,,,,
308,09/17/22 03:44:09 PM,14.7062,75.832,,,,
309,09/17/22 03:59:09 PM,14.7033,75.832,,,,
310,09/17/22 04:14:09 PM,14.6991,75.832,,,,
311,09/17/22 04:29:09 PM,14.6991,75.832,,,,
312,09/17/22 04:44:09 PM,14.6977,75.832,,,,
313,09/17/22 04:59:09 PM,14.6933,75.832,,,,
314,09/17/22 05:14:09 PM,14.6948,75.832,,,,
315,09/17/22 05:29:09 PM,14.6919,75.832,,,,
316,09/17/22 05:44:09 PM,14.6904,75.832,,,,
317,09/17/22 05:59:09 PM,14.6861,75.832,,,,
318,09/17/22 06:14:09 PM,14.6875,75.832,,,,
319,09/17/22 06:29:09 PM,14.6861,75.832,,,,
320,09/17/22 06:44:09 PM,14.6890,75.832,,,,
321,09/17/22 06:59:09 PM,14.6861,75.832,,,,
322,09/17/22 07:14:09 PM,14.6875,75.832,,,,
323,09/17/22 07:29:09 PM,14.6904,75.832,,,,
324,09/17/22 07:44:09 PM,14.6919,75.832,,,,
325,09/17/22 07:59:09 PM,14.6919,75.832,,,,
326,09/17/22 08:14:09 PM,14.6948,75.832,,,,
327,09/17/22 08:29:09 PM,14.6977,75.832,,,,
328,09/17/22 08:44:09 PM,14.6991,75.832,,,,
329,09/17/22 08:59:09 PM,14.6991,75.832,,,,
330,09/17/22 09:14:09 PM,14.6991,75.832,,,,
331,09/17/22 09:29:09 PM,14.7019,75.832,,,,
332,09/17/22 09:44:09 PM,14.7033,75.832,,,,
333,09/17/22 09:59:09 PM,14.7033,75.832,,,,
334,09/17/22 10:14:09 PM,14.7019,75.832,,,,
335,09/17/22 10:29:09 PM,14.6991,75.832,,,,
336,09/17/22 10:44:09 PM,14.6977,75.832,,,,
337,09/17/22 10:59:09 PM,14.6977,75.832,,,,
338,09/17/22 11:14:09 PM,14.6962,75.832,,,,
339,09/17/22 11:29:09 PM,14.6948,75.832,,,,
340,09/17/22 11:44:09 PM,14.6933,75.832,,,,
341,09/17/22 11:59:09 PM,14.6919,75.832,,,,
342,09/18/22 12:14:09 AM,14.6904,75.832,,,,
343,09/18/22 12:29:09 AM,14.6904,75.832,,,,
344,09/18/22 12:44:09 AM,14.6833,75.832,,,,
345,09/18/22 12:59:09 AM,14.6848,75.832,,,,
346,09/18/22 01:14:09 AM,14.6804,75.832,,,,
347,09/18/22 01:29:09 AM,14.6790,75.832,,,,
348,09/18/22 01:44:09 AM,14.6775,75.832,,,,
349,09/18/22 01:59:09 AM,14.6775,75.832,,,,
350,09/18/22 02:14:09 AM,14.6746,75.832,,,,
351,09/18/22 02:29:09 AM,14.6732,75.832,,,,
352,09/18/22 02:44:09 AM,14.6746,75.832,,,,
353,09/18/22 02:59:09 AM,14.6690,75.832,,,,
354,09/18/22 03:14:09 AM,14.6690,75.832,,,,
355,09/18/22 03:29:09 AM,14.6661,75.832,,,,
356,09/18/22 03:44:09 AM,14.6613,75.659,,,,
357,09/18/22 03:59:09 AM,14.6617,75.832,,,,
358,09/18/22 04:14:09 AM,14.6613,75.659,,,,
359,09/18/22 04:29:09 AM,14.6598,75.659,,,,
360,09/18/22 04:44:09 AM,14.6571,75.659,,,,
361,09/18/22 04:59:09 AM,14.6585,75.659,,,,
362,09/18/22 05:14:09 AM,14.6571,75.659,,,,
363,09/18/22 05:29:09 AM,14.6571,75.659,,,,
364,09/18/22 05:44:09 AM,14.6598,75.659,,,,
365,09/18/22 05:59:09 AM,14.6585,75.659,,,,
366,09/18/22 06:14:09 AM,14.6556,75.659,,,,
367,09/18/22 06:29:09 AM,14.6571,75.659,,,,
368,09/18/22 06:44:09 AM,14.6571,75.659,,,,
369,09/18/22 06:59:09 AM,14.6571,75.659,,,,
370,09/18/22 07:14:09 AM,14.6585,75.659,,,,
371,09/18/22 07:29:09 AM,14.6613,75.659,,,,
372,09/18/22 07:44:09 AM,14.6642,75.659,,,,
373,09/18/22 07:59:09 AM,14.6671,75.659,,,,
374,09/18/22 08:14:09 AM,14.6685,75.659,,,,
375,09/18/22 08:29:09 AM,14.6671,75.659,,,,
376,09/18/22 08:44:09 AM,14.6685,75.659,,,,
377,09/18/22 08:59:09 AM,14.6685,75.659,,,,
378,09/18/22 09:14:09 AM,14.6714,75.659,,,,
379,09/18/22 09:29:09 AM,14.6729,75.659,,,,
380,09/18/22 09:44:09 AM,14.6714,75.659,,,,
381,09/18/22 09:59:09 AM,14.6729,75.659,,,,
382,09/18/22 10:14:09 AM,14.6754,75.484,,,,
383,09/18/22 10:29:09 AM,14.6754,75.484,,,,
384,09/18/22 10:44:09 AM,14.6754,75.484,,,,
385,09/18/22 10:59:09 AM,14.6768,75.484,,,,
386,09/18/22 11:14:09 AM,14.6781,75.484,,,,
387,09/18/22 11:29:09 AM,14.6768,75.484,,,,
388,09/18/22 11:44:09 AM,14.6768,75.484,,,,
389,09/18/22 11:59:09 AM,14.6754,75.484,,,,
390,09/18/22 12:14:09 PM,14.6725,75.484,,,,
391,09/18/22 12:29:09 PM,14.6681,75.484,,,,
392,09/18/22 12:44:09 PM,14.6667,75.484,,,,
393,09/18/22 12:59:09 PM,14.6667,75.484,,,,
394,09/18/22 01:14:09 PM,14.6681,75.484,,,,
395,09/18/22 01:29:09 PM,14.6667,75.484,,,,
396,09/18/22 01:44:09 PM,14.6638,75.484,,,,
397,09/18/22 01:59:09 PM,14.6624,75.484,,,,
398,09/18/22 02:14:09 PM,14.6638,75.484,,,,
399,09/18/22 02:29:09 PM,14.6581,75.484,,,,
400,09/18/22 02:44:09 PM,14.6595,75.484,,,,
401,09/18/22 02:59:09 PM,14.6566,75.484,,,,
402,09/18/22 03:14:09 PM,14.6552,75.484,,,,
403,09/18/22 03:29:09 PM,14.6552,75.484,,,,
404,09/18/22 03:44:09 PM,14.6552,75.484,,,,
405,09/18/22 03:59:09 PM,14.6581,75.484,,,,
406,09/18/22 04:14:09 PM,14.6537,75.484,,,,
407,09/18/22 04:29:09 PM,14.6552,75.484,,,,
408,09/18/22 04:44:09 PM,14.6523,75.484,,,,
409,09/18/22 04:59:09 PM,14.6466,75.484,,,,
410,09/18/22 05:14:09 PM,14.6479,75.484,,,,
411,09/18/22 05:29:09 PM,14.6508,75.484,,,,
412,09/18/22 05:44:09 PM,14.6523,75.484,,,,
413,09/18/22 05:59:09 PM,14.6537,75.484,,,,
414,09/18/22 06:14:09 PM,14.6537,75.484,,,,
415,09/18/22 06:29:09 PM,14.6552,75.484,,,,
416,09/18/22 06:44:09 PM,14.6552,75.484,,,,
417,09/18/22 06:59:09 PM,14.6552,75.484,,,,
418,09/18/22 07:14:09 PM,14.6552,75.484,,,,
419,09/18/22 07:29:09 PM,14.6552,75.484,,,,
420,09/18/22 07:44:09 PM,14.6556,75.659,,,,
421,09/18/22 07:59:09 PM,14.6552,75.484,,,,
422,09/18/22 08:14:09 PM,14.6556,75.659,,,,
423,09/18/22 08:29:09 PM,14.6571,75.659,,,,
424,09/18/22 08:44:09 PM,14.6598,75.659,,,,
425,09/18/22 08:59:09 PM,14.6613,75.659,,,,
426,09/18/22 09:14:09 PM,14.6598,75.659,,,,
427,09/18/22 09:29:09 PM,14.6613,75.659,,,,
428,09/18/22 09:44:09 PM,14.6627,75.659,,,,
429,09/18/22 09:59:09 PM,14.6627,75.659,,,,
430,09/18/22 10:14:09 PM,14.6627,75.659,,,,
431,09/18/22 10:29:09 PM,14.6585,75.659,,,,
432,09/18/22 10:44:09 PM,14.6585,75.659,,,,
433,09/18/22 10:59:09 PM,14.6598,75.659,,,,
434,09/18/22 11:14:09 PM,14.6598,75.659,,,,
435,09/18/22 11:29:09 PM,14.6585,75.659,,,,
436,09/18/22 11:44:09 PM,14.6585,75.659,,,,
437,09/18/22 11:59:09 PM,14.6585,75.659,,,,
438,09/19/22 12:14:09 AM,14.6598,75.659,,,,
439,09/19/22 12:29:09 AM,14.6571,75.659,,,,
440,09/19/22 12:44:09 AM,14.6556,75.659,,,,
441,09/19/22 12:59:09 AM,14.6527,75.659,,,,
442,09/19/22 01:14:09 AM,14.6542,75.659,,,,
443,09/19/22 01:29:09 AM,14.6556,75.659,,,,
444,09/19/22 01:44:09 AM,14.6498,75.659,,,,
445,09/19/22 01:59:09 AM,14.6498,75.659,,,,
446,09/19/22 02:14:09 AM,14.6513,75.659,,,,
447,09/19/22 02:29:09 AM,14.6494,75.484,,,,
448,09/19/22 02:44:09 AM,14.6452,75.484,,,,
449,09/19/22 02:59:09 AM,14.6452,75.484,,,,
450,09/19/22 03:14:09 AM,14.6437,75.484,,,,
451,09/19/22 03:29:09 AM,14.6423,75.484,,,,
