"Plot Title: Bradford_2"
"#","Date","Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776657, SEN S/N: 10776657)","Temp, °F (LGR S/N: 10776657, SEN S/N: 10776657)","Coupler Detached (LGR S/N: 10776657, SEN S/N: 10776657)","Coupler Attached (LGR S/N: 10776657, SEN S/N: 10776657)","Stopped (LGR S/N: 10776657, SEN S/N: 10776657)","End Of File (LGR S/N: 10776657, SEN S/N: 10776657)"
33,04/06/21,20:00:00,14.7158,63.626,,,,
34,04/06/21,20:15:00,14.7196,63.626,,,,
35,04/06/21,20:30:00,14.7215,63.626,,,,
36,04/06/21,20:45:00,14.7252,63.626,,,,
37,04/06/21,21:00:00,14.7290,63.626,,,,
38,04/06/21,21:15:00,14.7328,63.626,,,,
39,04/06/21,21:30:00,14.7366,63.626,,,,
40,04/06/21,21:45:00,14.7384,63.626,,,,
41,04/06/21,22:00:00,14.7422,63.626,,,,
42,04/06/21,22:15:00,14.7441,63.626,,,,
43,04/06/21,22:30:00,14.7460,63.626,,,,
44,04/06/21,22:45:00,14.7441,63.626,,,,
45,04/06/21,23:00:00,14.7460,63.626,,,,
46,04/06/21,23:15:00,14.7460,63.626,,,,
47,04/06/21,23:30:00,14.7441,63.626,,,,
48,04/06/21,23:45:00,14.7441,63.626,,,,
49,04/07/21,00:00:00,14.7498,63.626,,,,
50,04/07/21,00:15:00,14.7441,63.626,,,,
51,04/07/21,00:30:00,14.7441,63.626,,,,
52,04/07/21,00:45:00,14.7403,63.626,,,,
53,04/07/21,01:00:00,14.7384,63.626,,,,
54,04/07/21,01:15:00,14.7403,63.626,,,,
55,04/07/21,01:30:00,14.7403,63.626,,,,
56,04/07/21,01:45:00,14.7389,63.797,,,,
57,04/07/21,02:00:00,14.7351,63.797,,,,
58,04/07/21,02:15:00,14.7370,63.797,,,,
59,04/07/21,02:30:00,14.7370,63.797,,,,
60,04/07/21,02:45:00,14.7332,63.797,,,,
61,04/07/21,03:00:00,14.7351,63.797,,,,
62,04/07/21,03:15:00,14.7370,63.797,,,,
63,04/07/21,03:30:00,14.7332,63.797,,,,
64,04/07/21,03:45:00,14.7295,63.797,,,,
65,04/07/21,04:00:00,14.7313,63.797,,,,
66,04/07/21,04:15:00,14.7276,63.797,,,,
67,04/07/21,04:30:00,14.7276,63.797,,,,
68,04/07/21,04:45:00,14.7238,63.797,,,,
69,04/07/21,05:00:00,14.7276,63.797,,,,
70,04/07/21,05:15:00,14.7276,63.797,,,,
71,04/07/21,05:30:00,14.7313,63.797,,,,
72,04/07/21,05:45:00,14.7332,63.797,,,,
73,04/07/21,06:00:00,14.7332,63.797,,,,
74,04/07/21,06:15:00,14.7351,63.797,,,,
75,04/07/21,06:30:00,14.7351,63.797,,,,
76,04/07/21,06:45:00,14.7389,63.797,,,,
77,04/07/21,07:00:00,14.7408,63.797,,,,
78,04/07/21,07:15:00,14.7408,63.797,,,,
79,04/07/21,07:30:00,14.7444,63.797,,,,
80,04/07/21,07:45:00,14.7482,63.797,,,,
81,04/07/21,08:00:00,14.7463,63.797,,,,
82,04/07/21,08:15:00,14.7463,63.797,,,,
83,04/07/21,08:30:00,14.7482,63.797,,,,
84,04/07/21,08:45:00,14.7519,63.797,,,,
85,04/07/21,09:00:00,14.7500,63.797,,,,
86,04/07/21,09:15:00,14.7482,63.797,,,,
87,04/07/21,09:30:00,14.7500,63.797,,,,
88,04/07/21,09:45:00,14.7500,63.797,,,,
89,04/07/21,10:00:00,14.7519,63.797,,,,
90,04/07/21,10:15:00,14.7482,63.797,,,,
91,04/07/21,10:30:00,14.7500,63.797,,,,
92,04/07/21,10:45:00,14.7463,63.797,,,,
93,04/07/21,11:00:00,14.7444,63.797,,,,
94,04/07/21,11:15:00,14.7463,63.797,,,,
95,04/07/21,11:30:00,14.7427,63.797,,,,
96,04/07/21,11:45:00,14.7408,63.797,,,,
97,04/07/21,12:00:00,14.7408,63.797,,,,
98,04/07/21,12:15:00,14.7370,63.797,,,,
99,04/07/21,12:30:00,14.7351,63.797,,,,
100,04/07/21,12:45:00,14.7313,63.797,,,,
101,04/07/21,13:00:00,14.7276,63.797,,,,
102,04/07/21,13:15:00,14.7238,63.797,,,,
103,04/07/21,13:30:00,14.7257,63.797,,,,
104,04/07/21,13:45:00,14.7219,63.797,,,,
105,04/07/21,14:00:00,14.7200,63.797,,,,
106,04/07/21,14:15:00,14.7200,63.797,,,,
107,04/07/21,14:30:00,14.7144,63.797,,,,
108,04/07/21,14:45:00,14.7144,63.797,,,,
109,04/07/21,15:00:00,14.7106,63.797,,,,
110,04/07/21,15:15:00,14.7068,63.797,,,,
111,04/07/21,15:30:00,14.7031,63.797,,,,
112,04/07/21,15:45:00,14.7012,63.797,,,,
113,04/07/21,16:00:00,14.6974,63.797,,,,
114,04/07/21,16:15:00,14.6938,63.797,,,,
115,04/07/21,16:30:00,14.6938,63.797,,,,
116,04/07/21,16:45:00,14.6919,63.797,,,,
117,04/07/21,17:00:00,14.6919,63.797,,,,
118,04/07/21,17:15:00,14.6881,63.797,,,,
119,04/07/21,17:30:00,14.6881,63.797,,,,
120,04/07/21,17:45:00,14.6862,63.797,,,,
121,04/07/21,18:00:00,14.6862,63.797,,,,
122,04/07/21,18:15:00,14.6862,63.797,,,,
123,04/07/21,18:30:00,14.6843,63.797,,,,
124,04/07/21,18:45:00,14.6862,63.797,,,,
125,04/07/21,19:00:00,14.6862,63.797,,,,
126,04/07/21,19:15:00,14.6862,63.797,,,,
127,04/07/21,19:30:00,14.6865,63.968,,,,
128,04/07/21,19:45:00,14.6865,63.968,,,,
129,04/07/21,20:00:00,14.6865,63.968,,,,
130,04/07/21,20:15:00,14.6846,63.968,,,,
131,04/07/21,20:30:00,14.6884,63.968,,,,
132,04/07/21,20:45:00,14.6941,63.968,,,,
133,04/07/21,21:00:00,14.6959,63.968,,,,
134,04/07/21,21:15:00,14.6978,63.968,,,,
135,04/07/21,21:30:00,14.6959,63.968,,,,
136,04/07/21,21:45:00,14.7016,63.968,,,,
137,04/07/21,22:00:00,14.6997,63.968,,,,
138,04/07/21,22:15:00,14.7035,63.968,,,,
139,04/07/21,22:30:00,14.7035,63.968,,,,
140,04/07/21,22:45:00,14.7035,63.968,,,,
141,04/07/21,23:00:00,14.6997,63.968,,,,
142,04/07/21,23:15:00,14.7016,63.968,,,,
143,04/07/21,23:30:00,14.7016,63.968,,,,
144,04/07/21,23:45:00,14.7002,64.139,,,,
145,04/08/21,00:00:00,14.7002,64.139,,,,
146,04/08/21,00:15:00,14.6983,64.139,,,,
147,04/08/21,00:30:00,14.7002,64.139,,,,
148,04/08/21,00:45:00,14.7020,64.139,,,,
149,04/08/21,01:00:00,14.7039,64.139,,,,
150,04/08/21,01:15:00,14.7039,64.139,,,,
151,04/08/21,01:30:00,14.7002,64.139,,,,
152,04/08/21,01:45:00,14.6983,64.139,,,,
153,04/08/21,02:00:00,14.6926,64.139,,,,
154,04/08/21,02:15:00,14.6926,64.139,,,,
155,04/08/21,02:30:00,14.6926,64.139,,,,
156,04/08/21,02:45:00,14.6926,64.139,,,,
157,04/08/21,03:00:00,14.6832,64.139,,,,
158,04/08/21,03:15:00,14.6832,64.139,,,,
159,04/08/21,03:30:00,14.6813,64.139,,,,
160,04/08/21,03:45:00,14.6813,64.139,,,,
161,04/08/21,04:00:00,14.6775,64.139,,,,
162,04/08/21,04:15:00,14.6775,64.139,,,,
163,04/08/21,04:30:00,14.6794,64.139,,,,
164,04/08/21,04:45:00,14.6775,64.139,,,,
165,04/08/21,05:00:00,14.6756,64.139,,,,
166,04/08/21,05:15:00,14.6813,64.139,,,,
167,04/08/21,05:30:00,14.6851,64.139,,,,
168,04/08/21,05:45:00,14.6870,64.139,,,,
169,04/08/21,06:00:00,14.6870,64.139,,,,
170,04/08/21,06:15:00,14.6907,64.139,,,,
171,04/08/21,06:30:00,14.6870,64.139,,,,
172,04/08/21,06:45:00,14.6888,64.139,,,,
173,04/08/21,07:00:00,14.6926,64.139,,,,
174,04/08/21,07:15:00,14.6983,64.139,,,,
175,04/08/21,07:30:00,14.6983,64.139,,,,
176,04/08/21,07:45:00,14.7058,64.139,,,,
177,04/08/21,08:00:00,14.7039,64.139,,,,
178,04/08/21,08:15:00,14.7077,64.139,,,,
179,04/08/21,08:30:00,14.7115,64.139,,,,
180,04/08/21,08:45:00,14.7115,64.139,,,,
181,04/08/21,09:00:00,14.7132,64.139,,,,
182,04/08/21,09:15:00,14.7132,64.139,,,,
183,04/08/21,09:30:00,14.7132,64.139,,,,
184,04/08/21,09:45:00,14.7170,64.139,,,,
185,04/08/21,10:00:00,14.7208,64.139,,,,
186,04/08/21,10:15:00,14.7245,64.139,,,,
187,04/08/21,10:30:00,14.7226,64.139,,,,
188,04/08/21,10:45:00,14.7226,64.139,,,,
189,04/08/21,11:00:00,14.7226,64.139,,,,
190,04/08/21,11:15:00,14.7170,64.139,,,,
191,04/08/21,11:30:00,14.7170,64.139,,,,
192,04/08/21,11:45:00,14.7151,64.139,,,,
193,04/08/21,12:00:00,14.7115,64.139,,,,
194,04/08/21,12:15:00,14.7096,64.139,,,,
195,04/08/21,12:30:00,14.7115,64.139,,,,
196,04/08/21,12:45:00,14.7058,64.139,,,,
197,04/08/21,13:00:00,14.7020,64.139,,,,
198,04/08/21,13:15:00,14.6983,64.139,,,,
199,04/08/21,13:30:00,14.6983,64.139,,,,
200,04/08/21,13:45:00,14.6907,64.139,,,,
201,04/08/21,14:00:00,14.6870,64.139,,,,
202,04/08/21,14:15:00,14.6851,64.139,,,,
203,04/08/21,14:30:00,14.6832,64.139,,,,
204,04/08/21,14:45:00,14.6794,64.139,,,,
205,04/08/21,15:00:00,14.6775,64.139,,,,
206,04/08/21,15:15:00,14.6738,64.139,,,,
207,04/08/21,15:30:00,14.6738,64.139,,,,
208,04/08/21,15:45:00,14.6719,64.139,,,,
209,04/08/21,16:00:00,14.6643,64.139,,,,
210,04/08/21,16:15:00,14.6588,64.139,,,,
211,04/08/21,16:30:00,14.6532,64.139,,,,
212,04/08/21,16:45:00,14.6588,64.139,,,,
213,04/08/21,17:00:00,14.6662,64.139,,,,
214,04/08/21,17:15:00,14.6607,64.139,,,,
215,04/08/21,17:30:00,14.6643,64.139,,,,
216,04/08/21,17:45:00,14.6662,64.139,,,,
217,04/08/21,18:00:00,14.6607,64.139,,,,
218,04/08/21,18:15:00,14.6553,64.310,,,,
219,04/08/21,18:30:00,14.6610,64.310,,,,
220,04/08/21,18:45:00,14.6591,64.310,,,,
221,04/08/21,19:00:00,14.6667,64.310,,,,
222,04/08/21,19:15:00,14.6667,64.310,,,,
223,04/08/21,19:30:00,14.6685,64.310,,,,
224,04/08/21,19:45:00,14.6667,64.310,,,,
225,04/08/21,20:00:00,14.6704,64.310,,,,
226,04/08/21,20:15:00,14.6704,64.310,,,,
227,04/08/21,20:30:00,14.6761,64.310,,,,
228,04/08/21,20:45:00,14.6780,64.310,,,,
229,04/08/21,21:00:00,14.6798,64.310,,,,
230,04/08/21,21:15:00,14.6817,64.310,,,,
231,04/08/21,21:30:00,14.6836,64.310,,,,
232,04/08/21,21:45:00,14.6855,64.310,,,,
233,04/08/21,22:00:00,14.6874,64.310,,,,
234,04/08/21,22:15:00,14.6912,64.310,,,,
235,04/08/21,22:30:00,14.6896,64.481,,,,
236,04/08/21,22:45:00,14.6915,64.481,,,,
237,04/08/21,23:00:00,14.6896,64.481,,,,
238,04/08/21,23:15:00,14.6896,64.481,,,,
239,04/08/21,23:30:00,14.6896,64.481,,,,
240,04/08/21,23:45:00,14.6896,64.481,,,,
241,04/09/21,00:00:00,14.6915,64.481,,,,
242,04/09/21,00:15:00,14.6896,64.481,,,,
243,04/09/21,00:30:00,14.6896,64.481,,,,
244,04/09/21,00:45:00,14.6915,64.481,,,,
245,04/09/21,01:00:00,14.6896,64.481,,,,
246,04/09/21,01:15:00,14.6877,64.481,,,,
247,04/09/21,01:30:00,14.6858,64.481,,,,
248,04/09/21,01:45:00,14.6839,64.481,,,,
249,04/09/21,02:00:00,14.6839,64.481,,,,
250,04/09/21,02:15:00,14.6820,64.481,,,,
251,04/09/21,02:30:00,14.6801,64.481,,,,
252,04/09/21,02:45:00,14.6839,64.481,,,,
253,04/09/21,03:00:00,14.6820,64.481,,,,
254,04/09/21,03:15:00,14.6839,64.481,,,,
255,04/09/21,03:30:00,14.6858,64.481,,,,
256,04/09/21,03:45:00,14.6858,64.481,,,,
257,04/09/21,04:00:00,14.6839,64.481,,,,
258,04/09/21,04:15:00,14.6801,64.481,,,,
259,04/09/21,04:30:00,14.6839,64.481,,,,
260,04/09/21,04:45:00,14.6801,64.481,,,,
261,04/09/21,05:00:00,14.6801,64.481,,,,
262,04/09/21,05:15:00,14.6784,64.481,,,,
263,04/09/21,05:30:00,14.6746,64.481,,,,
264,04/09/21,05:45:00,14.6765,64.481,,,,
265,04/09/21,06:00:00,14.6858,64.481,,,,
266,04/09/21,06:15:00,14.6877,64.481,,,,
267,04/09/21,06:30:00,14.6933,64.481,,,,
268,04/09/21,06:45:00,14.6933,64.481,,,,
269,04/09/21,07:00:00,14.6952,64.481,,,,
270,04/09/21,07:15:00,14.7009,64.481,,,,
271,04/09/21,07:30:00,14.7047,64.481,,,,
272,04/09/21,07:45:00,14.7047,64.481,,,,
273,04/09/21,08:00:00,14.7047,64.481,,,,
274,04/09/21,08:15:00,14.7028,64.481,,,,
275,04/09/21,08:30:00,14.7009,64.481,,,,
276,04/09/21,08:45:00,14.7009,64.481,,,,
277,04/09/21,09:00:00,14.7009,64.481,,,,
278,04/09/21,09:15:00,14.7047,64.481,,,,
279,04/09/21,09:30:00,14.7065,64.481,,,,
280,04/09/21,09:45:00,14.7047,64.481,,,,
281,04/09/21,10:00:00,14.7009,64.481,,,,
282,04/09/21,10:15:00,14.7009,64.481,,,,
283,04/09/21,10:30:00,14.7009,64.481,,,,
284,04/09/21,10:45:00,14.7047,64.481,,,,
285,04/09/21,11:00:00,14.7042,64.310,,,,
286,04/09/21,11:15:00,14.7099,64.310,,,,
287,04/09/21,11:30:00,14.7118,64.310,,,,
288,04/09/21,11:45:00,14.7080,64.310,,,,
289,04/09/21,12:00:00,14.7118,64.310,,,,
290,04/09/21,12:15:00,14.7080,64.310,,,,
291,04/09/21,12:30:00,14.7042,64.310,,,,
292,04/09/21,12:45:00,14.7023,64.310,,,,
293,04/09/21,13:00:00,14.7004,64.310,,,,
294,04/09/21,13:15:00,14.6986,64.310,,,,
295,04/09/21,13:30:00,14.7004,64.310,,,,
296,04/09/21,13:45:00,14.7004,64.310,,,,
297,04/09/21,14:00:00,14.7023,64.310,,,,
298,04/09/21,14:15:00,14.7023,64.310,,,,
299,04/09/21,14:30:00,14.6949,64.310,,,,
300,04/09/21,14:45:00,14.6967,64.310,,,,
301,04/09/21,15:00:00,14.6933,64.481,,,,
302,04/09/21,15:15:00,14.6952,64.481,,,,
303,04/09/21,15:30:00,14.6933,64.481,,,,
304,04/09/21,15:45:00,14.6952,64.481,,,,
305,04/09/21,16:00:00,14.6915,64.481,,,,
306,04/09/21,16:15:00,14.6858,64.481,,,,
307,04/09/21,16:30:00,14.6820,64.481,,,,
308,04/09/21,16:45:00,14.6820,64.481,,,,
309,04/09/21,17:00:00,14.6839,64.481,,,,
310,04/09/21,17:15:00,14.6839,64.481,,,,
311,04/09/21,17:30:00,14.6820,64.481,,,,
312,04/09/21,17:45:00,14.6784,64.481,,,,
313,04/09/21,18:00:00,14.6727,64.481,,,,
314,04/09/21,18:15:00,14.6765,64.481,,,,
315,04/09/21,18:30:00,14.6765,64.481,,,,
316,04/09/21,18:45:00,14.6765,64.481,,,,
317,04/09/21,19:00:00,14.6825,64.652,,,,
318,04/09/21,19:15:00,14.6843,64.652,,,,
319,04/09/21,19:30:00,14.6825,64.652,,,,
320,04/09/21,19:45:00,14.6900,64.652,,,,
321,04/09/21,20:00:00,14.6938,64.652,,,,
322,04/09/21,20:15:00,14.6938,64.652,,,,
323,04/09/21,20:30:00,14.6975,64.652,,,,
324,04/09/21,20:45:00,14.6938,64.652,,,,
325,04/09/21,21:00:00,14.6957,64.652,,,,
326,04/09/21,21:15:00,14.6975,64.652,,,,
327,04/09/21,21:30:00,14.6994,64.652,,,,
328,04/09/21,21:45:00,14.6957,64.652,,,,
329,04/09/21,22:00:00,14.7032,64.652,,,,
330,04/09/21,22:15:00,14.7013,64.652,,,,
331,04/09/21,22:30:00,14.7070,64.652,,,,
332,04/09/21,22:45:00,14.6975,64.652,,,,
333,04/09/21,23:00:00,14.6881,64.652,,,,
334,04/09/21,23:15:00,14.6862,64.652,,,,
335,04/09/21,23:30:00,14.6881,64.652,,,,
336,04/09/21,23:45:00,14.6810,64.825,,,,
337,04/10/21,00:00:00,14.6735,64.825,,,,
338,04/10/21,00:15:00,14.6659,64.825,,,,
339,04/10/21,00:30:00,14.6640,64.825,,,,
340,04/10/21,00:45:00,14.6603,64.825,,,,
341,04/10/21,01:00:00,14.6603,64.825,,,,
342,04/10/21,01:15:00,14.6622,64.825,,,,
343,04/10/21,01:30:00,14.6565,64.825,,,,
344,04/10/21,01:45:00,14.6508,64.825,,,,
345,04/10/21,02:00:00,14.6490,64.825,,,,
346,04/10/21,02:15:00,14.6490,64.825,,,,
347,04/10/21,02:30:00,14.6527,64.825,,,,
348,04/10/21,02:45:00,14.6508,64.825,,,,
349,04/10/21,03:00:00,14.6565,64.825,,,,
350,04/10/21,03:15:00,14.6565,64.825,,,,
351,04/10/21,03:30:00,14.6603,64.825,,,,
352,04/10/21,03:45:00,14.6622,64.825,,,,
353,04/10/21,04:00:00,14.6546,64.825,,,,
354,04/10/21,04:15:00,14.6472,64.825,,,,
355,04/10/21,04:30:00,14.6508,64.825,,,,
356,04/10/21,04:45:00,14.6508,64.825,,,,
357,04/10/21,05:00:00,14.6472,64.825,,,,
358,04/10/21,05:15:00,14.6434,64.825,,,,
359,04/10/21,05:30:00,14.6397,64.825,,,,
360,04/10/21,05:45:00,14.6416,64.825,,,,
361,04/10/21,06:00:00,14.6434,64.825,,,,
362,04/10/21,06:15:00,14.6416,64.825,,,,
363,04/10/21,06:30:00,14.6416,64.825,,,,
364,04/10/21,06:45:00,14.6472,64.825,,,,
365,04/10/21,07:00:00,14.6490,64.825,,,,
366,04/10/21,07:15:00,14.6508,64.825,,,,
367,04/10/21,07:30:00,14.6527,64.825,,,,
368,04/10/21,07:45:00,14.6565,64.825,,,,
369,04/10/21,08:00:00,14.6546,64.825,,,,
370,04/10/21,08:15:00,14.6508,64.825,,,,
371,04/10/21,08:30:00,14.6508,64.825,,,,
372,04/10/21,08:45:00,14.6508,64.825,,,,
373,04/10/21,09:00:00,14.6453,64.825,,,,
374,04/10/21,09:15:00,14.6434,64.825,,,,
375,04/10/21,09:30:00,14.6434,64.825,,,,
376,04/10/21,09:45:00,14.6472,64.825,,,,
377,04/10/21,10:00:00,14.6453,64.825,,,,
378,04/10/21,10:15:00,14.6472,64.825,,,,
379,04/10/21,10:30:00,14.6472,64.825,,,,
380,04/10/21,10:45:00,14.6416,64.825,,,,
381,04/10/21,11:00:00,14.6397,64.825,,,,
382,04/10/21,11:15:00,14.6397,64.825,,,,
383,04/10/21,11:30:00,14.6378,64.825,,,,
384,04/10/21,11:45:00,14.6397,64.825,,,,
385,04/10/21,12:00:00,14.6378,64.825,,,,
386,04/10/21,12:15:00,14.6378,64.825,,,,
387,04/10/21,12:30:00,14.6359,64.825,,,,
388,04/10/21,12:45:00,14.6359,64.825,,,,
389,04/10/21,13:00:00,14.6359,64.825,,,,
390,04/10/21,13:15:00,14.6321,64.825,,,,
391,04/10/21,13:30:00,14.6302,64.825,,,,
392,04/10/21,13:45:00,14.6246,64.825,,,,
393,04/10/21,14:00:00,14.6152,64.825,,,,
394,04/10/21,14:15:00,14.6114,64.825,,,,
395,04/10/21,14:30:00,14.6038,64.825,,,,
396,04/10/21,14:45:00,14.5983,64.825,,,,
397,04/10/21,15:00:00,14.5927,64.825,,,,
398,04/10/21,15:15:00,14.5875,64.996,,,,
399,04/10/21,15:30:00,14.5837,64.996,,,,
400,04/10/21,15:45:00,14.5799,64.996,,,,
401,04/10/21,16:00:00,14.5892,64.996,,,,
402,04/10/21,16:15:00,14.5911,64.996,,,,
403,04/10/21,16:30:00,14.6099,64.996,,,,
404,04/10/21,16:45:00,14.6156,64.996,,,,
405,04/10/21,17:00:00,14.6118,64.996,,,,
406,04/10/21,17:15:00,14.6156,64.996,,,,
407,04/10/21,17:30:00,14.6137,64.996,,,,
408,04/10/21,17:45:00,14.6081,64.996,,,,
409,04/10/21,18:00:00,14.6028,65.167,,,,
410,04/10/21,18:15:00,14.6028,65.167,,,,
411,04/10/21,18:30:00,14.5896,65.167,,,,
412,04/10/21,18:45:00,14.5747,65.167,,,,
413,04/10/21,19:00:00,14.5634,65.167,,,,
414,04/10/21,19:15:00,14.5690,65.167,,,,
415,04/10/21,19:30:00,14.5728,65.167,,,,
416,04/10/21,19:45:00,14.5840,65.167,,,,
417,04/10/21,20:00:00,14.5840,65.167,,,,
418,04/10/21,20:15:00,14.5728,65.167,,,,
419,04/10/21,20:30:00,14.5783,65.167,,,,
420,04/10/21,20:45:00,14.5783,65.167,,,,
421,04/10/21,21:00:00,14.5802,65.167,,,,
422,04/10/21,21:15:00,14.5825,65.338,,,,
423,04/10/21,21:30:00,14.5825,65.338,,,,
424,04/10/21,21:45:00,14.5750,65.338,,,,
425,04/10/21,22:00:00,14.5806,65.338,,,,
426,04/10/21,22:15:00,14.5788,65.338,,,,
427,04/10/21,22:30:00,14.5825,65.338,,,,
428,04/10/21,22:45:00,14.5863,65.338,,,,
429,04/10/21,23:00:00,14.5863,65.338,,,,
430,04/10/21,23:15:00,14.5882,65.338,,,,
431,04/10/21,23:30:00,14.5882,65.338,,,,
432,04/10/21,23:45:00,14.5882,65.338,,,,
433,04/11/21,00:00:00,14.5901,65.338,,,,
434,04/11/21,00:15:00,14.5882,65.338,,,,
435,04/11/21,00:30:00,14.5882,65.338,,,,
436,04/11/21,00:45:00,14.5882,65.338,,,,
437,04/11/21,01:00:00,14.5901,65.338,,,,
438,04/11/21,01:15:00,14.5882,65.338,,,,
439,04/11/21,01:30:00,14.5901,65.338,,,,
440,04/11/21,01:45:00,14.5901,65.338,,,,
441,04/11/21,02:00:00,14.5882,65.338,,,,
442,04/11/21,02:15:00,14.5920,65.338,,,,
443,04/11/21,02:30:00,14.5901,65.338,,,,
444,04/11/21,02:45:00,14.5882,65.338,,,,
445,04/11/21,03:00:00,14.5882,65.338,,,,
446,04/11/21,03:15:00,14.5882,65.338,,,,
447,04/11/21,03:30:00,14.5920,65.338,,,,
448,04/11/21,03:45:00,14.5882,65.338,,,,
449,04/11/21,04:00:00,14.5863,65.338,,,,
450,04/11/21,04:15:00,14.5825,65.338,,,,
451,04/11/21,04:30:00,14.5750,65.338,,,,
452,04/11/21,04:45:00,14.5731,65.338,,,,
453,04/11/21,05:00:00,14.5656,65.338,,,,
454,04/11/21,05:15:00,14.5693,65.338,,,,
455,04/11/21,05:30:00,14.5672,65.167,,,,
456,04/11/21,05:45:00,14.5764,65.167,,,,
457,04/11/21,06:00:00,14.5840,65.167,,,,
458,04/11/21,06:15:00,14.6085,65.167,,,,
459,04/11/21,06:30:00,14.6272,65.167,,,,
460,04/11/21,06:45:00,14.6385,65.167,,,,
461,04/11/21,07:00:00,14.6234,65.167,,,,
462,04/11/21,07:15:00,14.6047,65.167,,,,
463,04/11/21,07:30:00,14.5972,65.167,,,,
464,04/11/21,07:45:00,14.5991,65.167,,,,
465,04/11/21,08:00:00,14.6197,65.167,,,,
466,04/11/21,08:15:00,14.6215,65.167,,,,
467,04/11/21,08:30:00,14.6085,65.167,,,,
468,04/11/21,08:45:00,14.5972,65.167,,,,
469,04/11/21,09:00:00,14.5915,65.167,,,,
470,04/11/21,09:15:00,14.6009,65.167,,,,
471,04/11/21,09:30:00,14.5934,65.167,,,,
472,04/11/21,09:45:00,14.6005,64.996,,,,
473,04/11/21,10:00:00,14.6005,64.996,,,,
474,04/11/21,10:15:00,14.6156,64.996,,,,
475,04/11/21,10:30:00,14.6062,64.996,,,,
476,04/11/21,10:45:00,14.6194,64.996,,,,
477,04/11/21,11:00:00,14.6175,64.996,,,,
478,04/11/21,11:15:00,14.6269,64.996,,,,
479,04/11/21,11:30:00,14.6326,64.996,,,,
480,04/11/21,11:45:00,14.6288,64.996,,,,
481,04/11/21,12:00:00,14.6213,64.996,,,,
482,04/11/21,12:15:00,14.6288,64.996,,,,
483,04/11/21,12:30:00,14.6288,64.996,,,,
484,04/11/21,12:45:00,14.6288,64.996,,,,
485,04/11/21,13:00:00,14.6156,64.996,,,,
486,04/11/21,13:15:00,14.5686,64.996,,,,
487,04/11/21,13:30:00,14.5799,64.996,,,,
488,04/11/21,13:45:00,14.5875,64.996,,,,
489,04/11/21,14:00:00,14.5930,64.996,,,,
490,04/11/21,14:15:00,14.5911,64.996,,,,
491,04/11/21,14:30:00,14.5875,64.996,,,,
492,04/11/21,14:45:00,14.5892,64.996,,,,
493,04/11/21,15:00:00,14.5875,64.996,,,,
494,04/11/21,15:15:00,14.5743,64.996,,,,
495,04/11/21,15:30:00,14.5573,64.996,,,,
496,04/11/21,15:45:00,14.5686,64.996,,,,
497,04/11/21,16:00:00,14.5757,64.825,,,,
498,04/11/21,16:15:00,14.5719,64.825,,,,
499,04/11/21,16:30:00,14.5608,64.825,,,,
500,04/11/21,16:45:00,14.5551,64.825,,,,
501,04/11/21,17:00:00,14.5551,64.825,,,,
