Plot Title: Bradford_2,,,,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776657, SEN S/N: 10776657)","Temp, °F (LGR S/N: 10776657, SEN S/N: 10776657)",Coupler Detached (LGR S/N: 10776657),Coupler Attached (LGR S/N: 10776657),Stopped (LGR S/N: 10776657),End Of File (LGR S/N: 10776657)
1866,4/25/2021 22:15,14.6774,67.392,,,,
1867,4/25/2021 22:30,14.6812,67.392,,,,
1868,4/25/2021 22:45,14.683,67.392,,,,
1869,4/25/2021 23:00,14.683,67.392,,,,
1870,4/25/2021 23:15,14.6854,67.564,,,,
1871,4/25/2021 23:30,14.6854,67.564,,,,
1872,4/25/2021 23:45,14.6891,67.564,,,,
1873,4/26/2021 0:00,14.691,67.564,,,,
1874,4/26/2021 0:15,14.691,67.564,,,,
1875,4/26/2021 0:30,14.6891,67.564,,,,
1876,4/26/2021 0:45,14.6891,67.564,,,,
1877,4/26/2021 1:00,14.691,67.564,,,,
1878,4/26/2021 1:15,14.691,67.564,,,,
1879,4/26/2021 1:30,14.6929,67.564,,,,
1880,4/26/2021 1:45,14.691,67.564,,,,
1881,4/26/2021 2:00,14.6929,67.564,,,,
1882,4/26/2021 2:15,14.691,67.564,,,,
1883,4/26/2021 2:30,14.6891,67.564,,,,
1884,4/26/2021 2:45,14.6872,67.564,,,,
1885,4/26/2021 3:00,14.6872,67.564,,,,
1886,4/26/2021 3:15,14.6854,67.564,,,,
1887,4/26/2021 3:30,14.6854,67.564,,,,
1888,4/26/2021 3:45,14.6854,67.564,,,,
1889,4/26/2021 4:00,14.6835,67.564,,,,
1890,4/26/2021 4:15,14.6839,67.735,,,,
1891,4/26/2021 4:30,14.6839,67.735,,,,
1892,4/26/2021 4:45,14.6858,67.735,,,,
1893,4/26/2021 5:00,14.6858,67.735,,,,
1894,4/26/2021 5:15,14.6858,67.735,,,,
1895,4/26/2021 5:30,14.6875,67.735,,,,
1896,4/26/2021 5:45,14.6875,67.735,,,,
1897,4/26/2021 6:00,14.6875,67.735,,,,
1898,4/26/2021 6:15,14.6875,67.735,,,,
1899,4/26/2021 6:30,14.6932,67.735,,,,
1900,4/26/2021 6:45,14.697,67.735,,,,
1901,4/26/2021 7:00,14.6988,67.735,,,,
1902,4/26/2021 7:15,14.7026,67.735,,,,
1903,4/26/2021 7:30,14.7064,67.735,,,,
1904,4/26/2021 7:45,14.712,67.735,,,,
1905,4/26/2021 8:00,14.7158,67.735,,,,
1906,4/26/2021 8:15,14.7177,67.735,,,,
1907,4/26/2021 8:30,14.7196,67.735,,,,
1908,4/26/2021 8:45,14.7234,67.735,,,,
1909,4/26/2021 9:00,14.7234,67.735,,,,
1910,4/26/2021 9:15,14.7234,67.735,,,,
1911,4/26/2021 9:30,14.7271,67.735,,,,
1912,4/26/2021 9:45,14.729,67.735,,,,
1913,4/26/2021 10:00,14.7271,67.735,,,,
1914,4/26/2021 10:15,14.729,67.735,,,,
1915,4/26/2021 10:30,14.7324,67.564,,,,
1916,4/26/2021 10:45,14.7342,67.564,,,,
1917,4/26/2021 11:00,14.738,67.564,,,,
1918,4/26/2021 11:15,14.738,67.564,,,,
1919,4/26/2021 11:30,14.7399,67.564,,,,
1920,4/26/2021 11:45,14.7399,67.564,,,,
1921,4/26/2021 12:00,14.738,67.564,,,,
1922,4/26/2021 12:15,14.7361,67.564,,,,
1923,4/26/2021 12:30,14.7361,67.564,,,,
1924,4/26/2021 12:45,14.7324,67.564,,,,
1925,4/26/2021 13:00,14.7324,67.564,,,,
1926,4/26/2021 13:15,14.7286,67.564,,,,
1927,4/26/2021 13:30,14.7267,67.564,,,,
1928,4/26/2021 13:45,14.7248,67.564,,,,
1929,4/26/2021 14:00,14.7267,67.564,,,,
1930,4/26/2021 14:15,14.7267,67.564,,,,
1931,4/26/2021 14:30,14.7229,67.564,,,,
1932,4/26/2021 14:45,14.7248,67.564,,,,
1933,4/26/2021 15:00,14.7267,67.564,,,,
1934,4/26/2021 15:15,14.7267,67.564,,,,
1935,4/26/2021 15:30,14.7267,67.564,,,,
1936,4/26/2021 15:45,14.7229,67.564,,,,
1937,4/26/2021 16:00,14.721,67.564,,,,
1938,4/26/2021 16:15,14.7229,67.564,,,,
1939,4/26/2021 16:30,14.7248,67.564,,,,
1940,4/26/2021 16:45,14.7248,67.564,,,,
1941,4/26/2021 17:00,14.7248,67.564,,,,
1942,4/26/2021 17:15,14.7267,67.564,,,,
1943,4/26/2021 17:30,14.7286,67.564,,,,
1944,4/26/2021 17:45,14.7271,67.735,,,,
1945,4/26/2021 18:00,14.7271,67.735,,,,
1946,4/26/2021 18:15,14.7271,67.735,,,,
1947,4/26/2021 18:30,14.729,67.735,,,,
1948,4/26/2021 18:45,14.7309,67.735,,,,
1949,4/26/2021 19:00,14.7328,67.735,,,,
1950,4/26/2021 19:15,14.7347,67.735,,,,
1951,4/26/2021 19:30,14.7366,67.735,,,,
1952,4/26/2021 19:45,14.7384,67.735,,,,
1953,4/26/2021 20:00,14.7384,67.735,,,,
1954,4/26/2021 20:15,14.7403,67.735,,,,
1955,4/26/2021 20:30,14.7422,67.735,,,,
1956,4/26/2021 20:45,14.746,67.735,,,,
1957,4/26/2021 21:00,14.7479,67.735,,,,
1958,4/26/2021 21:15,14.7498,67.735,,,,
1959,4/26/2021 21:30,14.7534,67.735,,,,
1960,4/26/2021 21:45,14.7534,67.735,,,,
1961,4/26/2021 22:00,14.7534,67.735,,,,
1962,4/26/2021 22:15,14.7515,67.735,,,,
1963,4/26/2021 22:30,14.7515,67.735,,,,
1964,4/26/2021 22:45,14.7498,67.735,,,,
1965,4/26/2021 23:00,14.7515,67.735,,,,
1966,4/26/2021 23:15,14.7534,67.735,,,,
1967,4/26/2021 23:30,14.7534,67.735,,,,
1968,4/26/2021 23:45,14.7557,67.906,,,,
1969,4/27/2021 0:00,14.7557,67.906,,,,
1970,4/27/2021 0:15,14.7576,67.906,,,,
1971,4/27/2021 0:30,14.7576,67.906,,,,
1972,4/27/2021 0:45,14.7538,67.906,,,,
1973,4/27/2021 1:00,14.7538,67.906,,,,
1974,4/27/2021 1:15,14.7519,67.906,,,,
1975,4/27/2021 1:30,14.7538,67.906,,,,
1976,4/27/2021 1:45,14.7519,67.906,,,,
1977,4/27/2021 2:00,14.7538,67.906,,,,
1978,4/27/2021 2:15,14.7538,67.906,,,,
1979,4/27/2021 2:30,14.7538,67.906,,,,
1980,4/27/2021 2:45,14.7538,67.906,,,,
1981,4/27/2021 3:00,14.7557,67.906,,,,
1982,4/27/2021 3:15,14.7519,67.906,,,,
1983,4/27/2021 3:30,14.7482,67.906,,,,
1984,4/27/2021 3:45,14.7482,67.906,,,,
1985,4/27/2021 4:00,14.75,67.906,,,,
1986,4/27/2021 4:15,14.75,67.906,,,,
1987,4/27/2021 4:30,14.7498,67.735,,,,
1988,4/27/2021 4:45,14.75,67.906,,,,
1989,4/27/2021 5:00,14.7498,67.735,,,,
1990,4/27/2021 5:15,14.7534,67.735,,,,
1991,4/27/2021 5:30,14.7534,67.735,,,,
1992,4/27/2021 5:45,14.7534,67.735,,,,
1993,4/27/2021 6:00,14.7534,67.735,,,,
1994,4/27/2021 6:15,14.7572,67.735,,,,
1995,4/27/2021 6:30,14.7553,67.735,,,,
1996,4/27/2021 6:45,14.7628,67.735,,,,
1997,4/27/2021 7:00,14.7647,67.735,,,,
1998,4/27/2021 7:15,14.7666,67.735,,,,
1999,4/27/2021 7:30,14.7722,67.735,,,,
2000,4/27/2021 7:45,14.7722,67.735,,,,
2001,4/27/2021 8:00,14.7798,67.735,,,,
2002,4/27/2021 8:15,14.7854,67.735,,,,
2003,4/27/2021 8:30,14.7892,67.735,,,,
2004,4/27/2021 8:45,14.7854,67.735,,,,
2005,4/27/2021 9:00,14.7836,67.735,,,,
2006,4/27/2021 9:15,14.7873,67.735,,,,
2007,4/27/2021 9:30,14.7854,67.735,,,,
2008,4/27/2021 9:45,14.7836,67.735,,,,
2009,4/27/2021 10:00,14.7854,67.735,,,,
2010,4/27/2021 10:15,14.7854,67.735,,,,
2011,4/27/2021 10:30,14.7854,67.735,,,,
2012,4/27/2021 10:45,14.7873,67.735,,,,
2013,4/27/2021 11:00,14.7892,67.735,,,,
2014,4/27/2021 11:15,14.7873,67.735,,,,
2015,4/27/2021 11:30,14.7854,67.735,,,,
2016,4/27/2021 11:45,14.7873,67.735,,,,
2017,4/27/2021 12:00,14.7836,67.735,,,,
2018,4/27/2021 12:15,14.7817,67.735,,,,
2019,4/27/2021 12:30,14.7793,67.564,,,,
2020,4/27/2021 12:45,14.7756,67.564,,,,
2021,4/27/2021 13:00,14.7722,67.735,,,,
2022,4/27/2021 13:15,14.7701,67.564,,,,
2023,4/27/2021 13:30,14.7663,67.564,,,,
2024,4/27/2021 13:45,14.7644,67.564,,,,
2025,4/27/2021 14:00,14.7625,67.564,,,,
2026,4/27/2021 14:15,14.7625,67.564,,,,
2027,4/27/2021 14:30,14.7625,67.564,,,,
2028,4/27/2021 14:45,14.7606,67.564,,,,
2029,4/27/2021 15:00,14.7588,67.564,,,,
2030,4/27/2021 15:15,14.7572,67.735,,,,
2031,4/27/2021 15:30,14.7531,67.564,,,,
2032,4/27/2021 15:45,14.7498,67.735,,,,
2033,4/27/2021 16:00,14.746,67.735,,,,
2034,4/27/2021 16:15,14.7422,67.735,,,,
2035,4/27/2021 16:30,14.7422,67.735,,,,
2036,4/27/2021 16:45,14.7441,67.735,,,,
2037,4/27/2021 17:00,14.7441,67.735,,,,
2038,4/27/2021 17:15,14.7441,67.735,,,,
2039,4/27/2021 17:30,14.746,67.735,,,,
2040,4/27/2021 17:45,14.7441,67.735,,,,
2041,4/27/2021 18:00,14.7441,67.735,,,,
2042,4/27/2021 18:15,14.7422,67.735,,,,
2043,4/27/2021 18:30,14.7441,67.735,,,,
2044,4/27/2021 18:45,14.7441,67.735,,,,
2045,4/27/2021 19:00,14.7422,67.735,,,,
2046,4/27/2021 19:15,14.7422,67.735,,,,
2047,4/27/2021 19:30,14.7425,67.906,,,,
2048,4/27/2021 19:45,14.7463,67.906,,,,
2049,4/27/2021 20:00,14.7482,67.906,,,,
2050,4/27/2021 20:15,14.7482,67.906,,,,
2051,4/27/2021 20:30,14.7519,67.906,,,,
2052,4/27/2021 20:45,14.7557,67.906,,,,
2053,4/27/2021 21:00,14.7576,67.906,,,,
2054,4/27/2021 21:15,14.7595,67.906,,,,
2055,4/27/2021 21:30,14.7595,67.906,,,,
2056,4/27/2021 21:45,14.7614,67.906,,,,
2057,4/27/2021 22:00,14.7632,67.906,,,,
2058,4/27/2021 22:15,14.7632,67.906,,,,
2059,4/27/2021 22:30,14.7651,67.906,,,,
2060,4/27/2021 22:45,14.7614,67.906,,,,
2061,4/27/2021 23:00,14.7614,67.906,,,,
2062,4/27/2021 23:15,14.7614,67.906,,,,
2063,4/27/2021 23:30,14.7632,67.906,,,,
2064,4/27/2021 23:45,14.767,67.906,,,,
2065,4/28/2021 0:00,14.767,67.906,,,,
2066,4/28/2021 0:15,14.7689,67.906,,,,
2067,4/28/2021 0:30,14.7689,67.906,,,,
2068,4/28/2021 0:45,14.7689,67.906,,,,
2069,4/28/2021 1:00,14.7708,67.906,,,,
2070,4/28/2021 1:15,14.7651,67.906,,,,
2071,4/28/2021 1:30,14.7689,67.906,,,,
2072,4/28/2021 1:45,14.7632,67.906,,,,
2073,4/28/2021 2:00,14.7632,67.906,,,,
2074,4/28/2021 2:15,14.7614,67.906,,,,
2075,4/28/2021 2:30,14.7595,67.906,,,,
2076,4/28/2021 2:45,14.7576,67.906,,,,
2077,4/28/2021 3:00,14.7557,67.906,,,,
2078,4/28/2021 3:15,14.7538,67.906,,,,
2079,4/28/2021 3:30,14.7519,67.906,,,,
2080,4/28/2021 3:45,14.7519,67.906,,,,
2081,4/28/2021 4:00,14.7557,67.906,,,,
2082,4/28/2021 4:15,14.7519,67.906,,,,
2083,4/28/2021 4:30,14.75,67.906,,,,
2084,4/28/2021 4:45,14.7519,67.906,,,,
2085,4/28/2021 5:00,14.75,67.906,,,,
2086,4/28/2021 5:15,14.7482,67.906,,,,
2087,4/28/2021 5:30,14.7519,67.906,,,,
2088,4/28/2021 5:45,14.7538,67.906,,,,
2089,4/28/2021 6:00,14.75,67.906,,,,
2090,4/28/2021 6:15,14.7519,67.906,,,,
2091,4/28/2021 6:30,14.7557,67.906,,,,
2092,4/28/2021 6:45,14.7576,67.906,,,,
2093,4/28/2021 7:00,14.7576,67.906,,,,
2094,4/28/2021 7:15,14.7557,67.906,,,,
2095,4/28/2021 7:30,14.7576,67.906,,,,
2096,4/28/2021 7:45,14.7595,67.906,,,,
2097,4/28/2021 8:00,14.7595,67.906,,,,
2098,4/28/2021 8:15,14.7595,67.906,,,,
2099,4/28/2021 8:30,14.7576,67.906,,,,
2100,4/28/2021 8:45,14.7595,67.906,,,,
2101,4/28/2021 9:00,14.7595,67.906,,,,
2102,4/28/2021 9:15,14.7614,67.906,,,,
2103,4/28/2021 9:30,14.7614,67.906,,,,
2104,4/28/2021 9:45,14.7632,67.906,,,,
2105,4/28/2021 10:00,14.7632,67.906,,,,
2106,4/28/2021 10:15,14.7651,67.906,,,,
2107,4/28/2021 10:30,14.767,67.906,,,,
2108,4/28/2021 10:45,14.767,67.906,,,,
2109,4/28/2021 11:00,14.767,67.906,,,,
2110,4/28/2021 11:15,14.7651,67.906,,,,
2111,4/28/2021 11:30,14.7651,67.906,,,,
2112,4/28/2021 11:45,14.767,67.906,,,,
2113,4/28/2021 12:00,14.7666,67.735,,,,
2114,4/28/2021 12:15,14.7628,67.735,,,,
2115,4/28/2021 12:30,14.7647,67.735,,,,
2116,4/28/2021 12:45,14.7628,67.735,,,,
2117,4/28/2021 13:00,14.7553,67.735,,,,
2118,4/28/2021 13:15,14.7572,67.735,,,,
2119,4/28/2021 13:30,14.7534,67.735,,,,
2120,4/28/2021 13:45,14.7515,67.735,,,,
2121,4/28/2021 14:00,14.7479,67.735,,,,
2122,4/28/2021 14:15,14.7482,67.906,,,,
2123,4/28/2021 14:30,14.7463,67.906,,,,
2124,4/28/2021 14:45,14.7425,67.906,,,,
2125,4/28/2021 15:00,14.7406,67.906,,,,
2126,4/28/2021 15:15,14.735,67.906,,,,
2127,4/28/2021 15:30,14.735,67.906,,,,
2128,4/28/2021 15:45,14.7313,67.906,,,,
2129,4/28/2021 16:00,14.7295,67.906,,,,
2130,4/28/2021 16:15,14.7238,67.906,,,,
2131,4/28/2021 16:30,14.7181,67.906,,,,
2132,4/28/2021 16:45,14.7181,67.906,,,,
2133,4/28/2021 17:00,14.7163,67.906,,,,
2134,4/28/2021 17:15,14.7163,67.906,,,,
2135,4/28/2021 17:30,14.7181,67.906,,,,
2136,4/28/2021 17:45,14.7165,68.077,,,,
2137,4/28/2021 18:00,14.7203,68.077,,,,
2138,4/28/2021 18:15,14.7165,68.077,,,,
2139,4/28/2021 18:30,14.7165,68.077,,,,
2140,4/28/2021 18:45,14.7147,68.077,,,,
2141,4/28/2021 19:00,14.7129,68.077,,,,
2142,4/28/2021 19:15,14.7147,68.077,,,,
2143,4/28/2021 19:30,14.7147,68.077,,,,
2144,4/28/2021 19:45,14.7147,68.077,,,,
2145,4/28/2021 20:00,14.7165,68.077,,,,
2146,4/28/2021 20:15,14.7184,68.077,,,,
2147,4/28/2021 20:30,14.7226,68.248,,,,
2148,4/28/2021 20:45,14.7245,68.248,,,,
2149,4/28/2021 21:00,14.7264,68.248,,,,
2150,4/28/2021 21:15,14.7283,68.248,,,,
2151,4/28/2021 21:30,14.7283,68.248,,,,
2152,4/28/2021 21:45,14.7321,68.248,,,,
2153,4/28/2021 22:00,14.7339,68.248,,,,
2154,4/28/2021 22:15,14.7339,68.248,,,,
2155,4/28/2021 22:30,14.7358,68.248,,,,
2156,4/28/2021 22:45,14.7377,68.248,,,,
2157,4/28/2021 23:00,14.7358,68.248,,,,
2158,4/28/2021 23:15,14.7339,68.248,,,,
2159,4/28/2021 23:30,14.7321,68.248,,,,
2160,4/28/2021 23:45,14.7321,68.248,,,,
2161,4/29/2021 0:00,14.7358,68.248,,,,
2162,4/29/2021 0:15,14.7358,68.248,,,,
2163,4/29/2021 0:30,14.7377,68.248,,,,
2164,4/29/2021 0:45,14.7321,68.248,,,,
2165,4/29/2021 1:00,14.7321,68.248,,,,
2166,4/29/2021 1:15,14.7302,68.248,,,,
2167,4/29/2021 1:30,14.7302,68.248,,,,
2168,4/29/2021 1:45,14.7302,68.248,,,,
2169,4/29/2021 2:00,14.7264,68.248,,,,
2170,4/29/2021 2:15,14.7264,68.248,,,,
2171,4/29/2021 2:30,14.7245,68.248,,,,
2172,4/29/2021 2:45,14.7226,68.248,,,,
2173,4/29/2021 3:00,14.7208,68.248,,,,
2174,4/29/2021 3:15,14.7208,68.248,,,,
2175,4/29/2021 3:30,14.717,68.248,,,,
2176,4/29/2021 3:45,14.7189,68.248,,,,
2177,4/29/2021 4:00,14.7151,68.248,,,,
2178,4/29/2021 4:15,14.7151,68.248,,,,
2179,4/29/2021 4:30,14.7132,68.248,,,,
2180,4/29/2021 4:45,14.7151,68.248,,,,
2181,4/29/2021 5:00,14.7094,68.248,,,,
2182,4/29/2021 5:15,14.7132,68.248,,,,
2183,4/29/2021 5:30,14.7132,68.248,,,,
2184,4/29/2021 5:45,14.7132,68.248,,,,
2185,4/29/2021 6:00,14.7076,68.248,,,,
2186,4/29/2021 6:15,14.7057,68.248,,,,
2187,4/29/2021 6:30,14.7038,68.248,,,,
2188,4/29/2021 6:45,14.7057,68.248,,,,
2189,4/29/2021 7:00,14.7113,68.248,,,,
2190,4/29/2021 7:15,14.7132,68.248,,,,
2191,4/29/2021 7:30,14.7113,68.248,,,,
2192,4/29/2021 7:45,14.7113,68.248,,,,
2193,4/29/2021 8:00,14.7151,68.248,,,,
2194,4/29/2021 8:15,14.7151,68.248,,,,
2195,4/29/2021 8:30,14.7208,68.248,,,,
2196,4/29/2021 8:45,14.7208,68.248,,,,
2197,4/29/2021 9:00,14.7208,68.248,,,,
2198,4/29/2021 9:15,14.7208,68.248,,,,
2199,4/29/2021 9:30,14.7208,68.248,,,,
2200,4/29/2021 9:45,14.7226,68.248,,,,
2201,4/29/2021 10:00,14.7189,68.248,,,,
2202,4/29/2021 10:15,14.7226,68.248,,,,
2203,4/29/2021 10:30,14.726,68.077,,,,
2204,4/29/2021 10:45,14.7297,68.077,,,,
2205,4/29/2021 11:00,14.7297,68.077,,,,
2206,4/29/2021 11:15,14.7297,68.077,,,,
2207,4/29/2021 11:30,14.7279,68.077,,,,
2208,4/29/2021 11:45,14.7279,68.077,,,,
2209,4/29/2021 12:00,14.7203,68.077,,,,
2210,4/29/2021 12:15,14.7241,68.077,,,,
2211,4/29/2021 12:30,14.7203,68.077,,,,
2212,4/29/2021 12:45,14.7184,68.077,,,,
2213,4/29/2021 13:00,14.7165,68.077,,,,
2214,4/29/2021 13:15,14.7203,68.077,,,,
2215,4/29/2021 13:30,14.7184,68.077,,,,
2216,4/29/2021 13:45,14.7189,68.248,,,,
2217,4/29/2021 14:00,14.7189,68.248,,,,
2218,4/29/2021 14:15,14.7189,68.248,,,,
2219,4/29/2021 14:30,14.7151,68.248,,,,
2220,4/29/2021 14:45,14.7132,68.248,,,,
2221,4/29/2021 15:00,14.7113,68.248,,,,
2222,4/29/2021 15:15,14.7151,68.248,,,,
2223,4/29/2021 15:30,14.7132,68.248,,,,
2224,4/29/2021 15:45,14.7076,68.248,,,,
2225,4/29/2021 16:00,14.7038,68.248,,,,
2226,4/29/2021 16:15,14.7019,68.248,,,,
2227,4/29/2021 16:30,14.6986,68.421,,,,
2228,4/29/2021 16:45,14.7004,68.421,,,,
2229,4/29/2021 17:00,14.6986,68.421,,,,
2230,4/29/2021 17:15,14.6986,68.421,,,,
2231,4/29/2021 17:30,14.7004,68.421,,,,
2232,4/29/2021 17:45,14.7004,68.421,,,,
2233,4/29/2021 18:00,14.7004,68.421,,,,
2234,4/29/2021 18:15,14.699,68.592,,,,
2235,4/29/2021 18:30,14.699,68.592,,,,
2236,4/29/2021 18:45,14.6971,68.592,,,,
2237,4/29/2021 19:00,14.699,68.592,,,,
2238,4/29/2021 19:15,14.699,68.592,,,,
2239,4/29/2021 19:30,14.7009,68.592,,,,
2240,4/29/2021 19:45,14.699,68.592,,,,
2241,4/29/2021 20:00,14.7009,68.592,,,,
2242,4/29/2021 20:15,14.7028,68.592,,,,
2243,4/29/2021 20:30,14.7051,68.763,,,,
2244,4/29/2021 20:45,14.7087,68.763,,,,
2245,4/29/2021 21:00,14.7068,68.763,,,,
2246,4/29/2021 21:15,14.7068,68.763,,,,
2247,4/29/2021 21:30,14.7087,68.763,,,,
2248,4/29/2021 21:45,14.7125,68.763,,,,
2249,4/29/2021 22:00,14.7125,68.763,,,,
2250,4/29/2021 22:15,14.7125,68.763,,,,
2251,4/29/2021 22:30,14.7144,68.763,,,,
2252,4/29/2021 22:45,14.7144,68.763,,,,
2253,4/29/2021 23:00,14.7125,68.763,,,,
2254,4/29/2021 23:15,14.7125,68.763,,,,
2255,4/29/2021 23:30,14.7144,68.763,,,,
2256,4/29/2021 23:45,14.7125,68.763,,,,
2257,4/30/2021 0:00,14.7125,68.763,,,,
2258,4/30/2021 0:15,14.7087,68.763,,,,
2259,4/30/2021 0:30,14.7106,68.763,,,,
2260,4/30/2021 0:45,14.7087,68.763,,,,
2261,4/30/2021 1:00,14.7068,68.763,,,,
2262,4/30/2021 1:15,14.7051,68.763,,,,
2263,4/30/2021 1:30,14.7032,68.763,,,,
2264,4/30/2021 1:45,14.7051,68.763,,,,
2265,4/30/2021 2:00,14.7051,68.763,,,,
2266,4/30/2021 2:15,14.7051,68.763,,,,
2267,4/30/2021 2:30,14.7068,68.763,,,,
2268,4/30/2021 2:45,14.7051,68.763,,,,
2269,4/30/2021 3:00,14.7032,68.763,,,,
2270,4/30/2021 3:15,14.7032,68.763,,,,
2271,4/30/2021 3:30,14.7013,68.763,,,,
2272,4/30/2021 3:45,14.7013,68.763,,,,
2273,4/30/2021 4:00,14.7013,68.763,,,,
2274,4/30/2021 4:15,14.6957,68.763,,,,
2275,4/30/2021 4:30,14.6957,68.763,,,,
2276,4/30/2021 4:45,14.6938,68.763,,,,
2277,4/30/2021 5:00,14.6938,68.763,,,,
2278,4/30/2021 5:15,14.6919,68.763,,,,
2279,4/30/2021 5:30,14.6919,68.763,,,,
2280,4/30/2021 5:45,14.6938,68.763,,,,
2281,4/30/2021 6:00,14.6957,68.763,,,,
2282,4/30/2021 6:15,14.6975,68.763,,,,
2283,4/30/2021 6:30,14.6975,68.763,,,,
2284,4/30/2021 6:45,14.6971,68.592,,,,
2285,4/30/2021 7:00,14.7028,68.592,,,,
2286,4/30/2021 7:15,14.7065,68.592,,,,
2287,4/30/2021 7:30,14.7103,68.592,,,,
2288,4/30/2021 7:45,14.7141,68.592,,,,
2289,4/30/2021 8:00,14.716,68.592,,,,
2290,4/30/2021 8:15,14.7141,68.592,,,,
2291,4/30/2021 8:30,14.716,68.592,,,,
2292,4/30/2021 8:45,14.716,68.592,,,,
2293,4/30/2021 9:00,14.7141,68.592,,,,
2294,4/30/2021 9:15,14.716,68.592,,,,
2295,4/30/2021 9:30,14.716,68.592,,,,
2296,4/30/2021 9:45,14.7178,68.592,,,,
2297,4/30/2021 10:00,14.716,68.592,,,,
2298,4/30/2021 10:15,14.7178,68.592,,,,
2299,4/30/2021 10:30,14.7178,68.592,,,,
2300,4/30/2021 10:45,14.7178,68.592,,,,
2301,4/30/2021 11:00,14.7178,68.592,,,,
2302,4/30/2021 11:15,14.716,68.592,,,,
2303,4/30/2021 11:30,14.716,68.592,,,,
2304,4/30/2021 11:45,14.7141,68.592,,,,
2305,4/30/2021 12:00,14.716,68.592,,,,
2306,4/30/2021 12:15,14.716,68.592,,,,
2307,4/30/2021 12:30,14.7141,68.592,,,,
2308,4/30/2021 12:45,14.7122,68.592,,,,
2309,4/30/2021 13:00,14.7103,68.592,,,,
2310,4/30/2021 13:15,14.7065,68.592,,,,
2311,4/30/2021 13:30,14.7009,68.592,,,,
2312,4/30/2021 13:45,14.699,68.592,,,,
2313,4/30/2021 14:00,14.6971,68.592,,,,
2314,4/30/2021 14:15,14.6971,68.592,,,,
2315,4/30/2021 14:30,14.6933,68.592,,,,
2316,4/30/2021 14:45,14.6915,68.592,,,,
2317,4/30/2021 15:00,14.6896,68.592,,,,
2318,4/30/2021 15:15,14.6877,68.592,,,,
2319,4/30/2021 15:30,14.6877,68.592,,,,
2320,4/30/2021 15:45,14.6806,68.763,,,,
2321,4/30/2021 16:00,14.6787,68.763,,,,
2322,4/30/2021 16:15,14.6768,68.763,,,,
2323,4/30/2021 16:30,14.6749,68.763,,,,
2324,4/30/2021 16:45,14.6749,68.763,,,,
2325,4/30/2021 17:00,14.6749,68.763,,,,
2326,4/30/2021 17:15,14.6749,68.763,,,,
2327,4/30/2021 17:30,14.6735,68.934,,,,
2328,4/30/2021 17:45,14.6735,68.934,,,,
2329,4/30/2021 18:00,14.6716,68.934,,,,
2330,4/30/2021 18:15,14.6716,68.934,,,,
2331,4/30/2021 18:30,14.6716,68.934,,,,
2332,4/30/2021 18:45,14.6716,68.934,,,,
2333,4/30/2021 19:00,14.6735,68.934,,,,
2334,4/30/2021 19:15,14.6756,69.107,,,,
2335,4/30/2021 19:30,14.6775,69.107,,,,
2336,4/30/2021 19:45,14.6794,69.107,,,,
2337,4/30/2021 20:00,14.6794,69.107,,,,
2338,4/30/2021 20:15,14.6775,69.107,,,,
2339,4/30/2021 20:30,14.6775,69.107,,,,
2340,4/30/2021 20:45,14.6775,69.107,,,,
2341,4/30/2021 21:00,14.6832,69.107,,,,
2342,4/30/2021 21:15,14.687,69.107,,,,
2343,4/30/2021 21:30,14.6851,69.107,,,,
2344,4/30/2021 21:45,14.6907,69.107,,,,
2345,4/30/2021 22:00,14.6912,69.278,,,,
2346,4/30/2021 22:15,14.6912,69.278,,,,
2347,4/30/2021 22:30,14.6949,69.278,,,,
2348,4/30/2021 22:45,14.6949,69.278,,,,
2349,4/30/2021 23:00,14.6968,69.278,,,,
2350,4/30/2021 23:15,14.693,69.278,,,,
2351,4/30/2021 23:30,14.6949,69.278,,,,
2352,4/30/2021 23:45,14.6968,69.278,,,,
2353,5/1/2021 0:00,14.6949,69.278,,,,
2354,5/1/2021 0:15,14.6949,69.278,,,,
2355,5/1/2021 0:30,14.693,69.278,,,,
2356,5/1/2021 0:45,14.693,69.278,,,,
2357,5/1/2021 1:00,14.6949,69.278,,,,
2358,5/1/2021 1:15,14.693,69.278,,,,
2359,5/1/2021 1:30,14.6912,69.278,,,,
2360,5/1/2021 1:45,14.6893,69.278,,,,
2361,5/1/2021 2:00,14.6836,69.278,,,,
2362,5/1/2021 2:15,14.6874,69.278,,,,
2363,5/1/2021 2:30,14.6836,69.278,,,,
2364,5/1/2021 2:45,14.6836,69.278,,,,
2365,5/1/2021 3:00,14.6836,69.278,,,,
2366,5/1/2021 3:15,14.678,69.278,,,,
2367,5/1/2021 3:30,14.6798,69.278,,,,
2368,5/1/2021 3:45,14.6817,69.278,,,,
2369,5/1/2021 4:00,14.6855,69.278,,,,
2370,5/1/2021 4:15,14.6874,69.278,,,,
2371,5/1/2021 4:30,14.6855,69.278,,,,
2372,5/1/2021 4:45,14.6855,69.278,,,,
2373,5/1/2021 5:00,14.6855,69.278,,,,
2374,5/1/2021 5:15,14.6874,69.278,,,,
2375,5/1/2021 5:30,14.6874,69.278,,,,
2376,5/1/2021 5:45,14.6912,69.278,,,,
2377,5/1/2021 6:00,14.6888,69.107,,,,
2378,5/1/2021 6:15,14.6907,69.107,,,,
2379,5/1/2021 6:30,14.6926,69.107,,,,
