"Plot Title: Bradford_7"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20501581, SEN S/N: 20501581)","Temp, °F (LGR S/N: 20501581, SEN S/N: 20501581)"
1,01/27/22 03:00:00 PM,15.8397,56.057
2,01/27/22 03:15:00 PM,15.8319,55.711
3,01/27/22 03:30:00 PM,15.8301,55.537
4,01/27/22 03:45:00 PM,15.8272,55.537
5,01/27/22 04:00:00 PM,15.8229,55.537
6,01/27/22 04:15:00 PM,15.8200,55.537
7,01/27/22 04:30:00 PM,15.8200,55.537
8,01/27/22 04:45:00 PM,15.8185,55.537
9,01/27/22 05:00:00 PM,15.8142,55.537
10,01/27/22 05:15:00 PM,15.8084,55.537
11,01/27/22 05:30:00 PM,15.8142,55.537
12,01/27/22 05:45:00 PM,15.8185,55.537
13,01/27/22 06:00:00 PM,15.8214,55.537
14,01/27/22 06:15:00 PM,15.8214,55.537
15,01/27/22 06:30:00 PM,15.8229,55.537
16,01/27/22 06:45:00 PM,15.8214,55.537
17,01/27/22 07:00:00 PM,15.8243,55.537
18,01/27/22 07:15:00 PM,15.8272,55.537
19,01/27/22 07:30:00 PM,15.8272,55.537
20,01/27/22 07:45:00 PM,15.8214,55.537
21,01/27/22 08:00:00 PM,15.8229,55.537
22,01/27/22 08:15:00 PM,15.8272,55.537
23,01/27/22 08:30:00 PM,15.8301,55.537
24,01/27/22 08:45:00 PM,15.8272,55.537
25,01/27/22 09:00:00 PM,15.8301,55.537
26,01/27/22 09:15:00 PM,15.8301,55.537
27,01/27/22 09:30:00 PM,15.8301,55.537
28,01/27/22 09:45:00 PM,15.8361,55.537
29,01/27/22 10:00:00 PM,15.8375,55.537
30,01/27/22 10:15:00 PM,15.8375,55.537
31,01/27/22 10:30:00 PM,15.8375,55.537
32,01/27/22 10:45:00 PM,15.8390,55.537
33,01/27/22 11:00:00 PM,15.8433,55.537
34,01/27/22 11:15:00 PM,15.8462,55.537
35,01/27/22 11:30:00 PM,15.8506,55.537
36,01/27/22 11:45:00 PM,15.8506,55.537
37,01/28/22 12:00:00 AM,15.8564,55.537
38,01/28/22 12:15:00 AM,15.8623,55.537
39,01/28/22 12:30:00 AM,15.8638,55.537
40,01/28/22 12:45:00 AM,15.8681,55.537
41,01/28/22 01:00:00 AM,15.8710,55.537
42,01/28/22 01:15:00 AM,15.8737,55.364
43,01/28/22 01:30:00 AM,15.8751,55.364
44,01/28/22 01:45:00 AM,15.8795,55.364
45,01/28/22 02:00:00 AM,15.8795,55.364
46,01/28/22 02:15:00 AM,15.8809,55.364
47,01/28/22 02:30:00 AM,15.8838,55.364
48,01/28/22 02:45:00 AM,15.8824,55.364
49,01/28/22 03:00:00 AM,15.8853,55.364
50,01/28/22 03:15:00 AM,15.8838,55.364
51,01/28/22 03:30:00 AM,15.8824,55.364
52,01/28/22 03:45:00 AM,15.8795,55.364
53,01/28/22 04:00:00 AM,15.8792,55.189
54,01/28/22 04:15:00 AM,15.8777,55.189
55,01/28/22 04:30:00 AM,15.8792,55.189
56,01/28/22 04:45:00 AM,15.8777,55.189
57,01/28/22 05:00:00 AM,15.8806,55.189
58,01/28/22 05:15:00 AM,15.8806,55.189
