"Plot Title: Bradford_7"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20501581, SEN S/N: 20501581)","Temp, °F (LGR S/N: 20501581, SEN S/N: 20501581)","Coupler Detached (LGR S/N: 20501581, SEN S/N: 20501581)","Coupler Attached (LGR S/N: 20501581, SEN S/N: 20501581)","Host Connected (LGR S/N: 20501581, SEN S/N: 20501581)","End Of File (LGR S/N: 20501581, SEN S/N: 20501581)"
1,10/12/22 01:15:00 PM,15.8122,68.763,Logged,,,
2,10/12/22 01:30:00 PM,15.8061,68.592,,,,
3,10/12/22 01:45:00 PM,15.8032,68.592,,,,
4,10/12/22 02:00:00 PM,15.7972,68.592,,,,
5,10/12/22 02:15:00 PM,15.7958,68.592,,,,
6,10/12/22 02:30:00 PM,15.7914,68.592,,,,
7,10/12/22 02:45:00 PM,15.7885,68.592,,,,
8,10/12/22 03:00:00 PM,15.7842,68.592,,,,
9,10/12/22 03:15:00 PM,15.7842,68.592,,,,
10,10/12/22 03:30:00 PM,15.7798,68.592,,,,
11,10/12/22 03:45:00 PM,15.7813,68.592,,,,
12,10/12/22 04:00:00 PM,15.7739,68.592,,,,
13,10/12/22 04:15:00 PM,15.7724,68.592,,,,
14,10/12/22 04:30:00 PM,15.7695,68.592,,,,
15,10/12/22 04:45:00 PM,15.7695,68.592,,,,
16,10/12/22 05:00:00 PM,15.7637,68.592,,,,
17,10/12/22 05:15:00 PM,15.7652,68.592,,,,
18,10/12/22 05:30:00 PM,15.7652,68.592,,,,
19,10/12/22 05:45:00 PM,15.7608,68.592,,,,
20,10/12/22 06:00:00 PM,15.7579,68.592,,,,
21,10/12/22 06:15:00 PM,15.7582,68.763,,,,
22,10/12/22 06:30:00 PM,15.7550,68.592,,,,
23,10/12/22 06:45:00 PM,15.7568,68.763,,,,
24,10/12/22 07:00:00 PM,15.7597,68.763,,,,
25,10/12/22 07:15:00 PM,15.7597,68.763,,,,
26,10/12/22 07:30:00 PM,15.7597,68.763,,,,
27,10/12/22 07:45:00 PM,15.7597,68.763,,,,
28,10/12/22 08:00:00 PM,15.7597,68.763,,,,
29,10/12/22 08:15:00 PM,15.7582,68.763,,,,
30,10/12/22 08:30:00 PM,15.7597,68.763,,,,
31,10/12/22 08:45:00 PM,15.7611,68.763,,,,
32,10/12/22 09:00:00 PM,15.7611,68.763,,,,
33,10/12/22 09:15:00 PM,15.7626,68.763,,,,
34,10/12/22 09:30:00 PM,15.7626,68.763,,,,
35,10/12/22 09:45:00 PM,15.7611,68.763,,,,
36,10/12/22 10:00:00 PM,15.7568,68.763,,,,
37,10/12/22 10:15:00 PM,15.7611,68.763,,,,
38,10/12/22 10:30:00 PM,15.7553,68.763,,,,
39,10/12/22 10:45:00 PM,15.7626,68.763,,,,
40,10/12/22 11:00:00 PM,15.7669,68.763,,,,
41,10/12/22 11:15:00 PM,15.7669,68.763,,,,
42,10/12/22 11:30:00 PM,15.7698,68.763,,,,
43,10/12/22 11:45:00 PM,15.7669,68.763,,,,
44,10/13/22 12:00:00 AM,15.7655,68.763,,,,
45,10/13/22 12:15:00 AM,15.7640,68.763,,,,
46,10/13/22 12:30:00 AM,15.7597,68.763,,,,
47,10/13/22 12:45:00 AM,15.7553,68.763,,,,
48,10/13/22 01:00:00 AM,15.7582,68.763,,,,
49,10/13/22 01:15:00 AM,15.7524,68.763,,,,
50,10/13/22 01:30:00 AM,15.7479,68.763,,,,
51,10/13/22 01:45:00 AM,15.7465,68.763,,,,
52,10/13/22 02:00:00 AM,15.7479,68.763,,,,
53,10/13/22 02:15:00 AM,15.7450,68.763,,,,
54,10/13/22 02:30:00 AM,15.7450,68.763,,,,
55,10/13/22 02:45:00 AM,15.7395,68.934,,,,
56,10/13/22 03:00:00 AM,15.7421,68.763,,,,
57,10/13/22 03:15:00 AM,15.7436,68.763,,,,
58,10/13/22 03:30:00 AM,15.7421,68.763,,,,
59,10/13/22 03:45:00 AM,15.7450,68.763,,,,
60,10/13/22 04:00:00 AM,15.7465,68.763,,,,
61,10/13/22 04:15:00 AM,15.7467,68.934,,,,
62,10/13/22 04:30:00 AM,15.7453,68.934,,,,
63,10/13/22 04:45:00 AM,15.7409,68.934,,,,
64,10/13/22 05:00:00 AM,15.7380,68.934,,,,
65,10/13/22 05:15:00 AM,15.7380,68.934,,,,
66,10/13/22 05:30:00 AM,15.7366,68.934,,,,
67,10/13/22 05:45:00 AM,15.7380,68.934,,,,
68,10/13/22 06:00:00 AM,15.7380,68.934,,,,
69,10/13/22 06:15:00 AM,15.7395,68.934,,,,
70,10/13/22 06:30:00 AM,15.7366,68.934,,,,
71,10/13/22 06:45:00 AM,15.7337,68.934,,,,
72,10/13/22 07:00:00 AM,15.7351,68.934,,,,
73,10/13/22 07:15:00 AM,15.7351,68.934,,,,
74,10/13/22 07:30:00 AM,15.7366,68.934,,,,
75,10/13/22 07:45:00 AM,15.7337,68.934,,,,
76,10/13/22 08:00:00 AM,15.7308,68.934,,,,
77,10/13/22 08:15:00 AM,15.7308,68.934,,,,
78,10/13/22 08:30:00 AM,15.7337,68.934,,,,
79,10/13/22 08:45:00 AM,15.7337,68.934,,,,
80,10/13/22 09:00:00 AM,15.7322,68.934,,,,
81,10/13/22 09:15:00 AM,15.7322,68.934,,,,
82,10/13/22 09:30:00 AM,15.7337,68.934,,,,
83,10/13/22 09:45:00 AM,15.7351,68.934,,,,
84,10/13/22 10:00:00 AM,15.7380,68.934,,,,
85,10/13/22 10:15:00 AM,15.7409,68.934,,,,
86,10/13/22 10:30:00 AM,15.7438,68.934,,,,
87,10/13/22 10:45:00 AM,15.7438,68.934,,,,
88,10/13/22 11:00:00 AM,15.7424,68.934,,,,
89,10/13/22 11:15:00 AM,15.7380,68.934,,,,
90,10/13/22 11:30:00 AM,15.7293,68.934,,,,
91,10/13/22 11:45:00 AM,15.7337,68.934,,,,
92,10/13/22 12:00:00 PM,15.7219,68.934,,,,
93,10/13/22 12:15:00 PM,15.7118,68.934,,,,
94,10/13/22 12:30:00 PM,15.7147,68.934,,,,
95,10/13/22 12:45:00 PM,15.7103,68.934,,,,
96,10/13/22 01:00:00 PM,15.7060,68.934,,,,
97,10/13/22 01:15:00 PM,15.7015,68.934,,,,
98,10/13/22 01:30:00 PM,15.6986,68.934,,,,
99,10/13/22 01:45:00 PM,15.6913,68.934,,,,
100,10/13/22 02:00:00 PM,15.6855,68.934,,,,
101,10/13/22 02:15:00 PM,15.6844,69.107,,,,
102,10/13/22 02:30:00 PM,15.6829,69.107,,,,
103,10/13/22 02:45:00 PM,15.6844,69.107,,,,
104,10/13/22 03:00:00 PM,15.6844,69.107,,,,
105,10/13/22 03:15:00 PM,15.6784,69.107,,,,
106,10/13/22 03:30:00 PM,15.6726,69.107,,,,
107,10/13/22 03:45:00 PM,15.6712,69.107,,,,
108,10/13/22 04:00:00 PM,15.6654,69.107,,,,
109,10/13/22 04:15:00 PM,15.6639,69.107,,,,
110,10/13/22 04:30:00 PM,15.6654,69.107,,,,
111,10/13/22 04:45:00 PM,15.6668,69.107,,,,
112,10/13/22 05:00:00 PM,15.6683,69.107,,,,
113,10/13/22 05:15:00 PM,15.6668,69.107,,,,
114,10/13/22 05:30:00 PM,15.6697,69.107,,,,
115,10/13/22 05:45:00 PM,15.6726,69.107,,,,
116,10/13/22 06:00:00 PM,15.6755,69.107,,,,
117,10/13/22 06:15:00 PM,15.6726,69.107,,,,
118,10/13/22 06:30:00 PM,15.6712,69.107,,,,
119,10/13/22 06:45:00 PM,15.6712,69.107,,,,
120,10/13/22 07:00:00 PM,15.6755,69.107,,,,
121,10/13/22 07:15:00 PM,15.6770,69.107,,,,
122,10/13/22 07:30:00 PM,15.6799,69.107,,,,
123,10/13/22 07:45:00 PM,15.6829,69.107,,,,
124,10/13/22 08:00:00 PM,15.6873,69.107,,,,
125,10/13/22 08:15:00 PM,15.6902,69.107,,,,
126,10/13/22 08:30:00 PM,15.6916,69.107,,,,
127,10/13/22 08:45:00 PM,15.6960,69.107,,,,
128,10/13/22 09:00:00 PM,15.6989,69.107,,,,
129,10/13/22 09:15:00 PM,15.7018,69.107,,,,
130,10/13/22 09:30:00 PM,15.7018,69.107,,,,
131,10/13/22 09:45:00 PM,15.7032,69.107,,,,
132,10/13/22 10:00:00 PM,15.7047,69.107,,,,
133,10/13/22 10:15:00 PM,15.7077,69.107,,,,
134,10/13/22 10:30:00 PM,15.7077,69.107,,,,
135,10/13/22 10:45:00 PM,15.7106,69.107,,,,
136,10/13/22 11:00:00 PM,15.7121,69.107,,,,
137,10/13/22 11:15:00 PM,15.7106,69.107,,,,
138,10/13/22 11:30:00 PM,15.7077,69.107,,,,
139,10/13/22 11:45:00 PM,15.7121,69.107,,,,
140,10/14/22 12:00:00 AM,15.7092,69.107,,,,
141,10/14/22 12:15:00 AM,15.7063,69.107,,,,
142,10/14/22 12:30:00 AM,15.7106,69.107,,,,
143,10/14/22 12:45:00 AM,15.7150,69.107,,,,
144,10/14/22 01:00:00 AM,15.7164,69.107,,,,
145,10/14/22 01:15:00 AM,15.7164,69.107,,,,
146,10/14/22 01:30:00 AM,15.7182,69.278,,,,
147,10/14/22 01:45:00 AM,15.7153,69.278,,,,
148,10/14/22 02:00:00 AM,15.7167,69.278,,,,
149,10/14/22 02:15:00 AM,15.7153,69.278,,,,
150,10/14/22 02:30:00 AM,15.7153,69.278,,,,
151,10/14/22 02:45:00 AM,15.7138,69.278,,,,
152,10/14/22 03:00:00 AM,15.7153,69.278,,,,
153,10/14/22 03:15:00 AM,15.7124,69.278,,,,
154,10/14/22 03:30:00 AM,15.7153,69.278,,,,
155,10/14/22 03:45:00 AM,15.7138,69.278,,,,
156,10/14/22 04:00:00 AM,15.7167,69.278,,,,
157,10/14/22 04:15:00 AM,15.7167,69.278,,,,
158,10/14/22 04:30:00 AM,15.7167,69.278,,,,
159,10/14/22 04:45:00 AM,15.7153,69.278,,,,
160,10/14/22 05:00:00 AM,15.7167,69.278,,,,
161,10/14/22 05:15:00 AM,15.7182,69.278,,,,
162,10/14/22 05:30:00 AM,15.7211,69.278,,,,
163,10/14/22 05:45:00 AM,15.7211,69.278,,,,
164,10/14/22 06:00:00 AM,15.7225,69.278,,,,
165,10/14/22 06:15:00 AM,15.7254,69.278,,,,
166,10/14/22 06:30:00 AM,15.7269,69.278,,,,
167,10/14/22 06:45:00 AM,15.7283,69.278,,,,
168,10/14/22 07:00:00 AM,15.7311,69.107,,,,
169,10/14/22 07:15:00 AM,15.7325,69.107,,,,
170,10/14/22 07:30:00 AM,15.7340,69.107,,,,
171,10/14/22 07:45:00 AM,15.7383,69.107,,,,
172,10/14/22 08:00:00 AM,15.7398,69.107,,,,
173,10/14/22 08:15:00 AM,15.7441,69.107,,,,
174,10/14/22 08:30:00 AM,15.7470,69.107,,,,
175,10/14/22 08:45:00 AM,15.7496,68.934,,,,
176,10/14/22 09:00:00 AM,15.7511,68.934,,,,
