Date,CO2
2024-01-05T14:27:00Z,386.5832
2024-01-05T14:27:20Z,422.2047
2024-01-05T14:27:30Z,393.3539
2024-01-05T14:27:40Z,368.7795
2024-01-05T14:27:50Z,347.515
2024-01-05T14:28:00Z,329.2218
2024-01-05T14:28:10Z,429.0076
2024-01-05T14:28:20Z,390.75
2024-01-05T14:28:30Z,365.9789
2024-01-05T14:28:40Z,345.3778
2024-01-05T14:28:50Z,328.8696
2024-01-05T14:29:00Z,316.41
2024-01-05T14:29:10Z,426.319
2024-01-05T14:29:20Z,395.8615
2024-01-05T14:29:30Z,378.5775
2024-01-05T14:29:40Z,363.9534
2024-01-05T14:29:50Z,350.2731
2024-01-05T14:30:00Z,337.3876
2024-01-05T14:30:10Z,446.7059
2024-01-05T14:30:20Z,411.1014
2024-01-05T14:30:30Z,388.3597
2024-01-05T14:30:40Z,370.1026
2024-01-05T14:30:50Z,355.2056
2024-01-05T14:31:00Z,344.7545
2024-01-05T14:31:10Z,458.157
2024-01-05T14:31:20Z,428.9269
2024-01-05T14:31:30Z,410.1008
2024-01-05T14:31:40Z,394.1586
2024-01-05T14:31:50Z,378.9158
2024-01-05T14:32:00Z,367.189
2024-01-05T14:32:10Z,487.1467
2024-01-05T14:32:20Z,456.1606
2024-01-05T14:32:30Z,437.855
2024-01-05T14:32:40Z,422.1098
2024-01-05T14:32:50Z,408.6931
2024-01-05T14:33:00Z,395.949
2024-01-05T14:33:10Z,509.9153
2024-01-05T14:33:20Z,475.2882
2024-01-05T14:33:30Z,453.5217
2024-01-05T14:33:40Z,436.5172
2024-01-05T14:33:50Z,419.7093
2024-01-05T14:34:00Z,404.9602
2024-01-05T14:34:10Z,515.8171
2024-01-05T14:34:20Z,481.9727
2024-01-05T14:34:30Z,456.1091
2024-01-05T14:34:40Z,434.1578
2024-01-05T14:34:50Z,417.5033
2024-01-05T14:35:00Z,400.4862
2024-01-05T14:35:10Z,509.3466
2024-01-05T14:35:20Z,474.5184
2024-01-05T14:35:30Z,457.0007
2024-01-05T14:35:40Z,443.0844
2024-01-05T14:35:50Z,426.1609
2024-01-05T14:36:00Z,411.2245
2024-01-05T14:36:10Z,516.7444
2024-01-05T14:36:20Z,481.8914
2024-01-05T14:36:30Z,458.1388
2024-01-05T14:36:40Z,437.7481
2024-01-05T14:36:50Z,420.5082
2024-01-05T14:37:00Z,406.9784
2024-01-05T14:37:10Z,519.2034
2024-01-05T14:37:20Z,484.761
2024-01-05T14:37:30Z,461.7907
2024-01-05T14:37:40Z,442.5753
2024-01-05T14:37:50Z,428.1873
2024-01-05T14:38:00Z,415.2249
2024-01-05T14:38:10Z,525.9774
2024-01-05T14:38:20Z,496.446
2024-01-05T14:38:30Z,473.8488
2024-01-05T14:38:40Z,455.4956
2024-01-05T14:38:50Z,439.0272
2024-01-05T14:39:00Z,424.1183
2024-01-05T14:39:10Z,534.1463
2024-01-05T14:39:20Z,500.3044
2024-01-05T14:39:30Z,477.7094
2024-01-05T14:39:40Z,458.5604
2024-01-05T14:39:50Z,440.0528
2024-01-05T14:40:00Z,423.3504
2024-01-05T14:40:10Z,528.6236
2024-01-05T14:40:20Z,494.1436
2024-01-05T14:40:30Z,471.863
2024-01-05T14:40:40Z,452.1093
2024-01-05T14:40:50Z,434.8962
2024-01-05T14:41:00Z,421.262
2024-01-05T14:41:10Z,530.2933
2024-01-05T14:41:20Z,493.5547
2024-01-05T14:41:30Z,468.698
2024-01-05T14:41:40Z,448.2549
2024-01-05T14:41:50Z,433.3149
2024-01-05T14:42:00Z,421.7459
2024-01-05T14:42:10Z,532.7385
2024-01-05T14:42:20Z,501.6242
2024-01-05T14:42:30Z,480.6938
2024-01-05T14:42:40Z,460.7239
2024-01-05T14:42:50Z,442.7984
2024-01-05T14:43:00Z,427.0875
2024-01-05T14:43:10Z,533.4974
2024-01-05T14:43:20Z,497.6602
2024-01-05T14:43:30Z,473.007
2024-01-05T14:43:40Z,451.8146
2024-01-05T14:43:50Z,434.4067
2024-01-05T14:44:00Z,417.9419
2024-01-05T14:44:10Z,526.1277
2024-01-05T14:44:20Z,492.5165
2024-01-05T14:44:30Z,470.2812
2024-01-05T14:44:40Z,451.5036
2024-01-05T14:44:50Z,437.8698
2024-01-05T14:45:00Z,423.9982
2024-01-05T14:45:10Z,530.2618
2024-01-05T14:45:20Z,496.4944
2024-01-05T14:45:30Z,476.546
2024-01-05T14:45:40Z,460.8592
2024-01-05T14:45:50Z,445.3761
2024-01-05T14:46:00Z,432.8669
2024-01-05T14:46:10Z,543.9552
2024-01-05T14:46:20Z,515.1024
2024-01-05T14:46:30Z,494.7589
2024-01-05T14:46:40Z,475.4945
2024-01-05T14:46:50Z,458.3148
2024-01-05T14:47:00Z,443.3234
2024-01-05T14:47:10Z,555.4393
2024-01-05T14:47:20Z,521.332
2024-01-05T14:47:30Z,497.2511
2024-01-05T14:47:40Z,477.1418
2024-01-05T14:47:50Z,458.3261
2024-01-05T14:48:00Z,444.5809
