"Plot Title: Bradford_stream13"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20342023, SEN S/N: 20342023)","Temp, °F (LGR S/N: 20342023, SEN S/N: 20342023)"
1,06/21/22 02:00:00 PM,6.21,81.28
2,06/21/22 03:00:00 PM,6.45,79.77
3,06/21/22 04:00:00 PM,5.98,79.16
4,06/21/22 05:00:00 PM,6.07,78.80
5,06/21/22 06:00:00 PM,5.89,78.40
6,06/21/22 07:00:00 PM,5.57,77.65
7,06/21/22 08:00:00 PM,5.67,76.53
8,06/21/22 09:00:00 PM,5.47,75.63
9,06/21/22 10:00:00 PM,5.13,74.77
10,06/21/22 11:00:00 PM,5.43,74.12
11,06/22/22 12:00:00 AM,5.45,73.44
12,06/22/22 01:00:00 AM,5.49,72.93
13,06/22/22 02:00:00 AM,5.48,72.61
14,06/22/22 03:00:00 AM,5.51,72.57
15,06/22/22 04:00:00 AM,5.50,72.57
16,06/22/22 05:00:00 AM,5.53,72.39
17,06/22/22 06:00:00 AM,5.57,72.25
18,06/22/22 07:00:00 AM,5.58,72.61
19,06/22/22 08:00:00 AM,5.60,73.54
20,06/22/22 09:00:00 AM,5.70,76.24
21,06/22/22 10:00:00 AM,6.04,76.42
22,06/22/22 11:00:00 AM,6.27,77.43
23,06/22/22 12:00:00 PM,6.54,78.48
24,06/22/22 01:00:00 PM,6.57,80.96
25,06/22/22 02:00:00 PM,6.30,83.26
26,06/22/22 03:00:00 PM,6.36,81.97
27,06/22/22 04:00:00 PM,6.18,81.46
28,06/22/22 05:00:00 PM,5.95,80.96
29,06/22/22 06:00:00 PM,5.60,80.28
30,06/22/22 07:00:00 PM,4.98,79.56
31,06/22/22 08:00:00 PM,5.02,78.62
32,06/22/22 09:00:00 PM,5.07,77.68
33,06/22/22 10:00:00 PM,5.09,76.78
34,06/22/22 11:00:00 PM,5.08,76.03
35,06/23/22 12:00:00 AM,5.12,75.45
36,06/23/22 01:00:00 AM,5.15,74.98
37,06/23/22 02:00:00 AM,5.22,74.70
38,06/23/22 03:00:00 AM,5.21,74.52
39,06/23/22 04:00:00 AM,5.28,74.30
40,06/23/22 05:00:00 AM,5.24,74.08
41,06/23/22 06:00:00 AM,5.29,73.98
42,06/23/22 07:00:00 AM,5.28,74.44
43,06/23/22 08:00:00 AM,5.36,75.45
44,06/23/22 09:00:00 AM,5.47,79.23
45,06/23/22 10:00:00 AM,5.88,79.38
46,06/23/22 11:00:00 AM,6.21,80.20
47,06/23/22 12:00:00 PM,6.52,81.79
48,06/23/22 01:00:00 PM,6.63,83.95
49,06/23/22 02:00:00 PM,6.61,86.14
50,06/23/22 03:00:00 PM,6.74,85.03
51,06/23/22 04:00:00 PM,6.50,83.80
52,06/23/22 05:00:00 PM,6.17,83.30
53,06/23/22 06:00:00 PM,5.84,82.58
54,06/23/22 07:00:00 PM,5.53,81.64
55,06/23/22 08:00:00 PM,5.21,80.78
56,06/23/22 09:00:00 PM,4.87,79.88
57,06/23/22 10:00:00 PM,4.67,78.98
58,06/23/22 11:00:00 PM,4.60,78.30
59,06/24/22 12:00:00 AM,4.59,77.50
60,06/24/22 01:00:00 AM,4.59,76.89
61,06/24/22 02:00:00 AM,4.68,76.50
62,06/24/22 03:00:00 AM,4.74,76.24
63,06/24/22 04:00:00 AM,4.78,76.06
64,06/24/22 05:00:00 AM,4.81,75.88
65,06/24/22 06:00:00 AM,4.81,75.78
66,06/24/22 07:00:00 AM,4.85,76.17
67,06/24/22 08:00:00 AM,4.99,77.04
68,06/24/22 09:00:00 AM,5.34,80.53
69,06/24/22 10:00:00 AM,5.94,80.64
70,06/24/22 11:00:00 AM,6.48,81.10
71,06/24/22 12:00:00 PM,7.04,83.55
72,06/24/22 01:00:00 PM,6.94,81.18
73,06/24/22 02:00:00 PM,6.28,78.84
74,06/24/22 03:00:00 PM,4.94,77.00
75,06/24/22 04:00:00 PM,4.70,76.42
76,06/24/22 05:00:00 PM,4.57,76.24
77,06/24/22 06:00:00 PM,4.78,75.88
78,06/24/22 07:00:00 PM,4.73,75.56
79,06/24/22 08:00:00 PM,4.88,75.16
80,06/24/22 09:00:00 PM,4.77,74.77
81,06/24/22 10:00:00 PM,4.75,74.52
82,06/24/22 11:00:00 PM,4.78,74.30
83,06/25/22 12:00:00 AM,4.72,74.19
84,06/25/22 01:00:00 AM,4.86,73.87
85,06/25/22 02:00:00 AM,4.92,73.65
86,06/25/22 03:00:00 AM,5.00,73.44
87,06/25/22 04:00:00 AM,5.02,73.29
88,06/25/22 05:00:00 AM,5.07,73.08
89,06/25/22 06:00:00 AM,5.15,72.93
90,06/25/22 07:00:00 AM,5.17,73.26
91,06/25/22 08:00:00 AM,5.41,74.23
92,06/25/22 09:00:00 AM,5.80,77.79
93,06/25/22 10:00:00 AM,6.28,77.43
94,06/25/22 11:00:00 AM,6.74,78.26
95,06/25/22 12:00:00 PM,6.81,79.27
96,06/25/22 01:00:00 PM,6.96,79.56
97,06/25/22 02:00:00 PM,7.01,81.79
98,06/25/22 03:00:00 PM,7.24,81.21
99,06/25/22 04:00:00 PM,6.96,80.85
100,06/25/22 05:00:00 PM,6.65,80.31
101,06/25/22 06:00:00 PM,6.24,79.84
102,06/25/22 07:00:00 PM,5.87,79.16
103,06/25/22 08:00:00 PM,5.48,78.19
104,06/25/22 09:00:00 PM,5.20,77.25
105,06/25/22 10:00:00 PM,4.97,76.35
106,06/25/22 11:00:00 PM,4.78,75.24
107,06/26/22 12:00:00 AM,4.89,74.30
108,06/26/22 01:00:00 AM,5.02,73.62
109,06/26/22 02:00:00 AM,5.03,73.08
110,06/26/22 03:00:00 AM,5.13,72.57
111,06/26/22 04:00:00 AM,5.15,72.00
112,06/26/22 05:00:00 AM,5.21,71.56
113,06/26/22 06:00:00 AM,5.30,71.31
114,06/26/22 07:00:00 AM,5.28,71.92
115,06/26/22 08:00:00 AM,5.31,73.33
116,06/26/22 09:00:00 AM,5.58,77.61
117,06/26/22 10:00:00 AM,6.04,77.04
118,06/26/22 11:00:00 AM,6.56,77.61
119,06/26/22 12:00:00 PM,6.97,79.12
120,06/26/22 01:00:00 PM,7.05,79.81
121,06/26/22 02:00:00 PM,7.19,82.69
122,06/26/22 03:00:00 PM,7.21,80.85
123,06/26/22 04:00:00 PM,6.90,80.17
124,06/26/22 05:00:00 PM,6.45,79.56
125,06/26/22 06:00:00 PM,6.15,78.98
126,06/26/22 07:00:00 PM,5.76,78.37
127,06/26/22 08:00:00 PM,5.81,77.11
128,06/26/22 09:00:00 PM,5.37,75.45
129,06/26/22 10:00:00 PM,5.23,74.16
130,06/26/22 11:00:00 PM,5.05,73.11
131,06/27/22 12:00:00 AM,5.13,72.18
132,06/27/22 01:00:00 AM,5.14,71.53
133,06/27/22 02:00:00 AM,5.18,70.81
134,06/27/22 03:00:00 AM,5.19,70.34
135,06/27/22 04:00:00 AM,5.24,70.05
136,06/27/22 05:00:00 AM,5.34,70.02
137,06/27/22 06:00:00 AM,5.34,69.98
138,06/27/22 07:00:00 AM,5.30,70.95
139,06/27/22 08:00:00 AM,5.40,72.61
140,06/27/22 09:00:00 AM,5.75,74.30
141,06/27/22 10:00:00 AM,6.07,74.80
142,06/27/22 11:00:00 AM,6.95,77.07
143,06/27/22 12:00:00 PM,7.37,78.58
144,06/27/22 01:00:00 PM,7.52,80.67
145,06/27/22 02:00:00 PM,7.39,76.60
146,06/27/22 03:00:00 PM,7.37,77.90
147,06/27/22 04:00:00 PM,6.86,78.76
148,06/27/22 05:00:00 PM,6.73,78.76
149,06/27/22 06:00:00 PM,6.43,78.69
150,06/27/22 07:00:00 PM,5.97,78.40
151,06/27/22 08:00:00 PM,5.54,77.65
152,06/27/22 09:00:00 PM,5.24,76.78
153,06/27/22 10:00:00 PM,5.07,76.10
154,06/27/22 11:00:00 PM,5.06,75.52
155,06/28/22 12:00:00 AM,4.88,75.24
156,06/28/22 01:00:00 AM,4.74,75.02
157,06/28/22 02:00:00 AM,4.80,74.66
158,06/28/22 03:00:00 AM,4.78,74.26
159,06/28/22 04:00:00 AM,4.82,73.90
160,06/28/22 05:00:00 AM,4.88,73.69
161,06/28/22 06:00:00 AM,5.05,73.40
162,06/28/22 07:00:00 AM,5.12,73.94
163,06/28/22 08:00:00 AM,5.18,74.95
164,06/28/22 09:00:00 AM,5.65,78.58
165,06/28/22 10:00:00 AM,6.22,78.66
166,06/28/22 11:00:00 AM,6.75,79.41
167,06/28/22 12:00:00 PM,7.13,80.78
168,06/28/22 01:00:00 PM,7.28,81.79
169,06/28/22 02:00:00 PM,7.29,86.04
170,06/28/22 03:00:00 PM,7.10,82.58
171,06/28/22 04:00:00 PM,6.98,82.90
172,06/28/22 05:00:00 PM,6.39,81.46
173,06/28/22 06:00:00 PM,6.15,80.35
174,06/28/22 07:00:00 PM,5.89,80.10
175,06/28/22 08:00:00 PM,5.49,79.45
176,06/28/22 09:00:00 PM,5.11,78.69
177,06/28/22 10:00:00 PM,4.54,78.33
178,06/28/22 11:00:00 PM,4.28,77.94
179,06/29/22 12:00:00 AM,4.00,77.43
180,06/29/22 01:00:00 AM,3.89,76.93
181,06/29/22 02:00:00 AM,4.27,76.28
182,06/29/22 03:00:00 AM,4.27,75.74
183,06/29/22 04:00:00 AM,4.43,75.16
184,06/29/22 05:00:00 AM,4.46,74.73
185,06/29/22 06:00:00 AM,4.62,74.41
186,06/29/22 07:00:00 AM,4.69,74.84
187,06/29/22 08:00:00 AM,4.88,75.81
188,06/29/22 09:00:00 AM,5.33,80.28
189,06/29/22 10:00:00 AM,6.08,79.88
190,06/29/22 11:00:00 AM,6.39,80.42
191,06/29/22 12:00:00 PM,6.68,81.64
192,06/29/22 01:00:00 PM,7.01,83.52
193,06/29/22 02:00:00 PM,7.23,87.84
194,06/29/22 03:00:00 PM,7.18,85.10
195,06/29/22 04:00:00 PM,6.74,83.37
196,06/29/22 05:00:00 PM,6.51,82.69
197,06/29/22 06:00:00 PM,6.25,82.00
198,06/29/22 07:00:00 PM,5.89,80.71
199,06/29/22 08:00:00 PM,5.77,78.62
200,06/29/22 09:00:00 PM,5.61,77.54
201,06/29/22 10:00:00 PM,5.41,76.89
202,06/29/22 11:00:00 PM,5.00,76.46
203,06/30/22 12:00:00 AM,4.53,75.96
204,06/30/22 01:00:00 AM,4.52,75.45
205,06/30/22 02:00:00 AM,4.54,74.84
206,06/30/22 03:00:00 AM,3.14,74.48
207,06/30/22 04:00:00 AM,3.00,74.12
208,06/30/22 05:00:00 AM,2.94,73.72
209,06/30/22 06:00:00 AM,3.52,73.54
210,06/30/22 07:00:00 AM,4.11,74.37
211,06/30/22 08:00:00 AM,4.26,75.88
212,06/30/22 09:00:00 AM,4.86,80.53
213,06/30/22 10:00:00 AM,5.53,79.70
214,06/30/22 11:00:00 AM,6.23,80.92
215,06/30/22 12:00:00 PM,6.68,81.79
216,06/30/22 01:00:00 PM,7.07,84.06
217,06/30/22 02:00:00 PM,7.30,85.42
218,06/30/22 03:00:00 PM,7.51,84.92
219,06/30/22 04:00:00 PM,6.73,80.71
220,06/30/22 05:00:00 PM,6.72,79.02
