"Plot Title: Bradford_6aDO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733141, SEN S/N: 10733141)","Temp, °F (LGR S/N: 10733141, SEN S/N: 10733141)"
1,04/03/23 11:15:00 AM,7.87,84.20
2,04/03/23 11:30:00 AM,7.63,87.37
3,04/03/23 11:45:00 AM,7.51,90.50
4,04/03/23 12:00:00 PM,7.35,90.39
5,04/03/23 12:15:00 PM,7.21,93.52
6,04/03/23 12:30:00 PM,7.13,92.80
7,04/03/23 12:45:00 PM,7.24,91.29
8,04/03/23 01:00:00 PM,7.26,91.08
9,04/03/23 01:15:00 PM,7.33,91.22
10,04/03/23 01:30:00 PM,7.28,90.68
11,04/03/23 01:45:00 PM,7.28,89.89
12,04/03/23 02:00:00 PM,7.35,89.85
13,04/03/23 02:15:00 PM,7.37,89.13
14,04/03/23 02:30:00 PM,7.40,88.92
15,04/03/23 02:45:00 PM,7.35,89.24
16,04/03/23 03:00:00 PM,7.43,88.34
17,04/03/23 03:15:00 PM,7.45,88.09
18,04/03/23 03:30:00 PM,7.41,88.77
19,04/03/23 03:45:00 PM,7.42,88.59
20,04/03/23 04:00:00 PM,7.39,88.30
21,04/03/23 04:15:00 PM,7.44,87.51
22,04/03/23 04:30:00 PM,7.50,86.40
23,04/03/23 04:45:00 PM,7.61,84.70
24,04/03/23 05:00:00 PM,7.73,83.05
25,04/03/23 05:15:00 PM,7.74,80.92
26,04/03/23 05:30:00 PM,8.22,73.76
27,04/03/23 05:45:00 PM,8.56,70.05
28,04/03/23 06:00:00 PM,8.60,69.66
29,04/03/23 06:15:00 PM,8.70,68.68
30,04/03/23 06:30:00 PM,8.79,68.00
31,04/03/23 06:45:00 PM,8.86,67.39
32,04/03/23 07:00:00 PM,8.94,66.67
33,04/03/23 07:15:00 PM,9.00,65.98
34,04/03/23 07:30:00 PM,9.06,65.41
35,04/03/23 07:45:00 PM,9.13,64.83
36,04/03/23 08:00:00 PM,9.20,64.18
37,04/03/23 08:15:00 PM,9.30,63.61
38,04/03/23 08:30:00 PM,9.34,63.25
39,04/03/23 08:45:00 PM,9.38,62.82
40,04/03/23 09:00:00 PM,9.45,62.13
41,04/03/23 09:15:00 PM,9.53,61.77
42,04/03/23 09:30:00 PM,9.54,61.41
43,04/03/23 09:45:00 PM,9.57,61.05
44,04/03/23 10:00:00 PM,9.60,60.73
45,04/03/23 10:15:00 PM,9.62,60.66
46,04/03/23 10:30:00 PM,9.65,60.33
47,04/03/23 10:45:00 PM,9.70,60.15
48,04/03/23 11:00:00 PM,9.72,59.97
49,04/03/23 11:15:00 PM,9.77,59.54
50,04/03/23 11:30:00 PM,9.82,59.18
51,04/03/23 11:45:00 PM,9.85,59.00
52,04/04/23 12:00:00 AM,9.83,58.96
53,04/04/23 12:15:00 AM,9.86,58.93
54,04/04/23 12:30:00 AM,9.84,58.96
55,04/04/23 12:45:00 AM,9.86,58.86
56,04/04/23 01:00:00 AM,9.88,58.71
57,04/04/23 01:15:00 AM,9.92,58.32
58,04/04/23 01:30:00 AM,9.95,58.14
59,04/04/23 01:45:00 AM,9.97,57.88
60,04/04/23 02:00:00 AM,9.98,57.63
61,04/04/23 02:15:00 AM,10.00,57.52
62,04/04/23 02:30:00 AM,10.02,57.42
63,04/04/23 02:45:00 AM,10.03,57.27
64,04/04/23 03:00:00 AM,10.05,57.06
65,04/04/23 03:15:00 AM,10.11,56.73
66,04/04/23 03:30:00 AM,10.11,56.62
67,04/04/23 03:45:00 AM,10.17,56.34
68,04/04/23 04:00:00 AM,10.19,56.01
69,04/04/23 04:15:00 AM,10.17,56.23
70,04/04/23 04:30:00 AM,10.16,56.52
71,04/04/23 04:45:00 AM,10.12,56.84
72,04/04/23 05:00:00 AM,10.11,56.80
73,04/04/23 05:15:00 AM,10.05,57.27
74,04/04/23 05:30:00 AM,9.97,57.99
75,04/04/23 05:45:00 AM,9.89,58.75
76,04/04/23 06:00:00 AM,9.80,59.32
77,04/04/23 06:15:00 AM,9.75,59.86
78,04/04/23 06:30:00 AM,9.69,60.44
79,04/04/23 06:45:00 AM,9.62,61.02
80,04/04/23 07:00:00 AM,9.55,61.66
81,04/04/23 07:15:00 AM,9.46,62.60
82,04/04/23 07:30:00 AM,9.36,63.54
83,04/04/23 07:45:00 AM,9.22,64.72
84,04/04/23 08:00:00 AM,9.17,65.23
85,04/04/23 08:15:00 AM,9.11,66.13
86,04/04/23 08:30:00 AM,8.96,67.42
87,04/04/23 08:45:00 AM,8.82,68.83
88,04/04/23 09:00:00 AM,8.71,69.94
89,04/04/23 09:15:00 AM,8.65,70.45
90,04/04/23 09:30:00 AM,8.61,70.77
91,04/04/23 09:45:00 AM,8.56,71.20
92,04/04/23 10:00:00 AM,8.50,71.82
93,04/04/23 10:15:00 AM,8.37,73.26
94,04/04/23 10:30:00 AM,8.34,74.26
95,04/04/23 10:45:00 AM,8.26,75.99
96,04/04/23 11:00:00 AM,8.17,78.04
97,04/04/23 11:15:00 AM,8.12,79.81
98,04/04/23 11:30:00 AM,7.90,83.52
99,04/04/23 11:45:00 AM,7.42,91.18
100,04/04/23 12:00:00 PM,7.37,90.79
101,04/04/23 12:15:00 PM,6.88,93.34
102,04/04/23 12:30:00 PM,6.92,93.13
103,04/04/23 12:45:00 PM,6.82,94.06
104,04/04/23 01:00:00 PM,7.04,90.86
105,04/04/23 01:15:00 PM,7.25,90.10
106,04/04/23 01:30:00 PM,7.21,89.46
107,04/04/23 01:45:00 PM,7.25,88.70
108,04/04/23 02:00:00 PM,7.30,87.87
109,04/04/23 02:15:00 PM,7.33,87.51
110,04/04/23 02:30:00 PM,7.39,87.55
111,04/04/23 02:45:00 PM,7.43,87.19
112,04/04/23 03:00:00 PM,7.41,87.37
113,04/04/23 03:15:00 PM,7.39,87.33
114,04/04/23 03:30:00 PM,7.39,87.08
115,04/04/23 03:45:00 PM,7.47,86.50
116,04/04/23 04:00:00 PM,7.46,86.68
117,04/04/23 04:15:00 PM,7.46,86.65
118,04/04/23 04:30:00 PM,7.42,86.22
