"Plot Title: Bradford_5baro"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
1,12/13/24 11:00:00 AM,14.9595,59.337,Logged,,,
2,12/13/24 12:00:00 PM,14.9482,62.598,,,,
3,12/13/24 01:00:00 PM,14.9350,63.626,,,,
4,12/13/24 02:00:00 PM,14.9224,65.338,,,,
5,12/13/24 03:00:00 PM,14.9189,65.680,,,,
6,12/13/24 04:00:00 PM,14.9199,64.481,,,,
7,12/13/24 05:00:00 PM,14.9267,62.254,,,,
8,12/13/24 06:00:00 PM,14.9318,58.820,,,,
9,12/13/24 07:00:00 PM,14.9342,57.096,,,,
10,12/13/24 08:00:00 PM,14.9328,56.577,,,,
11,12/13/24 09:00:00 PM,14.9313,55.537,,,,
12,12/13/24 10:00:00 PM,14.9387,55.017,,,,
13,12/13/24 11:00:00 PM,14.9373,55.017,,,,
14,12/14/24 12:00:00 AM,14.9348,54.669,,,,
15,12/14/24 01:00:00 AM,14.9231,54.147,,,,
16,12/14/24 02:00:00 AM,14.9193,53.798,,,,
17,12/14/24 03:00:00 AM,14.9183,55.017,,,,
18,12/14/24 04:00:00 AM,14.9128,55.711,,,,
19,12/14/24 05:00:00 AM,14.9148,56.404,,,,
20,12/14/24 06:00:00 AM,14.9196,57.096,,,,
21,12/14/24 07:00:00 AM,14.9239,57.614,,,,
22,12/14/24 08:00:00 AM,14.9264,57.958,,,,
23,12/14/24 09:00:00 AM,14.9332,59.337,,,,
24,12/14/24 10:00:00 AM,14.9370,65.851,,,,
25,12/14/24 11:00:00 AM,14.9321,68.248,,,,
26,12/14/24 12:00:00 PM,14.9151,71.512,,,,
27,12/14/24 01:00:00 PM,14.9031,72.891,,,,
28,12/14/24 02:00:00 PM,14.8981,72.199,,,,
29,12/14/24 03:00:00 PM,14.8971,71.856,,,,
30,12/14/24 04:00:00 PM,14.8936,71.168,,,,
31,12/14/24 05:00:00 PM,14.8935,69.107,,,,
32,12/14/24 06:00:00 PM,14.8939,65.680,,,,
33,12/14/24 07:00:00 PM,14.8980,62.425,,,,
34,12/14/24 08:00:00 PM,14.9044,61.054,,,,
35,12/14/24 09:00:00 PM,14.9039,60.368,,,,
36,12/14/24 10:00:00 PM,14.9039,59.851,,,,
37,12/14/24 11:00:00 PM,14.9015,60.539,,,,
38,12/15/24 12:00:00 AM,14.9000,60.024,,,,
39,12/15/24 01:00:00 AM,14.8883,59.508,,,,
40,12/15/24 02:00:00 AM,14.8878,59.337,,,,
41,12/15/24 03:00:00 AM,14.8825,60.024,,,,
42,12/15/24 04:00:00 AM,14.8804,60.368,,,,
43,12/15/24 05:00:00 AM,14.8771,60.712,,,,
44,12/15/24 06:00:00 AM,14.8858,60.712,,,,
45,12/15/24 07:00:00 AM,14.8864,60.368,,,,
46,12/15/24 08:00:00 AM,14.8902,60.712,,,,
47,12/15/24 09:00:00 AM,14.8980,61.398,,,,
48,12/15/24 10:00:00 AM,14.9057,63.626,,,,
49,12/15/24 11:00:00 AM,14.9013,66.708,,,,
50,12/15/24 12:00:00 PM,14.8926,71.339,,,,
51,12/15/24 01:00:00 PM,14.8767,72.891,,,,
52,12/15/24 02:00:00 PM,14.8649,73.407,,,,
53,12/15/24 03:00:00 PM,14.8556,73.753,,,,
54,12/15/24 04:00:00 PM,14.8561,71.856,,,,
55,12/15/24 05:00:00 PM,14.8604,70.308,,,,
56,12/15/24 06:00:00 PM,14.8584,66.537,,,,
57,12/15/24 07:00:00 PM,14.8648,63.111,,,,
58,12/15/24 08:00:00 PM,14.8697,61.227,,,,
59,12/15/24 09:00:00 PM,14.8746,59.851,,,,
60,12/15/24 10:00:00 PM,14.8732,58.820,,,,
61,12/15/24 11:00:00 PM,14.8659,57.785,,,,
62,12/16/24 12:00:00 AM,14.8616,57.268,,,,
63,12/16/24 01:00:00 AM,14.8469,56.750,,,,
64,12/16/24 02:00:00 AM,14.8421,56.057,,,,
65,12/16/24 03:00:00 AM,14.8392,56.057,,,,
66,12/16/24 04:00:00 AM,14.8397,56.750,,,,
67,12/16/24 05:00:00 AM,14.8378,57.096,,,,
68,12/16/24 06:00:00 AM,14.8416,57.441,,,,
69,12/16/24 07:00:00 AM,14.8484,57.785,,,,
70,12/16/24 08:00:00 AM,14.8548,58.476,,,,
71,12/16/24 09:00:00 AM,14.8591,59.508,,,,
72,12/16/24 10:00:00 AM,14.8638,61.741,,,,
73,12/16/24 11:00:00 AM,14.8594,65.338,,,,
74,12/16/24 12:00:00 PM,14.8442,70.308,,,,
75,12/16/24 01:00:00 PM,14.8321,72.199,,,,
76,12/16/24 02:00:00 PM,14.8189,72.718,,,,
77,12/16/24 03:00:00 PM,14.8121,72.891,,,,
78,12/16/24 04:00:00 PM,14.8165,71.856,,,,
79,12/16/24 05:00:00 PM,14.8217,70.137,,,,
80,12/16/24 06:00:00 PM,14.8295,68.248,,,,
81,12/16/24 07:00:00 PM,14.8363,67.050,,,,
82,12/16/24 08:00:00 PM,14.8452,66.537,,,,
83,12/16/24 09:00:00 PM,14.8462,65.851,,,,
84,12/16/24 10:00:00 PM,14.8477,65.338,,,,
85,12/16/24 11:00:00 PM,14.8462,64.825,,,,
86,12/17/24 12:00:00 AM,14.8379,64.481,,,,
87,12/17/24 01:00:00 AM,14.8345,64.310,,,,
88,12/17/24 02:00:00 AM,14.8301,64.310,,,,
89,12/17/24 03:00:00 AM,14.8276,64.481,,,,
90,12/17/24 04:00:00 AM,14.8252,64.652,,,,
91,12/17/24 05:00:00 AM,14.8237,64.652,,,,
92,12/17/24 06:00:00 AM,14.8258,64.310,,,,
93,12/17/24 07:00:00 AM,14.8369,64.139,,,,
94,12/17/24 08:00:00 AM,14.8448,64.310,,,,
95,12/17/24 09:00:00 AM,14.8545,65.167,,,,
96,12/17/24 10:00:00 AM,14.8609,66.879,,,,
97,12/17/24 11:00:00 AM,14.8580,70.995,,,,
98,12/17/24 12:00:00 PM,14.8472,76.876,,,,
99,12/17/24 01:00:00 PM,14.8307,78.274,,,,
100,12/17/24 02:00:00 PM,14.8191,79.326,,,,
101,12/17/24 03:00:00 PM,14.8117,78.274,,,,
102,12/17/24 04:00:00 PM,14.8097,77.574,,,,
103,12/17/24 05:00:00 PM,14.8143,75.659,,,,
104,12/17/24 06:00:00 PM,14.8134,70.824,,,,
105,12/17/24 07:00:00 PM,14.8242,67.392,,,,
106,12/17/24 08:00:00 PM,14.8271,65.338,,,,
107,12/17/24 09:00:00 PM,14.8301,64.310,,,,
108,12/17/24 10:00:00 PM,14.8326,63.111,,,,
109,12/17/24 11:00:00 PM,14.8404,61.741,,,,
110,12/18/24 12:00:00 AM,14.8326,62.083,,,,
111,12/18/24 01:00:00 AM,14.8258,63.282,,,,
112,12/18/24 02:00:00 AM,14.8208,63.626,,,,
113,12/18/24 03:00:00 AM,14.8175,62.940,,,,
114,12/18/24 04:00:00 AM,14.8111,63.282,,,,
115,12/18/24 05:00:00 AM,14.8052,63.797,,,,
116,12/18/24 06:00:00 AM,14.8066,63.797,,,,
117,12/18/24 07:00:00 AM,14.8101,63.968,,,,
118,12/18/24 08:00:00 AM,14.8213,64.310,,,,
119,12/18/24 09:00:00 AM,14.8237,66.193,,,,
120,12/18/24 10:00:00 AM,14.8227,68.421,,,,
121,12/18/24 11:00:00 AM,14.8144,69.622,,,,
122,12/18/24 12:00:00 PM,14.8024,73.062,,,,
123,12/18/24 01:00:00 PM,14.7836,75.659,,,,
124,12/18/24 02:00:00 PM,14.7693,76.354,,,,
125,12/18/24 03:00:00 PM,14.7651,72.891,,,,
