"Plot Title: Bradford6a_baro"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248142, SEN S/N: 21248142)","Temp, °F (LGR S/N: 21248142, SEN S/N: 21248142)","Coupler Detached (LGR S/N: 21248142, SEN S/N: 21248142)","Coupler Attached (LGR S/N: 21248142, SEN S/N: 21248142)","Stopped (LGR S/N: 21248142, SEN S/N: 21248142)","End Of File (LGR S/N: 21248142, SEN S/N: 21248142)"
1,01/05/24 03:00:00 PM,14.7187,69.278,Logged,,,
2,01/05/24 04:00:00 PM,14.7225,67.735,,,,
3,01/05/24 05:00:00 PM,14.7100,63.797,,,,
4,01/05/24 06:00:00 PM,14.6988,58.476,,,,
5,01/05/24 07:00:00 PM,14.6962,54.147,,,,
6,01/05/24 08:00:00 PM,14.6923,53.798,,,,
7,01/05/24 09:00:00 PM,14.6888,54.669,,,,
8,01/05/24 10:00:00 PM,14.6711,56.057,,,,
9,01/05/24 11:00:00 PM,14.6700,57.268,,,,
10,01/06/24 12:00:00 AM,14.6587,58.476,,,,
11,01/06/24 01:00:00 AM,14.6461,59.851,,,,
12,01/06/24 02:00:00 AM,14.6271,60.368,,,,
13,01/06/24 03:00:00 AM,14.6056,60.539,,,,
14,01/06/24 04:00:00 AM,14.5901,61.227,,,,
15,01/06/24 05:00:00 AM,14.5918,61.227,,,,
16,01/06/24 06:00:00 AM,14.5790,61.569,,,,
17,01/06/24 07:00:00 AM,14.5622,64.310,,,,
18,01/06/24 08:00:00 AM,14.5892,65.338,,,,
19,01/06/24 09:00:00 AM,14.5902,65.851,,,,
20,01/06/24 10:00:00 AM,14.5988,67.735,,,,
21,01/06/24 11:00:00 AM,14.5956,68.763,,,,
22,01/06/24 12:00:00 PM,14.5846,70.824,,,,
23,01/06/24 01:00:00 PM,14.5754,73.062,,,,
24,01/06/24 02:00:00 PM,14.5598,75.312,,,,
25,01/06/24 03:00:00 PM,14.5622,75.659,,,,
26,01/06/24 04:00:00 PM,14.5677,73.407,,,,
27,01/06/24 05:00:00 PM,14.5756,68.763,,,,
28,01/06/24 06:00:00 PM,14.5847,63.797,,,,
29,01/06/24 07:00:00 PM,14.5954,59.508,,,,
30,01/06/24 08:00:00 PM,14.6076,56.923,,,,
31,01/06/24 09:00:00 PM,14.6185,55.537,,,,
32,01/06/24 10:00:00 PM,14.6205,53.798,,,,
33,01/06/24 11:00:00 PM,14.6300,52.401,,,,
34,01/07/24 12:00:00 AM,14.6352,52.576,,,,
35,01/07/24 01:00:00 AM,14.6372,52.750,,,,
36,01/07/24 02:00:00 AM,14.6516,52.401,,,,
37,01/07/24 03:00:00 AM,14.6558,51.874,,,,
38,01/07/24 04:00:00 AM,14.6614,50.290,,,,
39,01/07/24 05:00:00 AM,14.6674,50.819,,,,
40,01/07/24 06:00:00 AM,14.6871,51.699,,,,
41,01/07/24 07:00:00 AM,14.7020,50.643,,,,
42,01/07/24 08:00:00 AM,14.7132,50.290,,,,
43,01/07/24 09:00:00 AM,14.7374,50.819,,,,
44,01/07/24 10:00:00 AM,14.7519,51.523,,,,
45,01/07/24 11:00:00 AM,14.7445,53.100,,,,
46,01/07/24 12:00:00 PM,14.7473,56.577,,,,
47,01/07/24 01:00:00 PM,14.7463,57.958,,,,
48,01/07/24 02:00:00 PM,14.7368,58.303,,,,
49,01/07/24 03:00:00 PM,14.7351,57.268,,,,
50,01/07/24 04:00:00 PM,14.7412,55.017,,,,
51,01/07/24 05:00:00 PM,14.7524,52.750,,,,
52,01/07/24 06:00:00 PM,14.7632,50.290,,,,
53,01/07/24 07:00:00 PM,14.7802,47.446,,,,
54,01/07/24 08:00:00 PM,14.7894,45.828,,,,
55,01/07/24 09:00:00 PM,14.7953,44.379,,,,
56,01/07/24 10:00:00 PM,14.7963,42.915,,,,
57,01/07/24 11:00:00 PM,14.7946,41.810,,,,
58,01/08/24 12:00:00 AM,14.7991,41.439,,,,
59,01/08/24 01:00:00 AM,14.7937,40.134,,,,
60,01/08/24 02:00:00 AM,14.7882,39.760,,,,
61,01/08/24 03:00:00 AM,14.7930,41.810,,,,
62,01/08/24 04:00:00 AM,14.7914,42.915,,,,
63,01/08/24 05:00:00 AM,14.8005,43.466,,,,
64,01/08/24 06:00:00 AM,14.7981,44.013,,,,
65,01/08/24 07:00:00 AM,14.8037,44.379,,,,
66,01/08/24 08:00:00 AM,14.8146,44.922,,,,
67,01/08/24 09:00:00 AM,14.8230,46.008,,,,
68,01/08/24 10:00:00 AM,14.8208,47.802,,,,
69,01/08/24 11:00:00 AM,14.8099,50.290,,,,
70,01/08/24 12:00:00 PM,14.7986,53.449,,,,
71,01/08/24 01:00:00 PM,14.8026,55.711,,,,
72,01/08/24 02:00:00 PM,14.7807,56.577,,,,
73,01/08/24 03:00:00 PM,14.7728,56.923,,,,
74,01/08/24 04:00:00 PM,14.7606,56.577,,,,
75,01/08/24 05:00:00 PM,14.7271,56.577,,,,
76,01/08/24 06:00:00 PM,14.7399,56.230,,,,
77,01/08/24 07:00:00 PM,14.7361,55.017,,,,
78,01/08/24 08:00:00 PM,14.7170,55.537,,,,
79,01/08/24 09:00:00 PM,14.7002,56.404,,,,
80,01/08/24 10:00:00 PM,14.6986,56.404,,,,
81,01/08/24 11:00:00 PM,14.7062,57.958,,,,
82,01/09/24 12:00:00 AM,14.7074,58.647,,,,
83,01/09/24 01:00:00 AM,14.6832,58.131,,,,
84,01/09/24 02:00:00 AM,14.6579,57.096,,,,
85,01/09/24 03:00:00 AM,14.6475,57.785,,,,
86,01/09/24 04:00:00 AM,14.6275,59.680,,,,
87,01/09/24 05:00:00 AM,14.6062,60.883,,,,
88,01/09/24 06:00:00 AM,14.5973,62.425,,,,
89,01/09/24 07:00:00 AM,14.5880,63.797,,,,
90,01/09/24 08:00:00 AM,14.5886,64.996,,,,
91,01/09/24 09:00:00 AM,14.5833,68.421,,,,
92,01/09/24 10:00:00 AM,14.5685,69.449,,,,
93,01/09/24 11:00:00 AM,14.5500,71.168,,,,
94,01/09/24 12:00:00 PM,14.5373,72.372,,,,
95,01/09/24 01:00:00 PM,14.4988,72.372,,,,
96,01/09/24 02:00:00 PM,14.4759,69.107,,,,
97,01/09/24 03:00:00 PM,14.4961,68.248,,,,
98,01/09/24 04:00:00 PM,14.5242,59.851,,,,
99,01/09/24 05:00:00 PM,14.5286,56.577,,,,
100,01/09/24 06:00:00 PM,14.5173,54.842,,,,
101,01/09/24 07:00:00 PM,14.5255,54.842,,,,
102,01/09/24 08:00:00 PM,14.5294,55.189,,,,
103,01/09/24 09:00:00 PM,14.5380,54.322,,,,
104,01/09/24 10:00:00 PM,14.5447,54.322,,,,
105,01/09/24 11:00:00 PM,14.5614,54.322,,,,
106,01/10/24 12:00:00 AM,14.5732,53.449,,,,
107,01/10/24 01:00:00 AM,14.5818,52.576,,,,
108,01/10/24 02:00:00 AM,14.5944,51.172,,,,
109,01/10/24 03:00:00 AM,14.6204,48.695,,,,
110,01/10/24 04:00:00 AM,14.6289,46.728,,,,
111,01/10/24 05:00:00 AM,14.6308,44.742,,,,
112,01/10/24 06:00:00 AM,14.6446,42.915,,,,
113,01/10/24 07:00:00 AM,14.6504,40.134,,,,
114,01/10/24 08:00:00 AM,14.6662,38.440,,,,
115,01/10/24 09:00:00 AM,14.6846,41.810,,,,
116,01/10/24 10:00:00 AM,14.6945,46.008,,,,
117,01/10/24 11:00:00 AM,14.6983,54.322,,,,
118,01/10/24 12:00:00 PM,14.6874,60.539,,,,
119,01/10/24 01:00:00 PM,14.6704,58.476,,,,
120,01/10/24 02:00:00 PM,14.6598,58.131,,,,
121,01/10/24 03:00:00 PM,14.6611,57.958,,,,
122,01/10/24 04:00:00 PM,14.6639,57.614,,,,
123,01/10/24 05:00:00 PM,14.6598,54.322,,,,
124,01/10/24 06:00:00 PM,14.6669,49.582,,,,
125,01/10/24 07:00:00 PM,14.6765,46.188,,,,
126,01/10/24 08:00:00 PM,14.6767,44.195,,,,
127,01/10/24 09:00:00 PM,14.6880,44.013,,,,
128,01/10/24 10:00:00 PM,14.6883,44.195,,,,
129,01/10/24 11:00:00 PM,14.6874,43.648,,,,
130,01/11/24 12:00:00 AM,14.6968,42.179,,,,
131,01/11/24 01:00:00 AM,14.7009,40.509,,,,
132,01/11/24 02:00:00 AM,14.6978,39.573,,,,
133,01/11/24 03:00:00 AM,14.6964,38.629,,,,
134,01/11/24 04:00:00 AM,14.6954,37.870,,,,
135,01/11/24 05:00:00 AM,14.7036,37.870,,,,
136,01/11/24 06:00:00 AM,14.7081,37.488,,,,
137,01/11/24 07:00:00 AM,14.7149,37.679,,,,
138,01/11/24 08:00:00 AM,14.7270,37.870,,,,
139,01/11/24 09:00:00 AM,14.7429,42.915,,,,
140,01/11/24 10:00:00 AM,14.7480,48.160,,,,
141,01/11/24 11:00:00 AM,14.7574,57.614,,,,
142,01/11/24 12:00:00 PM,14.7418,63.797,,,,
143,01/11/24 01:00:00 PM,14.7299,62.769,,,,
144,01/11/24 02:00:00 PM,14.7184,59.164,,,,
145,01/11/24 03:00:00 PM,14.7148,58.993,,,,
146,01/11/24 04:00:00 PM,14.7057,59.508,,,,
147,01/11/24 05:00:00 PM,14.7090,57.614,,,,
148,01/11/24 06:00:00 PM,14.7109,54.842,,,,
149,01/11/24 07:00:00 PM,14.7144,52.050,,,,
150,01/11/24 08:00:00 PM,14.7065,50.290,,,,
151,01/11/24 09:00:00 PM,14.7119,48.517,,,,
152,01/11/24 10:00:00 PM,14.7029,47.088,,,,
153,01/11/24 11:00:00 PM,14.7004,46.548,,,,
