"Plot Title: Bradford6a_baro"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248142, SEN S/N: 21248142)","Temp, °F (LGR S/N: 21248142, SEN S/N: 21248142)","Coupler Detached (LGR S/N: 21248142, SEN S/N: 21248142)","Coupler Attached (LGR S/N: 21248142, SEN S/N: 21248142)","Stopped (LGR S/N: 21248142, SEN S/N: 21248142)","End Of File (LGR S/N: 21248142, SEN S/N: 21248142)"
1,06/20/24 01:00:00 PM,14.7592,93.493,Logged,,,
2,06/20/24 02:00:00 PM,14.7544,96.555,,,,
3,06/20/24 03:00:00 PM,14.7487,94.825,,,,
4,06/20/24 04:00:00 PM,14.7390,91.240,,,,
5,06/20/24 05:00:00 PM,14.7367,88.650,,,,
6,06/20/24 06:00:00 PM,14.7367,85.554,,,,
7,06/20/24 07:00:00 PM,14.7403,82.508,,,,
8,06/20/24 08:00:00 PM,14.7435,78.449,,,,
9,06/20/24 09:00:00 PM,14.7466,74.964,,,,
10,06/20/24 10:00:00 PM,14.7477,72.199,,,,
11,06/20/24 11:00:00 PM,14.7511,70.480,,,,
12,06/21/24 12:00:00 AM,14.7454,69.278,,,,
13,06/21/24 01:00:00 AM,14.7354,68.421,,,,
14,06/21/24 02:00:00 AM,14.7338,67.564,,,,
15,06/21/24 03:00:00 AM,14.7222,66.708,,,,
16,06/21/24 04:00:00 AM,14.7219,66.537,,,,
17,06/21/24 05:00:00 AM,14.7254,67.564,,,,
18,06/21/24 06:00:00 AM,14.7267,68.248,,,,
19,06/21/24 07:00:00 AM,14.7318,70.824,,,,
20,06/21/24 08:00:00 AM,14.7326,77.225,,,,
21,06/21/24 09:00:00 AM,14.7350,80.735,,,,
22,06/21/24 10:00:00 AM,14.7337,84.115,,,,
23,06/21/24 11:00:00 AM,14.7300,85.554,,,,
24,06/21/24 12:00:00 PM,14.7257,92.737,,,,
25,06/21/24 01:00:00 PM,14.7155,93.493,,,,
26,06/21/24 02:00:00 PM,14.7052,96.361,,,,
27,06/21/24 03:00:00 PM,14.6951,94.062,,,,
28,06/21/24 04:00:00 PM,14.6884,90.309,,,,
29,06/21/24 05:00:00 PM,14.6868,88.833,,,,
30,06/21/24 06:00:00 PM,14.6857,85.194,,,,
31,06/21/24 07:00:00 PM,14.6904,84.295,,,,
32,06/21/24 08:00:00 PM,14.6948,81.621,,,,
33,06/21/24 09:00:00 PM,14.7029,79.853,,,,
34,06/21/24 10:00:00 PM,14.7045,78.975,,,,
35,06/21/24 11:00:00 PM,14.7096,77.400,,,,
36,06/22/24 12:00:00 AM,14.7068,76.876,,,,
37,06/22/24 01:00:00 AM,14.7038,76.181,,,,
38,06/22/24 02:00:00 AM,14.6961,75.659,,,,
39,06/22/24 03:00:00 AM,14.6894,75.659,,,,
40,06/22/24 04:00:00 AM,14.6870,74.446,,,,
41,06/22/24 05:00:00 AM,14.6886,73.580,,,,
42,06/22/24 06:00:00 AM,14.6973,72.891,,,,
43,06/22/24 07:00:00 AM,14.7138,74.446,,,,
44,06/22/24 08:00:00 AM,14.7131,80.735,,,,
45,06/22/24 09:00:00 AM,14.7213,84.654,,,,
46,06/22/24 10:00:00 AM,14.7192,87.552,,,,
47,06/22/24 11:00:00 AM,14.7136,88.833,,,,
48,06/22/24 12:00:00 PM,14.6980,93.873,,,,
49,06/22/24 01:00:00 PM,14.6865,96.942,,,,
50,06/22/24 02:00:00 PM,14.6726,101.082,,,,
51,06/22/24 03:00:00 PM,14.6604,99.489,,,,
52,06/22/24 04:00:00 PM,14.6529,96.168,,,,
53,06/22/24 05:00:00 PM,14.6472,94.444,,,,
54,06/22/24 06:00:00 PM,14.6574,89.938,,,,
55,06/22/24 07:00:00 PM,14.6732,77.574,,,,
56,06/22/24 08:00:00 PM,14.6740,76.354,,,,
57,06/22/24 09:00:00 PM,14.6800,76.006,,,,
58,06/22/24 10:00:00 PM,14.6813,75.832,,,,
59,06/22/24 11:00:00 PM,14.6836,75.312,,,,
60,06/23/24 12:00:00 AM,14.6874,75.484,,,,
61,06/23/24 01:00:00 AM,14.6816,75.139,,,,
62,06/23/24 02:00:00 AM,14.6693,74.791,,,,
63,06/23/24 03:00:00 AM,14.6678,74.098,,,,
64,06/23/24 04:00:00 AM,14.6652,73.580,,,,
65,06/23/24 05:00:00 AM,14.6645,73.234,,,,
66,06/23/24 06:00:00 AM,14.6638,72.891,,,,
67,06/23/24 07:00:00 AM,14.6745,74.098,,,,
68,06/23/24 08:00:00 AM,14.6820,78.624,,,,
69,06/23/24 09:00:00 AM,14.6807,81.266,,,,
70,06/23/24 10:00:00 AM,14.6780,82.330,,,,
71,06/23/24 11:00:00 AM,14.6780,86.277,,,,
72,06/23/24 12:00:00 PM,14.6738,95.016,,,,
73,06/23/24 01:00:00 PM,14.6649,95.590,,,,
74,06/23/24 02:00:00 PM,14.6530,97.720,,,,
75,06/23/24 03:00:00 PM,14.6337,98.110,,,,
76,06/23/24 04:00:00 PM,14.6271,93.682,,,,
77,06/23/24 05:00:00 PM,14.6424,87.733,,,,
78,06/23/24 06:00:00 PM,14.6298,75.139,,,,
79,06/23/24 07:00:00 PM,14.6326,76.528,,,,
80,06/23/24 08:00:00 PM,14.6301,75.312,,,,
81,06/23/24 09:00:00 PM,14.6384,74.446,,,,
82,06/23/24 10:00:00 PM,14.6461,74.098,,,,
83,06/23/24 11:00:00 PM,14.6508,73.926,,,,
84,06/24/24 12:00:00 AM,14.6568,73.580,,,,
85,06/24/24 01:00:00 AM,14.6517,73.580,,,,
86,06/24/24 02:00:00 AM,14.6514,74.271,,,,
87,06/24/24 03:00:00 AM,14.6498,74.271,,,,
88,06/24/24 04:00:00 AM,14.6478,73.234,,,,
