"Plot Title: Brad6a_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926095, SEN S/N: 10926095)","Temp, °F (LGR S/N: 10926095, SEN S/N: 10926095)"
1,12/08/23 12:00:00 PM,4.22,65.98
2,12/08/23 01:00:00 PM,4.50,65.19
3,12/08/23 02:00:00 PM,4.34,65.62
4,12/08/23 03:00:00 PM,4.08,65.05
5,12/08/23 04:00:00 PM,3.64,63.82
6,12/08/23 05:00:00 PM,2.90,62.24
7,12/08/23 06:00:00 PM,2.50,61.02
8,12/08/23 07:00:00 PM,2.88,60.15
9,12/08/23 08:00:00 PM,4.29,59.29
10,12/08/23 09:00:00 PM,4.37,58.71
11,12/08/23 10:00:00 PM,4.49,58.60
12,12/08/23 11:00:00 PM,4.64,58.28
13,12/09/23 12:00:00 AM,3.75,58.21
14,12/09/23 01:00:00 AM,4.34,57.06
15,12/09/23 02:00:00 AM,4.03,55.65
16,12/09/23 03:00:00 AM,3.74,54.21
17,12/09/23 04:00:00 AM,4.01,53.13
18,12/09/23 05:00:00 AM,3.93,53.13
19,12/09/23 06:00:00 AM,4.47,52.38
20,12/09/23 07:00:00 AM,4.31,52.12
21,12/09/23 08:00:00 AM,3.74,52.48
22,12/09/23 09:00:00 AM,2.44,55.83
23,12/09/23 10:00:00 AM,3.08,62.13
24,12/09/23 11:00:00 AM,2.55,73.51
25,12/09/23 12:00:00 PM,4.28,74.84
26,12/09/23 01:00:00 PM,5.50,74.30
27,12/09/23 02:00:00 PM,5.28,74.62
28,12/09/23 03:00:00 PM,5.32,73.94
29,12/09/23 04:00:00 PM,5.57,73.11
30,12/09/23 05:00:00 PM,5.39,69.58
31,12/09/23 06:00:00 PM,4.12,65.70
32,12/09/23 07:00:00 PM,3.31,63.46
33,12/09/23 08:00:00 PM,3.29,61.81
34,12/09/23 09:00:00 PM,3.93,61.12
35,12/09/23 10:00:00 PM,2.98,61.45
36,12/09/23 11:00:00 PM,3.32,60.37
37,12/10/23 12:00:00 AM,2.82,59.11
38,12/10/23 01:00:00 AM,1.97,58.10
39,12/10/23 02:00:00 AM,3.23,57.78
40,12/10/23 03:00:00 AM,3.51,57.74
41,12/10/23 04:00:00 AM,4.20,57.56
42,12/10/23 05:00:00 AM,10.35,57.16
43,12/10/23 06:00:00 AM,10.26,57.78
44,12/10/23 07:00:00 AM,10.11,58.60
45,12/10/23 08:00:00 AM,9.77,60.98
46,12/10/23 09:00:00 AM,9.31,64.58
47,12/10/23 10:00:00 AM,8.68,70.05
48,12/10/23 11:00:00 AM,8.25,73.36
49,12/10/23 12:00:00 PM,8.20,74.05
50,12/10/23 01:00:00 PM,8.20,73.94
51,12/10/23 02:00:00 PM,8.14,74.23
52,12/10/23 03:00:00 PM,8.27,73.00
53,12/10/23 04:00:00 PM,7.40,64.15
54,12/10/23 05:00:00 PM,7.38,64.29
55,12/10/23 06:00:00 PM,6.89,64.15
56,12/10/23 07:00:00 PM,5.97,64.26
57,12/10/23 08:00:00 PM,3.56,64.22
58,12/10/23 09:00:00 PM,3.03,64.54
59,12/10/23 10:00:00 PM,2.09,64.22
60,12/10/23 11:00:00 PM,4.66,61.45
61,12/11/23 12:00:00 AM,4.27,60.62
62,12/11/23 01:00:00 AM,4.26,60.04
63,12/11/23 02:00:00 AM,3.93,59.22
64,12/11/23 03:00:00 AM,3.80,58.32
65,12/11/23 04:00:00 AM,3.56,57.31
66,12/11/23 05:00:00 AM,3.55,56.48
67,12/11/23 06:00:00 AM,3.50,55.44
68,12/11/23 07:00:00 AM,3.43,54.57
69,12/11/23 08:00:00 AM,3.41,53.78
70,12/11/23 09:00:00 AM,3.43,53.42
71,12/11/23 10:00:00 AM,3.31,53.42
