"Plot Title: Bradford_7"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20501581, SEN S/N: 20501581)","Temp, °F (LGR S/N: 20501581, SEN S/N: 20501581)"
1,06/21/22 12:45:00 PM,15.5588,73.407
2,06/21/22 01:00:00 PM,15.5524,73.062
3,06/21/22 01:15:00 PM,15.5521,72.891
4,06/21/22 01:30:00 PM,15.5476,72.891
5,06/21/22 01:45:00 PM,15.5462,72.891
6,06/21/22 02:00:00 PM,15.5418,72.891
7,06/21/22 02:15:00 PM,15.5375,72.891
8,06/21/22 02:30:00 PM,15.5331,72.891
9,06/21/22 02:45:00 PM,15.5302,72.891
10,06/21/22 03:00:00 PM,15.5257,72.891
11,06/21/22 03:15:00 PM,15.5228,72.891
12,06/21/22 03:30:00 PM,15.5167,72.718
13,06/21/22 03:45:00 PM,15.5080,72.718
14,06/21/22 04:00:00 PM,15.5035,72.718
15,06/21/22 04:15:00 PM,15.5006,72.718
16,06/21/22 04:30:00 PM,15.4948,72.718
17,06/21/22 04:45:00 PM,15.4876,72.718
18,06/21/22 05:00:00 PM,15.4861,72.718
19,06/21/22 05:15:00 PM,15.4802,72.718
20,06/21/22 05:30:00 PM,15.4787,72.718
21,06/21/22 05:45:00 PM,15.4758,72.718
22,06/21/22 06:00:00 PM,15.4729,72.718
23,06/21/22 06:15:00 PM,15.4686,72.718
24,06/21/22 06:30:00 PM,15.4671,72.718
25,06/21/22 06:45:00 PM,15.4642,72.718
26,06/21/22 07:00:00 PM,15.4628,72.718
27,06/21/22 07:15:00 PM,15.4628,72.718
28,06/21/22 07:30:00 PM,15.4657,72.718
29,06/21/22 07:45:00 PM,15.4657,72.718
30,06/21/22 08:00:00 PM,15.4657,72.718
31,06/21/22 08:15:00 PM,15.4671,72.718
32,06/21/22 08:30:00 PM,15.4671,72.718
33,06/21/22 08:45:00 PM,15.4686,72.718
34,06/21/22 09:00:00 PM,15.4686,72.718
35,06/21/22 09:15:00 PM,15.4642,72.718
36,06/21/22 09:30:00 PM,15.4657,72.718
37,06/21/22 09:45:00 PM,15.4686,72.718
38,06/21/22 10:00:00 PM,15.4686,72.718
39,06/21/22 10:15:00 PM,15.4700,72.718
40,06/21/22 10:30:00 PM,15.4744,72.718
41,06/21/22 10:45:00 PM,15.4773,72.718
42,06/21/22 11:00:00 PM,15.4758,72.718
43,06/21/22 11:15:00 PM,15.4744,72.718
44,06/21/22 11:30:00 PM,15.4744,72.718
45,06/21/22 11:45:00 PM,15.4744,72.718
46,06/22/22 12:00:00 AM,15.4758,72.718
47,06/22/22 12:15:00 AM,15.4700,72.718
48,06/22/22 12:30:00 AM,15.4700,72.718
49,06/22/22 12:45:00 AM,15.4715,72.718
50,06/22/22 01:00:00 AM,15.4686,72.718
51,06/22/22 01:15:00 AM,15.4686,72.718
52,06/22/22 01:30:00 AM,15.4671,72.718
53,06/22/22 01:45:00 AM,15.4686,72.718
54,06/22/22 02:00:00 AM,15.4671,72.718
55,06/22/22 02:15:00 AM,15.4671,72.718
56,06/22/22 02:30:00 AM,15.4628,72.718
57,06/22/22 02:45:00 AM,15.4613,72.718
58,06/22/22 03:00:00 AM,15.4597,72.718
59,06/22/22 03:15:00 AM,15.4568,72.718
60,06/22/22 03:30:00 AM,15.4554,72.718
61,06/22/22 03:45:00 AM,15.4539,72.718
62,06/22/22 04:00:00 AM,15.4510,72.718
63,06/22/22 04:15:00 AM,15.4510,72.718
64,06/22/22 04:30:00 AM,15.4481,72.718
65,06/22/22 04:45:00 AM,15.4496,72.718
66,06/22/22 05:00:00 AM,15.4496,72.718
67,06/22/22 05:15:00 AM,15.4481,72.718
68,06/22/22 05:30:00 AM,15.4452,72.718
69,06/22/22 05:45:00 AM,15.4496,72.718
70,06/22/22 06:00:00 AM,15.4496,72.718
71,06/22/22 06:15:00 AM,15.4496,72.718
72,06/22/22 06:30:00 AM,15.4496,72.718
73,06/22/22 06:45:00 AM,15.4496,72.718
74,06/22/22 07:00:00 AM,15.4554,72.718
75,06/22/22 07:15:00 AM,15.4525,72.718
76,06/22/22 07:30:00 AM,15.4525,72.718
77,06/22/22 07:45:00 AM,15.4539,72.718
78,06/22/22 08:00:00 AM,15.4568,72.718
79,06/22/22 08:15:00 AM,15.4539,72.718
80,06/22/22 08:30:00 AM,15.4554,72.718
81,06/22/22 08:45:00 AM,15.4539,72.718
82,06/22/22 09:00:00 AM,15.4539,72.718
83,06/22/22 09:15:00 AM,15.4525,72.718
84,06/22/22 09:30:00 AM,15.4510,72.718
85,06/22/22 09:45:00 AM,15.4467,72.718
86,06/22/22 10:00:00 AM,15.4452,72.718
87,06/22/22 10:15:00 AM,15.4452,72.718
88,06/22/22 10:30:00 AM,15.4409,72.718
89,06/22/22 10:45:00 AM,15.4409,72.718
90,06/22/22 11:00:00 AM,15.4349,72.718
91,06/22/22 11:15:00 AM,15.4335,72.718
92,06/22/22 11:30:00 AM,15.4291,72.718
93,06/22/22 11:45:00 AM,15.4277,72.718
94,06/22/22 12:00:00 PM,15.4248,72.718
95,06/22/22 12:15:00 PM,15.4233,72.718
96,06/22/22 12:30:00 PM,15.4248,72.718
97,06/22/22 12:45:00 PM,15.4204,72.718
98,06/22/22 01:00:00 PM,15.4175,72.718
99,06/22/22 01:15:00 PM,15.4130,72.718
100,06/22/22 01:30:00 PM,15.4072,72.718
101,06/22/22 01:45:00 PM,15.4043,72.718
102,06/22/22 02:00:00 PM,15.4000,72.718
103,06/22/22 02:15:00 PM,15.3927,72.718
104,06/22/22 02:30:00 PM,15.3898,72.718
105,06/22/22 02:45:00 PM,15.3853,72.718
106,06/22/22 03:00:00 PM,15.3824,72.718
107,06/22/22 03:15:00 PM,15.3766,72.718
108,06/22/22 03:30:00 PM,15.3694,72.718
109,06/22/22 03:45:00 PM,15.3679,72.718
110,06/22/22 04:00:00 PM,15.3634,72.718
111,06/22/22 04:15:00 PM,15.3634,72.718
112,06/22/22 04:30:00 PM,15.3562,72.718
113,06/22/22 04:45:00 PM,15.3547,72.718
114,06/22/22 05:00:00 PM,15.3533,72.718
115,06/22/22 05:15:00 PM,15.3518,72.718
116,06/22/22 05:30:00 PM,15.3489,72.718
117,06/22/22 05:45:00 PM,15.3475,72.718
118,06/22/22 06:00:00 PM,15.3446,72.718
119,06/22/22 06:15:00 PM,15.3446,72.718
120,06/22/22 06:30:00 PM,15.3446,72.718
121,06/22/22 06:45:00 PM,15.3431,72.718
122,06/22/22 07:00:00 PM,15.3431,72.718
123,06/22/22 07:15:00 PM,15.3401,72.718
124,06/22/22 07:30:00 PM,15.3415,72.718
125,06/22/22 07:45:00 PM,15.3415,72.718
126,06/22/22 08:00:00 PM,15.3415,72.718
127,06/22/22 08:15:00 PM,15.3415,72.718
128,06/22/22 08:30:00 PM,15.3415,72.718
129,06/22/22 08:45:00 PM,15.3415,72.718
130,06/22/22 09:00:00 PM,15.3415,72.718
131,06/22/22 09:15:00 PM,15.3415,72.718
132,06/22/22 09:30:00 PM,15.3446,72.718
133,06/22/22 09:45:00 PM,15.3504,72.718
134,06/22/22 10:00:00 PM,15.3518,72.718
135,06/22/22 10:15:00 PM,15.3533,72.718
136,06/22/22 10:30:00 PM,15.3562,72.718
137,06/22/22 10:45:00 PM,15.3562,72.718
138,06/22/22 11:00:00 PM,15.3591,72.718
139,06/22/22 11:15:00 PM,15.3562,72.718
140,06/22/22 11:30:00 PM,15.3562,72.718
141,06/22/22 11:45:00 PM,15.3562,72.718
142,06/23/22 12:00:00 AM,15.3547,72.718
143,06/23/22 12:15:00 AM,15.3518,72.718
144,06/23/22 12:30:00 AM,15.3518,72.718
145,06/23/22 12:45:00 AM,15.3475,72.718
146,06/23/22 01:00:00 AM,15.3460,72.718
147,06/23/22 01:15:00 AM,15.3489,72.718
148,06/23/22 01:30:00 AM,15.3489,72.718
149,06/23/22 01:45:00 AM,15.3489,72.718
150,06/23/22 02:00:00 AM,15.3475,72.718
151,06/23/22 02:15:00 AM,15.3460,72.718
152,06/23/22 02:30:00 AM,15.3446,72.718
153,06/23/22 02:45:00 AM,15.3460,72.718
154,06/23/22 03:00:00 AM,15.3415,72.718
155,06/23/22 03:15:00 AM,15.3386,72.718
156,06/23/22 03:30:00 AM,15.3401,72.718
157,06/23/22 03:45:00 AM,15.3360,72.891
158,06/23/22 04:00:00 AM,15.3343,72.718
159,06/23/22 04:15:00 AM,15.3345,72.891
160,06/23/22 04:30:00 AM,15.3331,72.891
161,06/23/22 04:45:00 AM,15.3345,72.891
162,06/23/22 05:00:00 AM,15.3316,72.891
163,06/23/22 05:15:00 AM,15.3287,72.891
164,06/23/22 05:30:00 AM,15.3287,72.891
165,06/23/22 05:45:00 AM,15.3287,72.891
166,06/23/22 06:00:00 AM,15.3287,72.891
167,06/23/22 06:15:00 AM,15.3258,72.891
168,06/23/22 06:30:00 AM,15.3273,72.891
169,06/23/22 06:45:00 AM,15.3273,72.891
170,06/23/22 07:00:00 AM,15.3287,72.891
171,06/23/22 07:15:00 AM,15.3287,72.891
172,06/23/22 07:30:00 AM,15.3331,72.891
173,06/23/22 07:45:00 AM,15.3302,72.891
174,06/23/22 08:00:00 AM,15.3345,72.891
175,06/23/22 08:15:00 AM,15.3360,72.891
176,06/23/22 08:30:00 AM,15.3360,72.891
177,06/23/22 08:45:00 AM,15.3360,72.891
178,06/23/22 09:00:00 AM,15.3345,72.891
179,06/23/22 09:15:00 AM,15.3345,72.891
180,06/23/22 09:30:00 AM,15.3316,72.891
181,06/23/22 09:45:00 AM,15.3302,72.891
182,06/23/22 10:00:00 AM,15.3273,72.891
183,06/23/22 10:15:00 AM,15.3273,72.891
184,06/23/22 10:30:00 AM,15.3273,72.891
185,06/23/22 10:45:00 AM,15.3229,72.891
186,06/23/22 11:00:00 AM,15.3229,72.891
187,06/23/22 11:15:00 AM,15.3170,72.891
188,06/23/22 11:30:00 AM,15.3155,72.891
189,06/23/22 11:45:00 AM,15.3126,72.891
190,06/23/22 12:00:00 PM,15.3097,72.891
191,06/23/22 12:15:00 PM,15.3083,72.891
192,06/23/22 12:30:00 PM,15.3039,72.891
193,06/23/22 12:45:00 PM,15.3010,72.891
194,06/23/22 01:00:00 PM,15.2951,72.891
195,06/23/22 01:15:00 PM,15.2922,72.891
196,06/23/22 01:30:00 PM,15.2893,72.891
197,06/23/22 01:45:00 PM,15.2835,72.891
198,06/23/22 02:00:00 PM,15.2806,72.891
199,06/23/22 02:15:00 PM,15.2791,72.891
200,06/23/22 02:30:00 PM,15.2733,72.891
201,06/23/22 02:45:00 PM,15.2703,72.891
202,06/23/22 03:00:00 PM,15.2645,72.891
203,06/23/22 03:15:00 PM,15.2630,72.891
204,06/23/22 03:30:00 PM,15.2558,72.891
205,06/23/22 03:45:00 PM,15.2532,73.062
206,06/23/22 04:00:00 PM,15.2488,73.062
207,06/23/22 04:15:00 PM,15.2472,73.062
208,06/23/22 04:30:00 PM,15.2414,73.062
209,06/23/22 04:45:00 PM,15.2385,73.062
210,06/23/22 05:00:00 PM,15.2371,73.062
211,06/23/22 05:15:00 PM,15.2298,73.062
212,06/23/22 05:30:00 PM,15.2327,73.062
213,06/23/22 05:45:00 PM,15.2371,73.062
214,06/23/22 06:00:00 PM,15.2400,73.062
215,06/23/22 06:15:00 PM,15.2385,73.062
216,06/23/22 06:30:00 PM,15.2371,73.062
217,06/23/22 06:45:00 PM,15.2385,73.062
218,06/23/22 07:00:00 PM,15.2356,73.062
219,06/23/22 07:15:00 PM,15.2371,73.062
220,06/23/22 07:30:00 PM,15.2385,73.062
221,06/23/22 07:45:00 PM,15.2385,73.062
222,06/23/22 08:00:00 PM,15.2429,73.062
223,06/23/22 08:15:00 PM,15.2472,73.062
224,06/23/22 08:30:00 PM,15.2472,73.062
225,06/23/22 08:45:00 PM,15.2503,73.062
226,06/23/22 09:00:00 PM,15.2546,73.062
227,06/23/22 09:15:00 PM,15.2561,73.062
228,06/23/22 09:30:00 PM,15.2561,73.062
229,06/23/22 09:45:00 PM,15.2561,73.062
230,06/23/22 10:00:00 PM,15.2575,73.062
231,06/23/22 10:15:00 PM,15.2607,73.234
232,06/23/22 10:30:00 PM,15.2636,73.234
233,06/23/22 10:45:00 PM,15.2651,73.234
234,06/23/22 11:00:00 PM,15.2680,73.234
235,06/23/22 11:15:00 PM,15.2651,73.234
236,06/23/22 11:30:00 PM,15.2694,73.234
237,06/23/22 11:45:00 PM,15.2723,73.234
238,06/24/22 12:00:00 AM,15.2709,73.234
239,06/24/22 12:15:00 AM,15.2723,73.234
240,06/24/22 12:30:00 AM,15.2709,73.234
241,06/24/22 12:45:00 AM,15.2709,73.234
242,06/24/22 01:00:00 AM,15.2723,73.234
243,06/24/22 01:15:00 AM,15.2739,73.234
244,06/24/22 01:30:00 AM,15.2723,73.234
245,06/24/22 01:45:00 AM,15.2723,73.234
246,06/24/22 02:00:00 AM,15.2723,73.234
247,06/24/22 02:15:00 AM,15.2694,73.234
248,06/24/22 02:30:00 AM,15.2694,73.234
249,06/24/22 02:45:00 AM,15.2651,73.234
250,06/24/22 03:00:00 AM,15.2651,73.234
251,06/24/22 03:15:00 AM,15.2639,73.407
252,06/24/22 03:30:00 AM,15.2610,73.407
253,06/24/22 03:45:00 AM,15.2639,73.407
254,06/24/22 04:00:00 AM,15.2610,73.407
255,06/24/22 04:15:00 AM,15.2610,73.407
256,06/24/22 04:30:00 AM,15.2625,73.407
257,06/24/22 04:45:00 AM,15.2625,73.407
258,06/24/22 05:00:00 AM,15.2668,73.407
259,06/24/22 05:15:00 AM,15.2697,73.407
260,06/24/22 05:30:00 AM,15.2683,73.407
261,06/24/22 05:45:00 AM,15.2712,73.407
262,06/24/22 06:00:00 AM,15.2726,73.407
263,06/24/22 06:15:00 AM,15.2757,73.407
264,06/24/22 06:30:00 AM,15.2771,73.407
265,06/24/22 06:45:00 AM,15.2786,73.407
266,06/24/22 07:00:00 AM,15.2829,73.407
267,06/24/22 07:15:00 AM,15.2858,73.407
268,06/24/22 07:30:00 AM,15.2887,73.407
269,06/24/22 07:45:00 AM,15.2902,73.407
270,06/24/22 08:00:00 AM,15.2916,73.407
271,06/24/22 08:15:00 AM,15.2945,73.407
272,06/24/22 08:30:00 AM,15.2931,73.407
273,06/24/22 08:45:00 AM,15.2976,73.407
274,06/24/22 09:00:00 AM,15.2990,73.407
275,06/24/22 09:15:00 AM,15.3005,73.407
276,06/24/22 09:30:00 AM,15.3019,73.407
277,06/24/22 09:45:00 AM,15.3019,73.407
278,06/24/22 10:00:00 AM,15.3019,73.407
279,06/24/22 10:15:00 AM,15.3019,73.407
280,06/24/22 10:30:00 AM,15.3005,73.407
281,06/24/22 10:45:00 AM,15.3005,73.407
282,06/24/22 11:00:00 AM,15.2990,73.407
283,06/24/22 11:15:00 AM,15.2976,73.407
284,06/24/22 11:30:00 AM,15.2976,73.407
285,06/24/22 11:45:00 AM,15.2960,73.407
286,06/24/22 12:00:00 PM,15.2931,73.407
287,06/24/22 12:15:00 PM,15.2960,73.407
288,06/24/22 12:30:00 PM,15.2916,73.407
289,06/24/22 12:45:00 PM,15.2905,73.580
290,06/24/22 01:00:00 PM,15.2858,73.407
291,06/24/22 01:15:00 PM,15.2818,73.580
292,06/24/22 01:30:00 PM,15.2745,73.580
293,06/24/22 01:45:00 PM,15.2654,73.407
294,06/24/22 02:00:00 PM,15.2613,73.580
295,06/24/22 02:15:00 PM,15.2555,73.580
296,06/24/22 02:30:00 PM,15.2628,73.580
297,06/24/22 02:45:00 PM,15.2628,73.580
298,06/24/22 03:00:00 PM,15.2570,73.580
299,06/24/22 03:15:00 PM,15.2613,73.580
300,06/24/22 03:30:00 PM,15.2671,73.580
301,06/24/22 03:45:00 PM,15.2686,73.580
302,06/24/22 04:00:00 PM,15.2847,73.580
303,06/24/22 04:15:00 PM,15.3109,73.580
304,06/24/22 04:30:00 PM,15.3530,73.407
305,06/24/22 04:45:00 PM,15.3660,73.407
306,06/24/22 05:00:00 PM,15.3734,73.407
307,06/24/22 05:15:00 PM,15.3821,73.407
308,06/24/22 05:30:00 PM,15.3968,73.407
309,06/24/22 05:45:00 PM,15.4101,73.580
310,06/24/22 06:00:00 PM,15.4146,73.580
311,06/24/22 06:15:00 PM,15.4161,73.580
312,06/24/22 06:30:00 PM,15.4087,73.580
313,06/24/22 06:45:00 PM,15.4087,73.580
314,06/24/22 07:00:00 PM,15.4072,73.580
315,06/24/22 07:15:00 PM,15.4043,73.580
316,06/24/22 07:30:00 PM,15.4029,73.580
