"Plot Title: Bradford_6aLL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248133, SEN S/N: 21248133)","Temp, °F (LGR S/N: 21248133, SEN S/N: 21248133)","Coupler Detached (LGR S/N: 21248133)","Coupler Attached (LGR S/N: 21248133)","Stopped (LGR S/N: 21248133)","End Of File (LGR S/N: 21248133)"
1,07/07/23 12:00:00 PM,15.2709,76.703,Logged,,,
2,07/07/23 01:00:00 PM,15.2625,76.703,,,,
3,07/07/23 02:00:00 PM,15.2458,76.703,,,,
4,07/07/23 03:00:00 PM,15.2440,76.703,,,,
5,07/07/23 04:00:00 PM,15.2324,76.703,,,,
6,07/07/23 05:00:00 PM,15.2324,76.703,,,,
7,07/07/23 06:00:00 PM,15.2829,76.876,,,,
8,07/07/23 07:00:00 PM,15.3331,76.876,,,,
9,07/07/23 08:00:00 PM,15.3501,77.050,,,,
10,07/07/23 09:00:00 PM,15.3685,77.050,,,,
11,07/07/23 10:00:00 PM,15.3736,77.050,,,,
12,07/07/23 11:00:00 PM,15.3802,77.050,,,,
13,07/08/23 12:00:00 AM,15.3839,77.225,,,,
14,07/08/23 01:00:00 AM,15.3818,77.050,,,,
15,07/08/23 02:00:00 AM,15.3836,77.050,,,,
16,07/08/23 03:00:00 AM,15.3852,77.050,,,,
17,07/08/23 04:00:00 AM,15.3918,77.050,,,,
18,07/08/23 05:00:00 AM,15.4000,76.876,,,,
19,07/08/23 06:00:00 AM,15.4095,76.703,,,,
20,07/08/23 07:00:00 AM,15.4159,76.528,,,,
21,07/08/23 08:00:00 AM,15.4210,76.528,,,,
22,07/08/23 09:00:00 AM,15.4210,76.528,,,,
23,07/08/23 10:00:00 AM,15.4210,76.528,,,,
24,07/08/23 11:00:00 AM,15.4177,76.528,,,,
25,07/08/23 12:00:00 PM,15.4092,76.528,,,,
26,07/08/23 01:00:00 PM,15.3989,76.354,,,,
27,07/08/23 02:00:00 PM,15.3921,76.354,,,,
