"Plot Title: Bradford_6aLL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248133, SEN S/N: 21248133)","Temp, °F (LGR S/N: 21248133, SEN S/N: 21248133)","Coupler Detached (LGR S/N: 21248133)","Coupler Attached (LGR S/N: 21248133)","Stopped (LGR S/N: 21248133)","End Of File (LGR S/N: 21248133)"
1,11/15/22 01:30:00 PM,14.6974,80.206,Logged,,,
2,11/15/22 01:45:00 PM,15.3823,65.851,,,,
3,11/15/22 02:00:00 PM,15.3766,65.509,,,,
4,11/15/22 02:15:00 PM,15.3763,65.338,,,,
5,11/15/22 02:30:00 PM,15.3746,65.338,,,,
6,11/15/22 02:45:00 PM,15.3763,65.338,,,,
7,11/15/22 03:00:00 PM,15.3712,65.338,,,,
8,11/15/22 03:15:00 PM,15.3712,65.338,,,,
9,11/15/22 03:30:00 PM,15.3715,65.509,,,,
10,11/15/22 03:45:00 PM,15.3699,65.509,,,,
11,11/15/22 04:00:00 PM,15.3699,65.509,,,,
12,11/15/22 04:15:00 PM,15.3682,65.509,,,,
13,11/15/22 04:30:00 PM,15.3649,65.509,,,,
14,11/15/22 04:45:00 PM,15.3633,65.509,,,,
15,11/15/22 05:00:00 PM,15.3620,65.680,,,,
16,11/15/22 05:15:00 PM,15.3620,65.680,,,,
17,11/15/22 05:30:00 PM,15.3636,65.680,,,,
18,11/15/22 05:45:00 PM,15.3636,65.680,,,,
19,11/15/22 06:00:00 PM,15.3669,65.680,,,,
20,11/15/22 06:15:00 PM,15.3669,65.680,,,,
21,11/15/22 06:30:00 PM,15.3653,65.680,,,,
22,11/15/22 06:45:00 PM,15.3669,65.680,,,,
23,11/15/22 07:00:00 PM,15.3689,65.851,,,,
24,11/15/22 07:15:00 PM,15.3723,65.851,,,,
25,11/15/22 07:30:00 PM,15.3756,65.851,,,,
26,11/15/22 07:45:00 PM,15.3723,65.851,,,,
27,11/15/22 08:00:00 PM,15.3739,65.851,,,,
28,11/15/22 08:15:00 PM,15.3723,65.851,,,,
29,11/15/22 08:30:00 PM,15.3723,65.851,,,,
30,11/15/22 08:45:00 PM,15.3772,65.851,,,,
31,11/15/22 09:00:00 PM,15.3756,65.851,,,,
32,11/15/22 09:15:00 PM,15.3776,66.022,,,,
33,11/15/22 09:30:00 PM,15.3743,66.022,,,,
34,11/15/22 09:45:00 PM,15.3759,66.022,,,,
35,11/15/22 10:00:00 PM,15.3725,66.022,,,,
36,11/15/22 10:15:00 PM,15.3708,66.022,,,,
37,11/15/22 10:30:00 PM,15.3743,66.022,,,,
