"Plot Title: Bradford_6aLL"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 21248133, SEN S/N: 21248133)","Temp, °F (LGR S/N: 21248133, SEN S/N: 21248133)","Coupler Detached (LGR S/N: 21248133, SEN S/N: 21248133)","Coupler Attached (LGR S/N: 21248133, SEN S/N: 21248133)","Host Connected (LGR S/N: 21248133, SEN S/N: 21248133)","End Of File (LGR S/N: 21248133, SEN S/N: 21248133)"
160,09/16/22 03:45:00 AM,15.7012,76.181,,,,
161,09/16/22 04:00:00 AM,15.6979,76.181,,,,
162,09/16/22 04:15:00 AM,15.6961,76.181,,,,
163,09/16/22 04:30:00 AM,15.6928,76.181,,,,
164,09/16/22 04:45:00 AM,15.6928,76.181,,,,
165,09/16/22 05:00:00 AM,15.6961,76.181,,,,
166,09/16/22 05:15:00 AM,15.6928,76.181,,,,
167,09/16/22 05:30:00 AM,15.6945,76.181,,,,
168,09/16/22 05:45:00 AM,15.6945,76.181,,,,
169,09/16/22 06:00:00 AM,15.6945,76.181,,,,
170,09/16/22 06:15:00 AM,15.6928,76.181,,,,
171,09/16/22 06:30:00 AM,15.6979,76.181,,,,
172,09/16/22 06:45:00 AM,15.6995,76.181,,,,
173,09/16/22 07:00:00 AM,15.7012,76.181,,,,
174,09/16/22 07:15:00 AM,15.6992,76.006,,,,
175,09/16/22 07:30:00 AM,15.7008,76.006,,,,
176,09/16/22 07:45:00 AM,15.7041,76.006,,,,
177,09/16/22 08:00:00 AM,15.7058,76.006,,,,
178,09/16/22 08:15:00 AM,15.7074,76.006,,,,
179,09/16/22 08:30:00 AM,15.7074,76.006,,,,
180,09/16/22 08:45:00 AM,15.7074,76.006,,,,
181,09/16/22 09:00:00 AM,15.7092,76.006,,,,
182,09/16/22 09:15:00 AM,15.7108,76.006,,,,
183,09/16/22 09:30:00 AM,15.7105,75.832,,,,
184,09/16/22 09:45:00 AM,15.7105,75.832,,,,
185,09/16/22 10:00:00 AM,15.7122,75.832,,,,
186,09/16/22 10:15:00 AM,15.7125,76.006,,,,
187,09/16/22 10:30:00 AM,15.7125,76.006,,,,
188,09/16/22 10:45:00 AM,15.7125,76.006,,,,
189,09/16/22 11:00:00 AM,15.7125,76.006,,,,
190,09/16/22 11:15:00 AM,15.7074,76.006,,,,
191,09/16/22 11:30:00 AM,15.7058,76.006,,,,
192,09/16/22 11:45:00 AM,15.6992,76.006,,,,
193,09/16/22 12:00:00 PM,15.7008,76.006,,,,
194,09/16/22 12:15:00 PM,15.7008,76.006,,,,
195,09/16/22 12:30:00 PM,15.7008,76.006,,,,
196,09/16/22 12:45:00 PM,15.6974,76.006,,,,
197,09/16/22 01:00:00 PM,15.6992,76.006,,,,
198,09/16/22 01:15:00 PM,15.6958,76.006,,,,
199,09/16/22 01:30:00 PM,15.6974,76.006,,,,
200,09/16/22 01:45:00 PM,15.6892,76.006,,,,
201,09/16/22 02:00:00 PM,15.6874,76.006,,,,
202,09/16/22 02:15:00 PM,15.6841,76.006,,,,
203,09/16/22 02:30:00 PM,15.6858,76.006,,,,
204,09/16/22 02:45:00 PM,15.6808,76.006,,,,
205,09/16/22 03:00:00 PM,15.6808,76.006,,,,
206,09/16/22 03:15:00 PM,15.6774,76.006,,,,
207,09/16/22 03:30:00 PM,15.6790,76.006,,,,
208,09/16/22 03:45:00 PM,15.6723,76.006,,,,
209,09/16/22 04:00:00 PM,15.6723,76.006,,,,
210,09/16/22 04:15:00 PM,15.6741,76.006,,,,
211,09/16/22 04:30:00 PM,15.6757,76.006,,,,
212,09/16/22 04:45:00 PM,15.6723,76.006,,,,
213,09/16/22 05:00:00 PM,15.6757,76.006,,,,
214,09/16/22 05:15:00 PM,15.6723,76.006,,,,
215,09/16/22 05:30:00 PM,15.6690,76.006,,,,
216,09/16/22 05:45:00 PM,15.6674,76.006,,,,
217,09/16/22 06:00:00 PM,15.6674,76.006,,,,
218,09/16/22 06:15:00 PM,15.6707,76.006,,,,
219,09/16/22 06:30:00 PM,15.6707,76.006,,,,
220,09/16/22 06:45:00 PM,15.6757,76.006,,,,
221,09/16/22 07:00:00 PM,15.6741,76.006,,,,
222,09/16/22 07:15:00 PM,15.6774,76.006,,,,
223,09/16/22 07:30:00 PM,15.6774,76.006,,,,
224,09/16/22 07:45:00 PM,15.6808,76.006,,,,
225,09/16/22 08:00:00 PM,15.6790,76.006,,,,
226,09/16/22 08:15:00 PM,15.6790,76.006,,,,
227,09/16/22 08:30:00 PM,15.6825,76.006,,,,
228,09/16/22 08:45:00 PM,15.6858,76.006,,,,
229,09/16/22 09:00:00 PM,15.6874,76.006,,,,
230,09/16/22 09:15:00 PM,15.6841,76.006,,,,
231,09/16/22 09:30:00 PM,15.6874,76.006,,,,
232,09/16/22 09:45:00 PM,15.6858,76.006,,,,
233,09/16/22 10:00:00 PM,15.6858,76.006,,,,
234,09/16/22 10:15:00 PM,15.6858,76.006,,,,
235,09/16/22 10:30:00 PM,15.6908,76.006,,,,
236,09/16/22 10:45:00 PM,15.6892,76.006,,,,
237,09/16/22 11:00:00 PM,15.6892,76.006,,,,
238,09/16/22 11:15:00 PM,15.6874,76.006,,,,
239,09/16/22 11:30:00 PM,15.6925,76.006,,,,
240,09/16/22 11:45:00 PM,15.6874,76.006,,,,
241,09/17/22 12:00:00 AM,15.6858,76.006,,,,
242,09/17/22 12:15:00 AM,15.6858,76.006,,,,
243,09/17/22 12:30:00 AM,15.6825,76.006,,,,
244,09/17/22 12:45:00 AM,15.6841,76.006,,,,
245,09/17/22 01:00:00 AM,15.6858,76.006,,,,
246,09/17/22 01:15:00 AM,15.6825,76.006,,,,
247,09/17/22 01:30:00 AM,15.6825,76.006,,,,
248,09/17/22 01:45:00 AM,15.6790,76.006,,,,
249,09/17/22 02:00:00 AM,15.6774,76.006,,,,
250,09/17/22 02:15:00 AM,15.6741,76.006,,,,
251,09/17/22 02:30:00 AM,15.6723,76.006,,,,
252,09/17/22 02:45:00 AM,15.6674,76.006,,,,
253,09/17/22 03:00:00 AM,15.6641,76.006,,,,
254,09/17/22 03:15:00 AM,15.6641,76.006,,,,
255,09/17/22 03:30:00 AM,15.6657,76.006,,,,
256,09/17/22 03:45:00 AM,15.6590,76.006,,,,
257,09/17/22 04:00:00 AM,15.6587,75.832,,,,
258,09/17/22 04:15:00 AM,15.6554,75.832,,,,
259,09/17/22 04:30:00 AM,15.6536,75.832,,,,
260,09/17/22 04:45:00 AM,15.6536,75.832,,,,
261,09/17/22 05:00:00 AM,15.6503,75.832,,,,
262,09/17/22 05:15:00 AM,15.6536,75.832,,,,
263,09/17/22 05:30:00 AM,15.6520,75.832,,,,
264,09/17/22 05:45:00 AM,15.6536,75.832,,,,
265,09/17/22 06:00:00 AM,15.6520,75.832,,,,
266,09/17/22 06:15:00 AM,15.6554,75.832,,,,
267,09/17/22 06:30:00 AM,15.6570,75.832,,,,
268,09/17/22 06:45:00 AM,15.6520,75.832,,,,
269,09/17/22 07:00:00 AM,15.6549,75.659,,,,
270,09/17/22 07:15:00 AM,15.6549,75.659,,,,
271,09/17/22 07:30:00 AM,15.6549,75.659,,,,
272,09/17/22 07:45:00 AM,15.6533,75.659,,,,
273,09/17/22 08:00:00 AM,15.6583,75.659,,,,
274,09/17/22 08:15:00 AM,15.6616,75.659,,,,
275,09/17/22 08:30:00 AM,15.6651,75.659,,,,
276,09/17/22 08:45:00 AM,15.6651,75.659,,,,
277,09/17/22 09:00:00 AM,15.6651,75.659,,,,
278,09/17/22 09:15:00 AM,15.6634,75.659,,,,
279,09/17/22 09:30:00 AM,15.6684,75.659,,,,
280,09/17/22 09:45:00 AM,15.6684,75.659,,,,
281,09/17/22 10:00:00 AM,15.6700,75.659,,,,
282,09/17/22 10:15:00 AM,15.6751,75.659,,,,
283,09/17/22 10:30:00 AM,15.6751,75.659,,,,
284,09/17/22 10:45:00 AM,15.6767,75.659,,,,
285,09/17/22 11:00:00 AM,15.6738,75.832,,,,
286,09/17/22 11:15:00 AM,15.6721,75.832,,,,
287,09/17/22 11:30:00 AM,15.6721,75.832,,,,
288,09/17/22 11:45:00 AM,15.6654,75.832,,,,
289,09/17/22 12:00:00 PM,15.6654,75.832,,,,
290,09/17/22 12:15:00 PM,15.6636,75.832,,,,
291,09/17/22 12:30:00 PM,15.6670,75.832,,,,
292,09/17/22 12:45:00 PM,15.6670,75.832,,,,
293,09/17/22 01:00:00 PM,15.6787,75.832,,,,
294,09/17/22 01:15:00 PM,15.6787,75.832,,,,
295,09/17/22 01:30:00 PM,15.6754,75.832,,,,
296,09/17/22 01:45:00 PM,15.6703,75.832,,,,
297,09/17/22 02:00:00 PM,15.6721,75.832,,,,
298,09/17/22 02:15:00 PM,15.6703,75.832,,,,
299,09/17/22 02:30:00 PM,15.6654,75.832,,,,
300,09/17/22 02:45:00 PM,15.6654,75.832,,,,
301,09/17/22 03:00:00 PM,15.6620,75.832,,,,
302,09/17/22 03:15:00 PM,15.6587,75.832,,,,
303,09/17/22 03:30:00 PM,15.6570,75.832,,,,
304,09/17/22 03:45:00 PM,15.6554,75.832,,,,
305,09/17/22 04:00:00 PM,15.6536,75.832,,,,
306,09/17/22 04:15:00 PM,15.6503,75.832,,,,
307,09/17/22 04:30:00 PM,15.6470,75.832,,,,
308,09/17/22 04:45:00 PM,15.6436,75.832,,,,
309,09/17/22 05:00:00 PM,15.6419,75.832,,,,
310,09/17/22 05:15:00 PM,15.6419,75.832,,,,
311,09/17/22 05:30:00 PM,15.6370,75.832,,,,
312,09/17/22 05:45:00 PM,15.6370,75.832,,,,
313,09/17/22 06:00:00 PM,15.6336,75.832,,,,
314,09/17/22 06:15:00 PM,15.6303,75.832,,,,
315,09/17/22 06:30:00 PM,15.6319,75.832,,,,
316,09/17/22 06:45:00 PM,15.6352,75.832,,,,
317,09/17/22 07:00:00 PM,15.6319,75.832,,,,
318,09/17/22 07:15:00 PM,15.6319,75.832,,,,
319,09/17/22 07:30:00 PM,15.6336,75.832,,,,
320,09/17/22 07:45:00 PM,15.6370,75.832,,,,
321,09/17/22 08:00:00 PM,15.6385,75.832,,,,
322,09/17/22 08:15:00 PM,15.6370,75.832,,,,
323,09/17/22 08:30:00 PM,15.6403,75.832,,,,
324,09/17/22 08:45:00 PM,15.6419,75.832,,,,
325,09/17/22 09:00:00 PM,15.6419,75.832,,,,
326,09/17/22 09:15:00 PM,15.6436,75.832,,,,
327,09/17/22 09:30:00 PM,15.6436,75.832,,,,
328,09/17/22 09:45:00 PM,15.6487,75.832,,,,
329,09/17/22 10:00:00 PM,15.6487,75.832,,,,
330,09/17/22 10:15:00 PM,15.6454,75.832,,,,
331,09/17/22 10:30:00 PM,15.6436,75.832,,,,
332,09/17/22 10:45:00 PM,15.6403,75.832,,,,
333,09/17/22 11:00:00 PM,15.6403,75.832,,,,
334,09/17/22 11:15:00 PM,15.6352,75.832,,,,
335,09/17/22 11:30:00 PM,15.6352,75.832,,,,
336,09/17/22 11:45:00 PM,15.6385,75.832,,,,
337,09/18/22 12:00:00 AM,15.6367,75.659,,,,
338,09/18/22 12:15:00 AM,15.6332,75.659,,,,
339,09/18/22 12:30:00 AM,15.6316,75.659,,,,
340,09/18/22 12:45:00 AM,15.6249,75.659,,,,
341,09/18/22 01:00:00 AM,15.6232,75.659,,,,
342,09/18/22 01:15:00 AM,15.6216,75.659,,,,
343,09/18/22 01:30:00 AM,15.6182,75.659,,,,
344,09/18/22 01:45:00 AM,15.6165,75.659,,,,
345,09/18/22 02:00:00 AM,15.6165,75.659,,,,
346,09/18/22 02:15:00 AM,15.6149,75.659,,,,
347,09/18/22 02:30:00 AM,15.6145,75.484,,,,
348,09/18/22 02:45:00 AM,15.6129,75.484,,,,
349,09/18/22 03:00:00 AM,15.6095,75.484,,,,
350,09/18/22 03:15:00 AM,15.6062,75.484,,,,
351,09/18/22 03:30:00 AM,15.6045,75.484,,,,
352,09/18/22 03:45:00 AM,15.6011,75.484,,,,
353,09/18/22 04:00:00 AM,15.6045,75.484,,,,
354,09/18/22 04:15:00 AM,15.6029,75.484,,,,
355,09/18/22 04:30:00 AM,15.5995,75.484,,,,
356,09/18/22 04:45:00 AM,15.5962,75.484,,,,
357,09/18/22 05:00:00 AM,15.5962,75.484,,,,
358,09/18/22 05:15:00 AM,15.5958,75.312,,,,
359,09/18/22 05:30:00 AM,15.5958,75.312,,,,
360,09/18/22 05:45:00 AM,15.5958,75.312,,,,
361,09/18/22 06:00:00 AM,15.5942,75.312,,,,
362,09/18/22 06:15:00 AM,15.5942,75.312,,,,
363,09/18/22 06:30:00 AM,15.5958,75.312,,,,
364,09/18/22 06:45:00 AM,15.5958,75.312,,,,
365,09/18/22 07:00:00 AM,15.5958,75.312,,,,
366,09/18/22 07:15:00 AM,15.5958,75.312,,,,
367,09/18/22 07:30:00 AM,15.5975,75.312,,,,
368,09/18/22 07:45:00 AM,15.6008,75.312,,,,
369,09/18/22 08:00:00 AM,15.6021,75.139,,,,
370,09/18/22 08:15:00 AM,15.6021,75.139,,,,
371,09/18/22 08:30:00 AM,15.6021,75.139,,,,
372,09/18/22 08:45:00 AM,15.6037,75.139,,,,
373,09/18/22 09:00:00 AM,15.6055,75.139,,,,
374,09/18/22 09:15:00 AM,15.6072,75.139,,,,
375,09/18/22 09:30:00 AM,15.6072,75.139,,,,
376,09/18/22 09:45:00 AM,15.6037,75.139,,,,
377,09/18/22 10:00:00 AM,15.6072,75.139,,,,
378,09/18/22 10:15:00 AM,15.6072,75.139,,,,
379,09/18/22 10:30:00 AM,15.6106,75.139,,,,
380,09/18/22 10:45:00 AM,15.6072,75.139,,,,
381,09/18/22 11:00:00 AM,15.6091,75.312,,,,
382,09/18/22 11:15:00 AM,15.6091,75.312,,,,
383,09/18/22 11:30:00 AM,15.6058,75.312,,,,
384,09/18/22 11:45:00 AM,15.6091,75.312,,,,
385,09/18/22 12:00:00 PM,15.6042,75.312,,,,
386,09/18/22 12:15:00 PM,15.6045,75.484,,,,
387,09/18/22 12:30:00 PM,15.5978,75.484,,,,
388,09/18/22 12:45:00 PM,15.5995,75.484,,,,
389,09/18/22 01:00:00 PM,15.5978,75.484,,,,
390,09/18/22 01:15:00 PM,15.5962,75.484,,,,
391,09/18/22 01:30:00 PM,15.5945,75.484,,,,
392,09/18/22 01:45:00 PM,15.5911,75.484,,,,
393,09/18/22 02:00:00 PM,15.5894,75.484,,,,
394,09/18/22 02:15:00 PM,15.5894,75.484,,,,
395,09/18/22 02:30:00 PM,15.5894,75.484,,,,
396,09/18/22 02:45:00 PM,15.5878,75.484,,,,
397,09/18/22 03:00:00 PM,15.5894,75.484,,,,
398,09/18/22 03:15:00 PM,15.5860,75.484,,,,
399,09/18/22 03:30:00 PM,15.5878,75.484,,,,
400,09/18/22 03:45:00 PM,15.5878,75.484,,,,
401,09/18/22 04:00:00 PM,15.5927,75.484,,,,
402,09/18/22 04:15:00 PM,15.5978,75.484,,,,
403,09/18/22 04:30:00 PM,15.6011,75.484,,,,
404,09/18/22 04:45:00 PM,15.6011,75.484,,,,
405,09/18/22 05:00:00 PM,15.5978,75.484,,,,
406,09/18/22 05:15:00 PM,15.5978,75.484,,,,
407,09/18/22 05:30:00 PM,15.6062,75.484,,,,
408,09/18/22 05:45:00 PM,15.6045,75.484,,,,
409,09/18/22 06:00:00 PM,15.6045,75.484,,,,
410,09/18/22 06:15:00 PM,15.6062,75.484,,,,
411,09/18/22 06:30:00 PM,15.6078,75.484,,,,
412,09/18/22 06:45:00 PM,15.6095,75.484,,,,
413,09/18/22 07:00:00 PM,15.6095,75.484,,,,
414,09/18/22 07:15:00 PM,15.6078,75.484,,,,
415,09/18/22 07:30:00 PM,15.6062,75.484,,,,
416,09/18/22 07:45:00 PM,15.6095,75.484,,,,
417,09/18/22 08:00:00 PM,15.6111,75.484,,,,
418,09/18/22 08:15:00 PM,15.6095,75.484,,,,
419,09/18/22 08:30:00 PM,15.6129,75.484,,,,
420,09/18/22 08:45:00 PM,15.6145,75.484,,,,
421,09/18/22 09:00:00 PM,15.6145,75.484,,,,
422,09/18/22 09:15:00 PM,15.6129,75.484,,,,
423,09/18/22 09:30:00 PM,15.6145,75.484,,,,
424,09/18/22 09:45:00 PM,15.6178,75.484,,,,
425,09/18/22 10:00:00 PM,15.6178,75.484,,,,
426,09/18/22 10:15:00 PM,15.6162,75.484,,,,
427,09/18/22 10:30:00 PM,15.6129,75.484,,,,
428,09/18/22 10:45:00 PM,15.6129,75.484,,,,
429,09/18/22 11:00:00 PM,15.6111,75.484,,,,
430,09/18/22 11:15:00 PM,15.6095,75.484,,,,
431,09/18/22 11:30:00 PM,15.6095,75.484,,,,
432,09/18/22 11:45:00 PM,15.6129,75.484,,,,
433,09/19/22 12:00:00 AM,15.6111,75.484,,,,
434,09/19/22 12:15:00 AM,15.6129,75.484,,,,
435,09/19/22 12:30:00 AM,15.6075,75.312,,,,
436,09/19/22 12:45:00 AM,15.6075,75.312,,,,
437,09/19/22 01:00:00 AM,15.6075,75.312,,,,
438,09/19/22 01:15:00 AM,15.6075,75.312,,,,
439,09/19/22 01:30:00 AM,15.6058,75.312,,,,
440,09/19/22 01:45:00 AM,15.6024,75.312,,,,
441,09/19/22 02:00:00 AM,15.6042,75.312,,,,
442,09/19/22 02:15:00 AM,15.6042,75.312,,,,
443,09/19/22 02:30:00 AM,15.6024,75.312,,,,
444,09/19/22 02:45:00 AM,15.5975,75.312,,,,
445,09/19/22 03:00:00 AM,15.5958,75.312,,,,
446,09/19/22 03:15:00 AM,15.5958,75.312,,,,
447,09/19/22 03:30:00 AM,15.5975,75.312,,,,
448,09/19/22 03:45:00 AM,15.5942,75.312,,,,
449,09/19/22 04:00:00 AM,15.5908,75.312,,,,
450,09/19/22 04:15:00 AM,15.5891,75.312,,,,
451,09/19/22 04:30:00 AM,15.5875,75.312,,,,
