"Plot Title: Bradford_8"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10684089, SEN S/N: 10684089)","Temp, °F (LGR S/N: 10684089, SEN S/N: 10684089)","Coupler Detached (LGR S/N: 10684089)","Coupler Attached (LGR S/N: 10684089)","Stopped (LGR S/N: 10684089)","End Of File (LGR S/N: 10684089)"
1,04/06/21 12:00:00 PM,14.7653,68.077,Logged,,,
2,04/06/21 12:15:00 PM,14.7589,68.934,,,,
3,04/06/21 12:30:00 PM,14.7566,69.964,,,,
4,04/06/21 12:45:00 PM,14.7596,70.995,,,,
5,04/06/21 01:00:00 PM,14.7576,72.718,,,,
6,04/06/21 01:15:00 PM,14.7550,74.791,,,,
7,04/06/21 01:30:00 PM,14.7548,76.528,,,,
8,04/06/21 01:45:00 PM,14.7502,77.923,,,,
9,04/06/21 02:00:00 PM,14.7398,78.624,,,,
10,04/06/21 02:15:00 PM,14.7458,85.194,,,,
11,04/06/21 02:30:00 PM,14.7464,89.938,,,,
12,04/06/21 02:45:00 PM,14.7428,91.612,,,,
13,04/06/21 03:00:00 PM,15.8187,65.509,,,,
14,04/06/21 03:15:00 PM,15.8149,64.310,,,,
15,04/06/21 03:30:00 PM,15.8103,63.968,,,,
16,04/06/21 03:45:00 PM,15.8061,63.797,,,,
17,04/06/21 04:00:00 PM,15.8026,63.797,,,,
18,04/06/21 04:15:00 PM,15.8003,63.626,,,,
19,04/06/21 04:30:00 PM,15.7948,63.626,,,,
20,04/06/21 04:45:00 PM,15.7930,63.626,,,,
21,04/06/21 05:00:00 PM,15.7913,63.626,,,,
22,04/06/21 05:15:00 PM,15.7894,63.626,,,,
23,04/06/21 05:30:00 PM,15.7894,63.626,,,,
24,04/06/21 05:45:00 PM,15.7858,63.626,,,,
25,04/06/21 06:00:00 PM,15.7858,63.626,,,,
26,04/06/21 06:15:00 PM,15.7840,63.626,,,,
27,04/06/21 06:30:00 PM,15.7840,63.626,,,,
28,04/06/21 06:45:00 PM,15.7823,63.626,,,,
29,04/06/21 07:00:00 PM,15.7823,63.626,,,,
30,04/06/21 07:15:00 PM,15.7823,63.626,,,,
31,04/06/21 07:30:00 PM,15.7840,63.626,,,,
32,04/06/21 07:45:00 PM,15.7846,63.797,,,,
33,04/06/21 08:00:00 PM,15.7863,63.797,,,,
34,04/06/21 08:15:00 PM,15.7881,63.797,,,,
35,04/06/21 08:30:00 PM,15.7900,63.797,,,,
36,04/06/21 08:45:00 PM,15.7917,63.797,,,,
37,04/06/21 09:00:00 PM,15.7971,63.797,,,,
38,04/06/21 09:15:00 PM,15.7990,63.797,,,,
39,04/06/21 09:30:00 PM,15.8026,63.797,,,,
40,04/06/21 09:45:00 PM,15.8066,63.968,,,,
41,04/06/21 10:00:00 PM,15.8103,63.968,,,,
42,04/06/21 10:15:00 PM,15.8103,63.968,,,,
43,04/06/21 10:30:00 PM,15.8103,63.968,,,,
44,04/06/21 10:45:00 PM,15.8103,63.968,,,,
45,04/06/21 11:00:00 PM,15.8103,63.968,,,,
46,04/06/21 11:15:00 PM,15.8103,63.968,,,,
47,04/06/21 11:30:00 PM,15.8072,64.139,,,,
48,04/06/21 11:45:00 PM,15.8090,64.139,,,,
