Date,LowSpC,FullSpC,time
2021-04-06T13:04:05Z,131.6,130.5,13:04:05
2021-04-06T13:04:10Z,131.6,130.5,13:04:10
2021-04-06T13:04:15Z,131.6,130.8,13:04:15
2021-04-06T13:04:20Z,131.6,130.5,13:04:20
2021-04-06T13:04:25Z,131.6,130.8,13:04:25
2021-04-06T13:04:30Z,131.6,130.5,13:04:30
2021-04-06T13:04:35Z,131.6,130.8,13:04:35
2021-04-06T13:04:40Z,131.7,130.5,13:04:40
2021-04-06T13:04:45Z,131.6,130.8,13:04:45
2021-04-06T13:04:50Z,131.7,130.8,13:04:50
2021-04-06T13:04:55Z,131.6,130.8,13:04:55
2021-04-06T13:05:00Z,131.6,130.5,13:05:00
2021-04-06T13:05:05Z,131.6,130.8,13:05:05
2021-04-06T13:05:10Z,131.6,130.8,13:05:10
2021-04-06T13:05:15Z,131.6,130.8,13:05:15
2021-04-06T13:05:20Z,131.6,130.5,13:05:20
2021-04-06T13:05:25Z,131.6,130.5,13:05:25
2021-04-06T13:05:30Z,131.7,130.5,13:05:30
2021-04-06T13:05:35Z,131.7,130.5,13:05:35
2021-04-06T13:05:40Z,131.6,130.8,13:05:40
2021-04-06T13:05:45Z,131.7,130.8,13:05:45
2021-04-06T13:05:50Z,131.6,130.5,13:05:50
2021-04-06T13:05:55Z,131.6,130.8,13:05:55
2021-04-06T13:06:00Z,131.6,130.8,13:06:00
2021-04-06T13:06:05Z,131.6,130.8,13:06:05
2021-04-06T13:06:10Z,131.6,130.5,13:06:10
2021-04-06T13:06:15Z,131.6,130.5,13:06:15
2021-04-06T13:06:20Z,131.7,130.8,13:06:20
2021-04-06T13:06:25Z,131.5,130.5,13:06:25
2021-04-06T13:06:30Z,131.6,130.5,13:06:30
2021-04-06T13:06:35Z,131.7,130.8,13:06:35
2021-04-06T13:06:40Z,131.6,130.8,13:06:40
2021-04-06T13:06:45Z,131.6,130.5,13:06:45
2021-04-06T13:06:50Z,131.7,130.8,13:06:50
2021-04-06T13:06:55Z,131.6,130.5,13:06:55
2021-04-06T13:07:00Z,131.6,130.8,13:07:00
2021-04-06T13:07:05Z,131.7,130.8,13:07:05
2021-04-06T13:07:10Z,131.8,130.8,13:07:10
2021-04-06T13:07:15Z,132,130.8,13:07:15
2021-04-06T13:07:20Z,132.6,131.9,13:07:20
2021-04-06T13:07:25Z,133.2,132.6,13:07:25
2021-04-06T13:07:30Z,133.6,132.6,13:07:30
2021-04-06T13:07:35Z,134.9,134.4,13:07:35
