Date,LowSpC,FullSpC,time
2021-11-10T15:34:01Z,87.4,85.3,15:34:01
2021-11-10T15:34:06Z,87.4,85.3,15:34:06
2021-11-10T15:34:11Z,87.4,85.3,15:34:11
2021-11-10T15:34:16Z,87.4,85.3,15:34:16
2021-11-10T15:34:21Z,87.4,85.3,15:34:21
2021-11-10T15:34:26Z,87.4,85.3,15:34:26
2021-11-10T15:34:31Z,87.4,85.3,15:34:31
2021-11-10T15:34:36Z,87.4,85.3,15:34:36
2021-11-10T15:34:41Z,87.4,85.3,15:34:41
2021-11-10T15:34:46Z,87.4,85.3,15:34:46
2021-11-10T15:34:51Z,87.4,85.3,15:34:51
2021-11-10T15:34:56Z,87.4,85.3,15:34:56
2021-11-10T15:35:01Z,87.4,85.3,15:35:01
2021-11-10T15:35:06Z,87.4,85.3,15:35:06
2021-11-10T15:35:11Z,87.4,85.3,15:35:11
2021-11-10T15:35:16Z,87.4,85.3,15:35:16
2021-11-10T15:35:21Z,87.4,85.3,15:35:21
2021-11-10T15:35:26Z,87.4,85.7,15:35:26
2021-11-10T15:35:31Z,87.4,85.3,15:35:31
2021-11-10T15:35:36Z,87.4,85.3,15:35:36
2021-11-10T15:35:41Z,87.4,85.3,15:35:41
2021-11-10T15:35:46Z,87.4,85.3,15:35:46
2021-11-10T15:35:51Z,87.4,85.3,15:35:51
2021-11-10T15:35:56Z,87.4,85.3,15:35:56
2021-11-10T15:36:01Z,87.4,85.3,15:36:01
2021-11-10T15:36:06Z,87.4,85.3,15:36:06
2021-11-10T15:36:11Z,87.4,85.3,15:36:11
2021-11-10T15:36:16Z,87.4,85.3,15:36:16
2021-11-10T15:36:21Z,87.4,85.3,15:36:21
2021-11-10T15:36:26Z,87.4,85.3,15:36:26
2021-11-10T15:36:31Z,87.4,85.3,15:36:31
2021-11-10T15:36:36Z,87.4,85.3,15:36:36
2021-11-10T15:36:41Z,87.4,85.3,15:36:41
2021-11-10T15:36:46Z,87.4,85.3,15:36:46
2021-11-10T15:36:51Z,87.4,85.3,15:36:51
2021-11-10T15:36:56Z,87.4,85.3,15:36:56
2021-11-10T15:37:01Z,87.4,85.3,15:37:01
2021-11-10T15:37:06Z,87.4,85.3,15:37:06
2021-11-10T15:37:11Z,87.4,85.3,15:37:11
2021-11-10T15:37:16Z,87.4,85.3,15:37:16
2021-11-10T15:37:21Z,87.4,85.3,15:37:21
2021-11-10T15:37:26Z,87.4,85.3,15:37:26
2021-11-10T15:37:31Z,87.4,85.3,15:37:31
2021-11-10T15:37:36Z,87.4,85.3,15:37:36
2021-11-10T15:37:41Z,87.4,85.3,15:37:41
2021-11-10T15:37:46Z,87.4,85.3,15:37:46
2021-11-10T15:37:51Z,87.4,85.7,15:37:51
2021-11-10T15:37:56Z,87.4,85.3,15:37:56
2021-11-10T15:38:01Z,87.5,85.3,15:38:01
2021-11-10T15:38:06Z,87.7,85.7,15:38:06
2021-11-10T15:38:11Z,87.9,85.7,15:38:11
2021-11-10T15:38:16Z,89.4,87.7,15:38:16
2021-11-10T15:38:21Z,90.5,88.4,15:38:21
2021-11-10T15:38:26Z,94.1,91.9,15:38:26
2021-11-10T15:38:31Z,94,91.9,15:38:31
2021-11-10T15:38:36Z,96.6,95,15:38:36
2021-11-10T15:38:41Z,95.9,94.2,15:38:41
2021-11-10T15:38:46Z,98.6,97.3,15:38:46
2021-11-10T15:38:51Z,94.2,92.7,15:38:51
2021-11-10T15:38:56Z,97.3,95.8,15:38:56
2021-11-10T15:39:01Z,104,102.4,15:39:01
2021-11-10T15:39:06Z,105.3,103.5,15:39:06
2021-11-10T15:39:11Z,108,106.6,15:39:11
2021-11-10T15:39:16Z,111.3,109.7,15:39:16
2021-11-10T15:39:21Z,110.1,108.6,15:39:21
2021-11-10T15:39:26Z,110.2,108.6,15:39:26
