Date,LowSpC,FullSpC,time
2023-03-14T13:14:34Z,59.5,61.59,13:14:34
2023-03-14T13:14:39Z,59.2,61.61,13:14:39
2023-03-14T13:14:44Z,59.2,61.61,13:14:44
2023-03-14T13:14:49Z,59.5,61.65,13:14:49
2023-03-14T13:14:54Z,59.5,61.65,13:14:54
2023-03-14T13:14:59Z,59.5,61.61,13:14:59
2023-03-14T13:15:04Z,59.5,61.61,13:15:04
2023-03-14T13:15:09Z,59.5,61.59,13:15:09
2023-03-14T13:15:14Z,59.5,61.59,13:15:14
2023-03-14T13:15:19Z,59.2,61.59,13:15:19
2023-03-14T13:15:24Z,59.2,61.59,13:15:24
2023-03-14T13:15:29Z,59.5,61.59,13:15:29
2023-03-14T13:15:34Z,59.5,61.57,13:15:34
2023-03-14T13:15:39Z,59.5,61.56,13:15:39
2023-03-14T13:15:44Z,59.5,61.57,13:15:44
2023-03-14T13:15:49Z,59.5,61.56,13:15:49
2023-03-14T13:15:54Z,59.2,61.57,13:15:54
2023-03-14T13:15:59Z,59.5,61.56,13:15:59
2023-03-14T13:16:04Z,59.9,61.57,13:16:04
2023-03-14T13:16:09Z,60.3,61.57,13:16:09
2023-03-14T13:16:14Z,65.1,61.57,13:16:14
2023-03-14T13:16:19Z,69.6,61.57,13:16:19
2023-03-14T13:16:24Z,93,61.56,13:16:24
2023-03-14T13:16:29Z,104.6,61.56,13:16:29
2023-03-14T13:16:34Z,109,61.56,13:16:34
2023-03-14T13:16:39Z,119.8,61.57,13:16:39
2023-03-14T13:16:44Z,123.5,61.56,13:16:44
2023-03-14T13:16:49Z,126.5,61.56,13:16:49
2023-03-14T13:16:54Z,126.9,61.56,13:16:54
2023-03-14T13:16:59Z,124.3,61.56,13:16:59
2023-03-14T13:17:04Z,123.1,61.56,13:17:04
2023-03-14T13:17:09Z,118.7,61.56,13:17:09
2023-03-14T13:17:14Z,113.9,61.56,13:17:14
2023-03-14T13:17:19Z,110.5,61.56,13:17:19
2023-03-14T13:17:24Z,104.6,61.56,13:17:24
2023-03-14T13:17:29Z,100.8,61.56,13:17:29
2023-03-14T13:17:34Z,99.3,61.56,13:17:34
2023-03-14T13:17:39Z,94.9,61.56,13:17:39
2023-03-14T13:17:44Z,92.3,61.57,13:17:44
2023-03-14T13:17:49Z,86.7,61.57,13:17:49
2023-03-14T13:17:54Z,79.6,61.56,13:17:54
2023-03-14T13:17:59Z,79.6,61.56,13:17:59
2023-03-14T13:18:04Z,76.7,61.56,13:18:04
2023-03-14T13:18:09Z,74.4,61.56,13:18:09
2023-03-14T13:18:14Z,72.6,61.56,13:18:14
2023-03-14T13:18:19Z,71.1,61.56,13:18:19
2023-03-14T13:18:24Z,71.1,61.56,13:18:24
2023-03-14T13:18:29Z,69.2,61.56,13:18:29
2023-03-14T13:18:34Z,68.5,61.56,13:18:34
2023-03-14T13:18:39Z,67,61.56,13:18:39
2023-03-14T13:18:44Z,66.6,61.56,13:18:44
2023-03-14T13:18:49Z,65.5,61.56,13:18:49
2023-03-14T13:18:54Z,65.1,61.57,13:18:54
2023-03-14T13:18:59Z,64.8,61.56,13:18:59
2023-03-14T13:19:04Z,64.4,61.57,13:19:04
2023-03-14T13:19:09Z,64.8,61.57,13:19:09
2023-03-14T13:19:14Z,63.6,61.56,13:19:14
2023-03-14T13:19:19Z,63.6,61.56,13:19:19
2023-03-14T13:19:24Z,63.3,61.56,13:19:24
2023-03-14T13:19:29Z,63.3,61.57,13:19:29
