Date,LowSpC,FullSpC,time
2023-02-02T10:31:04Z,321.6,325.1,10:31:04
2023-02-02T10:31:09Z,321,324.3,10:31:09
2023-02-02T10:31:14Z,320.1,323.6,10:31:14
2023-02-02T10:31:19Z,319.1,322.5,10:31:19
2023-02-02T10:31:24Z,319.7,323.3,10:31:24
2023-02-02T10:31:29Z,321.2,324.8,10:31:29
2023-02-02T10:31:34Z,320.7,324.4,10:31:34
2023-02-02T10:31:39Z,319.5,323.3,10:31:39
2023-02-02T10:31:44Z,320.5,324,10:31:44
2023-02-02T10:31:49Z,320.8,324.4,10:31:49
2023-02-02T10:31:54Z,320.7,324.4,10:31:54
2023-02-02T10:31:59Z,320.2,323.6,10:31:59
2023-02-02T10:32:04Z,320.3,323.6,10:32:04
2023-02-02T10:32:09Z,320.1,323.7,10:32:09
2023-02-02T10:32:14Z,320,323.3,10:32:14
2023-02-02T10:32:19Z,319.8,323.3,10:32:19
2023-02-02T10:32:24Z,320.3,323.7,10:32:24
2023-02-02T10:32:29Z,320.6,324,10:32:29
2023-02-02T10:32:34Z,321.2,324.8,10:32:34
2023-02-02T10:32:39Z,320.6,324.1,10:32:39
2023-02-02T10:32:44Z,320.9,324,10:32:44
2023-02-02T10:32:49Z,320.3,323.7,10:32:49
2023-02-02T10:32:54Z,320.4,324,10:32:54
2023-02-02T10:32:59Z,320.3,323.7,10:32:59
2023-02-02T10:33:04Z,320.3,323.7,10:33:04
2023-02-02T10:33:09Z,321.5,325.2,10:33:09
2023-02-02T10:33:14Z,321.7,325.2,10:33:14
2023-02-02T10:33:19Z,321.6,325.2,10:33:19
2023-02-02T10:33:24Z,320.9,324.1,10:33:24
2023-02-02T10:33:29Z,321.2,324.8,10:33:29
2023-02-02T10:33:34Z,320.8,324.1,10:33:34
2023-02-02T10:33:39Z,321.4,325.2,10:33:39
2023-02-02T10:33:44Z,321.6,325.2,10:33:44
2023-02-02T10:33:49Z,321.7,325.2,10:33:49
2023-02-02T10:33:54Z,321.4,324.9,10:33:54
2023-02-02T10:33:59Z,321.5,325.2,10:33:59
2023-02-02T10:34:04Z,321.5,324.9,10:34:04
2023-02-02T10:34:09Z,320.9,324.5,10:34:09
2023-02-02T10:34:14Z,320.9,324.5,10:34:14
2023-02-02T10:34:19Z,320.3,323.7,10:34:19
2023-02-02T10:34:24Z,320.6,324.1,10:34:24
2023-02-02T10:34:29Z,320.4,323.8,10:34:29
2023-02-02T10:34:34Z,320.3,323.8,10:34:34
2023-02-02T10:34:39Z,320.4,323.8,10:34:39
2023-02-02T10:34:44Z,320.4,323.8,10:34:44
2023-02-02T10:34:49Z,320,323,10:34:49
2023-02-02T10:34:54Z,319.9,323.4,10:34:54
2023-02-02T10:34:59Z,319.7,323,10:34:59
2023-02-02T10:35:04Z,319.9,323,10:35:04
2023-02-02T10:35:09Z,319.8,323,10:35:09
2023-02-02T10:35:14Z,319.8,323,10:35:14
2023-02-02T10:35:19Z,319.5,322.7,10:35:19
2023-02-02T10:35:24Z,319.5,323.1,10:35:24
2023-02-02T10:35:29Z,319.7,323,10:35:29
2023-02-02T10:35:34Z,319.6,323.1,10:35:34
2023-02-02T10:35:39Z,319.7,323,10:35:39
2023-02-02T10:35:44Z,319.5,322.7,10:35:44
2023-02-02T10:35:49Z,319.5,322.7,10:35:49
2023-02-02T10:35:54Z,319.5,323.1,10:35:54
2023-02-02T10:35:59Z,319.5,322.7,10:35:59
2023-02-02T10:36:04Z,319.7,323.1,10:36:04
2023-02-02T10:36:09Z,319.4,322.7,10:36:09
2023-02-02T10:36:14Z,319.5,323.1,10:36:14
2023-02-02T10:36:19Z,319.7,322.7,10:36:19
2023-02-02T10:36:24Z,319.7,323.1,10:36:24
2023-02-02T10:36:29Z,319.8,323.1,10:36:29
2023-02-02T10:36:34Z,319.7,322.7,10:36:34
2023-02-02T10:36:39Z,319.7,322.7,10:36:39
2023-02-02T10:36:44Z,319.5,322.7,10:36:44
2023-02-02T10:36:49Z,319.5,322.7,10:36:49
2023-02-02T10:36:54Z,319.7,322.7,10:36:54
2023-02-02T10:36:59Z,319.5,322.7,10:36:59
2023-02-02T10:37:04Z,319.7,323.1,10:37:04
2023-02-02T10:37:09Z,319.7,322.7,10:37:09
2023-02-02T10:37:14Z,319.8,322.7,10:37:14
2023-02-02T10:37:19Z,319.6,322.7,10:37:19
2023-02-02T10:37:24Z,319.7,323.1,10:37:24
2023-02-02T10:37:29Z,319.7,323.1,10:37:29
2023-02-02T10:37:34Z,319.7,323.1,10:37:34
2023-02-02T10:37:39Z,319.7,322.7,10:37:39
2023-02-02T10:37:44Z,319.8,322.7,10:37:44
2023-02-02T10:37:49Z,319.8,322.7,10:37:49
2023-02-02T10:37:54Z,319.7,323.1,10:37:54
2023-02-02T10:37:59Z,319.8,323.1,10:37:59
2023-02-02T10:38:04Z,319.8,323.1,10:38:04
2023-02-02T10:38:09Z,319.8,322.7,10:38:09
2023-02-02T10:38:14Z,319.8,322.7,10:38:14
2023-02-02T10:38:19Z,319.8,322.7,10:38:19
2023-02-02T10:38:24Z,319.8,323.1,10:38:24
2023-02-02T10:38:29Z,319.8,322.7,10:38:29
2023-02-02T10:38:34Z,319.8,323.1,10:38:34
2023-02-02T10:38:39Z,319.7,323.1,10:38:39
2023-02-02T10:38:44Z,319.8,322.7,10:38:44
2023-02-02T10:38:49Z,319.8,322.7,10:38:49
2023-02-02T10:38:54Z,319.8,322.7,10:38:54
2023-02-02T10:38:59Z,319.8,323.1,10:38:59
2023-02-02T10:39:04Z,319.8,323.1,10:39:04
2023-02-02T10:39:09Z,319.8,323.1,10:39:09
2023-02-02T10:39:14Z,319.8,323.1,10:39:14
2023-02-02T10:39:19Z,319.8,322.7,10:39:19
2023-02-02T10:39:24Z,319.8,322.7,10:39:24
2023-02-02T10:39:29Z,319.8,323.1,10:39:29
2023-02-02T10:39:34Z,319.8,323.1,10:39:34
2023-02-02T10:39:39Z,319.9,323.1,10:39:39
2023-02-02T10:39:44Z,319.9,323.1,10:39:44
2023-02-02T10:39:49Z,319.8,323.1,10:39:49
2023-02-02T10:39:54Z,319.9,323.1,10:39:54
2023-02-02T10:39:59Z,319.9,323.1,10:39:59
2023-02-02T10:40:04Z,319.8,322.7,10:40:04
2023-02-02T10:40:09Z,319.8,322.7,10:40:09
2023-02-02T10:40:14Z,319.7,323,10:40:14
2023-02-02T10:40:19Z,319.7,322.7,10:40:19
2023-02-02T10:40:24Z,319.7,322.7,10:40:24
2023-02-02T10:40:29Z,319.7,323,10:40:29
2023-02-02T10:40:34Z,319.7,322.7,10:40:34
2023-02-02T10:40:39Z,319.8,323,10:40:39
2023-02-02T10:40:44Z,319.8,323,10:40:44
2023-02-02T10:40:49Z,319.9,322.7,10:40:49
2023-02-02T10:40:54Z,319.8,323,10:40:54
