Date,LowSpC,FullSpC,time
2022-09-14T11:51:05Z,83,78.21,11:51:05
2022-09-14T11:51:10Z,83,78.22,11:51:10
2022-09-14T11:51:15Z,83,78.17,11:51:15
2022-09-14T11:51:20Z,83,78.22,11:51:20
2022-09-14T11:51:25Z,83,78.13,11:51:25
2022-09-14T11:51:30Z,83,78.1,11:51:30
2022-09-14T11:51:35Z,83,78.12,11:51:35
2022-09-14T11:51:40Z,83,78.1,11:51:40
2022-09-14T11:51:45Z,82.6,78.1,11:51:45
2022-09-14T11:51:50Z,82.6,78.04,11:51:50
2022-09-14T11:51:55Z,83,77.95,11:51:55
2022-09-14T11:52:00Z,82.6,78.01,11:52:00
2022-09-14T11:52:05Z,82.6,78.01,11:52:05
2022-09-14T11:52:10Z,83,78.01,11:52:10
2022-09-14T11:52:15Z,82.6,77.99,11:52:15
2022-09-14T11:52:20Z,82.6,78.01,11:52:20
2022-09-14T11:52:25Z,82.6,77.95,11:52:25
2022-09-14T11:52:30Z,82.2,77.95,11:52:30
2022-09-14T11:52:35Z,82.2,77.95,11:52:35
2022-09-14T11:52:40Z,82.2,77.94,11:52:40
2022-09-14T11:52:45Z,82.2,77.94,11:52:45
2022-09-14T11:52:50Z,82.2,77.92,11:52:50
2022-09-14T11:52:55Z,82.2,77.94,11:52:55
2022-09-14T11:53:00Z,82.2,77.9,11:53:00
2022-09-14T11:53:05Z,82.2,77.92,11:53:05
2022-09-14T11:53:10Z,82.2,77.94,11:53:10
2022-09-14T11:53:15Z,82.2,77.92,11:53:15
2022-09-14T11:53:20Z,82.2,77.9,11:53:20
2022-09-14T11:53:25Z,82.2,77.94,11:53:25
2022-09-14T11:53:30Z,82.2,77.92,11:53:30
2022-09-14T11:53:35Z,82.2,77.92,11:53:35
2022-09-14T11:53:40Z,82.2,77.92,11:53:40
2022-09-14T11:53:45Z,82.2,77.92,11:53:45
2022-09-14T11:53:50Z,82.2,77.94,11:53:50
2022-09-14T11:53:55Z,82.2,77.94,11:53:55
2022-09-14T11:54:00Z,83.4,77.94,11:54:00
2022-09-14T11:54:05Z,84.9,77.92,11:54:05
2022-09-14T11:54:10Z,104.6,77.92,11:54:10
2022-09-14T11:54:15Z,113,77.92,11:54:15
2022-09-14T11:54:20Z,124.4,77.92,11:54:20
2022-09-14T11:54:25Z,123.6,77.92,11:54:25
2022-09-14T11:54:30Z,123.2,77.92,11:54:30
2022-09-14T11:54:35Z,122.5,77.92,11:54:35
2022-09-14T11:54:40Z,130.1,77.9,11:54:40
2022-09-14T11:54:45Z,124.4,77.9,11:54:45
2022-09-14T11:54:50Z,125.9,77.9,11:54:50
2022-09-14T11:54:55Z,126.7,77.9,11:54:55
2022-09-14T11:55:00Z,135.8,77.86,11:55:00
2022-09-14T11:55:05Z,138.5,77.9,11:55:05
2022-09-14T11:55:10Z,115.3,77.9,11:55:10
2022-09-14T11:55:15Z,136.2,77.86,11:55:15
2022-09-14T11:55:20Z,134.7,77.86,11:55:20
2022-09-14T11:55:25Z,139.3,77.9,11:55:25
2022-09-14T11:55:30Z,122.5,77.9,11:55:30
2022-09-14T11:55:35Z,127.4,77.86,11:55:35
2022-09-14T11:55:40Z,124.4,77.9,11:55:40
2022-09-14T11:55:45Z,130.5,77.9,11:55:45
2022-09-14T11:55:50Z,114.1,77.86,11:55:50
2022-09-14T11:55:55Z,112.6,77.9,11:55:55
2022-09-14T11:56:00Z,116.8,77.86,11:56:00
2022-09-14T11:56:05Z,120.6,77.9,11:56:05
2022-09-14T11:56:10Z,123.6,77.86,11:56:10
2022-09-14T11:56:15Z,117.2,77.86,11:56:15
2022-09-14T11:56:20Z,117.9,77.86,11:56:20
2022-09-14T11:56:25Z,117.5,77.9,11:56:25
2022-09-14T11:56:30Z,122.1,77.86,11:56:30
2022-09-14T11:56:35Z,122.1,77.86,11:56:35
2022-09-14T11:56:40Z,117.5,77.86,11:56:40
2022-09-14T11:56:45Z,117.2,77.86,11:56:45
2022-09-14T11:56:50Z,111.8,77.9,11:56:50
2022-09-14T11:56:55Z,110.3,77.9,11:56:55
2022-09-14T11:57:00Z,116.4,77.86,11:57:00
2022-09-14T11:57:05Z,114.9,77.9,11:57:05
2022-09-14T11:57:10Z,114.9,77.9,11:57:10
2022-09-14T11:57:15Z,109.9,77.9,11:57:15
2022-09-14T11:57:20Z,111.8,77.9,11:57:20
2022-09-14T11:57:25Z,109.9,77.9,11:57:25
2022-09-14T11:57:30Z,103.5,77.9,11:57:30
2022-09-14T11:57:35Z,106.9,77.9,11:57:35
2022-09-14T11:57:40Z,104.2,77.86,11:57:40
2022-09-14T11:57:45Z,109.6,77.9,11:57:45
2022-09-14T11:57:50Z,105.4,77.9,11:57:50
2022-09-14T11:57:55Z,104.2,77.86,11:57:55
2022-09-14T11:58:00Z,102.7,77.9,11:58:00
2022-09-14T11:58:05Z,102.7,77.9,11:58:05
2022-09-14T11:58:10Z,103.9,77.9,11:58:10
2022-09-14T11:58:15Z,100.8,77.86,11:58:15
2022-09-14T11:58:20Z,100.4,77.9,11:58:20
2022-09-14T11:58:25Z,102.7,77.9,11:58:25
2022-09-14T11:58:30Z,103.1,77.9,11:58:30
2022-09-14T11:58:35Z,101.6,77.92,11:58:35
2022-09-14T11:58:40Z,108,77.9,11:58:40
2022-09-14T11:58:45Z,105.4,77.9,11:58:45
2022-09-14T11:58:50Z,105.8,77.9,11:58:50
