Date,LowSpC,FullSpC,time
2025-01-27T10:43:01Z,112.8,49.75,10:43:01
2025-01-27T10:43:02Z,113.2,49.75,10:43:02
2025-01-27T10:43:03Z,113.2,49.73,10:43:03
2025-01-27T10:43:04Z,112.8,49.73,10:43:04
2025-01-27T10:43:05Z,112.8,49.69,10:43:05
2025-01-27T10:43:06Z,113.2,49.69,10:43:06
2025-01-27T10:43:07Z,113.2,49.69,10:43:07
2025-01-27T10:43:08Z,112.8,49.69,10:43:08
2025-01-27T10:43:09Z,113.2,49.69,10:43:09
2025-01-27T10:43:10Z,113.2,49.73,10:43:10
2025-01-27T10:43:11Z,113.2,49.69,10:43:11
2025-01-27T10:43:12Z,112.8,49.73,10:43:12
2025-01-27T10:43:13Z,113.2,49.73,10:43:13
2025-01-27T10:43:14Z,112.8,49.69,10:43:14
2025-01-27T10:43:15Z,113.2,49.68,10:43:15
2025-01-27T10:43:16Z,112.8,49.69,10:43:16
2025-01-27T10:43:17Z,113.2,49.73,10:43:17
2025-01-27T10:43:18Z,113.2,49.73,10:43:18
2025-01-27T10:43:19Z,113.2,49.68,10:43:19
2025-01-27T10:43:20Z,113.2,49.69,10:43:20
2025-01-27T10:43:21Z,113.2,49.69,10:43:21
2025-01-27T10:43:22Z,113.2,49.68,10:43:22
2025-01-27T10:43:23Z,113.2,49.69,10:43:23
2025-01-27T10:43:24Z,112.8,49.69,10:43:24
2025-01-27T10:43:25Z,112.8,49.69,10:43:25
2025-01-27T10:43:26Z,113.2,49.69,10:43:26
2025-01-27T10:43:27Z,112.8,49.66,10:43:27
2025-01-27T10:43:28Z,112.8,49.68,10:43:28
2025-01-27T10:43:29Z,112.8,49.69,10:43:29
2025-01-27T10:43:30Z,112.8,49.68,10:43:30
2025-01-27T10:43:31Z,113.2,49.68,10:43:31
2025-01-27T10:43:32Z,112.8,49.69,10:43:32
2025-01-27T10:43:33Z,112.8,49.69,10:43:33
2025-01-27T10:43:34Z,112.8,49.68,10:43:34
2025-01-27T10:43:35Z,112.8,49.68,10:43:35
2025-01-27T10:43:36Z,113.2,49.66,10:43:36
2025-01-27T10:43:37Z,112.8,49.68,10:43:37
2025-01-27T10:43:38Z,112.8,49.68,10:43:38
2025-01-27T10:43:39Z,112.8,49.69,10:43:39
2025-01-27T10:43:40Z,113.2,49.66,10:43:40
2025-01-27T10:43:41Z,112.8,49.68,10:43:41
2025-01-27T10:43:42Z,113.2,49.68,10:43:42
2025-01-27T10:43:43Z,112.8,49.68,10:43:43
2025-01-27T10:43:44Z,112.8,49.68,10:43:44
2025-01-27T10:43:45Z,112.8,49.68,10:43:45
2025-01-27T10:43:46Z,113.2,49.66,10:43:46
2025-01-27T10:43:47Z,112.8,49.66,10:43:47
2025-01-27T10:43:48Z,112.8,49.68,10:43:48
2025-01-27T10:43:49Z,112.8,49.66,10:43:49
2025-01-27T10:43:50Z,113.2,49.68,10:43:50
2025-01-27T10:43:51Z,112.8,49.68,10:43:51
2025-01-27T10:43:52Z,112.8,49.68,10:43:52
2025-01-27T10:43:53Z,112.8,49.68,10:43:53
2025-01-27T10:43:54Z,112.8,49.66,10:43:54
2025-01-27T10:43:55Z,112.8,49.66,10:43:55
2025-01-27T10:43:56Z,112.8,49.68,10:43:56
2025-01-27T10:43:57Z,112.8,49.68,10:43:57
2025-01-27T10:43:58Z,113.2,49.68,10:43:58
2025-01-27T10:43:59Z,112.8,49.66,10:43:59
2025-01-27T10:44:00Z,112.8,49.66,10:44:00
2025-01-27T10:44:01Z,113.2,49.64,10:44:01
2025-01-27T10:44:02Z,112.8,49.66,10:44:02
2025-01-27T10:44:03Z,112.8,49.66,10:44:03
2025-01-27T10:44:04Z,112.8,49.66,10:44:04
2025-01-27T10:44:05Z,112.8,49.66,10:44:05
2025-01-27T10:44:06Z,112.8,49.66,10:44:06
2025-01-27T10:44:07Z,112.8,49.66,10:44:07
2025-01-27T10:44:08Z,112.8,49.66,10:44:08
2025-01-27T10:44:09Z,112.8,49.68,10:44:09
