Date,LowSpC,FullSpC,time
2023-09-28T10:15:34Z,103.8,101.4,10:15:34
2023-09-28T10:15:39Z,103.7,101,10:15:39
2023-09-28T10:15:44Z,103.8,101.4,10:15:44
2023-09-28T10:15:49Z,103.6,101,10:15:49
2023-09-28T10:15:54Z,103.8,101.4,10:15:54
2023-09-28T10:15:59Z,103.7,100.6,10:15:59
2023-09-28T10:16:04Z,103.6,101,10:16:04
2023-09-28T10:16:09Z,103.8,101,10:16:09
2023-09-28T10:16:14Z,103.6,101,10:16:14
2023-09-28T10:16:19Z,103.6,101.4,10:16:19
2023-09-28T10:16:24Z,103.8,101,10:16:24
2023-09-28T10:16:29Z,103.5,101,10:16:29
2023-09-28T10:16:34Z,103.7,101,10:16:34
2023-09-28T10:16:39Z,103.6,101,10:16:39
2023-09-28T10:16:44Z,103.8,101,10:16:44
2023-09-28T10:16:49Z,103.6,101.4,10:16:49
2023-09-28T10:16:54Z,103.8,101.4,10:16:54
2023-09-28T10:16:59Z,103.6,101,10:16:59
2023-09-28T10:17:04Z,103.6,101,10:17:04
2023-09-28T10:17:09Z,103.7,101,10:17:09
2023-09-28T10:17:14Z,103.6,101,10:17:14
2023-09-28T10:17:19Z,103.7,101,10:17:19
2023-09-28T10:17:24Z,103.7,101,10:17:24
2023-09-28T10:17:29Z,103.9,101.4,10:17:29
2023-09-28T10:17:34Z,103.8,101.4,10:17:34
2023-09-28T10:17:39Z,103.8,101,10:17:39
2023-09-28T10:17:44Z,103.7,101,10:17:44
2023-09-28T10:17:49Z,103.7,101,10:17:49
2023-09-28T10:17:54Z,103.7,101.4,10:17:54
2023-09-28T10:17:59Z,105.6,103.2,10:17:59
2023-09-28T10:18:04Z,105.6,103.2,10:18:04
2023-09-28T10:18:09Z,105.9,103.2,10:18:09
2023-09-28T10:18:14Z,107,104.3,10:18:14
2023-09-28T10:18:19Z,106.8,104.3,10:18:19
2023-09-28T10:18:24Z,109.1,106.1,10:18:24
2023-09-28T10:18:29Z,107.2,104.6,10:18:29
2023-09-28T10:18:34Z,107.5,104.6,10:18:34
2023-09-28T10:18:39Z,109,106.1,10:18:39
2023-09-28T10:18:44Z,108.9,106.5,10:18:44
2023-09-28T10:18:49Z,117.9,115.2,10:18:49
2023-09-28T10:18:54Z,118.6,115.9,10:18:54
2023-09-28T10:18:59Z,120.4,117.7,10:18:59
2023-09-28T10:19:04Z,119.1,116.6,10:19:04
2023-09-28T10:19:09Z,122.4,119.5,10:19:09
2023-09-28T10:19:14Z,124.8,122.5,10:19:14
2023-09-28T10:19:19Z,125.8,123.5,10:19:19
2023-09-28T10:19:24Z,127.4,125.4,10:19:24
2023-09-28T10:19:29Z,128.3,125.7,10:19:29
2023-09-28T10:19:34Z,128.7,126.5,10:19:34
2023-09-28T10:19:39Z,130,127.9,10:19:39
2023-09-28T10:19:44Z,132.8,130.8,10:19:44
2023-09-28T10:19:49Z,133.3,131.2,10:19:49
2023-09-28T10:19:54Z,138,135.9,10:19:54
2023-09-28T10:19:59Z,138.5,136.3,10:19:59
2023-09-28T10:20:04Z,138.9,136.7,10:20:04
2023-09-28T10:20:09Z,140.1,138.1,10:20:09
2023-09-28T10:20:14Z,140.3,138.5,10:20:14
2023-09-28T10:20:19Z,141.9,139.9,10:20:19
2023-09-28T10:20:24Z,142.4,141,10:20:24
2023-09-28T10:20:29Z,144.2,142.5,10:20:29
2023-09-28T10:20:34Z,145.2,143.2,10:20:34
2023-09-28T10:20:39Z,146.2,144.3,10:20:39
2023-09-28T10:20:44Z,146.5,144.7,10:20:44
2023-09-28T10:20:49Z,146.2,144.3,10:20:49
2023-09-28T10:20:54Z,147.5,145.8,10:20:54
2023-09-28T10:20:59Z,147.6,146.1,10:20:59
2023-09-28T10:21:04Z,147.3,145.8,10:21:04
2023-09-28T10:21:09Z,148.9,147.6,10:21:09
2023-09-28T10:21:14Z,148.9,147.6,10:21:14
2023-09-28T10:21:19Z,149.3,147.6,10:21:19
2023-09-28T10:21:24Z,149,147.6,10:21:24
2023-09-28T10:21:29Z,148.9,147.6,10:21:29
2023-09-28T10:21:34Z,148.8,147.6,10:21:34
2023-09-28T10:21:39Z,149,147.6,10:21:39
2023-09-28T10:21:44Z,149.2,147.6,10:21:44
2023-09-28T10:21:49Z,149.1,147.6,10:21:49
2023-09-28T10:21:54Z,149.1,147.6,10:21:54
2023-09-28T10:21:59Z,149,147.6,10:21:59
