Date,LowSpC,FullSpC,time
2024-03-25T09:32:01Z,55.5,52,09:32:01
2024-03-25T09:32:06Z,55.5,51.6,09:32:06
2024-03-25T09:32:11Z,55.5,52,09:32:11
2024-03-25T09:32:16Z,55.5,52,09:32:16
2024-03-25T09:32:21Z,55.5,52,09:32:21
2024-03-25T09:32:26Z,55.5,52,09:32:26
2024-03-25T09:32:31Z,55.5,52,09:32:31
2024-03-25T09:32:36Z,55.5,52,09:32:36
2024-03-25T09:32:41Z,55.5,52,09:32:41
2024-03-25T09:32:46Z,55.5,52,09:32:46
2024-03-25T09:32:51Z,55.7,52,09:32:51
2024-03-25T09:32:56Z,55.8,52,09:32:56
2024-03-25T09:33:01Z,55.7,52,09:33:01
2024-03-25T09:33:06Z,55.7,52,09:33:06
2024-03-25T09:33:11Z,55.8,52,09:33:11
2024-03-25T09:33:16Z,55.8,52,09:33:16
2024-03-25T09:33:21Z,56,52.4,09:33:21
2024-03-25T09:33:26Z,56.3,52.8,09:33:26
2024-03-25T09:33:31Z,57.2,53.5,09:33:31
2024-03-25T09:33:36Z,57.9,53.9,09:33:36
2024-03-25T09:33:41Z,58.2,55.1,09:33:41
2024-03-25T09:33:46Z,58.7,55.4,09:33:46
2024-03-25T09:33:51Z,60.1,57,09:33:51
2024-03-25T09:33:56Z,61.2,58.1,09:33:56
2024-03-25T09:34:01Z,62.3,58.9,09:34:01
2024-03-25T09:34:06Z,64.5,61.5,09:34:06
2024-03-25T09:34:11Z,67.7,64.6,09:34:11
2024-03-25T09:34:16Z,71.1,68,09:34:16
2024-03-25T09:34:21Z,71.7,68.8,09:34:21
2024-03-25T09:34:26Z,75.9,73.8,09:34:26
2024-03-25T09:34:31Z,85.4,82.9,09:34:31
2024-03-25T09:34:36Z,87.1,84.5,09:34:36
2024-03-25T09:34:41Z,86.1,83.7,09:34:41
2024-03-25T09:34:46Z,83.2,80.6,09:34:46
2024-03-25T09:34:51Z,84.8,82.2,09:34:51
2024-03-25T09:34:56Z,91.7,89.4,09:34:56
2024-03-25T09:35:01Z,92.6,90.2,09:35:01
2024-03-25T09:35:06Z,98.6,96.3,09:35:06
2024-03-25T09:35:11Z,99.5,97.5,09:35:11
2024-03-25T09:35:16Z,103.1,100.5,09:35:16
2024-03-25T09:35:21Z,107.6,105.1,09:35:21
2024-03-25T09:35:26Z,111.9,109.3,09:35:26
2024-03-25T09:35:31Z,115.5,113.6,09:35:31
2024-03-25T09:35:36Z,118.3,116.2,09:35:36
2024-03-25T09:35:41Z,118.9,117,09:35:41
2024-03-25T09:35:46Z,121.2,119.3,09:35:46
2024-03-25T09:35:51Z,123,120.8,09:35:51
2024-03-25T09:35:56Z,126.6,123.9,09:35:56
2024-03-25T09:36:01Z,130.5,128.1,09:36:01
2024-03-25T09:36:06Z,132.1,130.4,09:36:06
2024-03-25T09:36:11Z,133.4,131.6,09:36:11
2024-03-25T09:36:16Z,135.3,133.5,09:36:16
2024-03-25T09:36:21Z,136.3,133.9,09:36:21
2024-03-25T09:36:26Z,138.2,136.2,09:36:26
2024-03-25T09:36:31Z,138.7,137,09:36:31
2024-03-25T09:36:36Z,138.8,137,09:36:36
2024-03-25T09:36:41Z,138.6,136.6,09:36:41
2024-03-25T09:36:46Z,138.7,136.6,09:36:46
2024-03-25T09:36:51Z,138.4,136.6,09:36:51
2024-03-25T09:36:56Z,138.9,137,09:36:56
2024-03-25T09:37:01Z,138.7,136.6,09:37:01
2024-03-25T09:37:06Z,139.2,137.4,09:37:06
2024-03-25T09:37:11Z,139.7,137.8,09:37:11
2024-03-25T09:37:16Z,139.7,137.8,09:37:16
2024-03-25T09:37:21Z,140.2,138.5,09:37:21
2024-03-25T09:37:26Z,140.8,138.9,09:37:26
2024-03-25T09:37:31Z,140.5,138.5,09:37:31
2024-03-25T09:37:36Z,140.8,138.5,09:37:36
2024-03-25T09:37:41Z,140.8,138.5,09:37:41
2024-03-25T09:37:46Z,140.8,138.9,09:37:46
2024-03-25T09:37:51Z,140.9,138.9,09:37:51
2024-03-25T09:37:56Z,140.9,138.9,09:37:56
2024-03-25T09:38:01Z,140.8,138.5,09:38:01
2024-03-25T09:38:06Z,140.5,138.5,09:38:06
2024-03-25T09:38:11Z,140.4,138.5,09:38:11
2024-03-25T09:38:16Z,140.4,138.5,09:38:16
2024-03-25T09:38:21Z,140.5,138.5,09:38:21
2024-03-25T09:38:26Z,140.3,138.1,09:38:26
2024-03-25T09:38:31Z,140.1,138.1,09:38:31
2024-03-25T09:38:36Z,139.8,137.7,09:38:36
2024-03-25T09:38:41Z,136.9,135.1,09:38:41
2024-03-25T09:38:46Z,136.5,134.7,09:38:46
2024-03-25T09:38:51Z,135.7,133.5,09:38:51
2024-03-25T09:38:56Z,131.9,130.1,09:38:56
2024-03-25T09:39:01Z,131,128.9,09:39:01
2024-03-25T09:39:06Z,131.1,128.9,09:39:06
2024-03-25T09:39:11Z,130.8,128.5,09:39:11
2024-03-25T09:39:16Z,129,127,09:39:16
2024-03-25T09:39:21Z,127.4,125.5,09:39:21
2024-03-25T09:39:26Z,126.7,124.3,09:39:26
2024-03-25T09:39:31Z,125.2,122.8,09:39:31
2024-03-25T09:39:36Z,124.3,122,09:39:36
2024-03-25T09:39:41Z,121.5,119.3,09:39:41
2024-03-25T09:39:46Z,119.9,117.8,09:39:46
2024-03-25T09:39:51Z,119.3,117,09:39:51
2024-03-25T09:39:56Z,118.5,116.6,09:39:56
2024-03-25T09:40:01Z,118.2,115.9,09:40:01
2024-03-25T09:40:06Z,115.1,112.4,09:40:06
2024-03-25T09:40:11Z,114.8,112.8,09:40:11
2024-03-25T09:40:16Z,112.8,110.5,09:40:16
2024-03-25T09:40:21Z,112.6,110.1,09:40:21
2024-03-25T09:40:26Z,111.6,109,09:40:26
2024-03-25T09:40:31Z,111.4,109,09:40:31
2024-03-25T09:40:36Z,110.3,107.8,09:40:36
2024-03-25T09:40:41Z,109.1,106.7,09:40:41
2024-03-25T09:40:46Z,108.8,106.3,09:40:46
2024-03-25T09:40:51Z,107.5,105.1,09:40:51
2024-03-25T09:40:56Z,106.6,104.4,09:40:56
2024-03-25T09:41:01Z,105.9,103.6,09:41:01
2024-03-25T09:41:06Z,104.2,102.1,09:41:06
2024-03-25T09:41:11Z,102.2,99.8,09:41:11
2024-03-25T09:41:16Z,101.5,99,09:41:16
2024-03-25T09:41:21Z,100.9,98.6,09:41:21
2024-03-25T09:41:26Z,100.6,98.2,09:41:26
2024-03-25T09:41:31Z,100.4,97.8,09:41:31
2024-03-25T09:41:36Z,98.3,95.9,09:41:36
2024-03-25T09:41:41Z,96.6,94.4,09:41:41
2024-03-25T09:41:46Z,95.4,93.2,09:41:46
2024-03-25T09:41:51Z,93.7,91.3,09:41:51
2024-03-25T09:41:56Z,92,89.8,09:41:56
2024-03-25T09:42:01Z,90.7,88.3,09:42:01
2024-03-25T09:42:06Z,90.5,88.3,09:42:06
2024-03-25T09:42:11Z,90.5,88.3,09:42:11
2024-03-25T09:42:16Z,87.5,84.8,09:42:16
2024-03-25T09:42:21Z,87.4,84.4,09:42:21
2024-03-25T09:42:26Z,87.4,84.8,09:42:26
2024-03-25T09:42:31Z,87.4,84.8,09:42:31
2024-03-25T09:42:36Z,86.6,84.1,09:42:36
2024-03-25T09:42:41Z,86.1,83.7,09:42:41
2024-03-25T09:42:46Z,85.9,83.7,09:42:46
2024-03-25T09:42:51Z,85.2,82.5,09:42:51
2024-03-25T09:42:56Z,84.4,81.8,09:42:56
2024-03-25T09:43:01Z,84.3,81.4,09:43:01
2024-03-25T09:43:06Z,82.3,79.5,09:43:06
2024-03-25T09:43:11Z,81.6,79.1,09:43:11
2024-03-25T09:43:16Z,81.8,79.1,09:43:16
2024-03-25T09:43:21Z,80.6,77.6,09:43:21
2024-03-25T09:43:26Z,80.3,77.6,09:43:26
2024-03-25T09:43:31Z,79.5,76.8,09:43:31
2024-03-25T09:43:36Z,79.9,77.2,09:43:36
2024-03-25T09:43:41Z,80,76.8,09:43:41
2024-03-25T09:43:46Z,79.8,77.2,09:43:46
2024-03-25T09:43:51Z,78.2,75.3,09:43:51
2024-03-25T09:43:56Z,77.4,74.5,09:43:56
2024-03-25T09:44:01Z,77.5,74.5,09:44:01
2024-03-25T09:44:06Z,76.8,73.7,09:44:06
2024-03-25T09:44:11Z,75.4,72.2,09:44:11
2024-03-25T09:44:16Z,75,72.2,09:44:16
2024-03-25T09:44:21Z,73.9,70.7,09:44:21
2024-03-25T09:44:26Z,73.4,70.3,09:44:26
2024-03-25T09:44:31Z,73.8,70.7,09:44:31
2024-03-25T09:44:36Z,73.3,69.9,09:44:36
2024-03-25T09:44:41Z,72,69.2,09:44:41
2024-03-25T09:44:46Z,71.9,68.8,09:44:46
2024-03-25T09:44:51Z,71.3,68.4,09:44:51
2024-03-25T09:44:56Z,70.9,68,09:44:56
2024-03-25T09:45:01Z,70.8,67.6,09:45:01
2024-03-25T09:45:06Z,69.2,65.7,09:45:06
2024-03-25T09:45:11Z,69.7,66.9,09:45:11
2024-03-25T09:45:16Z,70.6,67.6,09:45:16
2024-03-25T09:45:21Z,70.5,67.6,09:45:21
