Date,Rep,V,FDOM,CO2
4/3/2023 15:00,5,13.06,27.49618,
4/3/2023 16:00,6,13.02,27.45469,
4/3/2023 17:00,7,13.02,27.31639,
4/3/2023 18:00,8,13.02,27.39937,
4/3/2023 19:00,9,13.02,27.15303,
4/3/2023 20:00,10,13.01,26.71197,
4/3/2023 21:00,11,13,26.32791,
4/3/2023 22:00,12,13,26.10805,
4/3/2023 23:00,13,12.99,26.48163,
4/4/2023 0:00,14,12.99,26.42644,
4/4/2023 1:00,15,12.98,26.46795,
4/4/2023 2:00,16,12.97,26.38495,
4/4/2023 3:00,17,12.97,26.06676,
4/4/2023 4:00,18,12.96,26.3857,
4/4/2023 5:00,19,12.96,26.15308,
4/4/2023 6:00,20,12.95,26.05729,
4/4/2023 7:00,21,12.95,26.04213,
4/4/2023 8:00,22,12.93,25.29214,
4/4/2023 9:00,23,12.94,24.82169,
4/4/2023 10:00,24,12.95,24.91853,
4/4/2023 11:00,25,12.97,25.16251,
4/4/2023 12:00,26,13.06,24.71705,
4/4/2023 13:00,27,13,24.63345,
4/4/2023 14:00,28,13.01,24.46749,
4/4/2023 15:00,29,12.97,24.12176,
4/4/2023 16:00,30,13,24.10793,
4/4/2023 17:00,31,12.97,23.83133,
4/4/2023 18:00,32,12.97,23.63772,
4/4/2023 19:00,33,12.97,23.49942,
4/4/2023 20:00,34,12.97,23.44415,
4/4/2023 21:00,35,12.96,23.1987,
4/4/2023 22:00,36,12.96,22.67339,
4/4/2023 23:00,37,12.95,22.78325,
4/5/2023 0:00,38,12.95,22.75672,
4/5/2023 1:00,39,12.94,22.36927,
4/5/2023 2:00,40,12.94,22.69074,
4/5/2023 3:00,41,12.93,22.48327,
4/5/2023 4:00,42,12.93,22.51117,
4/5/2023 5:00,43,12.93,22.28967,
4/5/2023 6:00,44,12.93,22.1499,
4/5/2023 7:00,45,12.92,21.874,
4/5/2023 8:00,46,12.91,21.70688,
4/5/2023 9:00,47,12.91,20.9162,
4/5/2023 10:00,48,12.91,20.72252,
4/5/2023 11:00,49,12.93,20.12508,
4/5/2023 12:00,50,12.99,19.54415,
4/5/2023 13:00,51,12.96,19.2399,
4/5/2023 14:00,52,12.94,19.11544,
4/5/2023 15:00,53,12.93,19.18458,
4/5/2023 16:00,54,12.95,18.96331,
4/5/2023 17:00,55,12.93,18.89416,
4/5/2023 18:00,56,12.93,18.67289,
4/5/2023 19:00,57,12.93,19.01863,
4/5/2023 20:00,58,12.92,19.30905,
4/5/2023 21:00,59,12.92,19.40652,
4/5/2023 22:00,60,12.91,19.13044,
4/5/2023 23:00,61,12.91,19.09095,
4/6/2023 0:00,62,12.91,19.11865,
4/6/2023 1:00,63,12.9,19.2289,
4/6/2023 2:00,64,12.9,18.45461,
4/6/2023 3:00,65,12.89,18.66294,
4/6/2023 4:00,66,12.89,18.87123,
4/6/2023 5:00,67,12.88,19.35628,
4/6/2023 6:00,68,12.88,18.70567,
4/6/2023 7:00,69,12.88,18.91434,
4/6/2023 8:00,70,12.86,18.92813,
4/6/2023 9:00,71,12.86,19.00977,
4/6/2023 10:00,72,12.87,18.3022,
4/6/2023 11:00,73,12.88,18.05161,
4/6/2023 12:00,74,13.01,17.7878,
4/6/2023 13:00,75,12.91,16.83355,
4/6/2023 14:00,76,12.89,16.65376,
4/6/2023 15:00,77,12.91,17.19312,
4/6/2023 16:00,78,12.89,16.97185,
4/6/2023 17:00,79,12.88,17.40056,
4/6/2023 18:00,80,12.88,17.73248,
4/6/2023 19:00,81,12.88,18.41013,
4/6/2023 20:00,82,12.87,18.24417,
4/6/2023 21:00,83,12.88,18.14925,
4/6/2023 22:00,84,12.87,18.4958,
4/6/2023 23:00,85,12.86,18.46858,
4/7/2023 0:00,86,12.86,18.62009,
4/7/2023 1:00,87,12.85,18.45393,
4/7/2023 2:00,88,12.85,18.35859,
4/7/2023 3:00,89,12.85,18.3333,
4/7/2023 4:00,90,12.84,18.01516,
4/7/2023 5:00,91,12.84,18.20867,
4/7/2023 6:00,92,12.84,17.87665,
4/7/2023 7:00,93,12.83,17.80764,
4/7/2023 8:00,94,12.82,18.01516,
4/7/2023 9:00,95,12.83,17.64162,
4/7/2023 10:00,96,12.83,17.72108,
4/7/2023 11:00,97,12.83,17.04347,
4/7/2023 12:00,98,12.91,17.05486,
4/7/2023 13:00,99,12.86,16.57079,
4/7/2023 14:00,100,12.87,16.80589,
4/7/2023 15:00,101,12.84,16.68142,
4/7/2023 16:00,102,12.89,16.32185,
4/7/2023 17:00,103,12.83,16.23888,
4/7/2023 18:00,104,12.84,16.05909,
4/7/2023 19:00,105,12.84,15.99029,
4/7/2023 20:00,106,12.84,15.35574,
4/7/2023 21:00,107,12.83,15.28715,
4/7/2023 22:00,108,12.83,16.04936,
4/7/2023 23:00,109,12.82,16.06371,
4/8/2023 0:00,110,12.82,15.84236,
4/8/2023 1:00,111,12.81,15.60776,
4/8/2023 2:00,112,12.81,15.73253,
4/8/2023 3:00,113,12.81,15.53885,
4/8/2023 4:00,114,12.8,15.34517,
4/8/2023 5:00,115,12.8,15.10995,
4/8/2023 6:00,116,12.8,15.06846,
4/8/2023 7:00,117,12.8,15.3175,
4/8/2023 8:00,118,12.78,15.33126,
4/8/2023 9:00,119,12.79,15.09619,
4/8/2023 10:00,120,12.79,14.85851,
4/8/2023 11:00,121,12.8,14.77408,
4/8/2023 12:00,122,12.8,14.609,
4/8/2023 13:00,123,12.79,14.31878,
4/8/2023 14:00,124,12.79,13.79258,
4/8/2023 15:00,125,12.79,14.09697,
4/8/2023 16:00,126,12.79,14.26363,
4/8/2023 17:00,127,12.78,14.1251,
4/8/2023 18:00,128,12.79,14.22218,
4/8/2023 19:00,129,12.79,13.91733,
4/8/2023 20:00,130,12.78,13.15822,
4/8/2023 21:00,131,12.78,13.58814,
4/8/2023 22:00,132,12.78,13.57431,
4/8/2023 23:00,133,12.78,13.6988,
4/9/2023 0:00,134,12.77,13.76809,
4/9/2023 1:00,135,12.77,13.74042,
4/9/2023 2:00,136,12.76,13.4499,
4/9/2023 3:00,137,12.76,13.52066,
4/9/2023 4:00,138,12.76,13.67358,
4/9/2023 5:00,139,12.75,13.68979,
4/9/2023 6:00,140,12.74,13.73133,
4/9/2023 7:00,141,12.74,13.86969,
4/9/2023 8:00,142,12.72,13.70362,
4/9/2023 9:00,143,12.71,14.28485,
4/9/2023 10:00,144,12.71,13.6343,
4/9/2023 11:00,145,12.72,14.42324,
4/9/2023 12:00,146,12.71,14.50628,
4/9/2023 13:00,147,12.71,14.61701,
4/9/2023 14:00,148,12.72,14.89379,
4/9/2023 15:00,149,12.71,14.99067,
4/9/2023 16:00,150,12.7,15.01834,
4/9/2023 17:00,151,12.71,15.35048,
4/9/2023 18:00,152,12.71,15.76565,
4/9/2023 19:00,153,12.71,16.00091,
4/9/2023 20:00,154,12.71,16.15313,
4/9/2023 21:00,155,12.71,16.23617,
4/9/2023 22:00,156,12.71,16.60983,
4/9/2023 23:00,157,12.71,17.16338,
4/10/2023 0:00,158,12.7,17.24642,
4/10/2023 1:00,159,12.7,17.454,
4/10/2023 2:00,160,12.7,17.48168,
4/10/2023 3:00,161,12.7,17.57855,
4/10/2023 4:00,162,12.7,17.7723,
4/10/2023 5:00,163,12.7,17.81381,
4/10/2023 6:00,164,12.7,17.74462,
4/10/2023 7:00,165,12.7,18.00756,
4/10/2023 8:00,166,12.7,17.93837,
4/10/2023 9:00,167,12.7,17.82666,
4/10/2023 10:00,168,12.69,17.67319,
4/10/2023 11:00,169,12.69,17.71394,
4/10/2023 12:00,170,12.69,17.6441,
4/10/2023 13:00,171,12.7,17.61599,
4/10/2023 14:00,172,12.69,17.68394,
4/10/2023 15:00,173,12.68,17.78006,
4/10/2023 16:00,174,12.68,17.54487,
4/10/2023 17:00,175,12.69,17.78012,
4/10/2023 18:00,176,12.69,17.80938,
4/10/2023 19:00,177,12.69,17.96259,
4/10/2023 20:00,178,12.69,18.04599,
4/10/2023 21:00,179,12.69,17.89428,
4/10/2023 22:00,180,12.68,18.1159,
4/10/2023 23:00,181,12.68,17.9784,
4/11/2023 0:00,182,12.67,18.14445,
4/11/2023 1:00,183,12.67,18.1595,
4/11/2023 2:00,184,12.67,18.39467,
4/11/2023 3:00,185,12.67,18.42273,
4/11/2023 4:00,186,12.67,18.60264,
4/11/2023 5:00,187,12.66,18.5196,
4/11/2023 6:00,188,12.66,18.60264,
4/11/2023 7:00,189,12.66,18.45041,
4/11/2023 8:00,190,12.65,18.39505,
4/11/2023 9:00,191,12.65,18.18531,
4/11/2023 10:00,192,12.67,18.0156,
4/11/2023 11:00,193,12.67,17.93221,
4/11/2023 12:00,194,12.75,17.72466,
4/11/2023 13:00,195,12.69,17.68319,
4/11/2023 14:00,196,12.66,17.60009,
4/11/2023 15:00,197,12.67,17.75233,
4/11/2023 16:00,198,12.66,16.65932,
4/11/2023 17:00,199,12.68,17.53099,
4/11/2023 18:00,200,12.66,17.69696,
4/11/2023 19:00,201,12.67,17.73852,
4/11/2023 20:00,202,12.66,17.78003,
4/11/2023 21:00,203,12.66,17.97384,
4/11/2023 22:00,204,12.65,18.05798,
4/11/2023 23:00,205,12.65,18.15528,
4/12/2023 0:00,206,12.65,19.80276,
4/12/2023 1:00,207,12.65,20.01079,
4/12/2023 2:00,208,12.64,21.18757,
4/12/2023 3:00,209,12.64,19.7762,
4/12/2023 4:00,210,12.64,19.77742,
4/12/2023 5:00,211,12.64,18.86415,
4/12/2023 6:00,212,12.64,20.63611,
4/12/2023 7:00,213,12.63,20.82896,
4/12/2023 8:00,214,12.62,21.35349,
4/12/2023 9:00,215,12.62,19.73202,
4/12/2023 10:00,216,12.64,20.47772,
4/12/2023 11:00,217,12.65,21.97115,
4/12/2023 12:00,218,12.78,20.76372,
4/12/2023 13:00,219,12.7,20.2523,
4/12/2023 14:00,220,12.68,19.42283,
4/12/2023 15:00,221,12.66,19.87853,
4/12/2023 16:00,222,12.65,19.61569,
4/12/2023 17:00,223,12.64,19.31249,
4/12/2023 18:00,224,12.64,19.20174,
4/12/2023 19:00,225,12.64,19.75811,
4/12/2023 20:00,226,12.64,22.3591,
4/12/2023 21:00,227,12.64,22.78796,
4/12/2023 22:00,228,12.64,23.5073,
4/12/2023 23:00,229,12.63,23.31354,
4/13/2023 0:00,230,12.63,23.23064,
4/13/2023 1:00,231,12.63,23.0093,
4/13/2023 2:00,232,12.63,23.52124,
4/13/2023 3:00,233,12.63,23.43819,
4/13/2023 4:00,234,12.62,23.82556,
4/13/2023 5:00,235,12.62,24.33743,
4/13/2023 6:00,236,12.62,24.1438,
4/13/2023 7:00,237,12.62,24.24064,
4/13/2023 8:00,238,12.61,23.97775,
4/13/2023 9:00,239,12.61,23.9501,
4/13/2023 10:00,240,12.63,24.0983,
4/13/2023 11:00,241,12.61,24.1379,
4/13/2023 12:00,242,12.85,23.94205,
4/13/2023 13:00,243,12.68,24.02495,
4/13/2023 14:00,244,12.66,23.69304,
4/13/2023 15:00,245,12.69,23.45863,
4/13/2023 16:00,246,12.68,22.75262,
4/13/2023 17:00,247,12.65,23.38879,
4/13/2023 18:00,248,12.64,23.00219,
4/13/2023 19:00,249,12.63,22.61714,
4/13/2023 20:00,250,12.63,23.90445,
4/13/2023 21:00,251,12.63,23.47565,
4/13/2023 22:00,252,12.62,23.73907,
4/13/2023 23:00,253,12.61,23.65832,
4/14/2023 0:00,254,12.61,23.39662,
4/14/2023 1:00,255,12.61,22.49743,
4/14/2023 2:00,256,12.6,20.57446,
4/14/2023 3:00,257,12.6,22.01328,
4/14/2023 4:00,258,12.6,22.5251,
4/14/2023 5:00,259,12.6,22.28996,
4/14/2023 6:00,260,12.6,22.4145,
4/14/2023 7:00,261,12.59,22.62199,
4/14/2023 8:00,262,12.58,22.24848,
4/14/2023 9:00,263,12.59,22.70496,
4/14/2023 10:00,264,12.59,21.58031,
4/14/2023 11:00,265,12.6,21.87118,
4/14/2023 12:00,266,13.03,21.688,
4/14/2023 13:00,267,12.69,22.17178,
4/14/2023 14:00,268,12.68,22.19944,
4/14/2023 15:00,269,12.72,22.28242,
4/14/2023 16:00,270,12.68,21.46647,
4/14/2023 17:00,271,12.66,13.41764,
4/14/2023 18:00,272,12.64,21.20371,
4/14/2023 19:00,273,12.63,19.891,
4/14/2023 20:00,274,12.62,20.28,
4/14/2023 21:00,275,12.61,20.43268,
4/14/2023 22:00,276,12.6,20.48962,
4/14/2023 23:00,277,12.6,21.83345,
4/15/2023 0:00,278,12.59,22.23467,
4/15/2023 1:00,279,12.59,21.98565,
4/15/2023 2:00,280,12.58,23.14773,
4/15/2023 3:00,281,12.58,23.32759,
4/15/2023 4:00,282,12.58,22.85984,
4/15/2023 5:00,283,12.57,23.71886,
4/15/2023 6:00,284,12.57,23.55428,
4/15/2023 7:00,285,12.56,24.09573,
4/15/2023 8:00,286,12.55,24.09624,
4/15/2023 9:00,287,12.56,23.89702,
4/15/2023 10:00,288,12.57,23.95013,
4/15/2023 11:00,289,12.58,23.77985,
4/15/2023 12:00,290,13.07,23.51386,
4/15/2023 13:00,291,12.69,23.7207,
4/15/2023 14:00,292,12.67,23.80367,
4/15/2023 15:00,293,12.67,23.37496,
4/15/2023 16:00,294,12.65,23.74836,
4/15/2023 17:00,295,12.63,23.7207,
4/15/2023 18:00,296,12.62,23.65155,
4/15/2023 19:00,297,12.61,23.63772,
4/15/2023 20:00,298,12.61,23.70736,
4/15/2023 21:00,299,12.6,23.32243,
4/15/2023 22:00,300,12.59,23.08836,
4/15/2023 23:00,301,12.59,21.19254,
4/16/2023 0:00,302,12.59,23.10194,
4/16/2023 1:00,303,12.58,23.00893,
4/16/2023 2:00,304,12.58,22.17927,
4/16/2023 3:00,305,12.57,23.0092,
4/16/2023 4:00,306,12.56,20.36693,
4/16/2023 5:00,307,12.56,21.28007,
4/16/2023 6:00,308,12.56,23.28607,
4/16/2023 7:00,309,12.55,22.99549,
4/16/2023 8:00,310,12.55,23.14773,
4/16/2023 9:00,311,12.55,22.92634,
4/16/2023 10:00,312,12.56,23.18922,
4/16/2023 11:00,313,12.57,22.83937,
4/16/2023 12:00,314,12.75,22.87766,
4/16/2023 13:00,315,12.63,22.44837,
4/16/2023 14:00,316,12.62,22.58667,
4/16/2023 15:00,317,12.69,22.4622,
4/16/2023 16:00,318,12.65,22.66965,
4/16/2023 17:00,319,12.63,22.36539,
4/16/2023 18:00,320,12.61,22.18566,
4/16/2023 19:00,321,12.6,22.03373,
4/16/2023 20:00,322,12.59,22.36634,
4/16/2023 21:00,323,12.58,21.96805,
4/16/2023 22:00,324,12.58,21.4286,
4/16/2023 23:00,325,12.56,21.84288,
4/17/2023 0:00,326,12.56,21.6492,
4/17/2023 1:00,327,12.56,21.87071,
4/17/2023 2:00,328,12.55,21.26258,
4/17/2023 3:00,329,12.55,21.41668,
4/17/2023 4:00,330,12.55,21.22366,
4/17/2023 5:00,331,12.54,21.01715,
4/17/2023 6:00,332,12.54,21.1279,
4/17/2023 7:00,333,12.53,21.18326,
4/17/2023 8:00,334,12.52,21.59829,
4/17/2023 9:00,335,12.53,21.70897,
4/17/2023 10:00,336,12.53,21.54298,
4/17/2023 11:00,337,12.53,21.5983,
4/17/2023 12:00,338,12.84,21.29261,
4/17/2023 13:00,339,12.62,20.98695,
4/17/2023 14:00,340,12.6,21.23484,
4/17/2023 15:00,341,12.82,20.9721,
4/17/2023 16:00,342,12.67,20.95481,
4/17/2023 17:00,343,12.62,20.83031,
4/17/2023 18:00,344,12.6,20.62605,
4/17/2023 19:00,345,12.59,20.46113,
4/17/2023 20:00,346,12.58,20.29767,
4/17/2023 21:00,347,12.56,19.93817,
4/17/2023 22:00,348,12.55,20.21531,
4/17/2023 23:00,349,12.53,20.02706,
4/18/2023 0:00,350,12.52,20.02805,
4/18/2023 1:00,351,12.52,20.00036,
4/18/2023 2:00,352,12.51,19.9865,
4/18/2023 3:00,353,12.5,20.00006,
4/18/2023 4:00,354,12.5,19.89068,
4/18/2023 5:00,355,12.49,20.01882,
4/18/2023 6:00,356,12.48,19.88221,
4/18/2023 7:00,357,12.48,19.81307,
4/18/2023 8:00,358,12.47,19.54972,
4/18/2023 9:00,359,12.47,19.53331,
4/18/2023 10:00,360,12.48,17.96604,
4/18/2023 11:00,361,12.5,17.86579,
4/18/2023 12:00,362,12.7,17.61294,
4/18/2023 13:00,363,12.59,18.88289,
4/18/2023 14:00,364,12.58,18.64823,
4/18/2023 15:00,365,12.8,18.84143,
4/18/2023 16:00,366,12.65,18.11971,
4/18/2023 17:00,367,12.61,18.32715,
4/18/2023 18:00,368,12.58,15.74147,
4/18/2023 19:00,369,12.58,18.55124,
4/18/2023 20:00,370,12.56,17.61285,
4/18/2023 21:00,371,12.55,17.69695,
4/18/2023 22:00,372,12.53,17.66936,
4/18/2023 23:00,373,12.53,18.15355,
4/19/2023 0:00,374,12.52,17.28462,
4/19/2023 1:00,375,12.51,18.57453,
4/19/2023 2:00,376,12.5,18.65799,
4/19/2023 3:00,377,12.5,18.5888,
4/19/2023 4:00,378,12.49,18.57496,
4/19/2023 5:00,379,12.49,18.54724,
4/19/2023 6:00,380,12.48,18.46422,
4/19/2023 7:00,381,12.47,18.56109,
4/19/2023 8:00,382,12.47,18.75484,
4/19/2023 9:00,383,12.47,18.68567,
4/19/2023 10:00,384,12.48,18.51803,
4/19/2023 11:00,385,12.49,18.36119,
4/19/2023 12:00,386,12.61,18.13867,
4/19/2023 13:00,387,12.55,18.15032,
4/19/2023 14:00,388,12.55,18.065,
4/19/2023 15:00,389,12.6,17.09707,
4/19/2023 16:00,390,12.53,17.73286,
4/19/2023 17:00,391,12.51,17.83035,
4/19/2023 18:00,392,12.51,14.40132,
4/19/2023 19:00,393,12.51,17.01586,
4/19/2023 20:00,394,12.51,17.48617,
4/19/2023 21:00,395,12.5,17.25418,
4/19/2023 22:00,396,12.5,17.06061,
4/19/2023 23:00,397,12.49,17.14365,
4/20/2023 0:00,398,12.49,17.11598,
4/20/2023 1:00,399,12.48,17.08894,
4/20/2023 2:00,400,12.48,17.04908,
4/20/2023 3:00,401,12.47,16.88597,
4/20/2023 4:00,402,12.47,16.67898,
4/20/2023 5:00,403,12.47,16.90044,
4/20/2023 6:00,404,12.46,17.09419,
4/20/2023 7:00,405,12.46,17.21874,
4/20/2023 8:00,406,12.45,17.34329,
4/20/2023 9:00,407,12.45,17.63331,
4/20/2023 10:00,408,12.47,17.25437,
4/20/2023 11:00,409,12.48,17.30637,
4/20/2023 12:00,410,12.58,17.05582,
4/20/2023 13:00,411,12.53,16.22505,
4/20/2023 14:00,412,12.52,16.63993,
4/20/2023 15:00,413,12.69,14.44103,
4/20/2023 16:00,414,12.58,17.41439,
4/20/2023 17:00,415,12.55,17.46971,
4/20/2023 18:00,416,12.53,18.58991,
4/20/2023 19:00,417,12.52,18.8124,
4/20/2023 20:00,418,12.51,18.08062,
4/20/2023 21:00,419,12.5,17.66591,
4/20/2023 22:00,420,12.49,18.91429,
4/20/2023 23:00,421,12.48,18.69299,
4/21/2023 0:00,422,12.48,17.58635,
4/21/2023 1:00,423,12.47,17.43417,
4/21/2023 2:00,424,12.47,18.21106,
4/21/2023 3:00,425,12.46,18.7523,
4/21/2023 4:00,426,12.46,18.31163,
4/21/2023 5:00,427,12.45,18.58878,
4/21/2023 6:00,428,12.45,18.99013,
4/21/2023 7:00,429,12.44,19.17003,
4/21/2023 8:00,430,12.43,19.39146,
4/21/2023 9:00,431,12.43,19.45889,
4/21/2023 10:00,432,12.44,18.29185,
4/21/2023 11:00,433,12.47,19.72644,
4/21/2023 12:00,434,12.51,18.93619,
4/21/2023 13:00,435,12.48,18.75652,
4/21/2023 14:00,436,12.5,17.48358,
4/21/2023 15:00,437,12.6,18.35481,
4/21/2023 16:00,438,12.54,19.35054,
4/21/2023 17:00,439,12.52,18.75587,
4/21/2023 18:00,440,12.5,18.853,
4/21/2023 19:00,441,12.48,18.88178,
4/21/2023 20:00,442,12.48,18.5784,
4/21/2023 21:00,443,12.47,17.92904,
4/21/2023 22:00,444,12.46,18.77224,
4/21/2023 23:00,445,12.46,17.37739,
4/22/2023 0:00,446,12.46,18.54071,
4/22/2023 1:00,447,12.45,17.66933,
4/22/2023 2:00,448,12.45,18.59622,
4/22/2023 3:00,449,12.45,18.58233,
4/22/2023 4:00,450,12.44,18.45784,
4/22/2023 5:00,451,12.44,18.16727,
4/22/2023 6:00,452,12.44,18.59622,
4/22/2023 7:00,453,12.43,18.58242,
4/22/2023 8:00,454,12.43,18.65159,
4/22/2023 9:00,455,12.43,18.76226,
4/22/2023 10:00,456,12.44,18.62346,
4/22/2023 11:00,457,12.44,18.08062,
4/22/2023 12:00,458,12.49,18.17507,
4/22/2023 13:00,459,12.47,18.06438,
4/22/2023 14:00,460,12.45,17.77396,
4/22/2023 15:00,461,12.47,17.80162,
4/22/2023 16:00,462,12.44,17.99524,
4/22/2023 17:00,463,12.44,17.66393,
4/22/2023 18:00,464,12.43,17.45613,
4/22/2023 19:00,465,12.44,17.53938,
4/22/2023 20:00,466,12.44,17.01606,
4/22/2023 21:00,467,12.44,17.12659,
4/22/2023 22:00,468,12.43,17.07147,
4/22/2023 23:00,469,12.43,16.87666,
4/23/2023 0:00,470,12.42,17.07225,
4/23/2023 1:00,471,12.42,17.07316,
4/23/2023 2:00,472,12.42,16.99136,
4/23/2023 3:00,473,12.41,16.99129,
4/23/2023 4:00,474,12.41,16.67329,
4/23/2023 5:00,475,12.41,16.67329,
4/23/2023 6:00,476,12.4,17.04713,
4/23/2023 7:00,477,12.4,17.00822,
4/23/2023 8:00,478,12.38,16.99454,
4/23/2023 9:00,479,12.39,16.82696,
4/23/2023 10:00,480,12.4,16.82547,
4/23/2023 11:00,481,12.41,16.64506,
4/23/2023 12:00,482,12.46,16.39374,
4/23/2023 13:00,483,12.44,16.03371,
4/23/2023 14:00,484,12.44,16.26664,
4/23/2023 15:00,485,12.53,16.03143,
4/23/2023 16:00,486,12.5,16.19739,
4/23/2023 17:00,487,12.47,16.11441,
4/23/2023 18:00,488,12.45,15.50591,
4/23/2023 19:00,489,12.44,15.90809,
4/23/2023 20:00,490,12.43,15.82666,
4/23/2023 21:00,491,12.42,15.31453,
4/23/2023 22:00,492,12.41,15.53739,
4/23/2023 23:00,493,12.41,15.58036,
4/24/2023 0:00,494,12.4,14.10005,
4/24/2023 1:00,495,12.4,14.18306,
4/24/2023 2:00,496,12.39,13.43607,
4/24/2023 3:00,497,12.39,14.08675,
4/24/2023 4:00,498,12.38,14.25399,
4/24/2023 5:00,499,12.38,13.60428,
4/24/2023 6:00,500,12.38,13.72902,
4/24/2023 7:00,501,12.37,14.64219,
4/24/2023 8:00,502,12.36,13.74241,
4/24/2023 9:00,503,12.36,14.97169,
4/24/2023 10:00,504,12.37,14.87484,
4/24/2023 11:00,505,12.37,14.34911,
4/24/2023 12:00,506,12.37,15.03822,
4/24/2023 13:00,507,12.36,14.67865,
4/24/2023 14:00,508,12.37,14.30504,
4/24/2023 15:00,509,12.37,13.24094,
4/24/2023 16:00,510,12.37,13.28166,
4/24/2023 17:00,511,12.36,14.38875,
4/24/2023 18:00,512,12.37,14.48744,
4/24/2023 19:00,513,12.37,14.48733,
4/24/2023 20:00,514,12.36,14.36289,
4/24/2023 21:00,515,12.36,14.25221,
4/24/2023 22:00,516,12.36,14.05856,
4/24/2023 23:00,517,12.36,14.03092,
4/25/2023 0:00,518,12.35,14.0171,
4/25/2023 1:00,519,12.35,14.11395,
4/25/2023 2:00,520,12.35,13.38068,
4/25/2023 3:00,521,12.35,14.84717,
4/25/2023 4:00,522,12.35,14.9025,
4/25/2023 5:00,523,12.34,14.83333,
4/25/2023 6:00,524,12.34,14.95784,
4/25/2023 7:00,525,12.34,14.76484,
4/25/2023 8:00,526,12.33,15.04143,
4/25/2023 9:00,527,12.33,14.87484,
4/25/2023 10:00,528,12.34,15.06851,
4/25/2023 11:00,529,12.35,14.49843,
4/25/2023 12:00,530,12.38,14.82978,
4/25/2023 13:00,531,12.35,14.77359,
4/25/2023 14:00,532,12.35,13.43244,
4/25/2023 15:00,533,12.34,15.02359,
4/25/2023 16:00,534,12.37,14.53982,
4/25/2023 17:00,535,12.35,14.7454,
4/25/2023 18:00,536,12.35,14.51198,
4/25/2023 19:00,537,12.35,14.66433,
4/25/2023 20:00,538,12.34,14.20779,
4/25/2023 21:00,539,12.34,14.3334,
4/25/2023 22:00,540,12.34,14.07198,
4/25/2023 23:00,541,12.33,13.96169,
4/26/2023 0:00,542,12.33,13.9894,
4/26/2023 1:00,543,12.33,13.5329,
4/26/2023 2:00,544,12.33,13.29769,
4/26/2023 3:00,545,12.32,13.07638,
4/26/2023 4:00,546,12.32,13.32539,
4/26/2023 5:00,547,12.32,13.46374,
4/26/2023 6:00,548,12.31,13.69892,
