Date,Rep,V,CDOM,CO2
6/2/2023 11:00,0,13.26,110.1,23.24383
6/2/2023 12:00,1,13.2,NAN,23.44312
6/2/2023 13:00,2,13.17,NAN,23.44196
6/2/2023 14:00,3,13.18,NAN,23.19909
6/2/2023 15:00,4,13.15,NAN,23.43013
6/2/2023 16:00,5,13.12,NAN,23.26538
6/2/2023 17:00,6,13.11,12.14,23.25471
6/2/2023 18:00,7,13.11,13.65,23.23255
6/2/2023 19:00,8,13.1,11.04,23.23255
6/2/2023 20:00,9,13.09,8.74,23.3212
6/2/2023 21:00,10,13.07,13.19,23.33229
6/2/2023 22:00,11,13.06,13.51,23.3877
6/2/2023 23:00,12,13.05,10.62,23.39958
6/3/2023 0:00,13,13.03,13.16,23.4879
6/3/2023 1:00,14,13.02,8.76,23.76711
6/3/2023 2:00,15,13.01,8.69,23.80307
6/3/2023 3:00,16,13,9.34,23.96063
6/3/2023 4:00,17,12.98,11.47,24.22714
6/3/2023 5:00,18,12.97,9.23,24.24932
6/3/2023 6:00,19,12.96,12.34,24.47104
6/3/2023 7:00,20,12.95,9.47,24.45995
6/3/2023 8:00,21,12.94,12.96,24.68158
6/3/2023 9:00,22,12.93,12.83,24.86612
6/3/2023 10:00,23,12.94,13.33,25.00661
6/3/2023 11:00,24,12.95,9.37,25.22734
6/3/2023 12:00,25,12.98,10.18,25.37141
6/3/2023 13:00,26,12.97,13.9,25.57089
6/3/2023 14:00,27,12.96,13.16,25.55981
6/3/2023 15:00,28,13.01,13.51,25.41572
6/3/2023 16:00,29,12.97,13.92,25.43789
6/3/2023 17:00,30,12.97,13.55,25.28274
6/3/2023 18:00,31,12.96,9.67,25.17192
6/3/2023 19:00,32,12.97,13.14,25.11651
6/3/2023 20:00,33,12.97,13.37,25.14976
6/3/2023 21:00,34,12.96,13.4,25.17192
6/3/2023 22:00,35,12.95,9.92,25.16084
6/3/2023 23:00,36,12.95,8.88,25.10566
6/4/2023 0:00,37,12.94,12.31,24.89502
6/4/2023 1:00,38,12.93,13.47,24.87363
6/4/2023 2:00,39,12.93,13.21,24.86713
6/4/2023 3:00,40,12.92,13.31,24.92296
6/4/2023 4:00,41,12.91,13.29,24.76978
6/4/2023 5:00,42,12.91,13.73,24.67046
6/4/2023 6:00,43,12.91,13.58,24.81428
6/4/2023 7:00,44,12.9,9.43,25.00064
6/4/2023 8:00,45,12.89,9.8,24.87789
6/4/2023 9:00,46,12.9,8.84,24.81803
6/4/2023 10:00,47,12.9,13.81,24.82865
6/4/2023 11:00,48,12.9,13.92,24.91704
6/4/2023 12:00,49,12.93,9.62,24.79514
6/4/2023 13:00,50,12.93,9.6,25.07219
6/4/2023 14:00,51,12.9,8.98,25.01678
6/4/2023 15:00,52,12.9,13.8,25.18301
6/4/2023 16:00,53,12.9,9.2,25.34925
6/4/2023 17:00,54,12.88,10.04,25.40466
6/4/2023 18:00,55,12.89,10.51,25.316
6/4/2023 19:00,56,12.89,9.23,25.07288
6/4/2023 20:00,57,12.88,8.82,25.64849
6/4/2023 21:00,58,12.88,9.33,25.49356
6/4/2023 22:00,59,12.87,10.83,25.30577
6/4/2023 23:00,60,12.87,8.82,25.18768
6/5/2023 0:00,61,12.86,12.54,25.02409
6/5/2023 1:00,62,12.86,9.29,24.8691
6/5/2023 2:00,63,12.86,13.79,24.82537
6/5/2023 3:00,64,12.85,10.89,24.67032
6/5/2023 4:00,65,12.85,9.24,24.59298
6/5/2023 5:00,66,12.84,13.38,24.77035
6/5/2023 6:00,67,12.84,13.71,24.24932
6/5/2023 7:00,68,12.83,9.52,24.27149
6/5/2023 8:00,69,12.82,13.86,24.62624
6/5/2023 9:00,70,12.82,13.43,24.5644
6/5/2023 10:00,71,12.84,8.88,24.91806
6/5/2023 11:00,72,12.85,9.37,25.06111
6/5/2023 12:00,73,12.85,9.38,25.32708
6/5/2023 13:00,0,12.9,12.28,25.11647
6/5/2023 14:00,1,12.86,5.459,25.13864
6/5/2023 15:00,2,12.96,6.141,24.98349
6/5/2023 16:00,3,12.86,6.824,24.82834
6/5/2023 17:00,4,12.84,8.19,24.96132
6/5/2023 18:00,5,12.84,8.19,24.91699
6/5/2023 19:00,6,12.84,5.461,24.88375
6/5/2023 20:00,7,12.83,7.509,24.76184
