Date,record,V,CDOM,CO2
1/17/2023 6:00,111,12.77,73.23722,
1/17/2023 7:00,112,12.76,76.47918,
1/17/2023 8:00,113,12.76,76.74422,
1/17/2023 9:00,114,12.76,76.32352,
1/17/2023 10:00,115,12.75,76.85355,
1/17/2023 11:00,116,12.73,77.27754,
1/17/2023 12:00,117,12.72,77.21208,
1/17/2023 13:00,118,12.71,76.94649,
1/17/2023 14:00,119,12.67,75.96775,
1/17/2023 15:00,120,12.66,75.2159,
1/17/2023 16:00,121,12.69,73.61154,
1/17/2023 17:00,122,12.71,73.4522,
1/17/2023 18:00,123,12.73,72.92316,
1/17/2023 19:00,124,12.74,72.87946,
1/17/2023 20:00,125,12.75,73.19984,
1/17/2023 21:00,126,12.75,73.41605,
1/17/2023 22:00,127,12.75,73.79497,
1/17/2023 23:00,128,12.74,72.57664,
1/18/2023 0:00,129,12.74,74.07068,
1/18/2023 1:00,130,12.73,74.66788,
1/18/2023 2:00,131,12.73,75.03885,
1/18/2023 3:00,132,12.72,75.09184,
1/18/2023 4:00,133,12.72,74.7739,
1/18/2023 5:00,134,12.71,75.35679,
1/18/2023 6:00,135,12.71,74.77443,
1/18/2023 7:00,136,12.71,75.41683,
1/18/2023 8:00,137,12.71,75.31599,
1/18/2023 9:00,138,12.7,65.88294,
1/18/2023 10:00,139,12.7,65.88294,
1/18/2023 11:00,140,12.69,63.02104,
1/18/2023 12:00,141,12.65,63.43612,
1/18/2023 13:00,142,12.64,62.99577,
1/18/2023 14:00,143,12.61,63.8806,
1/18/2023 15:00,144,12.66,62.49094,
1/18/2023 16:00,145,12.69,61.0082,
1/18/2023 17:00,146,12.67,60.58458,
1/18/2023 18:00,147,12.69,59.94914,
1/18/2023 19:00,148,12.7,59.84323,
1/18/2023 20:00,149,12.7,59.94962,
1/18/2023 21:00,150,12.71,59.85192,
1/18/2023 22:00,151,12.71,60.64782,
1/18/2023 23:00,152,12.7,60.48916,
1/19/2023 0:00,153,12.7,60.8615,
1/19/2023 1:00,154,12.69,60.86021,
1/19/2023 2:00,155,12.69,61.33638,
1/19/2023 3:00,156,12.69,61.60409,
1/19/2023 4:00,157,12.69,61.66392,
1/19/2023 5:00,158,12.69,61.77053,
1/19/2023 6:00,159,12.68,62.08836,
1/19/2023 7:00,160,12.67,62.03539,
1/19/2023 8:00,161,12.68,62.0974,
1/19/2023 9:00,162,12.67,61.62766,
1/19/2023 10:00,163,12.67,61.36709,
1/19/2023 11:00,164,12.65,61.79156,
1/19/2023 12:00,165,12.62,62.21548,
1/19/2023 13:00,166,12.6,62.19756,
1/19/2023 14:00,167,12.59,62.18663,
1/19/2023 15:00,168,12.6,61.54062,
1/19/2023 16:00,169,12.63,60.79645,
1/19/2023 17:00,170,12.63,43.21666,
1/19/2023 18:00,171,12.63,43.64172,
1/19/2023 19:00,172,12.64,43.96454,
1/19/2023 20:00,173,12.65,44.60201,
1/19/2023 21:00,174,12.65,28.47744,
1/19/2023 22:00,175,12.64,31.33718,
1/19/2023 23:00,176,12.64,32.60069,
1/20/2023 0:00,177,12.63,21.95387,
1/20/2023 1:00,178,12.62,43.08678,
1/20/2023 2:00,179,12.63,52.58031,
1/20/2023 3:00,180,12.62,52.58256,
1/20/2023 4:00,181,12.61,52.37724,
1/20/2023 5:00,182,12.61,52.74838,
1/20/2023 6:00,183,12.61,52.96041,
1/20/2023 7:00,184,12.61,53.01342,
1/20/2023 8:00,185,12.61,52.80139,
1/20/2023 9:00,186,12.6,52.58936,
1/20/2023 10:00,187,12.59,52.74838,
1/20/2023 11:00,188,12.58,52.80139,
1/20/2023 12:00,189,12.57,52.68942,
1/20/2023 13:00,190,12.59,52.63343,
1/20/2023 14:00,191,12.58,52.36843,
1/20/2023 15:00,192,12.56,51.99756,
1/20/2023 16:00,193,12.58,51.83846,
1/20/2023 17:00,194,12.57,51.30847,
1/20/2023 18:00,195,12.58,51.25547,
1/20/2023 19:00,196,12.59,51.52047,
1/20/2023 20:00,197,12.59,51.09619,
1/20/2023 21:00,198,12.59,51.20219,
1/20/2023 22:00,199,12.59,51.25529,
1/20/2023 23:00,200,12.59,51.25658,
1/21/2023 0:00,201,12.59,51.36264,
1/21/2023 1:00,202,12.58,51.78791,
1/21/2023 2:00,203,12.58,52.10403,
1/21/2023 3:00,204,12.58,51.62579,
1/21/2023 4:00,205,12.58,51.62681,
1/21/2023 5:00,206,12.58,51.73243,
1/21/2023 6:00,207,12.58,51.67944,
1/21/2023 7:00,208,12.58,51.52045,
1/21/2023 8:00,209,12.58,51.57179,
1/21/2023 9:00,210,12.58,51.46343,
1/21/2023 10:00,211,12.58,51.40912,
1/21/2023 11:00,212,12.56,59.35522,
1/21/2023 12:00,213,12.55,58.77121,
1/21/2023 13:00,214,12.54,58.38151,
1/21/2023 14:00,215,12.53,58.43257,
1/21/2023 15:00,216,12.48,57.63021,
1/21/2023 16:00,217,12.54,56.66648,
1/21/2023 17:00,218,12.55,55.76583,
1/21/2023 18:00,219,12.57,55.92675,
1/21/2023 19:00,220,12.57,55.98623,
1/21/2023 20:00,221,12.59,55.7752,
1/21/2023 21:00,222,12.59,56.09481,
1/21/2023 22:00,223,12.59,56.35939,
1/21/2023 23:00,224,12.59,56.88913,
1/22/2023 0:00,225,12.59,58.11156,
1/22/2023 1:00,226,12.58,57.90364,
1/22/2023 2:00,227,12.58,57.69175,
1/22/2023 3:00,228,12.58,58.76758,
1/22/2023 4:00,229,12.57,58.82413,
1/22/2023 5:00,230,12.57,58.98314,
1/22/2023 6:00,231,12.56,59.14211,
1/22/2023 7:00,232,12.56,57.12852,
1/22/2023 8:00,233,12.56,56.81059,
1/22/2023 9:00,234,12.55,57.12852,
1/22/2023 10:00,235,12.55,57.39426,
1/22/2023 11:00,236,12.54,57.24416,
1/22/2023 12:00,237,12.51,57.88022,
1/22/2023 13:00,238,12.48,58.24923,
1/22/2023 14:00,239,12.47,57.60448,
1/22/2023 15:00,240,12.43,57.00325,
1/22/2023 16:00,241,12.51,56.04054,
1/22/2023 17:00,242,12.49,55.57285,
1/22/2023 18:00,243,12.51,55.46697,
1/22/2023 19:00,244,12.51,55.52919,
1/22/2023 20:00,245,12.52,55.96264,
1/22/2023 21:00,246,12.52,56.59863,
1/22/2023 22:00,247,12.52,56.71079,
1/22/2023 23:00,248,12.52,57.56223,
1/23/2023 0:00,249,12.51,57.83646,
1/23/2023 1:00,250,12.5,58.1021,
1/23/2023 2:00,251,12.5,58.53152,
1/23/2023 3:00,252,12.5,58.58915,
1/23/2023 4:00,253,12.49,59.3844,
1/23/2023 5:00,254,12.48,57.96117,
1/23/2023 6:00,255,12.48,57.4326,
1/23/2023 7:00,256,12.48,57.6447,
1/23/2023 8:00,257,12.47,57.4326,
1/23/2023 9:00,258,12.47,57.6447,
1/23/2023 10:00,259,12.46,57.59314,
1/23/2023 11:00,260,12.44,57.53867,
1/23/2023 12:00,261,12.42,57.96307,
1/23/2023 13:00,262,12.39,57.68755,
1/23/2023 14:00,263,12.38,56.8129,
1/23/2023 15:00,264,12.36,55.89235,
1/23/2023 16:00,265,12.44,54.34661,
1/23/2023 17:00,266,12.42,53.44769,
1/23/2023 18:00,267,12.46,53.13163,
1/23/2023 19:00,268,12.46,53.13618,
1/23/2023 20:00,269,12.48,53.29515,
1/23/2023 21:00,270,12.48,52.92545,
1/23/2023 22:00,271,12.48,54.0015,
1/23/2023 23:00,272,12.47,54.58504,
1/24/2023 0:00,273,12.47,54.58504,
1/24/2023 1:00,274,12.47,55.16793,
1/24/2023 2:00,275,12.47,55.96462,
1/24/2023 3:00,276,12.47,56.01843,
1/24/2023 4:00,277,12.47,56.3867,
1/24/2023 5:00,278,12.47,56.33371,
1/24/2023 6:00,279,12.46,56.28072,
1/24/2023 7:00,280,12.47,56.33371,
1/24/2023 8:00,281,12.47,55.96278,
1/24/2023 9:00,282,12.46,56.33371,
1/24/2023 10:00,283,12.46,55.95836,
1/24/2023 11:00,284,12.45,55.78552,
1/24/2023 12:00,285,12.44,56.10264,
1/24/2023 13:00,286,12.43,55.36105,
1/24/2023 14:00,287,12.43,55.09051,
1/24/2023 15:00,288,12.43,54.13349,
1/24/2023 16:00,289,12.43,53.54686,
1/24/2023 17:00,290,12.44,53.12159,
1/24/2023 18:00,291,12.44,53.12477,
1/24/2023 19:00,292,12.44,52.96213,
1/24/2023 20:00,293,12.46,53.06582,
1/24/2023 21:00,294,12.46,52.75828,
1/24/2023 22:00,295,12.46,52.34056,
1/24/2023 23:00,296,12.45,52.02384,
1/25/2023 0:00,297,12.45,53.98378,
1/25/2023 1:00,298,12.45,54.14269,
1/25/2023 2:00,299,12.44,54.62066,
1/25/2023 3:00,300,12.44,55.00298,
1/25/2023 4:00,301,12.44,55.22078,
1/25/2023 5:00,302,12.44,55.22091,
1/25/2023 6:00,303,12.43,55.32689,
1/25/2023 7:00,304,12.42,56.01575,
1/25/2023 8:00,305,12.42,55.96276,
1/25/2023 9:00,306,12.42,56.13102,
1/25/2023 10:00,307,12.41,55.8753,
1/25/2023 11:00,308,12.4,54.76265,
1/25/2023 12:00,309,12.37,55.13782,
1/25/2023 13:00,310,12.32,52.85469,
1/25/2023 14:00,311,12.33,52.78888,
1/25/2023 15:00,312,12.29,52.5185,
1/25/2023 16:00,313,12.36,51.2827,
1/25/2023 17:00,314,12.36,50.87247,
1/25/2023 18:00,315,12.37,50.50488,
1/25/2023 19:00,316,12.38,50.18695,
1/25/2023 20:00,317,12.38,50.34592,
1/25/2023 21:00,318,12.38,50.72538,
1/25/2023 22:00,319,12.38,47.28804,
1/25/2023 23:00,320,12.37,47.39466,
1/26/2023 0:00,321,12.37,48.19773,
1/26/2023 1:00,322,12.36,48.14416,
1/26/2023 2:00,323,12.36,48.9431,
1/26/2023 3:00,324,12.36,49.1075,
1/26/2023 4:00,325,12.35,49.16066,
1/26/2023 5:00,326,12.34,49.37278,
1/26/2023 6:00,327,12.34,49.9048,
1/26/2023 7:00,328,12.33,49.95628,
1/26/2023 8:00,329,12.33,49.79822,
1/26/2023 9:00,330,12.32,49.01028,
1/26/2023 10:00,331,12.32,49.38813,
1/26/2023 11:00,332,12.3,49.44208,
1/26/2023 12:00,333,12.25,49.63954,
1/26/2023 13:00,334,12.23,50.21492,
1/26/2023 14:00,335,12.25,49.61542,
1/26/2023 15:00,336,12.21,55.11508,
1/27/2023 14:00,337,12.35,55.3799,
1/27/2023 15:00,338,12.35,54.58506,
1/27/2023 16:00,339,12.35,54.47908,
1/27/2023 17:00,340,12.34,53.36631,
1/27/2023 18:00,341,12.33,53.5342,
1/27/2023 19:00,342,12.33,53.91145,
1/27/2023 20:00,343,12.32,54.3386,
1/27/2023 21:00,344,12.32,55.56713,
1/27/2023 22:00,345,12.31,55.99214,
1/27/2023 23:00,346,12.3,55.52367,
1/28/2023 0:00,347,12.29,56.74327,
1/28/2023 1:00,348,12.29,57.27506,
1/28/2023 2:00,349,12.28,62.25795,
1/28/2023 3:00,350,12.28,62.63915,
1/28/2023 4:00,351,12.27,62.59549,
1/28/2023 5:00,352,12.27,63.87039,
1/28/2023 6:00,353,12.26,63.87039,
1/28/2023 7:00,354,12.26,64.24169,
1/28/2023 8:00,355,12.25,76.13065,
1/28/2023 9:00,356,12.25,76.23198,
1/28/2023 10:00,357,12.37,76.48571,
1/28/2023 11:00,358,12.46,76.77666,
1/28/2023 12:00,359,12.47,76.06043,
1/28/2023 13:00,360,12.58,71.54164,
1/28/2023 14:00,361,12.46,70.29939,
1/28/2023 15:00,362,12.44,70.57124,
1/28/2023 16:00,363,12.41,70.0529,
1/28/2023 17:00,364,12.38,70.26981,
1/28/2023 18:00,365,12.37,70.74673,
1/28/2023 19:00,366,12.36,70.85271,
1/28/2023 20:00,367,12.35,72.07168,
1/28/2023 21:00,368,12.34,70.27896,
1/28/2023 22:00,369,12.34,72.13618,
1/28/2023 23:00,370,12.33,71.55374,
1/29/2023 0:00,371,12.33,71.02376,
1/29/2023 1:00,372,12.32,71.44775,
1/29/2023 2:00,373,12.32,74.78636,
1/29/2023 3:00,374,12.32,74.7876,
1/29/2023 4:00,375,12.31,74.94547,
1/29/2023 5:00,376,12.3,74.94562,
1/29/2023 6:00,377,12.3,75.05162,
1/29/2023 7:00,378,12.3,75.15762,
1/29/2023 8:00,379,12.3,74.52164,
1/29/2023 9:00,380,12.3,75.21061,
1/29/2023 10:00,381,12.31,75.46349,
1/29/2023 11:00,382,12.34,72.76035,
1/29/2023 12:00,383,12.35,72.57734,
1/29/2023 13:00,384,12.38,72.15258,
1/29/2023 14:00,385,12.38,71.45289,
1/29/2023 15:00,386,12.38,70.91669,
1/29/2023 16:00,387,12.37,70.49178,
1/29/2023 17:00,388,12.35,70.59682,
1/29/2023 18:00,389,12.34,70.55142,
1/29/2023 19:00,390,12.34,70.87462,
1/29/2023 20:00,391,12.33,70.39356,
1/29/2023 21:00,392,12.33,71.13802,
1/29/2023 22:00,393,12.33,71.30396,
1/29/2023 23:00,394,12.32,71.83505,
1/30/2023 0:00,395,12.32,71.67614,
1/30/2023 1:00,396,12.32,71.83505,
1/30/2023 2:00,397,12.31,72.94744,
1/30/2023 3:00,398,12.31,73.15933,
1/30/2023 4:00,399,12.3,72.73556,
1/30/2023 5:00,400,12.3,72.36476,
1/30/2023 6:00,401,12.3,71.74445,
1/30/2023 7:00,402,12.3,72.60127,
1/30/2023 8:00,403,12.29,72.49538,
1/30/2023 9:00,404,12.29,73.44918,
1/30/2023 10:00,405,12.35,73.27633,
1/30/2023 11:00,406,12.39,73.21112,
1/30/2023 12:00,407,12.41,72.34139,
1/30/2023 13:00,408,12.46,70.69864,
1/30/2023 14:00,409,12.41,69.05568,
1/30/2023 15:00,410,12.41,68.63342,
1/30/2023 16:00,411,12.39,68.47456,
1/30/2023 17:00,412,12.38,68.47379,
1/30/2023 18:00,413,12.37,68.58046,
1/30/2023 19:00,414,12.36,69.00409,
1/30/2023 20:00,415,12.35,69.43684,
1/30/2023 21:00,416,12.35,69.17471,
1/30/2023 22:00,417,12.34,69.81174,
1/30/2023 23:00,418,12.33,69.44157,
1/31/2023 0:00,419,12.33,69.44377,
1/31/2023 1:00,420,12.32,71.09342,
1/31/2023 2:00,421,12.32,70.72266,
1/31/2023 3:00,422,12.31,71.19939,
1/31/2023 4:00,423,12.3,70.93454,
1/31/2023 5:00,424,12.3,71.14642,
1/31/2023 6:00,425,12.29,70.77563,
1/31/2023 7:00,426,12.29,71.72911,
1/31/2023 8:00,427,12.29,71.72911,
1/31/2023 9:00,428,12.29,71.88802,
1/31/2023 10:00,429,12.32,72.15288,
1/31/2023 11:00,430,12.38,71.87984,
1/31/2023 12:00,431,12.39,71.22987,
1/31/2023 13:00,432,12.41,69.95729,
1/31/2023 14:00,433,12.39,69.05704,
1/31/2023 15:00,434,12.39,68.4216,
1/31/2023 16:00,435,12.38,67.83708,
1/31/2023 17:00,436,12.36,68.73923,
1/31/2023 18:00,437,12.36,68.68637,
1/31/2023 19:00,438,12.34,68.68745,
1/31/2023 20:00,439,12.34,68.85679,
1/31/2023 21:00,440,12.33,67.42837,
1/31/2023 22:00,441,12.32,70.50013,
1/31/2023 23:00,442,12.31,70.9843,
2/1/2023 0:00,443,12.31,71.09344,
2/1/2023 1:00,444,12.3,71.67614,
2/1/2023 2:00,445,12.3,71.94099,
2/1/2023 3:00,446,12.29,71.5702,
2/1/2023 4:00,447,12.29,72.4717,
2/1/2023 5:00,448,12.29,72.16499,
2/1/2023 6:00,449,12.28,72.17624,
2/1/2023 7:00,450,12.28,72.7072,
2/1/2023 8:00,451,12.27,72.7073,
2/1/2023 9:00,452,12.28,73.07824,
2/1/2023 10:00,453,12.33,73.01454,
2/1/2023 11:00,454,12.38,72.5767,
2/1/2023 12:00,455,12.41,72.02916,
2/1/2023 13:00,456,12.43,70.80454,
2/1/2023 14:00,457,12.4,69.79843,
2/1/2023 15:00,458,12.39,69.21595,
2/1/2023 16:00,459,12.37,68.84528,
2/1/2023 17:00,460,12.35,69.06201,
2/1/2023 18:00,461,12.34,66.31386,
2/1/2023 19:00,462,12.33,70.55738,
2/1/2023 20:00,463,12.32,71.02907,
2/1/2023 21:00,464,12.32,71.30515,
2/1/2023 22:00,465,12.31,72.20585,
2/1/2023 23:00,466,12.3,72.52367,
2/2/2023 0:00,467,12.29,72.32034,
2/2/2023 1:00,468,12.29,72.65276,
2/2/2023 2:00,469,12.29,73.07825,
2/2/2023 3:00,470,12.28,72.70733,
2/2/2023 4:00,471,12.28,70.58776,
2/2/2023 5:00,472,12.27,73.97906,
2/2/2023 6:00,473,12.26,73.92608,
2/2/2023 7:00,474,12.26,74.40298,
2/2/2023 8:00,475,12.25,73.8201,
2/2/2023 9:00,476,12.26,73.87309,
2/2/2023 10:00,477,12.31,74.03206,
2/2/2023 11:00,478,12.38,73.90484,
2/2/2023 12:00,479,12.39,73.20106,
2/2/2023 13:00,480,12.45,71.81077,
2/2/2023 14:00,481,12.41,70.16911,
2/2/2023 15:00,482,12.39,69.1097,
2/2/2023 16:00,483,12.37,68.63342,
2/2/2023 17:00,484,12.36,68.52751,
2/2/2023 18:00,485,12.34,68.58046,
2/2/2023 19:00,486,12.33,69.17248,
2/2/2023 20:00,487,12.33,69.5989,
2/2/2023 21:00,488,12.32,70.0232,
2/2/2023 22:00,489,12.31,70.92252,
2/2/2023 23:00,490,12.31,71.03814,
2/3/2023 0:00,491,12.3,71.30441,
2/3/2023 1:00,492,12.3,71.41125,
2/3/2023 2:00,493,12.29,71.46426,
2/3/2023 3:00,494,12.29,71.78208,
2/3/2023 4:00,495,12.29,71.77934,
2/3/2023 5:00,496,12.28,71.09135,
2/3/2023 6:00,497,12.28,71.57005,
2/3/2023 7:00,498,12.28,71.72911,
2/3/2023 8:00,499,12.27,67.49142,
2/3/2023 9:00,500,12.26,70.11021,
2/3/2023 10:00,501,12.26,73.60815,
2/3/2023 11:00,502,12.25,73.82111,
2/3/2023 12:00,503,12.26,74.14999,
2/3/2023 13:00,504,12.27,74.04465,
2/3/2023 14:00,505,12.28,74.94562,
2/3/2023 15:00,506,12.31,74.20364,
2/3/2023 16:00,507,12.28,73.98457,
2/3/2023 17:00,508,12.25,73.46036,
2/3/2023 18:00,509,12.24,73.35565,
2/3/2023 19:00,510,12.24,73.40862,
2/3/2023 20:00,511,12.24,73.05005,
2/3/2023 21:00,512,12.23,73.52718,
2/3/2023 22:00,513,12.23,74.81068,
2/3/2023 23:00,514,12.22,74.70607,
2/4/2023 0:00,515,12.21,74.49453,
2/4/2023 1:00,516,12.21,75.14277,
2/4/2023 2:00,517,12.21,74.34763,
2/4/2023 3:00,518,12.2,74.66578,
2/4/2023 4:00,519,12.19,74.61275,
2/4/2023 5:00,520,12.19,74.24158,
2/4/2023 6:00,521,12.19,74.02947,
2/4/2023 7:00,522,12.19,74.24231,
2/4/2023 8:00,523,12.18,74.03018,
2/4/2023 9:00,524,12.18,73.87107,
2/4/2023 10:00,525,12.28,71.95912,
2/4/2023 11:00,526,12.36,72.04451,
2/4/2023 12:00,527,12.39,69.68809,
2/4/2023 13:00,528,12.43,67.87251,
2/4/2023 14:00,529,12.42,67.22706,
2/4/2023 15:00,530,12.39,66.69801,
2/4/2023 16:00,531,12.35,66.17485,
2/4/2023 17:00,532,12.32,66.24258,
2/4/2023 18:00,533,12.3,66.18967,
2/4/2023 19:00,534,12.29,66.45461,
2/4/2023 20:00,535,12.28,67.31184,
2/4/2023 21:00,536,12.27,66.78391,
2/4/2023 22:00,537,12.26,66.52189,
2/4/2023 23:00,538,12.25,66.95351,
2/5/2023 0:00,539,12.25,68.06744,
2/5/2023 1:00,540,12.24,67.85542,
2/5/2023 2:00,541,12.24,68.4915,
2/5/2023 3:00,542,12.23,69.28661,
2/5/2023 4:00,543,12.23,69.1806,
2/5/2023 5:00,544,12.22,68.96375,
2/5/2023 6:00,545,12.22,68.69084,
2/5/2023 7:00,546,12.22,69.22361,
2/5/2023 8:00,547,12.21,69.00992,
2/5/2023 9:00,548,12.22,68.26788,
2/5/2023 10:00,549,12.23,68.68913,
2/5/2023 11:00,550,12.28,68.57427,
2/5/2023 12:00,551,12.33,67.44978,
2/5/2023 13:00,552,12.43,69.33672,
2/5/2023 14:00,553,12.38,68.2724,
2/5/2023 15:00,554,12.36,67.16379,
2/5/2023 16:00,555,12.34,67.58685,
2/5/2023 17:00,556,12.32,67.116,
2/5/2023 18:00,557,12.3,67.59731,
2/5/2023 19:00,558,12.29,65.47852,
2/5/2023 20:00,559,12.29,69.68436,
2/5/2023 21:00,560,12.28,71.64754,
2/5/2023 22:00,561,12.26,72.12445,
2/5/2023 23:00,562,12.26,71.97475,
2/6/2023 0:00,563,12.25,72.18969,
2/6/2023 1:00,564,12.24,73.35393,
2/6/2023 2:00,565,12.23,73.6855,
2/6/2023 3:00,566,12.23,73.84522,
2/6/2023 4:00,567,12.22,74.05725,
2/6/2023 5:00,568,12.21,74.21627,
2/6/2023 6:00,569,12.21,74.48131,
2/6/2023 7:00,570,12.21,74.38349,
2/6/2023 8:00,571,12.2,74.38796,
2/6/2023 9:00,572,12.2,74.91814,
2/6/2023 10:00,573,12.28,45.69852,
2/6/2023 11:00,574,12.34,45.57875,
2/6/2023 12:00,575,12.37,44.60925,
2/6/2023 13:00,576,12.46,45.18375,
2/6/2023 14:00,577,12.41,44.38287,
2/6/2023 15:00,578,12.38,45.02397,
2/6/2023 16:00,579,12.35,69.01819,
2/6/2023 17:00,580,12.32,69.12623,
2/6/2023 18:00,581,12.31,70.13988,
2/6/2023 19:00,582,12.29,72.04694,
2/6/2023 20:00,583,12.29,71.75327,
2/6/2023 21:00,584,12.28,72.70733,
2/6/2023 22:00,585,12.27,73.39989,
2/6/2023 23:00,586,12.26,73.46166,
2/7/2023 0:00,587,12.25,73.83947,
2/7/2023 1:00,588,12.24,74.4283,
2/7/2023 2:00,589,12.24,74.79935,
2/7/2023 3:00,590,12.23,74.97077,
2/7/2023 4:00,591,12.21,75.50131,
2/7/2023 5:00,592,12.21,75.50131,
2/7/2023 6:00,593,12.2,75.34738,
2/7/2023 7:00,594,12.19,75.88532,
2/7/2023 8:00,595,12.19,76.09746,
2/7/2023 9:00,596,12.19,76.15048,
2/7/2023 10:00,597,12.29,75.91856,
2/7/2023 11:00,598,12.35,74.45866,
2/7/2023 12:00,599,12.38,73.52965,
2/7/2023 13:00,600,12.46,72.08295,
2/7/2023 14:00,601,12.42,70.75159,
2/7/2023 15:00,602,12.38,69.74548,
2/7/2023 16:00,603,12.35,69.32766,
2/7/2023 17:00,604,12.33,69.28063,
2/7/2023 18:00,605,12.31,61.12672,
2/7/2023 19:00,606,12.3,66.80148,
