Date,Rep,V,CDOM,CO2
6/1/2023 0:00,3152,12.12,0.7664638,
6/1/2023 1:00,3153,12.12,0.7728994,
6/1/2023 2:00,3154,12.11,0.7547718,
6/1/2023 3:00,3155,12.11,0.7816756,
6/1/2023 4:00,3156,12.11,0.7518421,
6/1/2023 5:00,3157,12.11,0.7728997,
6/1/2023 6:00,3158,12.1,0.7851999,
6/1/2023 7:00,3159,12.11,0.7746755,
6/1/2023 8:00,3160,12.12,0.7722963,
6/1/2023 9:00,3161,12.15,0.7764103,
6/1/2023 10:00,3162,12.17,0.7325315,
6/1/2023 11:00,3163,12.29,0.7740707,
6/1/2023 12:00,3164,12.27,0.803826,
6/1/2023 13:00,3165,12.29,0.7804432,
6/1/2023 14:00,3166,12.29,0.5183498,
6/1/2023 15:00,3167,12.27,0.8436084,
6/1/2023 16:00,3168,12.25,0.8167129,
6/1/2023 17:00,3169,12.23,0.8752664,
6/1/2023 18:00,3170,12.21,0.8530642,
6/1/2023 19:00,3171,12.2,0.8764482,
6/1/2023 20:00,3172,12.19,0.8711728,
6/1/2023 21:00,3173,12.17,0.870589,
6/1/2023 22:00,3174,12.15,0.8793762,
6/1/2023 23:00,3175,12.14,0.9115661,
6/2/2023 0:00,3176,12.13,0.888165,
6/2/2023 1:00,3177,12.12,0.9028071,
6/2/2023 2:00,3178,12.11,0.9180658,
6/2/2023 3:00,3179,12.1,0.9075561,
6/2/2023 4:00,3180,12.1,0.9175044,
6/2/2023 5:00,3181,12.1,0.9268851,
6/2/2023 6:00,3182,12.09,0.9338783,
6/2/2023 7:00,3183,12.1,0.9344952,
6/2/2023 8:00,3184,12.11,0.9701538,
6/2/2023 9:00,3185,12.14,0.9466624,
6/2/2023 10:00,3186,12.18,0.9314479,
6/2/2023 11:00,3187,12.41,0.9226712,
6/2/2023 12:00,3188,12.29,0.9682178,
6/2/2023 13:00,3189,12.29,1.026185,
6/2/2023 14:00,3190,12.27,0.9647661,
6/2/2023 15:00,3191,12.27,1.005726,
6/2/2023 16:00,3192,12.25,1.016878,
6/2/2023 17:00,3193,12.23,1.034428,
6/2/2023 18:00,3194,12.21,1.059001,
6/2/2023 19:00,3195,12.19,1.091151,
6/2/2023 20:00,3196,12.18,1.080031,
6/2/2023 21:00,3197,12.16,1.058979,
6/2/2023 22:00,3198,12.15,1.08824,
6/2/2023 23:00,3199,12.14,1.081805,
6/3/2023 0:00,3200,12.12,1.109318,
6/3/2023 1:00,3201,12.12,1.131019,
6/3/2023 2:00,3202,12.11,1.136902,
6/3/2023 3:00,3203,12.1,1.098303,
6/3/2023 4:00,3204,12.1,1.134015,
6/3/2023 5:00,3205,12.09,1.158683,
6/3/2023 6:00,3206,12.09,1.205521,
6/3/2023 7:00,3207,12.1,1.166827,
6/3/2023 8:00,3208,12.12,1.162678,
6/3/2023 9:00,3209,12.14,1.172487,
6/3/2023 10:00,3210,12.15,1.13329,
6/3/2023 11:00,3211,12.49,1.126278,
6/3/2023 12:00,3212,12.27,1.177034,
6/3/2023 13:00,3213,12.27,1.171908,
6/3/2023 14:00,3214,12.24,1.187679,
6/3/2023 15:00,3215,12.23,1.192892,
6/3/2023 16:00,3216,12.22,1.205185,
6/3/2023 17:00,3217,12.21,1.209908,
6/3/2023 18:00,3218,12.2,1.216379,
6/3/2023 19:00,3219,12.18,1.236298,
6/3/2023 20:00,3220,12.16,1.261429,
6/3/2023 21:00,3221,12.15,1.25145,
6/3/2023 22:00,3222,12.14,1.259054,
6/3/2023 23:00,3223,12.12,1.240346,
6/4/2023 0:00,3224,12.12,1.297117,
6/4/2023 1:00,3225,12.11,1.279652,
6/4/2023 2:00,3226,12.1,1.293615,
6/4/2023 3:00,3227,12.1,1.290764,
6/4/2023 4:00,3228,12.09,1.269731,
6/4/2023 5:00,3229,12.09,1.266806,
6/4/2023 6:00,3230,12.09,1.334068,
6/4/2023 7:00,3231,12.09,1.294266,
6/4/2023 8:00,3232,12.11,1.309403,
6/4/2023 9:00,3233,12.14,1.304708,
6/4/2023 10:00,3234,12.16,1.314654,
6/4/2023 11:00,3235,12.32,1.330447,
6/4/2023 12:00,3236,12.24,1.328552,
6/4/2023 13:00,3237,12.21,1.357922,
6/4/2023 14:00,3238,12.24,1.37724,
6/4/2023 15:00,3239,12.19,1.352076,
6/4/2023 16:00,3240,12.17,1.342721,
6/4/2023 17:00,3241,12.16,1.391295,
6/4/2023 18:00,3242,12.14,1.376084,
6/4/2023 19:00,3243,12.13,1.390182,
6/4/2023 20:00,3244,12.11,1.415887,
6/4/2023 21:00,3245,12.1,1.437551,
6/4/2023 22:00,3246,12.09,1.401236,
6/4/2023 23:00,3247,12.09,1.448683,
6/5/2023 0:00,3248,12.09,1.420075,
6/5/2023 1:00,3249,12.09,1.428825,
6/5/2023 2:00,3250,12.08,1.424752,
6/5/2023 3:00,3251,12.08,1.42299,
6/5/2023 4:00,3252,12.08,1.447591,
6/5/2023 5:00,3253,12.08,1.445268,
6/5/2023 6:00,3254,12.08,1.445271,
6/5/2023 7:00,3255,12.08,1.462825,
6/5/2023 8:00,3256,12.1,1.46039,
6/5/2023 9:00,3257,12.12,1.431076,
6/5/2023 10:00,3258,12.17,1.480223,
6/5/2023 11:00,3259,12.39,1.469699,
6/5/2023 12:00,3260,12.27,1.496452,
6/5/2023 13:00,3261,12.26,1.515258,
6/5/2023 14:00,3262,12.26,1.495384,
6/5/2023 15:00,3263,12.25,1.535652,
6/5/2023 16:00,3264,12.23,1.564891,
6/5/2023 17:00,3265,12.21,1.531125,
6/5/2023 18:00,3266,12.19,1.565063,
6/5/2023 19:00,3267,12.17,1.570334,
6/5/2023 20:00,3268,12.16,1.58843,
6/5/2023 21:00,3269,12.15,1.638751,
6/5/2023 22:00,3270,12.14,1.629432,
6/5/2023 23:00,3271,12.12,1.631874,
6/6/2023 0:00,3272,12.11,1.680454,
6/6/2023 1:00,3273,12.1,1.621428,
6/6/2023 2:00,3274,12.09,1.678936,
6/6/2023 3:00,3275,12.08,1.68951,
6/6/2023 4:00,3276,12.07,1.676617,
6/6/2023 5:00,3277,12.06,1.670192,
6/6/2023 6:00,3278,12.06,1.715717,
6/6/2023 7:00,3279,12.07,1.709773,
6/6/2023 8:00,3280,12.08,1.660216,
6/6/2023 9:00,3281,12.1,1.677087,
6/6/2023 10:00,3282,12.14,1.693771,
6/6/2023 11:00,3283,12.42,1.666239,
6/6/2023 12:00,3284,12.27,1.698254,
6/6/2023 13:00,3285,12.23,1.735729,
6/6/2023 14:00,3286,12.25,1.715876,
6/6/2023 15:00,3287,12.25,1.701786,
6/6/2023 16:00,3288,12.22,1.371265,
6/6/2023 17:00,3289,12.21,1.745072,
6/6/2023 18:00,3290,12.19,1.733413,
6/6/2023 19:00,3291,12.17,1.777491,
