Date,Rep,V,CDOM,CO2
4/28/2023 0:00,2336,12.25,7.515235,
4/28/2023 1:00,2337,12.25,7.480319,
4/28/2023 2:00,2338,12.24,7.409307,
4/28/2023 3:00,2339,12.24,7.356009,
4/28/2023 4:00,2340,12.24,7.527781,
4/28/2023 5:00,2341,12.23,7.444857,
4/28/2023 6:00,2342,12.23,7.640278,
4/28/2023 7:00,2343,12.23,7.539626,
4/28/2023 8:00,2344,12.24,7.652092,
4/28/2023 9:00,2345,12.27,7.574011,
4/28/2023 10:00,2346,12.29,7.489696,
4/28/2023 11:00,2347,12.58,7.537057,
4/28/2023 12:00,2348,12.49,7.454179,
4/28/2023 13:00,2349,12.43,7.448197,
4/28/2023 14:00,2350,12.44,7.45968,
4/28/2023 15:00,2351,12.41,7.483077,
4/28/2023 16:00,2352,12.39,7.393993,
4/28/2023 17:00,2353,12.37,7.554477,
4/28/2023 18:00,2354,12.35,7.69088,
4/28/2023 19:00,2355,12.33,8.200089,
4/28/2023 20:00,2356,12.32,8.277127,
4/28/2023 21:00,2357,12.3,8.324565,
4/28/2023 22:00,2358,12.29,8.543651,
4/28/2023 23:00,2359,12.27,8.555493,
4/29/2023 0:00,2360,12.27,8.502203,
4/29/2023 1:00,2361,12.26,8.519966,
4/29/2023 2:00,2362,12.25,8.810102,
4/29/2023 3:00,2363,12.25,8.898919,
4/29/2023 4:00,2364,12.25,8.887077,
4/29/2023 5:00,2365,12.24,8.828057,
4/29/2023 6:00,2366,12.24,8.893675,
4/29/2023 7:00,2367,12.24,8.857688,
4/29/2023 8:00,2368,12.26,8.77478,
4/29/2023 9:00,2369,12.28,8.697608,
4/29/2023 10:00,2370,12.34,8.6917,
4/29/2023 11:00,2371,12.56,8.44764,
4/29/2023 12:00,2372,12.46,8.292902,
4/29/2023 13:00,2373,12.4,8.458472,
4/29/2023 14:00,2374,12.39,8.808416,
4/29/2023 15:00,2375,12.36,8.986968,
4/29/2023 16:00,2376,12.33,8.863239,
4/29/2023 17:00,2377,12.31,6.187035,
4/29/2023 18:00,2378,12.3,5.488343,
4/29/2023 19:00,2379,12.28,6.187037,
4/29/2023 20:00,2380,12.27,5.985735,
4/29/2023 21:00,2381,12.26,5.956316,
4/29/2023 22:00,2382,12.25,6.116691,
4/29/2023 23:00,2383,12.24,6.075215,
4/30/2023 0:00,2384,12.24,6.034082,
