Date,Rep,V,CDOM,CO2
4/28/2023 0:00,2193,12.88,1.254985,
4/28/2023 1:00,2194,12.87,1.31056,
4/28/2023 2:00,2195,12.87,1.221166,
4/28/2023 3:00,2196,12.86,1.162231,
4/28/2023 4:00,2197,12.84,1.079541,
4/28/2023 5:00,2198,12.82,1.114488,
4/28/2023 6:00,2199,12.8,1.081783,
4/28/2023 7:00,2200,12.9,1.07766,
4/28/2023 8:00,2201,13.27,1.061091,
4/28/2023 9:00,2202,13.8,1.164524,
4/28/2023 10:00,2203,14.37,1.031197,
4/28/2023 11:00,2204,14.44,1.024708,
4/28/2023 12:00,2205,13.68,1.15697,
4/28/2023 13:00,2206,13.72,1.21372,
4/28/2023 14:00,2207,13.68,1.129897,
4/28/2023 15:00,2208,13.64,1.175681,
4/28/2023 16:00,2209,13.63,1.170512,
4/28/2023 17:00,2210,13.65,1.182222,
4/28/2023 18:00,2211,13.64,1.15715,
4/28/2023 19:00,2212,13.25,1.134248,
4/28/2023 20:00,2213,13,1.203882,
4/28/2023 21:00,2214,12.97,1.16897,
4/28/2023 22:00,2215,12.95,1.15761,
4/28/2023 23:00,2216,12.93,1.179858,
4/29/2023 0:00,2217,12.91,1.192936,
4/29/2023 1:00,2218,12.89,1.249612,
4/29/2023 2:00,2219,12.88,1.227814,
4/29/2023 3:00,2220,12.88,1.186397,
4/29/2023 4:00,2221,12.87,1.175497,
4/29/2023 5:00,2222,12.85,1.243037,
4/29/2023 6:00,2223,12.82,1.148161,
4/29/2023 7:00,2224,13.08,1.150784,
4/29/2023 8:00,2225,13.65,1.206013,
4/29/2023 9:00,2226,14.01,1.1657,
4/29/2023 10:00,2227,14.28,1.13752,
4/29/2023 11:00,2228,13.64,1.107818,
4/29/2023 12:00,2229,13.65,1.116817,
4/29/2023 13:00,2230,13.65,1.211644,
4/29/2023 14:00,2231,13.63,1.152788,
4/29/2023 15:00,2232,13.63,1.135348,
4/29/2023 16:00,2233,13.09,1.097498,
4/29/2023 17:00,2234,12.99,1.073046,
4/29/2023 18:00,2235,13.33,1.084432,
4/29/2023 19:00,2236,13.02,1.006671,
4/29/2023 20:00,2237,12.93,1.097023,
4/29/2023 21:00,2238,12.92,0.9865709,
4/29/2023 22:00,2239,12.9,1.108826,
4/29/2023 23:00,2240,12.88,1.105657,
4/30/2023 0:00,2241,12.86,1.068094,
4/30/2023 1:00,2242,12.85,1.052688,
4/30/2023 2:00,2243,12.85,1.135083,
4/30/2023 3:00,2244,12.84,1.00757,
4/30/2023 4:00,2245,12.82,1.04716,
4/30/2023 5:00,2246,12.8,1.05703,
4/30/2023 6:00,2247,12.8,1.094758,
4/30/2023 7:00,2248,12.95,1.022828,
4/30/2023 8:00,2249,13.6,1.033774,
4/30/2023 9:00,2250,13.89,0.9880305,
4/30/2023 10:00,2251,14.34,1.046887,
4/30/2023 11:00,2252,14.39,1.021818,
4/30/2023 12:00,2253,13.71,1.05887,
4/30/2023 13:00,2254,13.69,1.032719,
4/30/2023 14:00,2255,13.68,1.105758,
4/30/2023 15:00,2256,13.71,1.038173,
4/30/2023 16:00,2257,13.66,1.009316,
4/30/2023 17:00,2258,13.74,1.106975,
4/30/2023 18:00,2259,13.69,1.050173,
4/30/2023 19:00,2260,13.16,1.068405,
4/30/2023 20:00,2261,12.98,1.156625,
4/30/2023 21:00,2262,12.96,1.038167,
4/30/2023 22:00,2263,12.94,1.094843,
4/30/2023 23:00,2264,12.92,1.088883,
5/1/2023 0:00,2265,12.9,1.111106,
5/1/2023 1:00,2266,12.88,1.068608,
5/1/2023 2:00,2267,12.86,1.060167,
5/1/2023 3:00,2268,12.86,1.095624,
5/1/2023 4:00,2269,12.85,1.094942,
5/1/2023 5:00,2270,12.83,1.113381,
5/1/2023 6:00,2271,12.81,1.097767,
5/1/2023 7:00,2272,13.07,1.123165,
5/1/2023 8:00,2273,13.72,1.061127,
5/1/2023 9:00,2274,14.44,1.066426,
5/1/2023 10:00,2275,14.36,1.03778,
5/1/2023 11:00,2276,13.89,1.130811,
5/1/2023 12:00,2277,13.74,1.08152,
5/1/2023 13:00,2278,13.81,1.133478,
5/1/2023 14:00,2279,13.69,1.363145,
5/1/2023 15:00,2280,13.76,2.234143,
5/1/2023 16:00,2281,13.63,2.157831,
5/1/2023 17:00,2282,13.63,2.08262,
5/1/2023 18:00,2283,13.67,2.053191,
5/1/2023 19:00,2284,13.14,1.987589,
5/1/2023 20:00,2285,12.98,2.165152,
5/1/2023 21:00,2286,12.96,2.037628,
5/1/2023 22:00,2287,12.94,1.871959,
5/1/2023 23:00,2288,12.92,1.812014,
5/2/2023 0:00,2289,12.9,1.828363,
5/2/2023 1:00,2290,12.88,1.789078,
5/2/2023 2:00,2291,12.87,1.828228,
5/2/2023 3:00,2292,12.86,1.766127,
5/2/2023 4:00,2293,12.85,1.868637,
5/2/2023 5:00,2294,12.82,1.668318,
5/2/2023 6:00,2295,12.81,1.841639,
5/2/2023 7:00,2296,13.05,1.823073,
5/2/2023 8:00,2297,13.69,1.880688,
5/2/2023 9:00,2298,14.44,1.478498,
5/2/2023 10:00,2299,14.38,2.081225,
5/2/2023 11:00,2300,14.33,2.023459,
5/2/2023 12:00,2301,13.81,2.241446,
5/2/2023 13:00,2302,13.73,1.997304,
