Date,record,V,CDOM,CO2
1/21/2023 17:00,194,12.91,16.60083,
1/21/2023 18:00,195,12.91,16.50395,
1/21/2023 19:00,196,12.9,16.44408,
1/21/2023 20:00,197,12.91,16.39389,
1/21/2023 21:00,198,12.91,15.60451,
1/21/2023 22:00,199,12.9,16.25574,
1/21/2023 23:00,200,12.9,16.25681,
1/22/2023 0:00,201,12.9,15.059,
1/22/2023 1:00,202,12.9,15.06406,
1/22/2023 2:00,203,12.9,15.03255,
1/22/2023 3:00,204,12.9,15.03253,
1/22/2023 4:00,205,12.9,15.06808,
1/22/2023 5:00,206,12.9,15.05254,
1/22/2023 6:00,207,12.9,15.03478,
1/22/2023 7:00,208,12.9,15.02471,
1/22/2023 8:00,209,12.9,15.01443,
1/22/2023 9:00,210,12.94,14.90736,
1/22/2023 10:00,211,12.98,15.05757,
1/22/2023 11:00,212,13.04,14.91255,
1/22/2023 12:00,213,13.36,15.08623,
1/22/2023 13:00,214,13.36,15.24225,
1/22/2023 14:00,215,13.34,15.36942,
1/22/2023 15:00,216,13.17,15.49779,
1/22/2023 16:00,217,13.09,15.59424,
1/22/2023 17:00,218,13.03,15.60474,
1/22/2023 18:00,219,13.01,15.61534,
1/22/2023 19:00,220,12.99,15.6354,
1/22/2023 20:00,221,12.98,15.6257,
1/22/2023 21:00,222,12.97,16.25681,
1/22/2023 22:00,223,12.96,16.33095,
1/22/2023 23:00,224,12.95,16.3169,
1/23/2023 0:00,225,12.94,16.29264,
1/23/2023 1:00,226,12.93,16.33301,
1/23/2023 2:00,227,12.92,16.57223,
1/23/2023 3:00,228,12.92,16.5875,
1/23/2023 4:00,229,12.91,16.59246,
1/23/2023 5:00,230,12.9,16.55696,
1/23/2023 6:00,231,12.9,16.5875,
1/23/2023 7:00,232,12.9,16.43612,
1/23/2023 8:00,233,12.89,16.51932,
1/23/2023 9:00,234,12.89,16.55294,
1/23/2023 10:00,235,12.94,16.72932,
1/23/2023 11:00,236,13.09,16.9545,
1/23/2023 12:00,237,14.65,17.05086,
1/23/2023 13:00,238,14.65,17.41973,
1/23/2023 14:00,239,13.82,17.55057,
1/23/2023 15:00,240,13.41,17.67155,
1/23/2023 16:00,241,13.2,17.79411,
1/23/2023 17:00,242,13.14,17.85766,
1/23/2023 18:00,243,13.1,17.86364,
1/23/2023 19:00,244,13.07,17.79927,
1/23/2023 20:00,245,13.05,17.70605,
1/23/2023 21:00,246,13.04,17.66274,
1/23/2023 22:00,247,13.01,17.60685,
1/23/2023 23:00,248,12.99,17.52224,
1/24/2023 0:00,249,12.97,17.47874,
1/24/2023 1:00,250,12.95,17.44413,
1/24/2023 2:00,251,12.93,17.40407,
1/24/2023 3:00,252,12.91,17.40631,
1/24/2023 4:00,253,12.89,17.34519,
1/24/2023 5:00,254,12.87,17.34543,
1/24/2023 6:00,255,12.86,17.29421,
1/24/2023 7:00,256,12.85,17.24326,
1/24/2023 8:00,257,12.82,17.22287,
1/24/2023 9:00,258,12.84,17.3606,
1/24/2023 10:00,259,12.92,17.5059,
1/24/2023 11:00,260,13.17,17.56097,
1/24/2023 12:00,261,14.74,17.93636,
1/24/2023 13:00,262,14.69,18.20595,
1/24/2023 14:00,263,13.79,18.29176,
1/24/2023 15:00,264,13.54,18.40135,
1/24/2023 16:00,265,13.22,18.55655,
1/24/2023 17:00,266,13.14,18.60296,
1/24/2023 18:00,267,13.1,18.61972,
1/24/2023 19:00,268,13.07,18.54505,
1/24/2023 20:00,269,13.05,18.45617,
1/24/2023 21:00,270,13.02,18.37459,
1/24/2023 22:00,271,12.99,18.35932,
1/24/2023 23:00,272,12.96,18.2657,
1/25/2023 0:00,273,12.95,18.1949,
1/25/2023 1:00,274,12.93,18.14937,
1/25/2023 2:00,275,12.93,18.09982,
1/25/2023 3:00,276,12.92,18.17097,
1/25/2023 4:00,277,12.91,18.16078,
1/25/2023 5:00,278,12.91,18.16078,
1/25/2023 6:00,279,12.91,18.10459,
1/25/2023 7:00,280,12.91,18.00761,
1/25/2023 8:00,281,12.9,17.97014,
1/25/2023 9:00,282,12.92,18.01996,
1/25/2023 10:00,283,12.94,18.16038,
1/25/2023 11:00,284,13.03,18.1806,
1/25/2023 12:00,285,13.03,18.34165,
1/25/2023 13:00,286,13.07,18.47803,
1/25/2023 14:00,287,13.1,18.55527,
1/25/2023 15:00,288,13,18.61233,
1/25/2023 16:00,289,13.04,18.71462,
1/25/2023 17:00,290,12.98,18.83145,
1/25/2023 18:00,291,12.96,18.95398,
1/25/2023 19:00,292,12.95,18.05882,
1/25/2023 20:00,293,12.94,18.74362,
1/25/2023 21:00,294,12.93,17.88843,
1/25/2023 22:00,295,12.92,18.55548,
1/25/2023 23:00,296,12.92,18.52698,
1/26/2023 0:00,297,12.91,18.49184,
1/26/2023 1:00,298,12.9,18.58347,
1/26/2023 2:00,299,12.9,18.5578,
1/26/2023 3:00,300,12.89,18.06402,
1/26/2023 4:00,301,12.89,18.56808,
1/26/2023 5:00,302,12.88,18.48873,
1/26/2023 6:00,303,12.88,18.48995,
1/26/2023 7:00,304,12.87,18.57994,
1/26/2023 8:00,305,12.86,18.52377,
1/26/2023 9:00,306,12.85,18.40943,
1/26/2023 10:00,307,12.9,18.53476,
1/26/2023 11:00,308,13.1,18.82995,
1/26/2023 12:00,309,14.7,19.00722,
1/26/2023 13:00,310,14.72,19.17541,
1/26/2023 14:00,311,13.87,19.27734,
1/26/2023 15:00,312,13.44,19.4558,
1/26/2023 16:00,313,13.16,19.58326,
1/26/2023 17:00,314,13.1,19.60875,
1/26/2023 18:00,315,13.08,17.70253,
1/26/2023 19:00,316,13.05,19.53235,
1/26/2023 20:00,317,13.03,19.43683,
1/26/2023 21:00,318,13,19.41168,
1/26/2023 22:00,319,12.98,19.28711,
1/26/2023 23:00,320,12.95,19.23618,
1/27/2023 0:00,321,12.93,19.188,
1/27/2023 1:00,322,12.9,19.16293,
1/27/2023 2:00,323,12.88,19.0864,
1/27/2023 3:00,324,12.86,19.09807,
1/27/2023 4:00,325,12.84,19.07294,
1/27/2023 5:00,326,12.82,19.0319,
1/27/2023 6:00,327,12.81,19.02895,
1/27/2023 7:00,328,12.8,19.02784,
1/27/2023 8:00,329,12.78,19.05359,
1/27/2023 9:00,330,12.79,19.1056,
1/27/2023 10:00,331,12.86,19.3413,
1/27/2023 11:00,332,13.13,19.48817,
1/27/2023 12:00,333,14.76,8.33612,
1/27/2023 13:00,334,14.72,8.476632,
1/27/2023 14:00,335,13.87,8.511007,
1/27/2023 15:00,336,13.53,8.540633,
1/27/2023 16:00,337,13.17,8.607729,
1/27/2023 17:00,338,13.11,8.617948,
1/27/2023 18:00,339,13.07,8.62447,
1/27/2023 19:00,340,13.04,8.539484,
1/27/2023 20:00,341,13.01,8.500403,
1/27/2023 21:00,342,12.97,8.435233,
1/27/2023 22:00,343,12.94,8.400961,
1/27/2023 23:00,344,12.91,8.371638,
1/28/2023 0:00,345,12.87,8.336113,
1/28/2023 1:00,346,12.85,8.305544,
1/28/2023 2:00,347,12.83,8.28532,
1/28/2023 3:00,348,12.81,8.305822,
1/28/2023 4:00,349,12.8,8.287931,
1/28/2023 5:00,350,12.79,8.277757,
1/28/2023 6:00,351,12.78,8.236968,
1/28/2023 7:00,352,12.77,8.262452,
1/28/2023 8:00,353,12.76,8.26755,
1/28/2023 9:00,354,12.76,8.369498,
1/28/2023 10:00,355,12.84,8.550222,
1/28/2023 11:00,356,13.11,8.505387,
1/28/2023 12:00,357,14.75,8.400727,
1/28/2023 13:00,358,14.71,8.480568,
1/28/2023 14:00,359,13.86,8.534915,
1/28/2023 15:00,360,13.51,8.57583,
1/28/2023 16:00,361,13.16,8.591182,
1/28/2023 17:00,362,13.09,8.572178,
1/28/2023 18:00,363,13.06,8.583336,
1/28/2023 19:00,364,13.04,8.593944,
1/28/2023 20:00,365,13.01,8.614296,
1/28/2023 21:00,366,12.98,8.573605,
1/28/2023 22:00,367,12.95,8.553197,
1/28/2023 23:00,368,12.93,8.5741,
1/29/2023 0:00,369,12.91,8.564838,
1/29/2023 1:00,370,12.9,8.468365,
1/29/2023 2:00,371,12.88,8.47343,
1/29/2023 3:00,372,12.87,8.453059,
1/29/2023 4:00,373,12.87,8.468442,
1/29/2023 5:00,374,12.86,8.437864,
1/29/2023 6:00,375,12.85,8.442923,
1/29/2023 7:00,376,12.85,8.38697,
1/29/2023 8:00,377,12.85,8.340873,
1/29/2023 9:00,378,12.87,8.329586,
1/29/2023 10:00,379,12.92,8.278315,
1/29/2023 11:00,380,13.02,8.220866,
1/29/2023 12:00,381,13.07,8.163525,
1/29/2023 13:00,382,13.28,8.213302,
1/29/2023 14:00,383,13.23,8.274233,
1/29/2023 15:00,384,13.19,8.264021,
1/29/2023 16:00,385,13.1,8.325665,
1/29/2023 17:00,386,13.01,8.336514,
1/29/2023 18:00,387,12.97,8.362007,
1/29/2023 19:00,388,12.94,8.382377,
1/29/2023 20:00,389,12.93,8.34695,
1/29/2023 21:00,390,12.92,8.286027,
1/29/2023 22:00,391,12.91,8.30628,
1/29/2023 23:00,392,12.9,8.297309,
1/30/2023 0:00,393,12.9,8.282399,
1/30/2023 1:00,394,12.89,8.246384,
1/30/2023 2:00,395,12.89,8.256739,
1/30/2023 3:00,396,12.88,8.210905,
1/30/2023 4:00,397,12.88,8.256845,
1/30/2023 5:00,398,12.88,8.257131,
1/30/2023 6:00,399,12.87,8.26808,
1/30/2023 7:00,400,12.87,8.288445,
1/30/2023 8:00,401,12.85,8.247714,
1/30/2023 9:00,402,12.86,8.303716,
1/30/2023 10:00,403,12.91,8.241441,
1/30/2023 11:00,404,13.03,8.265424,
1/30/2023 12:00,405,13.81,8.289415,
1/30/2023 13:00,406,14.53,8.41821,
1/30/2023 14:00,407,14.32,8.459244,
1/30/2023 15:00,408,13.34,8.553545,
1/30/2023 16:00,409,13.15,8.614885,
1/30/2023 17:00,410,13.1,8.665803,
1/30/2023 18:00,411,13.08,8.757459,
1/30/2023 19:00,412,13.06,8.787004,
1/30/2023 20:00,413,13.05,8.78615,
1/30/2023 21:00,414,13.04,8.75687,
1/30/2023 22:00,415,13.02,8.706207,
1/30/2023 23:00,416,13,8.691154,
1/31/2023 0:00,417,12.99,8.686036,
1/31/2023 1:00,418,12.98,8.701456,
1/31/2023 2:00,419,12.97,8.696102,
1/31/2023 3:00,420,12.95,8.675505,
1/31/2023 4:00,421,12.94,8.690778,
1/31/2023 5:00,422,12.93,8.634835,
1/31/2023 6:00,423,12.93,8.584045,
1/31/2023 7:00,424,12.91,8.60926,
1/31/2023 8:00,425,12.9,8.624905,
1/31/2023 9:00,426,12.93,8.5688,
1/31/2023 10:00,427,12.99,8.583918,
1/31/2023 11:00,428,13.17,8.566608,
1/31/2023 12:00,429,14.05,8.591167,
1/31/2023 13:00,430,14.3,8.733634,
1/31/2023 14:00,431,14.46,8.766602,
1/31/2023 15:00,432,13.37,8.833825,
1/31/2023 16:00,433,13.15,8.91019,
1/31/2023 17:00,434,13.1,8.981474,
1/31/2023 18:00,435,13.08,9.103697,
1/31/2023 19:00,436,13.05,9.103531,
1/31/2023 20:00,437,13.04,9.062654,
1/31/2023 21:00,438,13.03,9.06296,
1/31/2023 22:00,439,13.01,9.06278,
1/31/2023 23:00,440,12.99,9.037487,
2/1/2023 0:00,441,12.97,9.00694,
2/1/2023 1:00,442,12.95,9.021769,
2/1/2023 2:00,443,12.94,9.001499,
2/1/2023 3:00,444,12.93,9.001888,
2/1/2023 4:00,445,12.92,9.0281,
2/1/2023 5:00,446,12.91,8.972301,
2/1/2023 6:00,447,12.9,9.012964,
2/1/2023 7:00,448,12.89,8.977321,
2/1/2023 8:00,449,12.87,8.951859,
2/1/2023 9:00,450,12.89,8.921354,
2/1/2023 10:00,451,13.03,8.89944,
2/1/2023 11:00,452,13.1,8.832436,
2/1/2023 12:00,453,14.6,8.790204,
2/1/2023 13:00,454,13.39,9.013682,
2/1/2023 14:00,455,13.36,9.084954,
2/1/2023 15:00,456,13.27,9.090459,
2/1/2023 16:00,457,13.16,9.131722,
2/1/2023 17:00,458,13.11,9.187969,
2/1/2023 18:00,459,13.06,9.244532,
2/1/2023 19:00,460,13.05,9.266187,
2/1/2023 20:00,461,13.02,9.276672,
2/1/2023 21:00,462,13,9.200422,
2/1/2023 22:00,463,12.98,9.190103,
2/1/2023 23:00,464,12.95,9.169411,
2/2/2023 0:00,465,12.93,9.134427,
2/2/2023 1:00,466,12.92,9.115319,
2/2/2023 2:00,467,12.9,9.116043,
2/2/2023 3:00,468,12.89,9.075615,
2/2/2023 4:00,469,12.89,9.034868,
2/2/2023 5:00,470,12.87,9.039962,
2/2/2023 6:00,471,12.87,9.029791,
2/2/2023 7:00,472,12.87,8.994128,
2/2/2023 8:00,473,12.85,9.060439,
2/2/2023 9:00,474,12.9,9.009424,
2/2/2023 10:00,475,12.94,9.001668,
2/2/2023 11:00,476,13.06,8.919154,
2/2/2023 12:00,477,14.58,8.876481,
2/2/2023 13:00,478,14.55,9.079619,
2/2/2023 14:00,479,13.67,9.136417,
2/2/2023 15:00,480,13.39,9.225803,
2/2/2023 16:00,481,13.2,9.220812,
2/2/2023 17:00,482,13.12,9.292097,
2/2/2023 18:00,483,13.08,9.368006,
2/2/2023 19:00,484,13.06,9.342562,
2/2/2023 20:00,485,13.05,9.270904,
2/2/2023 21:00,486,13.03,9.256325,
2/2/2023 22:00,487,13.01,9.241137,
2/2/2023 23:00,488,12.99,9.129123,
2/3/2023 0:00,489,12.98,9.103584,
2/3/2023 1:00,490,12.96,9.108669,
2/3/2023 2:00,491,12.95,9.083277,
2/3/2023 3:00,492,12.94,9.062934,
2/3/2023 4:00,493,12.93,9.067856,
2/3/2023 5:00,494,12.92,9.068051,
2/3/2023 6:00,495,12.92,9.062881,
2/3/2023 7:00,496,12.91,9.969223,
2/3/2023 8:00,497,12.9,5.574961,
2/3/2023 9:00,498,12.88,6.12047,
2/3/2023 10:00,499,12.89,6.635969,
2/3/2023 11:00,500,12.86,7.425429,
2/3/2023 12:00,501,12.88,7.308023,
2/3/2023 13:00,502,12.97,7.725754,
2/3/2023 14:00,503,13.04,7.303236,
2/3/2023 15:00,504,13.39,7.206462,
2/3/2023 16:00,505,13.11,7.495586,
2/3/2023 17:00,506,13.05,7.830245,
2/3/2023 18:00,507,12.93,8.249056,
2/3/2023 19:00,508,12.89,8.683352,
2/3/2023 20:00,509,12.86,8.749977,
2/3/2023 21:00,510,12.84,8.74116,
2/3/2023 22:00,511,12.83,8.711907,
2/3/2023 23:00,512,12.82,8.655893,
2/4/2023 0:00,513,12.81,8.697906,
2/4/2023 1:00,514,12.8,8.631702,
2/4/2023 2:00,515,12.79,8.646913,
2/4/2023 3:00,516,12.78,8.626528,
2/4/2023 4:00,517,12.78,8.626609,
2/4/2023 5:00,518,12.78,8.616339,
2/4/2023 6:00,519,12.77,8.616336,
2/4/2023 7:00,520,12.77,8.662504,
2/4/2023 8:00,521,12.75,8.641822,
2/4/2023 9:00,522,12.78,8.69289,
2/4/2023 10:00,523,12.93,8.778,
2/4/2023 11:00,524,13.01,8.795942,
2/4/2023 12:00,525,14.1,8.756963,
2/4/2023 13:00,526,13.79,8.893545,
2/4/2023 14:00,527,14.53,8.984893,
2/4/2023 15:00,528,13.67,9.010143,
2/4/2023 16:00,529,13.24,9.081663,
2/4/2023 17:00,530,13.14,9.086953,
2/4/2023 18:00,531,13.08,9.082928,
2/4/2023 19:00,532,13.05,9.031822,
2/4/2023 20:00,533,13.03,8.98239,
2/4/2023 21:00,534,13.01,8.958649,
2/4/2023 22:00,535,12.99,8.9281,
2/4/2023 23:00,536,12.96,8.902842,
2/5/2023 0:00,537,12.94,8.821335,
2/5/2023 1:00,538,12.91,8.841567,
2/5/2023 2:00,539,12.9,8.831474,
2/5/2023 3:00,540,12.87,8.856825,
2/5/2023 4:00,541,12.86,8.831304,
2/5/2023 5:00,542,12.85,8.795808,
2/5/2023 6:00,543,12.85,8.826469,
2/5/2023 7:00,544,12.84,8.785599,
2/5/2023 8:00,545,12.82,8.785397,
2/5/2023 9:00,546,12.84,8.75423,
2/5/2023 10:00,547,12.9,8.778675,
2/5/2023 11:00,548,13.06,8.817987,
2/5/2023 12:00,549,14.66,8.730542,
2/5/2023 13:00,550,14.56,8.912164,
2/5/2023 14:00,551,14.48,8.916999,
2/5/2023 15:00,552,13.3,9.059597,
2/5/2023 16:00,553,13.15,9.069861,
2/5/2023 17:00,554,13.1,9.132331,
2/5/2023 18:00,555,13.08,9.168179,
2/5/2023 19:00,556,13.05,9.118644,
2/5/2023 20:00,557,13.03,9.067677,
2/5/2023 21:00,558,13.01,9.037763,
2/5/2023 22:00,559,12.99,8.96318,
2/5/2023 23:00,560,12.97,8.968848,
2/6/2023 0:00,561,12.95,8.938271,
2/6/2023 1:00,562,12.92,8.923178,
2/6/2023 2:00,563,12.9,8.903576,
2/6/2023 3:00,564,12.88,8.873562,
2/6/2023 4:00,565,12.87,8.883875,
2/6/2023 5:00,566,12.85,8.848704,
2/6/2023 6:00,567,12.84,8.818454,
2/6/2023 7:00,568,12.83,8.823901,
2/6/2023 8:00,569,12.8,8.778144,
2/6/2023 9:00,570,12.82,8.793374,
2/6/2023 10:00,571,12.99,8.841571,
2/6/2023 11:00,572,13,8.914875,
2/6/2023 12:00,573,14.66,8.821921,
2/6/2023 13:00,574,14.61,9.014049,
2/6/2023 14:00,575,13.74,9.130964,
2/6/2023 15:00,576,13.41,9.156065,
2/6/2023 16:00,577,13.2,9.201914,
2/6/2023 17:00,578,13.15,9.242492,
2/6/2023 18:00,579,13.09,9.253917,
2/6/2023 19:00,580,13.06,9.215663,
2/6/2023 20:00,581,13.04,9.154067,
2/6/2023 21:00,582,13.02,9.126121,
2/6/2023 22:00,583,12.99,9.039721,
2/6/2023 23:00,584,12.97,9.009554,
2/7/2023 0:00,585,12.95,8.969729,
2/7/2023 1:00,586,12.92,8.944914,
2/7/2023 2:00,587,12.9,8.915751,
2/7/2023 3:00,588,12.88,8.889928,
2/7/2023 4:00,589,12.86,8.890121,
2/7/2023 5:00,590,12.84,8.855976,
2/7/2023 6:00,591,12.82,8.830455,
2/7/2023 7:00,592,12.81,8.835448,
2/7/2023 8:00,593,12.77,8.830493,
2/7/2023 9:00,594,12.8,8.850817,
2/7/2023 10:00,595,12.99,8.821507,
2/7/2023 11:00,596,12.99,8.863921,
2/7/2023 12:00,597,14.64,8.745542,
2/7/2023 13:00,598,14.58,8.983274,
2/7/2023 14:00,599,13.72,9.028733,
2/7/2023 15:00,600,13.42,9.100104,
2/7/2023 16:00,601,13.21,9.135727,
2/7/2023 17:00,602,13.15,9.201987,
2/7/2023 18:00,603,13.1,9.264294,
2/7/2023 19:00,604,13.07,9.215023,
2/7/2023 20:00,605,13.05,9.179951,
2/7/2023 21:00,606,13.03,9.098257,
2/7/2023 22:00,607,13,9.077668,
