Date,record,V,CDOM,CO2
1/24/2023 7:00,87,12.86,28.38768,
1/24/2023 8:00,88,12.86,28.14983,
1/24/2023 9:00,89,12.89,28.03085,
1/24/2023 10:00,90,13.02,27.73022,
1/24/2023 11:00,91,13.15,28.1403,
1/24/2023 12:00,92,13.18,28.63258,
1/24/2023 13:00,93,13.19,27.68005,
1/24/2023 14:00,94,13.37,26.78848,
1/24/2023 15:00,95,13.3,26.58044,
1/24/2023 16:00,96,13.19,26.87763,
1/24/2023 17:00,97,13.11,27.11539,
1/24/2023 18:00,98,13.03,27.56117,
1/24/2023 19:00,99,12.99,28.95798,
1/24/2023 20:00,100,12.97,29.73161,
1/24/2023 21:00,101,12.95,30.15344,
1/24/2023 22:00,102,12.94,31.73227,
1/24/2023 23:00,103,12.93,33.45692,
1/25/2023 0:00,104,12.92,34.94341,
1/25/2023 1:00,105,12.92,35.89476,
1/25/2023 2:00,106,12.91,36.22178,
1/25/2023 3:00,107,12.91,37.46658,
1/25/2023 4:00,108,12.91,37.99954,
1/25/2023 5:00,109,12.91,38.05718,
1/25/2023 6:00,110,12.91,38.55736,
1/25/2023 7:00,111,12.91,38.67614,
1/25/2023 8:00,112,12.93,37.27934,
1/25/2023 9:00,113,12.94,35.28815,
1/25/2023 10:00,114,13.05,31.30579,
1/25/2023 11:00,115,13.09,28.89854,
1/25/2023 12:00,116,13.11,27.82865,
1/25/2023 13:00,117,13.12,27.85837,
1/25/2023 14:00,118,13.12,28.30415,
1/25/2023 15:00,119,13.05,29.67123,
1/25/2023 16:00,120,13.1,30.29534,
1/25/2023 17:00,121,13.03,31.72186,
1/25/2023 18:00,122,12.98,33.59416,
1/25/2023 19:00,123,12.97,35.02068,
1/25/2023 20:00,124,12.95,36.15001,
1/25/2023 21:00,125,12.94,37.3685,
1/25/2023 22:00,126,12.93,38.43839,
1/25/2023 23:00,127,12.93,39.00305,
1/26/2023 0:00,128,12.92,39.12193,
1/26/2023 1:00,129,12.92,38.88417,
1/26/2023 2:00,130,12.91,39.42004,
1/26/2023 3:00,131,12.91,39.63423,
1/26/2023 4:00,132,12.91,36.84558,
1/26/2023 5:00,133,12.9,39.49196,
1/26/2023 6:00,134,12.89,39.43254,
1/26/2023 7:00,135,12.89,35.47894,
1/26/2023 8:00,136,12.89,27.81311,
1/26/2023 9:00,137,12.9,27.04005,
1/26/2023 10:00,138,12.98,28.11049,
1/26/2023 11:00,139,13.07,29.09172,
1/26/2023 12:00,140,13.08,31.10639,
1/26/2023 13:00,141,13.09,32.17599,
1/26/2023 14:00,142,13.24,29.29138,
1/26/2023 15:00,143,13.19,29.05417,
1/26/2023 16:00,144,13.08,28.87741,
1/26/2023 17:00,145,13.01,33.60538,
1/26/2023 18:00,146,12.95,29.08676,
1/26/2023 19:00,147,12.92,30.27763,
1/26/2023 20:00,148,12.89,29.06197,
1/26/2023 21:00,149,12.87,28.79437,
1/26/2023 22:00,150,12.86,28.85384,
1/26/2023 23:00,151,12.85,28.67976,
1/27/2023 0:00,152,12.84,28.73981,
1/27/2023 1:00,153,12.84,28.44567,
1/27/2023 2:00,154,12.83,28.2682,
1/27/2023 3:00,155,12.82,27.82261,
1/27/2023 4:00,156,12.82,27.7334,
1/27/2023 5:00,157,12.82,27.34673,
1/27/2023 6:00,158,12.81,27.4657,
1/27/2023 7:00,159,12.81,27.43596,
1/27/2023 8:00,160,12.81,27.10877,
1/27/2023 9:00,161,12.84,26.98979,
1/27/2023 10:00,162,12.95,26.6626,
1/27/2023 11:00,163,13.05,26.65389,
1/27/2023 12:00,164,13.09,29.82976,
1/27/2023 13:00,165,13.12,28.63934,
1/27/2023 14:00,166,13.25,26.43984,
1/27/2023 15:00,167,13.21,26.1116,
1/27/2023 16:00,168,13.07,25.63776,
1/27/2023 17:00,169,13,25.69755,
1/27/2023 18:00,170,12.94,25.93546,
1/27/2023 19:00,171,12.9,26.7128,
1/27/2023 20:00,172,12.88,26.80218,
1/27/2023 21:00,173,12.86,26.4751,
1/27/2023 22:00,174,12.85,26.41982,
1/27/2023 23:00,175,12.84,26.45116,
1/28/2023 0:00,176,12.83,26.18644,
1/28/2023 1:00,177,12.82,26.1272,
1/28/2023 2:00,178,12.82,25.91899,
1/28/2023 3:00,179,12.81,26.00823,
1/28/2023 4:00,180,12.8,25.82976,
1/28/2023 5:00,181,12.8,25.71078,
1/28/2023 6:00,182,12.8,25.56206,
1/28/2023 7:00,183,12.79,25.53231,
1/28/2023 8:00,184,12.8,25.50257,
1/28/2023 9:00,185,12.83,25.35386,
1/28/2023 10:00,186,12.95,25.41335,
1/28/2023 11:00,187,13.05,25.82116,
1/28/2023 12:00,188,13.07,25.90377,
1/28/2023 13:00,189,13.08,25.71931,
1/28/2023 14:00,190,13.26,25.15392,
1/28/2023 15:00,191,13.23,25.06477,
1/28/2023 16:00,192,13.1,24.85673,
1/28/2023 17:00,193,13.01,24.97561,
1/28/2023 18:00,194,12.95,24.88937,
1/28/2023 19:00,195,12.92,25.24967,
1/28/2023 20:00,196,12.9,25.45968,
1/28/2023 21:00,197,12.89,26.44084,
1/28/2023 22:00,198,12.88,27.42192,
1/28/2023 23:00,199,12.87,27.45165,
1/29/2023 0:00,200,12.87,28.01651,
1/29/2023 1:00,201,12.86,30.39485,
1/29/2023 2:00,202,12.86,29.91927,
1/29/2023 3:00,203,12.86,28.67057,
1/29/2023 4:00,204,12.86,28.90839,
1/29/2023 5:00,205,12.86,29.47325,
1/29/2023 6:00,206,12.86,29.53271,
1/29/2023 7:00,207,12.86,29.74081,
1/29/2023 8:00,208,12.86,31.67322,
1/29/2023 9:00,209,12.91,33.57589,
1/29/2023 10:00,210,12.94,19.34286,
1/29/2023 11:00,211,13.07,18.05361,
1/29/2023 12:00,212,13.09,17.40163,
1/29/2023 13:00,213,13.12,17.51421,
1/29/2023 14:00,214,13.11,18.2837,
1/29/2023 15:00,215,13.09,18.80714,
1/29/2023 16:00,216,13.02,18.94958,
1/29/2023 17:00,217,12.99,19.61542,
1/29/2023 18:00,218,12.95,34.01023,
1/29/2023 19:00,219,12.93,35.61506,
1/29/2023 20:00,220,12.92,38.40866,
1/29/2023 21:00,221,12.9,39.95406,
1/29/2023 22:00,222,12.9,39.77575,
1/29/2023 23:00,223,12.89,43.52036,
1/30/2023 0:00,224,12.88,45.12519,
1/30/2023 1:00,225,12.88,45.80873,
1/30/2023 2:00,226,12.88,45.51154,
1/30/2023 3:00,227,12.87,47.79992,
1/30/2023 4:00,228,12.87,48.03767,
1/30/2023 5:00,229,12.87,48.15655,
1/30/2023 6:00,230,12.87,48.81037,
1/30/2023 7:00,231,12.86,49.19705,
1/30/2023 8:00,232,12.87,49.4393,
1/30/2023 9:00,233,12.89,49.64722,
1/30/2023 10:00,234,12.96,49.70201,
1/30/2023 11:00,235,13,48.60234,
1/30/2023 12:00,236,13.03,49.61279,
1/30/2023 13:00,237,13.03,49.46371,
1/30/2023 14:00,238,13.08,49.22577,
1/30/2023 15:00,239,13.06,48.75084,
1/30/2023 16:00,240,13.05,48.63161,
1/30/2023 17:00,241,12.99,48.7508,
1/30/2023 18:00,242,12.96,48.89951,
1/30/2023 19:00,243,12.93,49.16698,
1/30/2023 20:00,244,12.92,50.14771,
1/30/2023 21:00,245,12.9,50.5935,
1/30/2023 22:00,246,12.89,50.47462,
1/30/2023 23:00,247,12.88,50.20715,
1/31/2023 0:00,248,12.87,50.118,
1/31/2023 1:00,249,12.87,49.70193,
1/31/2023 2:00,250,12.86,49.49389,
1/31/2023 3:00,251,12.86,49.10754,
1/31/2023 4:00,252,12.86,48.89951,
1/31/2023 5:00,253,12.86,48.424,
1/31/2023 6:00,254,12.85,47.0272,
1/31/2023 7:00,255,12.85,46.07619,
1/31/2023 8:00,256,12.86,46.37338,
1/31/2023 9:00,257,12.9,46.10591,
1/31/2023 10:00,258,12.98,46.37338,
1/31/2023 11:00,259,13.06,45.68984,
1/31/2023 12:00,260,13.11,45.89788,
1/31/2023 13:00,261,13.14,45.51153,
1/31/2023 14:00,262,13.13,45.24405,
1/31/2023 15:00,263,13.12,45.12518,
1/31/2023 16:00,264,13.03,45.06574,
1/31/2023 17:00,265,13,45.03602,
1/31/2023 18:00,266,12.96,45.06574,
1/31/2023 19:00,267,12.94,44.88742,
1/31/2023 20:00,268,12.92,44.82799,
1/31/2023 21:00,269,12.9,44.59023,
1/31/2023 22:00,270,12.89,44.2336,
1/31/2023 23:00,271,12.87,44.05529,
2/1/2023 0:00,272,12.87,43.99585,
2/1/2023 1:00,273,12.86,43.52034,
2/1/2023 2:00,274,12.85,43.96613,
2/1/2023 3:00,275,12.85,43.6095,
2/1/2023 4:00,276,12.84,43.93905,
2/1/2023 5:00,277,12.84,44.20847,
2/1/2023 6:00,278,12.84,44.18117,
2/1/2023 7:00,279,12.84,44.62703,
2/1/2023 8:00,280,12.84,45.22376,
2/1/2023 9:00,281,12.9,44.6009,
2/1/2023 10:00,282,13,44.74113,
2/1/2023 11:00,283,13.1,43.99587,
2/1/2023 12:00,284,13.18,41.88581,
2/1/2023 13:00,285,13.21,41.85609,
2/1/2023 14:00,286,13.17,41.49946,
2/1/2023 15:00,287,13.2,41.67777,
2/1/2023 16:00,288,13.09,41.20227,
2/1/2023 17:00,289,13.02,40.84563,
2/1/2023 18:00,290,12.98,40.9348,
2/1/2023 19:00,291,12.95,41.02395,
2/1/2023 20:00,292,12.92,40.10266,
2/1/2023 21:00,293,12.9,40.0135,
2/1/2023 22:00,294,12.88,40.0135,
2/1/2023 23:00,295,12.87,39.83519,
2/2/2023 0:00,296,12.86,39.71722,
2/2/2023 1:00,297,12.85,39.66205,
2/2/2023 2:00,298,12.84,42.96794,
2/2/2023 3:00,299,12.84,46.14916,
2/2/2023 4:00,300,12.83,32.92166,
2/2/2023 5:00,301,12.83,35.86503,
2/2/2023 6:00,302,12.82,34.20019,
2/2/2023 7:00,303,12.82,35.44881,
2/2/2023 8:00,304,12.83,33.54615,
2/2/2023 9:00,305,12.89,32.20833,
2/2/2023 10:00,306,12.99,47.51266,
2/2/2023 11:00,307,13.03,44.67945,
2/2/2023 12:00,308,13.05,47.79992,
2/2/2023 13:00,309,13.06,49.43447,
2/2/2023 14:00,310,13.15,47.71076,
2/2/2023 15:00,311,13.17,51.33647,
2/2/2023 16:00,312,13.08,429.7874,
2/2/2023 17:00,313,13.01,429.7276,
2/2/2023 18:00,314,12.96,429.7874,
2/2/2023 19:00,315,12.93,429.7874,
2/2/2023 20:00,316,12.91,429.7636,
2/2/2023 21:00,317,12.89,429.8134,
2/2/2023 22:00,318,12.87,429.8149,
2/2/2023 23:00,319,12.86,429.8149,
2/3/2023 0:00,320,12.85,429.8149,
2/3/2023 1:00,321,12.85,429.8158,
2/3/2023 2:00,322,12.85,429.8749,
2/3/2023 3:00,323,12.84,429.8151,
2/3/2023 4:00,324,12.84,429.8749,
2/3/2023 5:00,325,12.84,429.8749,
2/3/2023 6:00,326,12.83,429.8749,
2/3/2023 7:00,327,12.83,429.8151,
2/3/2023 8:00,328,12.83,429.896,
2/3/2023 9:00,329,12.83,429.9208,
2/3/2023 10:00,330,12.86,429.9023,
2/3/2023 11:00,331,12.83,429.8425,
2/3/2023 12:00,332,12.86,429.8425,
2/3/2023 13:00,333,12.98,429.9023,
2/3/2023 14:00,334,12.98,429.9023,
2/3/2023 15:00,335,13.07,429.8425,
2/3/2023 16:00,336,13.01,429.9023,
2/3/2023 17:00,337,12.91,429.8425,
2/3/2023 18:00,338,12.85,429.9023,
2/3/2023 19:00,339,12.82,429.8425,
2/3/2023 20:00,340,12.8,429.9384,
2/3/2023 21:00,341,12.79,430.0496,
2/3/2023 22:00,342,12.77,429.9898,
2/3/2023 23:00,343,12.77,429.8701,
2/4/2023 0:00,344,12.77,429.9726,
2/4/2023 1:00,345,12.76,430.0135,
2/4/2023 2:00,346,12.75,430.0175,
2/4/2023 3:00,347,12.75,430.0175,
2/4/2023 4:00,348,12.75,430.0175,
2/4/2023 5:00,349,12.74,430.0774,
2/4/2023 6:00,350,12.74,430.0175,
2/4/2023 7:00,351,12.73,429.9576,
2/4/2023 8:00,352,12.75,430.0163,
2/4/2023 9:00,353,12.85,430.0656,
2/4/2023 10:00,354,13.01,430.056,
2/4/2023 11:00,355,13.02,429.9844,
2/4/2023 12:00,356,13.07,429.9429,
2/4/2023 13:00,357,13.17,429.9114,
2/4/2023 14:00,358,13.21,429.8281,
2/4/2023 15:00,359,13.17,429.8545,
2/4/2023 16:00,360,13.1,429.9016,
2/4/2023 17:00,361,13,429.8619,
2/4/2023 18:00,362,12.94,429.9485,
2/4/2023 19:00,363,12.9,429.9621,
2/4/2023 20:00,364,12.87,429.9023,
2/4/2023 21:00,365,12.84,429.8425,
2/4/2023 22:00,366,12.82,429.8425,
2/4/2023 23:00,367,12.81,429.8727,
2/5/2023 0:00,368,12.79,429.9635,
2/5/2023 1:00,369,12.79,430.0383,
2/5/2023 2:00,370,12.79,429.9318,
2/5/2023 3:00,371,12.78,429.9268,
2/5/2023 4:00,372,12.77,429.847,
2/5/2023 5:00,373,12.77,429.8426,
2/5/2023 6:00,374,12.77,429.8426,
2/5/2023 7:00,375,12.77,429.9024,
2/5/2023 8:00,376,12.79,429.8426,
2/5/2023 9:00,377,12.81,429.9622,
2/5/2023 10:00,378,12.87,429.9024,
2/5/2023 11:00,379,12.97,429.9622,
2/5/2023 12:00,380,13.03,429.8695,
2/5/2023 13:00,381,13.02,429.8862,
2/5/2023 14:00,382,13.15,429.8749,
2/5/2023 15:00,383,13.11,429.8065,
2/5/2023 16:00,384,13.03,429.755,
2/5/2023 17:00,385,12.99,429.8733,
2/5/2023 18:00,386,12.93,429.8149,
2/5/2023 19:00,387,12.9,429.8559,
2/5/2023 20:00,388,12.87,429.8733,
2/5/2023 21:00,389,12.84,429.9608,
2/5/2023 22:00,390,12.83,429.9621,
2/5/2023 23:00,391,12.81,429.9023,
2/6/2023 0:00,392,12.79,429.9023,
2/6/2023 1:00,393,12.79,429.8425,
2/6/2023 2:00,394,12.78,429.9265,
2/6/2023 3:00,395,12.77,429.9294,
2/6/2023 4:00,396,12.77,429.9894,
2/6/2023 5:00,397,12.76,429.9898,
2/6/2023 6:00,398,12.76,429.9898,
2/6/2023 7:00,399,12.76,429.9898,
2/6/2023 8:00,400,12.76,429.9898,
2/6/2023 9:00,401,12.94,429.9898,
2/6/2023 10:00,402,13.02,430.0108,
2/6/2023 11:00,403,13.02,429.9176,
2/6/2023 12:00,404,13.01,429.9394,
2/6/2023 13:00,405,13,429.8749,
2/6/2023 14:00,406,13.14,429.8601,
2/6/2023 15:00,407,13.18,429.9187,
2/6/2023 16:00,408,13.05,429.9345,
2/6/2023 17:00,409,12.98,429.9345,
2/6/2023 18:00,410,12.93,429.8747,
2/6/2023 19:00,411,12.9,429.834,
2/6/2023 20:00,412,12.87,429.9558,
2/6/2023 21:00,413,12.84,429.9023,
2/6/2023 22:00,414,12.82,429.8425,
2/6/2023 23:00,415,12.8,429.8425,
2/7/2023 0:00,416,12.79,429.9568,
2/7/2023 1:00,417,12.77,429.9896,
2/7/2023 2:00,418,12.77,429.9898,
2/7/2023 3:00,419,12.76,429.9898,
2/7/2023 4:00,420,12.75,429.9898,
2/7/2023 5:00,421,12.74,429.9898,
2/7/2023 6:00,422,12.74,429.945,
2/7/2023 7:00,423,12.73,430.0945,
2/7/2023 8:00,424,12.74,430.0695,
2/7/2023 9:00,425,12.94,430.0079,
2/7/2023 10:00,426,13.04,430.05,
2/7/2023 11:00,427,13.02,429.9395,
2/7/2023 12:00,428,13.01,429.936,
2/7/2023 13:00,429,13.01,429.8914,
2/7/2023 14:00,430,13.12,429.7892,
2/7/2023 15:00,431,13.2,429.7874,
2/7/2023 16:00,432,13.03,429.7874,
2/7/2023 17:00,433,12.98,429.8094,
2/7/2023 18:00,434,12.93,429.9894,
2/7/2023 19:00,435,12.9,429.8747,
2/7/2023 20:00,436,12.87,429.7923,
2/7/2023 21:00,437,12.85,429.9083,
2/7/2023 22:00,438,12.83,429.9412,
2/7/2023 23:00,439,12.81,429.9621,
2/8/2023 0:00,440,12.8,429.9023,
2/8/2023 1:00,441,12.79,429.9621,
2/8/2023 2:00,442,12.78,429.9023,
2/8/2023 3:00,443,12.77,429.8425,
2/8/2023 4:00,444,12.77,429.8425,
2/8/2023 5:00,445,12.77,429.8425,
2/8/2023 6:00,446,12.76,429.8545,
2/8/2023 7:00,447,12.76,429.8695,
2/8/2023 8:00,448,12.76,429.9875,
2/8/2023 9:00,449,12.88,429.9962,
2/8/2023 10:00,450,13.02,429.9625,
2/8/2023 11:00,451,12.98,429.9459,
2/8/2023 12:00,452,12.96,429.7978,
2/8/2023 13:00,453,12.97,429.7874,
2/8/2023 14:00,454,13.12,429.7874,
2/8/2023 15:00,455,13.18,429.7874,
2/8/2023 16:00,456,13.03,429.7874,
2/8/2023 17:00,457,12.97,429.7874,
2/8/2023 18:00,458,12.92,429.7912,
2/8/2023 19:00,459,12.89,429.8607,
2/8/2023 20:00,460,12.87,429.8747,
2/8/2023 21:00,461,12.85,429.8768,
2/8/2023 22:00,462,12.83,429.8535,
2/8/2023 23:00,463,12.81,429.8314,
2/9/2023 0:00,464,12.8,429.8487,
2/9/2023 1:00,465,12.79,429.9611,
2/9/2023 2:00,466,12.79,429.9597,
2/9/2023 3:00,467,12.78,429.9023,
2/9/2023 4:00,468,12.77,429.9023,
2/9/2023 5:00,469,12.77,429.9023,
2/9/2023 6:00,470,12.77,429.9023,
2/9/2023 7:00,471,12.76,429.8425,
2/9/2023 8:00,472,12.77,429.9023,
2/9/2023 9:00,473,12.86,429.9023,
2/9/2023 10:00,474,13,429.9023,
2/9/2023 11:00,475,13.02,429.938,
2/9/2023 12:00,476,13,429.8502,
2/9/2023 13:00,477,13.03,429.7874,
2/9/2023 14:00,478,13.06,429.8472,
2/9/2023 15:00,479,13.02,429.8472,
2/9/2023 16:00,480,12.97,429.7874,
2/9/2023 17:00,481,12.93,429.8472,
2/9/2023 18:00,482,12.9,429.7874,
2/9/2023 19:00,483,12.87,429.7276,
2/9/2023 20:00,484,12.85,429.7778,
2/9/2023 21:00,485,12.83,429.8741,
2/9/2023 22:00,486,12.81,429.8747,
2/9/2023 23:00,487,12.81,429.8149,
2/10/2023 0:00,488,12.8,429.8152,
2/10/2023 1:00,489,12.79,429.7553,
2/10/2023 2:00,490,12.78,429.8151,
2/10/2023 3:00,491,12.78,429.816,
2/10/2023 4:00,492,12.78,429.8197,
2/10/2023 5:00,493,12.77,429.8936,
2/10/2023 6:00,494,12.77,429.7916,
2/10/2023 7:00,495,12.77,429.8236,
2/10/2023 8:00,496,12.78,429.8414,
2/10/2023 9:00,497,12.86,429.8159,
2/10/2023 10:00,498,12.9,429.8749,
2/10/2023 11:00,499,12.94,429.8015,
2/10/2023 12:00,500,13.02,429.7874,
2/10/2023 13:00,501,13.02,429.7874,
2/10/2023 14:00,502,13.07,429.8472,
2/10/2023 15:00,503,13.08,429.7874,
2/10/2023 16:00,504,13.02,429.7874,
2/10/2023 17:00,505,12.96,429.7874,
2/10/2023 18:00,506,12.91,429.7276,
2/10/2023 19:00,507,12.88,429.765,
2/10/2023 20:00,508,12.86,429.8746,
2/10/2023 21:00,509,12.84,429.8149,
2/10/2023 22:00,510,12.82,429.8747,
2/10/2023 23:00,511,12.81,429.8878,
2/11/2023 0:00,512,12.8,429.8176,
2/11/2023 1:00,513,12.78,429.8226,
2/11/2023 2:00,514,12.78,429.8284,
2/11/2023 3:00,515,12.77,429.8409,
2/11/2023 4:00,516,12.77,429.8521,
2/11/2023 5:00,517,12.76,429.8623,
2/11/2023 6:00,518,12.76,429.8781,
2/11/2023 7:00,519,12.76,429.9423,
2/11/2023 8:00,520,12.76,429.9591,
2/11/2023 9:00,521,12.77,429.962,
2/11/2023 10:00,522,12.78,429.9119,
2/11/2023 11:00,523,12.82,429.7621,
2/11/2023 12:00,524,12.81,429.8404,
2/11/2023 13:00,525,12.78,429.8507,
2/11/2023 14:00,526,12.78,429.7938,
2/11/2023 15:00,527,12.78,429.8209,
2/11/2023 16:00,528,12.78,429.8765,
2/11/2023 17:00,529,12.76,429.8151,
2/11/2023 18:00,530,12.76,429.8749,
2/11/2023 19:00,531,12.76,429.8152,
2/11/2023 20:00,532,12.76,429.8749,
2/11/2023 21:00,533,12.76,429.8749,
2/11/2023 22:00,534,12.76,429.8749,
2/11/2023 23:00,535,12.76,429.8507,
2/12/2023 0:00,536,12.75,429.8417,
2/12/2023 1:00,537,12.75,429.9114,
2/12/2023 2:00,538,12.74,429.9005,
2/12/2023 3:00,539,12.74,429.9023,
2/12/2023 4:00,540,12.74,429.9023,
2/12/2023 5:00,541,12.73,429.9023,
2/12/2023 6:00,542,12.73,429.9023,
2/12/2023 7:00,543,12.73,429.8425,
2/12/2023 8:00,544,12.73,429.9023,
2/12/2023 9:00,545,12.74,429.8425,
2/12/2023 10:00,546,12.78,429.9023,
2/12/2023 11:00,547,12.87,429.9023,
2/12/2023 12:00,548,12.89,429.9023,
2/12/2023 13:00,549,12.97,429.9621,
2/12/2023 14:00,550,13.05,429.9023,
2/12/2023 15:00,551,13.02,429.8425,
2/12/2023 16:00,552,12.99,429.9023,
2/12/2023 17:00,553,12.92,429.9023,
2/12/2023 18:00,554,12.86,429.9023,
2/12/2023 19:00,555,12.81,429.8425,
2/12/2023 20:00,556,12.79,429.8425,
2/12/2023 21:00,557,12.77,429.9023,
2/12/2023 22:00,558,12.75,429.8425,
2/12/2023 23:00,559,12.73,429.8733,
2/13/2023 0:00,560,12.72,429.9426,
2/13/2023 1:00,561,12.71,429.9898,
2/13/2023 2:00,562,12.7,429.9898,
2/13/2023 3:00,563,12.7,429.93,
2/13/2023 4:00,564,12.69,429.8701,
2/13/2023 5:00,565,12.69,429.9572,
2/13/2023 6:00,566,12.68,430.0431,
2/13/2023 7:00,567,12.68,430.0767,
2/13/2023 8:00,568,12.68,430.0774,
2/13/2023 9:00,569,12.78,430.0774,
2/13/2023 10:00,570,12.92,429.9963,
2/13/2023 11:00,571,12.92,429.931,
2/13/2023 12:00,572,12.9,429.8891,
2/13/2023 13:00,573,12.92,429.9239,
2/13/2023 14:00,574,13.04,430.0056,
2/13/2023 15:00,575,13.13,429.8867,
2/13/2023 16:00,576,12.96,429.8156,
2/13/2023 17:00,577,12.92,429.8202,
2/13/2023 18:00,578,12.85,429.9006,
2/13/2023 19:00,579,12.81,429.9487,
2/13/2023 20:00,580,12.79,429.8425,
2/13/2023 21:00,581,12.77,429.8425,
2/13/2023 22:00,582,12.75,429.9023,
2/13/2023 23:00,583,12.72,429.9769,
2/14/2023 0:00,584,12.71,429.9898,
2/14/2023 1:00,585,12.7,429.9898,
2/14/2023 2:00,586,12.69,429.9898,
2/14/2023 3:00,587,12.68,429.9761,
2/14/2023 4:00,588,12.68,430.0126,
2/14/2023 5:00,589,12.67,430.0774,
2/14/2023 6:00,590,12.66,430.0175,
2/14/2023 7:00,591,12.66,430.0175,
2/14/2023 8:00,592,12.67,430.0774,
2/14/2023 9:00,593,12.83,430.0175,
2/14/2023 10:00,594,12.94,430.0411,
2/14/2023 11:00,595,12.94,429.9714,
2/14/2023 12:00,596,12.91,429.9008,
2/14/2023 13:00,597,12.93,429.9347,
2/14/2023 14:00,598,13.03,429.9347,
2/14/2023 15:00,599,13.1,429.83,
2/14/2023 16:00,600,12.95,429.8142,
2/14/2023 17:00,601,12.92,429.8633,
2/14/2023 18:00,602,12.85,429.9336,
2/14/2023 19:00,603,12.81,429.8225,
2/14/2023 20:00,604,12.79,429.8253,
2/14/2023 21:00,605,12.77,429.9609,
2/14/2023 22:00,606,12.75,429.9023,
2/14/2023 23:00,607,12.73,429.9023,
2/15/2023 0:00,608,12.72,429.8425,
