Date,Rep,V,CDOM,CO2
7/27/2023 13:00,0,13.64,241.9296,
7/27/2023 14:00,1,13.49,239.2227,
7/27/2023 15:00,2,13.28,234.8466,
7/27/2023 16:00,3,13.15,225.1163,
7/27/2023 17:00,4,13.11,223.1942,
7/27/2023 18:00,5,13.08,223.3964,
7/27/2023 19:00,6,13.05,223.8068,
7/27/2023 20:00,7,13.02,224.6957,
7/27/2023 21:00,8,13,226.6155,
7/27/2023 22:00,9,12.97,221.2666,
7/27/2023 23:00,10,12.95,218.8718,
7/28/2023 0:00,11,12.92,225.3655,
7/28/2023 1:00,12,12.9,229.3467,
7/28/2023 2:00,13,12.88,230.5743,
7/28/2023 3:00,14,12.87,230.7088,
7/28/2023 4:00,15,12.86,231.6642,
7/28/2023 5:00,16,12.86,232.7619,
7/28/2023 6:00,17,12.86,235.9024,
7/28/2023 7:00,18,12.88,235.3656,
7/28/2023 8:00,19,13.22,234.6219,
7/28/2023 9:00,20,13.59,240.8327,
7/28/2023 10:00,21,13.32,246.997,
7/28/2023 11:00,22,13.44,250.0154,
7/28/2023 12:00,23,13.44,250.8997,
7/28/2023 13:00,24,13.21,248.7191,
7/28/2023 14:00,25,13.45,246.9596,
7/28/2023 15:00,26,13.19,246.0586,
7/28/2023 16:00,27,13.06,245.3795,
7/28/2023 17:00,28,13.02,245.2466,
7/28/2023 18:00,29,13,244.1449,
7/28/2023 19:00,30,12.97,244.6963,
7/28/2023 20:00,31,12.92,244.553,
7/28/2023 21:00,32,12.88,245.6438,
7/28/2023 22:00,33,12.86,246.0588,
7/28/2023 23:00,34,12.85,245.9227,
7/29/2023 0:00,35,12.84,247.6302,
7/29/2023 1:00,36,12.84,246.6729,
7/29/2023 2:00,37,12.83,247.4894,
7/29/2023 3:00,38,12.83,247.1357,
7/29/2023 4:00,39,12.83,247.1425,
7/29/2023 5:00,40,12.82,246.5971,
7/29/2023 6:00,41,12.83,248.9944,
7/29/2023 7:00,42,12.98,247.3461,
7/29/2023 8:00,43,13.66,252.6105,
7/29/2023 9:00,44,14.12,252.5469,
7/29/2023 10:00,45,13.37,243.4539,
7/29/2023 11:00,46,13.37,223.1308,
7/29/2023 12:00,47,13.32,211.8255,
7/29/2023 13:00,48,13.36,205.1114,
7/29/2023 14:00,49,13.23,204.3539,
7/29/2023 15:00,50,13.2,201.884,
7/29/2023 16:00,51,13.22,200.1734,
7/29/2023 17:00,52,13.11,201.7464,
7/29/2023 18:00,53,13.06,208.1901,
7/29/2023 19:00,54,13.03,211.2003,
7/29/2023 20:00,55,13,212.0897,
7/29/2023 21:00,56,12.97,213.5862,
