"Plot Title: Bradford_5DO_9.26.25"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733150, SEN S/N: 10733150)","Temp, °F (LGR S/N: 10733150, SEN S/N: 10733150)","Coupler Attached (LGR S/N: 10733150, SEN S/N: 10733150)","Stopped (LGR S/N: 10733150, SEN S/N: 10733150)","End Of File (LGR S/N: 10733150, SEN S/N: 10733150)"
1,03/26/25 10:00:00 AM,6.66,62.46,,,
2,03/26/25 11:00:00 AM,6.70,63.90,,,
3,03/26/25 12:00:00 PM,6.77,65.41,,,
4,03/26/25 01:00:00 PM,6.77,67.03,,,
5,03/26/25 02:00:00 PM,6.75,68.29,,,
6,03/26/25 03:00:00 PM,6.68,68.76,,,
7,03/26/25 04:00:00 PM,6.54,68.68,,,
8,03/26/25 05:00:00 PM,6.33,68.47,,,
9,03/26/25 06:00:00 PM,6.17,68.04,,,
10,03/26/25 07:00:00 PM,6.06,67.46,,,
11,03/26/25 08:00:00 PM,6.02,66.67,,,
12,03/26/25 09:00:00 PM,6.00,65.95,,,
13,03/26/25 10:00:00 PM,6.00,65.26,,,
14,03/26/25 11:00:00 PM,6.01,64.54,,,
15,03/27/25 12:00:00 AM,6.04,63.86,,,
16,03/27/25 01:00:00 AM,6.10,63.14,,,
17,03/27/25 02:00:00 AM,6.15,62.42,,,
18,03/27/25 03:00:00 AM,6.21,61.77,,,
19,03/27/25 04:00:00 AM,6.28,61.12,,,
20,03/27/25 05:00:00 AM,6.36,60.51,,,
21,03/27/25 06:00:00 AM,6.44,59.97,,,
22,03/27/25 07:00:00 AM,6.54,59.50,,,
23,03/27/25 08:00:00 AM,6.61,59.61,,,
24,03/27/25 09:00:00 AM,6.72,60.33,,,
25,03/27/25 10:00:00 AM,6.82,61.23,,,
26,03/27/25 11:00:00 AM,6.84,62.64,,,
27,03/27/25 12:00:00 PM,6.99,64.04,,,
28,03/27/25 01:00:00 PM,7.01,65.62,,,
29,03/27/25 02:00:00 PM,7.02,66.81,,,
30,03/27/25 03:00:00 PM,6.94,67.35,,,
31,03/27/25 04:00:00 PM,6.78,67.21,,,
32,03/27/25 05:00:00 PM,6.63,66.81,,,
33,03/27/25 06:00:00 PM,6.51,66.09,,,
34,03/27/25 07:00:00 PM,6.45,65.34,,,
35,03/27/25 08:00:00 PM,6.39,64.62,,,
36,03/27/25 09:00:00 PM,6.35,63.90,,,
37,03/27/25 10:00:00 PM,6.34,63.36,,,
38,03/27/25 11:00:00 PM,6.33,62.89,,,
39,03/28/25 12:00:00 AM,6.33,62.38,,,
40,03/28/25 01:00:00 AM,6.35,61.88,,,
41,03/28/25 02:00:00 AM,6.38,61.38,,,
42,03/28/25 03:00:00 AM,6.43,60.87,,,
43,03/28/25 04:00:00 AM,6.47,60.40,,,
44,03/28/25 05:00:00 AM,6.49,60.01,,,
45,03/28/25 06:00:00 AM,6.58,59.61,,,
46,03/28/25 07:00:00 AM,6.63,59.40,,,
47,03/28/25 08:00:00 AM,6.69,59.61,,,
48,03/28/25 09:00:00 AM,6.73,60.58,,,
49,03/28/25 10:00:00 AM,6.78,61.81,,,
50,03/28/25 11:00:00 AM,6.78,63.61,,,
51,03/28/25 12:00:00 PM,6.83,64.98,,,
52,03/28/25 01:00:00 PM,6.93,66.67,,,
53,03/28/25 02:00:00 PM,6.77,67.32,,,
54,03/28/25 03:00:00 PM,6.76,67.86,,,
55,03/28/25 04:00:00 PM,6.63,67.86,,,
56,03/28/25 05:00:00 PM,6.47,67.46,,,
57,03/28/25 06:00:00 PM,6.33,67.03,,,
58,03/28/25 07:00:00 PM,6.20,66.52,,,
59,03/28/25 08:00:00 PM,6.11,66.13,,,
60,03/28/25 09:00:00 PM,6.03,65.66,,,
61,03/28/25 10:00:00 PM,6.03,65.23,,,
62,03/28/25 11:00:00 PM,6.03,64.62,,,
63,03/29/25 12:00:00 AM,6.04,64.15,,,
64,03/29/25 01:00:00 AM,6.03,63.72,,,
65,03/29/25 02:00:00 AM,6.05,63.32,,,
66,03/29/25 03:00:00 AM,6.07,62.89,,,
67,03/29/25 04:00:00 AM,6.09,62.67,,,
68,03/29/25 05:00:00 AM,6.09,62.49,,,
69,03/29/25 06:00:00 AM,6.11,62.35,,,
70,03/29/25 07:00:00 AM,6.16,62.24,,,
71,03/29/25 08:00:00 AM,6.22,62.46,,,
72,03/29/25 09:00:00 AM,6.32,62.85,,,
73,03/29/25 10:00:00 AM,6.41,63.61,,,
74,03/29/25 11:00:00 AM,6.48,64.83,,,
75,03/29/25 12:00:00 PM,6.51,65.52,,,
76,03/29/25 01:00:00 PM,6.51,66.24,,,
77,03/29/25 02:00:00 PM,6.57,67.21,,,
78,03/29/25 03:00:00 PM,6.54,68.22,,,
79,03/29/25 04:00:00 PM,6.38,68.29,,,
80,03/29/25 05:00:00 PM,6.27,68.43,,,
81,03/29/25 06:00:00 PM,6.09,68.14,,,
82,03/29/25 07:00:00 PM,5.92,67.75,,,
83,03/29/25 08:00:00 PM,5.87,67.28,,,
84,03/29/25 09:00:00 PM,5.84,66.92,,,
85,03/29/25 10:00:00 PM,5.80,66.56,,,
86,03/29/25 11:00:00 PM,5.78,66.31,,,
87,03/30/25 12:00:00 AM,5.76,65.95,,,
